ATIVO,NOME_EMPRESA,TIPO,QTD_TEORICA,PORC_PART,setor,sub_setor,segmento,REDUTOR,PROPORCAO_QTD,DATA_REF,DATE_UPDATE,CARTEIRA_TEORICA
HGLG11,FII CSHG LOG,CI  ER,23456675,3.536,OTHERS,OTHERS,OTHERS,37791434.84547522,0.6206876001377459,SET/2022 ATE DEZ/2022,2023-01-01,CARTEIRA_TEORICA_B3_QUADRIMESTRE_IFIX
HGRE11,FII HG REAL,CI  ER,11817767,1.47,OTHERS,OTHERS,OTHERS,37791434.84547522,0.3127101960621891,SET/2022 ATE DEZ/2022,2023-01-01,CARTEIRA_TEORICA_B3_QUADRIMESTRE_IFIX
HGRU11,FII CSHG URB,CI  ER,18406458,2.092,OTHERS,OTHERS,OTHERS,37791434.84547522,0.487053695506981,SET/2022 ATE DEZ/2022,2023-01-01,CARTEIRA_TEORICA_B3_QUADRIMESTRE_IFIX
HSAF11,FII HSI CRI,CI  ER,1773624,0.135,OTHERS,OTHERS,OTHERS,37791434.84547522,0.04693190420665799,SET/2022 ATE DEZ/2022,2023-01-01,CARTEIRA_TEORICA_B3_QUADRIMESTRE_IFIX
HSLG11,FII HSI LOG,CI  ER,12660067,1.081,OTHERS,OTHERS,OTHERS,37791434.84547522,0.33499831514113027,SET/2022 ATE DEZ/2022,2023-01-01,CARTEIRA_TEORICA_B3_QUADRIMESTRE_IFIX
HSML11,FII HSI MALL,CI  ER,15780613,1.257,OTHERS,OTHERS,OTHERS,37791434.84547522,0.41757115241919474,SET/2022 ATE DEZ/2022,2023-01-01,CARTEIRA_TEORICA_B3_QUADRIMESTRE_IFIX
IRDM11,FII IRIDIUM,CI,36044581,3.282,OTHERS,OTHERS,OTHERS,37791434.84547522,0.9537764614490585,SET/2022 ATE DEZ/2022,2023-01-01,CARTEIRA_TEORICA_B3_QUADRIMESTRE_IFIX
JSRE11,FII JS REAL,CI  ER,20767328,1.586,OTHERS,OTHERS,OTHERS,37791434.84547522,0.5495247292121929,SET/2022 ATE DEZ/2022,2023-01-01,CARTEIRA_TEORICA_B3_QUADRIMESTRE_IFIX
KFOF11,FII KINEAFOF,CI  ER,4533315,0.345,OTHERS,OTHERS,OTHERS,37791434.84547522,0.11995614928451903,SET/2022 ATE DEZ/2022,2023-01-01,CARTEIRA_TEORICA_B3_QUADRIMESTRE_IFIX
KISU11,FII KILIMA,CI  ER,44196050,0.326,OTHERS,OTHERS,OTHERS,37791434.84547522,1.1694726643937312,SET/2022 ATE DEZ/2022,2023-01-01,CARTEIRA_TEORICA_B3_QUADRIMESTRE_IFIX
KNCR11,FII KINEA RI,CI  ER,43861253,3.975,OTHERS,OTHERS,OTHERS,37791434.84547522,1.1606135935124866,SET/2022 ATE DEZ/2022,2023-01-01,CARTEIRA_TEORICA_B3_QUADRIMESTRE_IFIX
KNHY11,FII KINEA HY,CI  ER,18490843,1.613,OTHERS,OTHERS,OTHERS,37791434.84547522,0.48928660887333086,SET/2022 ATE DEZ/2022,2023-01-01,CARTEIRA_TEORICA_B3_QUADRIMESTRE_IFIX
KNIP11,FII KINEA IP,CI  ER,80279611,6.599,OTHERS,OTHERS,OTHERS,37791434.84547522,2.1242805764918424,SET/2022 ATE DEZ/2022,2023-01-01,CARTEIRA_TEORICA_B3_QUADRIMESTRE_IFIX
KNRI11,FII KINEA,CI  ER,24157121,3.262,OTHERS,OTHERS,OTHERS,37791434.84547522,0.6392221173600753,SET/2022 ATE DEZ/2022,2023-01-01,CARTEIRA_TEORICA_B3_QUADRIMESTRE_IFIX
KNSC11,FII KINEA SC,CI  ER,13275794,1,OTHERS,OTHERS,OTHERS,37791434.84547522,0.3512910810156634,SET/2022 ATE DEZ/2022,2023-01-01,CARTEIRA_TEORICA_B3_QUADRIMESTRE_IFIX
LVBI11,FII VBI LOG,CI  ER,11775177,1.191,OTHERS,OTHERS,OTHERS,37791434.84547522,0.31158322112265197,SET/2022 ATE DEZ/2022,2023-01-01,CARTEIRA_TEORICA_B3_QUADRIMESTRE_IFIX
MALL11,FII MALLS BP,CI  ER,7560351,0.732,OTHERS,OTHERS,OTHERS,37791434.84547522,0.2000546163677933,SET/2022 ATE DEZ/2022,2023-01-01,CARTEIRA_TEORICA_B3_QUADRIMESTRE_IFIX
MCCI11,FII MAUA,CI,14594179,1.271,OTHERS,OTHERS,OTHERS,37791434.84547522,0.3861768958938421,SET/2022 ATE DEZ/2022,2023-01-01,CARTEIRA_TEORICA_B3_QUADRIMESTRE_IFIX
MCHF11,FII MAUA HF,CI,32307646,0.28,OTHERS,OTHERS,OTHERS,37791434.84547522,0.8548933410997017,SET/2022 ATE DEZ/2022,2023-01-01,CARTEIRA_TEORICA_B3_QUADRIMESTRE_IFIX
MFII11,FII MERITO I,CI  ER,4146900,0.354,OTHERS,OTHERS,OTHERS,37791434.84547522,0.1097312133544596,SET/2022 ATE DEZ/2022,2023-01-01,CARTEIRA_TEORICA_B3_QUADRIMESTRE_IFIX
MGFF11,FII MOGNO,CI,9050620,0.54,OTHERS,OTHERS,OTHERS,37791434.84547522,0.23948865760209773,SET/2022 ATE DEZ/2022,2023-01-01,CARTEIRA_TEORICA_B3_QUADRIMESTRE_IFIX
MORE11,FII MORE RE,CI,2319115,0.153,OTHERS,OTHERS,OTHERS,37791434.84547522,0.06136615371929093,SET/2022 ATE DEZ/2022,2023-01-01,CARTEIRA_TEORICA_B3_QUADRIMESTRE_IFIX
MXRF11,FII MAXI REN,CI  ER,226039663,2.028,OTHERS,OTHERS,OTHERS,37791434.84547522,5.981240562160444,SET/2022 ATE DEZ/2022,2023-01-01,CARTEIRA_TEORICA_B3_QUADRIMESTRE_IFIX
NCHB11,FII NCH EQI,CI,1601848,0.134,OTHERS,OTHERS,OTHERS,37791434.84547522,0.042386535640940075,SET/2022 ATE DEZ/2022,2023-01-01,CARTEIRA_TEORICA_B3_QUADRIMESTRE_IFIX
NSLU11,FII LOURDES,CI  ER,1293286,0.2,OTHERS,OTHERS,OTHERS,37791434.84547522,0.03422166967960057,SET/2022 ATE DEZ/2022,2023-01-01,CARTEIRA_TEORICA_B3_QUADRIMESTRE_IFIX
OUJP11,FII OURI JPP,CI  ER,3252384,0.271,OTHERS,OTHERS,OTHERS,37791434.84547522,0.08606140553537117,SET/2022 ATE DEZ/2022,2023-01-01,CARTEIRA_TEORICA_B3_QUADRIMESTRE_IFIX
PATL11,FII PATR LOG,CI  ER,4991535,0.351,OTHERS,OTHERS,OTHERS,37791434.84547522,0.13208111892045926,SET/2022 ATE DEZ/2022,2023-01-01,CARTEIRA_TEORICA_B3_QUADRIMESTRE_IFIX
PLCR11,FII PLURAL R,CI  ER,2109169,0.16,OTHERS,OTHERS,OTHERS,37791434.84547522,0.05581076793257908,SET/2022 ATE DEZ/2022,2023-01-01,CARTEIRA_TEORICA_B3_QUADRIMESTRE_IFIX
PORD11,FII POLO CRI,CI  ER,3728375,0.318,OTHERS,OTHERS,OTHERS,37791434.84547522,0.09865661399851293,SET/2022 ATE DEZ/2022,2023-01-01,CARTEIRA_TEORICA_B3_QUADRIMESTRE_IFIX
PVBI11,FII VBI PRI,CI  ER,10039493,0.877,OTHERS,OTHERS,OTHERS,37791434.84547522,0.2656552481018601,SET/2022 ATE DEZ/2022,2023-01-01,CARTEIRA_TEORICA_B3_QUADRIMESTRE_IFIX
QAGR11,FII QUASAR A,CI  ER,5040000,0.211,OTHERS,OTHERS,OTHERS,37791434.84547522,0.13336355236597852,SET/2022 ATE DEZ/2022,2023-01-01,CARTEIRA_TEORICA_B3_QUADRIMESTRE_IFIX
RBFF11,FII RIOB FF,CI  ER,3749215,0.193,OTHERS,OTHERS,OTHERS,37791434.84547522,0.09920806170313734,SET/2022 ATE DEZ/2022,2023-01-01,CARTEIRA_TEORICA_B3_QUADRIMESTRE_IFIX
RBRF11,FII RBRALPHA,CI,13680770,0.943,OTHERS,OTHERS,OTHERS,37791434.84547522,0.3620071599805373,SET/2022 ATE DEZ/2022,2023-01-01,CARTEIRA_TEORICA_B3_QUADRIMESTRE_IFIX
RBRL11,FII RBR LOG,CI,6687035,0.575,OTHERS,OTHERS,OTHERS,37791434.84547522,0.1769457822213554,SET/2022 ATE DEZ/2022,2023-01-01,CARTEIRA_TEORICA_B3_QUADRIMESTRE_IFIX
RBRP11,FII RBR PROP,CI,12179186,0.666,OTHERS,OTHERS,OTHERS,37791434.84547522,0.3222737122789668,SET/2022 ATE DEZ/2022,2023-01-01,CARTEIRA_TEORICA_B3_QUADRIMESTRE_IFIX
RBRR11,FII RBRHGRAD,CI,13438908,1.157,OTHERS,OTHERS,OTHERS,37791434.84547522,0.35560724420626344,SET/2022 ATE DEZ/2022,2023-01-01,CARTEIRA_TEORICA_B3_QUADRIMESTRE_IFIX
RBRY11,FII RBR PCRI,CI,6374096,0.585,OTHERS,OTHERS,OTHERS,37791434.84547522,0.1686650963654314,SET/2022 ATE DEZ/2022,2023-01-01,CARTEIRA_TEORICA_B3_QUADRIMESTRE_IFIX
RBVA11,FII RIOB VA,CI  ER,11588199,1,OTHERS,OTHERS,OTHERS,37791434.84547522,0.30663559209600794,SET/2022 ATE DEZ/2022,2023-01-01,CARTEIRA_TEORICA_B3_QUADRIMESTRE_IFIX
RCRB11,FII RIOB RC,CI,3690695,0.454,OTHERS,OTHERS,OTHERS,37791434.84547522,0.09765956267844347,SET/2022 ATE DEZ/2022,2023-01-01,CARTEIRA_TEORICA_B3_QUADRIMESTRE_IFIX
RECR11,FII REC RECE,CI,26441650,2.226,OTHERS,OTHERS,OTHERS,37791434.84547522,0.699673090162277,SET/2022 ATE DEZ/2022,2023-01-01,CARTEIRA_TEORICA_B3_QUADRIMESTRE_IFIX
RECT11,FII REC REND,CI,8543493,0.48,OTHERS,OTHERS,OTHERS,37791434.84547522,0.22606955874878393,SET/2022 ATE DEZ/2022,2023-01-01,CARTEIRA_TEORICA_B3_QUADRIMESTRE_IFIX
RVBI11,FII VBI REIT,CI,1440000,0.104,OTHERS,OTHERS,OTHERS,37791434.84547522,0.03810387210456529,SET/2022 ATE DEZ/2022,2023-01-01,CARTEIRA_TEORICA_B3_QUADRIMESTRE_IFIX
RZAK11,FII RIZA AKN,CI,3403150,0.304,OTHERS,OTHERS,OTHERS,37791434.84547522,0.09005082802267457,SET/2022 ATE DEZ/2022,2023-01-01,CARTEIRA_TEORICA_B3_QUADRIMESTRE_IFIX
RZTR11,FII RIZA TX,CI  ER,11048018,1.015,OTHERS,OTHERS,OTHERS,37791434.84547522,0.2923418506117606,SET/2022 ATE DEZ/2022,2023-01-01,CARTEIRA_TEORICA_B3_QUADRIMESTRE_IFIX
SADI11,FII SANT PAP,CI  ER,3180207,0.255,OTHERS,OTHERS,OTHERS,37791434.84547522,0.08415152832919671,SET/2022 ATE DEZ/2022,2023-01-01,CARTEIRA_TEORICA_B3_QUADRIMESTRE_IFIX
SARE11,FII SANT REN,CI  ER,9234329,0.632,OTHERS,OTHERS,OTHERS,37791434.84547522,0.24434978554685993,SET/2022 ATE DEZ/2022,2023-01-01,CARTEIRA_TEORICA_B3_QUADRIMESTRE_IFIX
SDIL11,FII SDI LOG,CI  ER,6395050,0.544,OTHERS,OTHERS,OTHERS,37791434.84547522,0.1692195606265974,SET/2022 ATE DEZ/2022,2023-01-01,CARTEIRA_TEORICA_B3_QUADRIMESTRE_IFIX
SNCI11,FII SUNO CRI,CI,3697298,0.333,OTHERS,OTHERS,OTHERS,37791434.84547522,0.09783428480865629,SET/2022 ATE DEZ/2022,2023-01-01,CARTEIRA_TEORICA_B3_QUADRIMESTRE_IFIX
SNFF11,FII SUNOFOFI,CI  ES,2775000,0.215,OTHERS,OTHERS,OTHERS,37791434.84547522,0.0734293368681727,SET/2022 ATE DEZ/2022,2023-01-01,CARTEIRA_TEORICA_B3_QUADRIMESTRE_IFIX
SPTW11,FII SP DOWNT,CI  ER,1798000,0.069,OTHERS,OTHERS,OTHERS,37791434.84547522,0.04757691808611694,SET/2022 ATE DEZ/2022,2023-01-01,CARTEIRA_TEORICA_B3_QUADRIMESTRE_IFIX
TGAR11,FII TG ATIVO,CI  ER,11309571,1.234,OTHERS,OTHERS,OTHERS,37791434.84547522,0.2992628103760421,SET/2022 ATE DEZ/2022,2023-01-01,CARTEIRA_TEORICA_B3_QUADRIMESTRE_IFIX
TORD11,FII TORDE EI,CI,35051354,0.252,OTHERS,OTHERS,OTHERS,37791434.84547522,0.9274946596582244,SET/2022 ATE DEZ/2022,2023-01-01,CARTEIRA_TEORICA_B3_QUADRIMESTRE_IFIX
TRXF11,FII TRX REAL,CI  ER,8063223,0.79,OTHERS,OTHERS,OTHERS,37791434.84547522,0.21336112357124257,SET/2022 ATE DEZ/2022,2023-01-01,CARTEIRA_TEORICA_B3_QUADRIMESTRE_IFIX
URPR11,FII URCA REN,CI  ER,9858247,0.901,OTHERS,OTHERS,OTHERS,37791434.84547522,0.26085929365501004,SET/2022 ATE DEZ/2022,2023-01-01,CARTEIRA_TEORICA_B3_QUADRIMESTRE_IFIX
VCJR11,FII VECTIS,CI  ER,14723970,1.181,OTHERS,OTHERS,OTHERS,37791434.84547522,0.3896112984385113,SET/2022 ATE DEZ/2022,2023-01-01,CARTEIRA_TEORICA_B3_QUADRIMESTRE_IFIX
VGHF11,FII VALOR HE,CI  ER,72889247,0.637,OTHERS,OTHERS,OTHERS,37791434.84547522,1.9287239899208817,SET/2022 ATE DEZ/2022,2023-01-01,CARTEIRA_TEORICA_B3_QUADRIMESTRE_IFIX
VGIP11,FII VALORAIP,CI,11787247,0.952,OTHERS,OTHERS,OTHERS,37791434.84547522,0.31190260566175065,SET/2022 ATE DEZ/2022,2023-01-01,CARTEIRA_TEORICA_B3_QUADRIMESTRE_IFIX
VGIR11,FII VALREIII,CI,7570766,0.68,OTHERS,OTHERS,OTHERS,37791434.84547522,0.200330207914994,SET/2022 ATE DEZ/2022,2023-01-01,CARTEIRA_TEORICA_B3_QUADRIMESTRE_IFIX
VIFI11,FII VINCI IF,CI  ER,8089190,0.053,OTHERS,OTHERS,OTHERS,37791434.84547522,0.2140482369371726,SET/2022 ATE DEZ/2022,2023-01-01,CARTEIRA_TEORICA_B3_QUADRIMESTRE_IFIX
VILG11,FII VINCI LG,CI  ER,14997396,1.456,OTHERS,OTHERS,OTHERS,37791434.84547522,0.3968464299204994,SET/2022 ATE DEZ/2022,2023-01-01,CARTEIRA_TEORICA_B3_QUADRIMESTRE_IFIX
VINO11,FII VINCI OF,CI  ER,16565259,0.718,OTHERS,OTHERS,OTHERS,37791434.84547522,0.4383336877187494,SET/2022 ATE DEZ/2022,2023-01-01,CARTEIRA_TEORICA_B3_QUADRIMESTRE_IFIX
VISC11,FII VINCI SC,CI  ER,17696234,1.761,OTHERS,OTHERS,OTHERS,37791434.84547522,0.4682604424086527,SET/2022 ATE DEZ/2022,2023-01-01,CARTEIRA_TEORICA_B3_QUADRIMESTRE_IFIX
VIUR11,FII VINCI IU,CI  ER,26946220,0.197,OTHERS,OTHERS,OTHERS,37791434.84547522,0.7130245281815829,SET/2022 ATE DEZ/2022,2023-01-01,CARTEIRA_TEORICA_B3_QUADRIMESTRE_IFIX
VRTA11,FII FATOR VE,CI  ER,13152584,1.097,OTHERS,OTHERS,OTHERS,37791434.84547522,0.34803081845871653,SET/2022 ATE DEZ/2022,2023-01-01,CARTEIRA_TEORICA_B3_QUADRIMESTRE_IFIX
VSLH11,FII VERS CRI,CI,29864091,0.237,OTHERS,OTHERS,OTHERS,37791434.84547522,0.7902343777660413,SET/2022 ATE DEZ/2022,2023-01-01,CARTEIRA_TEORICA_B3_QUADRIMESTRE_IFIX
VTLT11,FII VOT LOG,CI  ER,2115000,0.178,OTHERS,OTHERS,OTHERS,37791434.84547522,0.055965062153580276,SET/2022 ATE DEZ/2022,2023-01-01,CARTEIRA_TEORICA_B3_QUADRIMESTRE_IFIX
XPCI11,FII XP CRED,CI  ER,8701552,0.704,OTHERS,OTHERS,OTHERS,37791434.84547522,0.23025196147168356,SET/2022 ATE DEZ/2022,2023-01-01,CARTEIRA_TEORICA_B3_QUADRIMESTRE_IFIX
XPIN11,FII XP INDL,CI,7150422,0.547,OTHERS,OTHERS,OTHERS,37791434.84547522,0.18920747595949303,SET/2022 ATE DEZ/2022,2023-01-01,CARTEIRA_TEORICA_B3_QUADRIMESTRE_IFIX
XPLG11,FII XP LOG,CI  ER,27101061,2.543,OTHERS,OTHERS,OTHERS,37791434.84547522,0.7171217793347378,SET/2022 ATE DEZ/2022,2023-01-01,CARTEIRA_TEORICA_B3_QUADRIMESTRE_IFIX
XPML11,FII XP MALLS,CI,18681577,1.751,OTHERS,OTHERS,OTHERS,37791434.84547522,0.49433362549971427,SET/2022 ATE DEZ/2022,2023-01-01,CARTEIRA_TEORICA_B3_QUADRIMESTRE_IFIX
XPPR11,FII XP PROP,CI  ER,7316171,0.304,OTHERS,OTHERS,OTHERS,37791434.84547522,0.19359336394383997,SET/2022 ATE DEZ/2022,2023-01-01,CARTEIRA_TEORICA_B3_QUADRIMESTRE_IFIX
XPSF11,FII XP SELEC,CI  ER,43302140,0.297,OTHERS,OTHERS,OTHERS,37791434.84547522,1.1458188919541534,SET/2022 ATE DEZ/2022,2023-01-01,CARTEIRA_TEORICA_B3_QUADRIMESTRE_IFIX
