date,brap3.sa,brap4.sa,brkm5.sa,dxco3.sa,fher3.sa,fesa4.sa,ggbr4.sa,goau4.sa,rani3.sa,klbn11.sa,csna3.sa,suzb3.sa,unip6.sa,usim3.sa,usim5.sa,vale3.sa,DATE_UPDATE,CARTEIRA_TEORICA
2005-09-02,4.480658,4.688102,11.264215,NA,NA,1.868967,6.155406,6.731215,0.345704,NA,4.052423,4.969643,4.382707,7.663066,7.794979,10.214475,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2005-09-05,4.569376,4.719717,11.424528,NA,NA,1.867674,6.360587,6.864944,0.324477,NA,4.145612,4.969643,4.450134,7.664786,7.8972,10.427911,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2005-09-06,4.70469,4.764883,11.504683,NA,NA,1.856033,6.38931,7.025423,0.324477,NA,4.146466,4.969643,4.517559,7.475741,8.012608,10.336441,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2005-09-08,4.677807,4.706168,11.57541,NA,NA,1.86832,6.40162,6.9541,0.321445,NA,4.189214,4.969643,4.635557,7.561671,8.07031,10.281557,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2005-09-09,4.794303,4.798305,11.693287,NA,NA,1.879961,6.524728,7.08427,0.318412,NA,4.223411,4.969643,4.71984,7.699155,8.225286,10.482796,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2005-09-12,4.750393,4.7423,11.834737,NA,NA,1.875434,6.370845,7.000462,0.32751,NA,4.179809,4.969643,4.787265,7.699155,8.137908,10.488893,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2005-09-13,4.749498,4.674553,11.787587,NA,NA,1.920703,6.381102,6.966583,0.329026,NA,4.111414,4.969643,4.804122,7.596041,8.111529,10.36693,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2005-09-14,4.794303,4.8245,11.551835,NA,NA,1.91747,6.350326,7.043255,0.329026,NA,4.137918,4.969643,4.753552,7.647599,8.212096,10.452305,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2005-09-15,5.018337,5.184012,11.929037,NA,NA,1.91941,6.485746,7.143109,0.329026,NA,4.23196,4.969643,4.871547,7.991309,8.639107,10.720624,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2005-09-16,5.197564,5.260791,12.117639,NA,NA,1.920057,6.668354,7.321419,0.330542,NA,4.455101,4.969643,4.972687,8.420952,9.100739,11.159696,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2005-09-19,5.181433,5.284277,11.905458,NA,NA,1.907123,6.709393,7.417706,0.330542,NA,4.471345,4.969643,4.955831,8.249097,8.902895,11.086517,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2005-09-20,5.224448,5.21653,11.415097,NA,NA,1.933637,6.699134,7.275059,0.31538,NA,4.428597,4.969643,4.787265,8.335023,8.797379,11.018216,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2005-09-21,5.412635,5.510102,11.457532,NA,NA,1.953038,6.974076,7.619197,0.318412,NA,4.510672,4.969643,4.804122,8.503442,9.067764,11.610964,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2005-09-22,5.331984,5.437838,11.528259,NA,NA,1.965972,6.865326,7.558573,0.318412,NA,4.447406,4.969643,4.686127,8.335023,8.919381,11.610964,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2005-09-23,5.555118,5.511908,11.924321,NA,NA,1.934931,6.924829,7.613851,0.319928,NA,4.548288,4.969643,4.804122,8.335023,8.833652,11.897576,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2005-09-26,5.529133,5.600431,12.023337,NA,NA,1.93687,6.822244,7.403445,0.318412,NA,4.403804,4.969643,4.804122,8.144264,8.606133,12.031736,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2005-09-27,5.476261,5.523649,11.881884,NA,NA,1.907123,6.668354,7.291111,0.318412,NA,4.358492,4.969643,4.770409,7.871011,8.28299,11.987832,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2005-09-28,5.556016,5.618496,11.693287,NA,NA,1.914236,6.709393,7.412357,0.318412,NA,4.446552,4.969643,4.854691,7.991309,8.449509,12.036615,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2005-09-29,5.51121,5.668179,10.986029,NA,NA,1.907769,6.658098,7.431973,0.318412,NA,4.413209,4.969643,4.71984,7.903664,8.294532,12.050032,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2005-09-30,5.64563,5.623917,10.839864,NA,NA,1.92717,6.867382,7.596019,0.318412,NA,4.426031,4.969643,4.702982,8.060053,8.556673,12.074426,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2005-10-03,5.64563,5.69076,10.868153,NA,NA,1.894835,6.853017,7.663776,0.318412,NA,4.402949,4.969643,4.635557,8.077239,8.696812,11.937822,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2005-10-04,5.556016,5.645595,10.608828,NA,NA,1.897422,6.668354,7.467634,0.318412,NA,4.214862,4.969643,4.483847,7.733526,8.175828,11.75122,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2005-10-05,5.287178,5.284277,10.302348,NA,NA,1.843099,6.465228,7.09675,0.306282,NA,3.95838,4.969643,4.399564,7.475741,7.740572,11.14872,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2005-10-06,4.973531,4.977158,9.948721,NA,NA,1.779075,6.165662,6.936271,0.313863,NA,3.783117,4.969643,4.247855,7.217959,7.559216,10.695015,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2005-10-07,5.016545,5.031355,10.231626,NA,NA,1.843099,6.31955,7.221565,0.313863,NA,3.946411,4.969643,4.332137,7.474024,7.913685,10.793803,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2005-10-10,5.125873,5.239113,10.651263,NA,NA,1.810764,6.360587,7.15024,0.310831,NA,3.968639,4.969643,4.315281,7.716342,8.062068,11.171891,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2005-10-11,5.029091,5.21653,10.561675,NA,NA,1.759028,6.422139,7.266144,0.310831,NA,3.965219,4.969643,4.247855,7.346852,7.996119,11.306051,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2005-10-13,5.018337,5.121684,10.160898,NA,NA,1.729926,6.210804,7.09675,0.310831,NA,3.761743,4.969643,4.129859,7.303886,7.666381,10.812099,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2005-10-14,5.018337,5.148782,10.184472,NA,NA,1.713758,6.1513,6.945185,0.30325,NA,3.740369,4.969643,4.096145,7.321072,7.452055,10.97553,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2005-10-17,5.018337,5.193947,10.043021,NA,NA,1.733806,6.186182,6.936271,0.295668,NA,3.787391,4.969643,4.011863,7.321072,7.486676,10.854787,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2005-10-18,4.973531,4.968124,9.717684,NA,NA,1.763555,5.929708,6.545772,0.313863,NA,3.565107,4.969643,3.826441,7.046102,7.00691,10.499869,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2005-10-19,4.910802,4.904892,9.524368,NA,NA,1.771962,5.847635,6.508325,0.310831,NA,3.480467,4.969643,3.961293,6.788318,6.843688,10.513288,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2005-10-20,5.017441,4.787465,9.194317,NA,NA,1.764848,5.714267,6.401337,0.310831,NA,3.386423,4.969643,3.775871,6.616462,6.619468,10.214475,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2005-10-21,4.749498,5.013289,8.746388,NA,NA,1.771315,5.878412,6.629576,0.307798,NA,3.50697,4.969643,3.708445,6.702391,7.008557,10.635251,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2005-10-24,4.927829,5.103617,8.472916,NA,NA,1.73316,6.032296,6.772224,0.307798,NA,3.616404,4.969643,3.539879,6.874248,7.171776,11.032854,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2005-10-25,4.942166,5.013289,8.425767,NA,NA,1.726692,6.073331,6.775791,0.307798,NA,3.607853,4.969643,3.556736,7.21624,7.023397,10.848685,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2005-10-26,4.946648,5.112651,8.628511,NA,NA,1.731219,6.093851,6.807885,0.307798,NA,3.683943,4.969643,3.792727,7.132031,7.254211,11.086517,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2005-10-27,4.883917,5.058452,8.736959,NA,NA,1.687891,5.970744,6.699118,0.307798,NA,3.554847,4.969643,3.792727,7.132031,7.023397,10.909668,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2005-10-28,4.928724,5.102715,8.840689,NA,NA,1.713758,6.011779,6.829282,0.30143,NA,3.540313,4.969643,3.792727,7.132031,7.204752,10.958453,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2005-10-31,5.152757,5.329442,9.147165,NA,NA,1.746094,6.266203,7.185905,0.301733,NA,3.697622,4.969643,3.809584,7.353724,7.499866,11.363373,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2005-11-01,5.331984,5.464935,9.529082,NA,NA,1.759028,6.483694,7.399876,0.301733,NA,3.847237,4.969643,3.87701,7.527299,7.740572,11.684138,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2005-11-03,5.466402,5.644691,9.354629,NA,NA,1.771315,6.56987,7.453371,0.301733,NA,3.821589,4.969643,3.87701,7.649317,7.600437,11.829279,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2005-11-04,5.465508,5.464935,9.397062,NA,NA,1.810764,6.454967,7.328553,0.301733,NA,3.6677,4.969643,3.792727,7.542768,7.419078,11.524368,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2005-11-07,5.331984,5.437838,9.524368,NA,NA,1.746094,6.65194,7.43554,0.301733,NA,3.686508,4.969643,3.759015,7.647599,7.369619,11.658528,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2005-11-08,5.37679,5.417965,9.609239,NA,NA,1.746094,6.524728,7.31607,0.301733,NA,3.787391,4.969643,3.742158,7.475741,7.682869,11.536561,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2005-11-09,5.206524,5.32041,9.184886,NA,NA,1.75256,6.459074,7.308941,0.301733,NA,3.718996,4.969643,3.657875,7.475741,7.691112,11.391428,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2005-11-10,5.28628,5.207496,9.345196,NA,NA,1.732513,6.524728,7.471201,0.301733,NA,3.701897,4.969643,3.64102,7.389815,7.61692,11.025534,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2005-11-11,5.28628,5.13975,9.175455,NA,NA,1.720226,6.586283,7.364214,0.275957,NA,3.768583,4.969643,3.64102,7.492928,7.602084,11.135303,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2005-11-14,5.28628,5.102715,9.076442,NA,NA,1.726692,6.557558,7.230483,0.275957,NA,3.706172,4.969643,3.590449,7.492928,7.442161,11.087735,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2005-11-16,5.196667,5.157817,8.892553,NA,NA,1.7254,6.534989,7.221565,0.302643,NA,3.706172,4.969643,3.624162,7.492928,7.501514,11.245067,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2005-11-17,5.241475,5.370091,9.052865,NA,NA,1.704705,6.719651,7.612065,0.302643,NA,3.894258,4.969643,3.624162,7.816018,8.029093,11.586568,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2005-11-18,5.24237,5.38364,9.217891,NA,NA,1.707291,6.672459,7.604935,0.302643,NA,3.975478,4.969643,3.590449,7.604636,8.241774,11.623158,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2005-11-21,5.287178,5.419772,9.217891,NA,NA,1.707291,6.743201,7.604934,0.302643,NA,3.907938,4.969643,3.674732,7.819454,8.106583,11.684138,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2005-11-22,5.287178,5.442354,9.15188,NA,NA,1.665256,6.716151,7.614007,0.302643,NA,3.872885,4.969643,3.725302,7.733526,8.160989,11.812201,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2005-11-23,5.385751,5.582364,9.359342,NA,NA,1.68013,6.782731,7.719282,0.302643,NA,3.983173,4.969643,3.809584,7.991309,8.325858,12.134184,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2005-11-24,5.466402,5.589592,9.61867,NA,NA,1.66849,6.813939,7.78462,0.302643,NA,3.932731,4.969643,3.87701,7.991309,8.276397,11.996368,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2005-11-25,5.475364,5.528167,9.854421,NA,NA,1.68013,6.803537,7.782804,0.302643,NA,3.902808,4.969643,3.910723,7.991309,8.241774,12.061007,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2005-11-28,5.466402,5.492034,9.3923469999999991,NA,NA,1.673663,6.651654,7.559558,0.302643,NA,3.821589,4.969643,3.759015,8.075522,8.085148,11.745126,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2005-11-29,5.466402,5.442354,9.472503,NA,NA,1.655555,6.741119,7.586785,0.302643,NA,3.902808,4.969643,3.775871,8.075522,8.259909,11.780492,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2005-11-30,5.466402,5.419772,9.406493,NA,NA,1.655555,6.820185,7.695685,0.302643,NA,3.932731,4.969643,3.759015,7.98272,8.523697,11.671946,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2005-12-01,5.466402,5.582364,9.472503,NA,NA,1.623867,7.051126,7.831809,0.302643,NA,4.065248,4.969643,3.826441,8.420952,8.738029,12.04881,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2005-12-02,5.431453,5.560686,9.241467,NA,NA,1.647795,7.096902,7.831809,0.302643,NA,4.009676,4.969643,3.792727,8.335023,8.622619,12.056129,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2005-12-05,5.465508,5.5372,9.024575,NA,NA,1.689831,7.198852,7.859035,0.302643,NA,3.966929,4.969643,3.759015,7.991309,8.465993,11.842692,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2005-12-06,5.4207,5.418868,9.133023,NA,NA,1.691124,7.614968,8.343648,0.302643,NA,4.155016,4.969643,3.674732,8.59281,8.836949,11.671946,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2005-12-07,5.28628,5.203883,8.864264,NA,NA,1.707291,7.612885,8.325496,0.302643,NA,4.085766,4.969643,3.607305,8.59281,8.688566,11.251168,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2005-12-08,5.287178,5.181302,8.8124,NA,NA,1.674956,7.677385,8.398096,0.302643,NA,4.08662,4.969643,3.607305,8.59281,8.540184,11.293856,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2005-12-09,5.287178,5.385448,8.996284,NA,NA,1.691124,7.791816,8.52878,0.302643,NA,4.129368,4.969643,3.708445,8.59281,8.62097,11.560959,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2005-12-12,5.358867,5.409835,9.005716,NA,NA,1.681424,7.635772,8.472511,0.302643,NA,4.129368,4.969643,3.708445,8.59281,8.515453,11.562176,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2005-12-13,5.421596,5.374607,9.095301,NA,NA,1.681424,7.781415,8.503368,0.302643,NA,4.202037,4.969643,3.725302,8.59281,8.835301,11.684138,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2005-12-14,5.421596,5.428805,9.227323,NA,NA,1.681424,7.854237,8.728432,0.302643,NA,4.194344,4.969643,3.725302,8.678738,8.944111,11.587793,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2005-12-15,5.4207,5.374607,9.194317,NA,NA,1.687891,7.718999,8.512443,0.302643,NA,4.141337,4.969643,3.708445,8.63577,8.836949,11.543881,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2005-12-16,5.4207,5.419772,9.137736,NA,NA,1.738333,7.885444,8.675793,0.302643,NA,4.16271,4.969643,3.657875,8.764665,8.86992,11.708532,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2005-12-19,5.37679,5.360154,8.93499,NA,NA,1.791363,7.698195,8.49429,0.302643,NA,4.117398,4.969643,3.607305,8.81622,8.86992,11.696336,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2005-12-20,5.466402,5.284277,8.793538,NA,NA,1.810117,7.781415,8.501552,0.302643,NA,4.146466,4.969643,3.657875,8.902151,8.960599,11.55608,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2005-12-21,5.466402,5.311376,8.864264,NA,NA,1.80753,7.908333,8.70302,0.302643,NA,4.266158,4.969643,3.674732,8.884963,9.224388,11.732925,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2005-12-22,5.51121,5.32041,8.807684,NA,NA,1.793949,8.006121,8.799216,0.302643,NA,4.266158,4.969643,3.64102,8.884963,9.118876,11.769514,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2005-12-23,5.51121,5.302343,8.746388,NA,NA,1.80753,8.031086,8.802846,0.302643,NA,4.274708,4.969643,3.657875,8.884963,9.183173,11.659743,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2005-12-26,5.465508,5.319505,8.958564,NA,NA,1.823698,7.968665,8.712096,0.302643,NA,4.312325,4.969643,3.657875,9.280231,9.275499,11.568274,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2005-12-27,5.421596,5.347507,9.01986,NA,NA,1.810764,8.072698,8.801032,0.302643,NA,4.282402,4.969643,3.674732,8.936522,9.381015,11.62072,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2005-12-28,5.331984,5.279761,8.949135,NA,NA,1.804297,7.968665,8.557821,0.302643,NA,4.2559,4.969643,3.624162,8.884963,9.166684,11.671946,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2005-12-29,5.287178,5.356542,8.958564,NA,NA,1.836632,8.176727,8.802846,0.302643,NA,4.300355,4.969643,3.607305,8.81622,9.166684,11.647551,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2006-01-02,5.287178,5.284277,8.991027,NA,NA,1.830165,8.11431,8.684873,0.302643,NA,4.189214,4.969643,3.607305,8.620304,8.736378,11.684138,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2006-01-03,5.385751,5.519133,9.069551,NA,NA,1.888368,8.46801,9.02065,0.302643,NA,4.315746,4.969643,3.64102,8.59281,8.902895,12.147603,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2006-01-04,5.475364,5.617592,9.000842,NA,NA,1.843099,8.603249,9.071472,0.302643,NA,4.274708,4.969643,3.691588,8.489693,9.108982,12.336646,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2006-01-05,5.520171,5.672694,8.966487,NA,NA,1.843099,8.447206,8.857295,0.302643,NA,4.266158,4.969643,3.691588,8.524065,8.820462,12.318353,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2006-01-06,5.5829,5.726892,8.76527,NA,NA,1.843099,8.634459,9.053321,0.302643,NA,4.334553,4.969643,3.674732,8.524065,8.820462,12.46593,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2006-01-09,5.59186,5.688954,8.519881,NA,NA,1.841805,8.621976,9.0751,0.302643,NA,4.445696,4.969643,3.607305,8.934802,8.836949,12.440314,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2006-01-10,5.556016,5.704308,8.441359,NA,NA,1.791363,8.415998,8.875447,0.302643,NA,4.438857,4.969643,3.624162,8.678738,8.672079,12.379332,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2006-01-11,5.65459,5.808188,8.392281,NA,NA,1.803003,8.488816,9.046058,0.302643,NA,4.719278,4.969643,3.607305,8.764665,8.985329,12.854996,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2006-01-12,5.735242,5.870515,8.279403,NA,NA,1.771962,8.461769,9.02065,0.302643,NA,4.608135,4.969643,3.607305,8.706233,9.001818,13.11112,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2006-01-13,5.771087,5.982523,8.25486,NA,NA,1.75256,8.530431,9.093251,0.302643,NA,4.568807,4.969643,3.573591,8.695921,8.944111,13.075746,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2006-01-16,5.896546,6.07466,8.343203,NA,NA,1.810117,8.57204,9.184,0.302643,NA,4.702178,4.969643,3.573591,8.575621,9.051278,13.33065,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2006-01-17,5.914469,6.052077,8.647484,NA,NA,1.810764,8.492976,9.1114,0.287481,NA,4.650881,4.969643,3.691588,8.678738,9.110629,13.173319,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2006-01-18,5.869662,6.006915,9.000842,NA,NA,1.810764,8.280761,8.904487,0.282932,NA,4.520076,4.969643,3.843297,8.627178,8.927627,13.013547,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2006-01-19,6.138502,6.250803,9.226599,NA,NA,1.85862,8.634459,9.34735,0.282022,NA,4.742362,4.969643,3.944436,8.936522,9.102386,13.418469,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2006-01-20,6.129541,6.079177,9.27077,NA,NA,1.830812,8.530431,9.047873,0.282022,NA,4.708164,4.969643,3.843297,9.192586,9.397501,13.068432,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2006-01-23,5.914469,6.006915,8.956671,NA,NA,1.843099,8.665668,9.102323,0.282022,NA,4.702178,4.969643,3.843297,9.183994,9.661291,12.880608,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2006-01-24,6.183308,6.354682,8.662206,NA,NA,1.843099,9.025612,9.519778,0.282022,NA,4.834695,4.969643,3.759015,9.452088,10.131164,13.306257,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2006-01-25,6.183308,6.354682,8.662206,NA,NA,1.843099,9.025612,9.519778,0.282022,NA,NA,4.969643,3.759015,9.452088,10.131164,13.306257,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2006-01-26,6.452148,6.860529,8.711285,NA,NA,1.836632,9.487504,9.982606,0.282022,NA,4.872312,4.969643,3.708445,9.709873,10.599392,13.46359,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2006-01-27,6.362534,6.616637,8.814346,NA,NA,1.843099,9.695558,10.234896,0.282022,NA,5.130505,4.969643,3.792727,10.912868,10.81537,13.477008,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2006-01-30,6.577604,6.806329,8.58859,NA,NA,1.856033,9.91194,10.436362,0.282022,NA,5.41178,4.969643,3.742158,11.909631,11.573765,13.525793,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2006-01-31,6.541761,6.765681,8.353019,NA,NA,1.830165,9.986844,10.429108,0.282022,NA,5.556266,4.969643,3.742158,12.114141,11.921635,13.805094,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2006-02-01,6.541761,6.72955,8.662206,NA,NA,1.830165,10.136645,10.61605,0.282022,NA,5.685361,4.969643,3.759015,12.201787,11.87053,13.745325,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2006-02-02,6.420783,6.526309,8.289217,NA,NA,1.823698,9.612337,10.071546,0.282022,NA,5.104001,4.969643,3.674732,11.681061,11.181377,13.33065,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2006-02-03,6.362534,6.503726,8.568958,NA,NA,1.804297,9.570724,10.236713,0.282022,NA,5.240792,4.969643,3.674732,11.426717,11.031347,13.135509,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2006-02-06,6.456627,6.667221,8.784899,NA,NA,1.778429,9.653946,10.263939,0.282022,NA,5.121099,4.969643,3.624162,11.170649,10.884613,13.080626,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2006-02-07,6.272922,6.435978,8.686746,NA,NA,1.787483,9.321058,9.873706,0.243206,NA,4.881717,4.969643,3.573591,10.997075,10.477388,12.661074,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2006-02-08,6.272922,6.422429,8.662206,NA,NA,1.746094,9.362663,9.910008,0.2426,NA,4.947546,4.969643,3.590449,10.998796,10.668637,12.525692,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2006-02-09,6.362534,6.530826,8.58859,NA,NA,1.771962,9.279445,9.982606,0.245632,NA,4.992857,4.969643,3.573591,11.172369,10.798882,12.678147,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2006-02-10,6.341923,6.412494,8.711285,NA,NA,1.713758,9.144201,9.891862,0.245632,NA,5.086902,4.969643,3.573591,11.170649,10.96375,12.281765,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2006-02-13,6.093695,6.160472,8.568958,NA,NA,1.713758,8.73849,9.474404,0.245632,NA,4.885992,4.969643,3.506166,10.998796,10.38836,11.959779,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2006-02-14,6.138502,6.240867,8.956671,NA,NA,1.706644,9.008964,9.683134,0.245632,NA,4.97576,4.969643,3.573591,11.067537,10.43782,12.178097,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2006-02-15,6.183308,6.503726,9.265862,NA,NA,1.700825,9.362663,10.164111,0.245632,NA,5.189495,4.969643,3.64102,11.411248,11.013212,12.42812,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2006-02-16,6.367912,6.446819,9.393463,NA,NA,1.681424,9.612337,10.488999,0.245632,NA,5.422893,4.969643,3.657875,11.858074,11.722147,12.415926,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2006-02-17,6.183308,6.263449,8.892873,NA,NA,1.687891,9.776702,10.563415000000001,0.245632,NA,5.522922,4.969643,3.607305,12.373642,11.96945,12.232977,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2006-02-20,6.272922,6.161377,8.735824,NA,NA,1.681424,10.013927,10.800363,0.245632,NA,5.685361,4.969643,3.624162,12.801566,12.330512,12.074426,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2006-02-21,6.174347,6.232737,8.883056,NA,NA,1.681424,10.013927,10.743419,0.245632,NA,5.599012,4.969643,3.539879,12.373642,11.936476,12.308593,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2006-02-22,6.407341,6.304098,8.976303,NA,NA,1.662022,10.097903,10.798528,0.245632,NA,5.484449,4.969643,3.590449,12.373642,11.854041,12.440314,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2006-02-23,6.228115,6.295969,8.907594,NA,NA,1.662022,10.181878,10.833424,0.245632,NA,5.642614,4.969643,3.607305,12.287716,11.705658,12.574477,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2006-02-24,6.362534,6.431462,8.951764,NA,NA,1.713758,10.213373,10.881182,0.2426,NA,5.493001,4.969643,3.590449,12.029931,11.565519,12.672046,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2006-02-27,6.362534,6.431462,8.951764,NA,NA,1.713758,10.213373,10.881182,0.2426,NA,5.493001,4.969643,3.590449,12.029931,11.565519,12.672046,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2006-02-28,6.362534,6.431462,8.951764,NA,NA,1.713758,10.213373,10.881182,0.2426,NA,NA,4.969643,3.590449,12.029931,11.565519,12.672046,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2006-03-01,6.362534,6.428752,8.986118,NA,NA,1.694357,10.582858,11.277928,0.2426,NA,5.488724,4.969643,3.590449,12.5455,12.11783,12.452513,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
