date,also3.sa,abev3.sa,arzz3.sa,b3sa3.sa,bpan4.sa,bbdc4.sa,bbas3.sa,brkm5.sa,brfs3.sa,ccro3.sa,cmig4.sa,ciel3.sa,cogn3.sa,cple6.sa,csan3.sa,cpfe3.sa,dasa3.sa,dxco3.sa,ecor3.sa,elet3.sa,enbr3.sa,enev3.sa,egie3.sa,flry3.sa,gfsa3.sa,grnd3.sa,guar3.sa,hype3.sa,mypk3.sa,rani3.sa,itsa4.sa,itub4.sa,klbn11.sa,ligt3.sa,lren3.sa,mdia3.sa,mglu3.sa,mrfg3.sa,beef3.sa,mrve3.sa,pcar3.sa,radl3.sa,rail3.sa,sanb11.sa,stbp3.sa,slce3.sa,suzb3.sa,vivt3.sa,tims3.sa,trpl4.sa,usim5.sa,viia3.sa,wege3.sa,DATE_UPDATE,CARTEIRA_TEORICA
2010-08-17,NA,4.132168,NA,8.08114,6.862221,6.47899,13.622436,7.529689,21.390657,5.845101,2.845368,4.710229,NA,1.690001,3.701628,10.711405,14.733341,6.545793,6.963201,11.334344,5.654959,94.246925,8.175369,6.559299,562.745667,1.337926,7.145361,17.322344,13.657534,0.861895,3.212669,10.4412,NA,13.272144,7.236169,11.078506,NA,10.768853,5.561718,7.452334,63.380726,2.155675,NA,10.789561,0.352861,4.051492,13.510077,12.911666,5.447166,5.354287,19.70377,3.505328,2.07932,2023-02-01,MATRIZ_PRECO_CT_B3_ISEE
2010-08-18,NA,4.134943,NA,8.179989,6.894897,6.551091,13.518519,7.587169,21.480839,5.898102,2.861066,4.650417,NA,1.730641,3.673573,10.95032,15.185284,6.630613,6.912094,11.375025,5.779929,98.2966,8.543043,6.794595,573.090271,1.345005,7.080979,17.764715,13.763956,0.862203,3.17947,10.416563,NA,13.380885,7.308379,10.943981,NA,10.919879,5.546269,7.467473,63.380726,2.158022,NA,10.766243,0.352861,4.003619,13.510077,12.907979,5.469101,5.465835,19.536478,3.505328,2.038888,2023-02-01,MATRIZ_PRECO_CT_B3_ISEE
2010-08-19,NA,4.170239,NA,8.24795,6.943914,6.437791,13.282281,7.879786,21.111101,5.920815,2.842003,4.608548,NA,1.750961,3.728123,10.75389,16.179554,6.626925,6.963201,11.161455,5.795551,96.419022,8.651186,7.468253,563.435364,1.362702,7.081901,18.082918,13.622061,0.862203,3.146271,10.29337,NA,13.109037,7.070211,10.946617,NA,10.742588,5.484472,7.517928,63.380726,2.163299,NA,10.626296,0.352861,3.973384,13.510077,13.022337,5.37405,5.499299,19.201893,3.505328,2.021562,2023-02-01,MATRIZ_PRECO_CT_B3_ISEE
2010-08-20,NA,4.169988,NA,8.025533,6.984761,6.417187,13.477873,7.728253,20.885653,5.875388,2.928365,4.635463,NA,1.744475,3.586293,10.818469,16.586308,6.564232,6.809881,11.29875,5.826793,96.82399,8.809791,7.187831,560.676758,1.38405,7.264926,18.222609,13.196367,0.861895,3.141164,10.271465,NA,13.392962,7.182961,11.07323,NA,10.768853,5.353153,7.618839,63.380726,2.158022,NA,10.588979,0.352861,3.930552,13.510077,13.066602,5.388672,5.519377,18.850986,3.505328,2.001923,2023-02-01,MATRIZ_PRECO_CT_B3_ISEE
2010-08-23,NA,4.113511,NA,7.852542,6.935745,6.417187,13.373255,7.498337,20.615114,5.905671,2.884617,4.629482,NA,1.726079,3.623699,10.699641,16.631504,6.582671,6.899317,11.186882,5.818983,97.192139,8.517812,7.026669,562.056091,1.373376,7.263087,17.935459,13.409214,0.861895,3.115626,10.200294,NA,13.290267,7.113286,11.025751,NA,10.532464,5.183212,7.613794,63.380726,2.187343,NA,10.635627,0.352861,3.943149,13.510077,13.280568,5.337492,5.510453,18.928509,3.505328,2.061992,2023-02-01,MATRIZ_PRECO_CT_B3_ISEE
2010-08-24,NA,4.084515,NA,7.691,6.837714,6.272982,13.186764,7.655097,20.299484,5.893558,2.968735,4.608548,NA,1.749587,3.606554,10.604062,16.495922,6.416722,6.956812,11.278409,5.776807,98.2966,8.651186,6.688228,555.159668,1.352028,7.081901,17.85009,13.473068,0.861895,3.06455,10.025084,NA,13.229856,7.153826,10.893862,NA,10.440535,5.221835,7.704613,63.380726,2.187343,NA,10.519005,0.352861,3.746621,13.510077,13.20679,5.264377,5.500415,18.928509,3.575435,2.021562,2023-02-01,MATRIZ_PRECO_CT_B3_ISEE
2010-08-25,NA,4.037367,NA,7.839738,6.657988,6.180279,13.186764,7.994744,20.669222,5.860245,3.000142,4.515839,NA,1.706489,3.662664,10.74614,16.676699,6.604798,6.93126,11.115692,5.881469,97.008064,8.68723,6.962205,553.780396,1.34847,7.08282,17.306824,13.40212,0.861895,3.067101,10.01961,NA,13.205691,6.913127,10.991462,NA,10.342036,5.113691,7.543156,63.380726,2.169164,NA,10.402387,0.352861,3.741583,13.510077,13.31746,5.169324,5.532763,18.720417,3.622172,2.010009,2023-02-01,MATRIZ_PRECO_CT_B3_ISEE
2010-08-26,NA,4.034089,NA,7.740578,6.510941,6.087574,12.827411,8.161954,20.155199,5.846614,3.065185,4.384251,NA,1.68037,3.553563,10.733225,16.459763,6.700679,6.899317,10.932633,5.912711,98.443855,8.452932,6.994436,538.608337,1.327122,7.035915,17.61726,13.473068,0.861895,3.013474,9.770482,NA,13.25402,6.785177,10.814731,NA,10.644092,5.167763,7.230329,63.380726,2.138083,NA,10.066528,0.352861,3.905356,13.510077,13.203097,5.023091,5.543918,17.916597,3.552066,1.986906,2023-02-01,MATRIZ_PRECO_CT_B3_ISEE
2010-08-27,NA,4.109727,NA,8.02566,6.772357,6.252384,12.850153,8.235108,20.669222,6.041957,3.179587,4.587614,NA,1.704313,3.514598,10.769389,16.269949,6.685929,6.963201,11.049587,5.920524,101.609962,8.615141,6.994436,556.538879,1.352028,7.449792,18.160522,13.905852,0.861895,3.113072,10.183865,NA,13.459415,6.82318,10.801544,NA,11.208799,5.368603,7.366562,63.380726,2.161541,NA,10.136498,0.352861,4.018737,13.510077,13.575694,5.096208,5.555072,18.377672,3.505328,2.010009,2023-02-01,MATRIZ_PRECO_CT_B3_ISEE
2010-08-30,NA,4.108972,NA,7.790156,6.535449,6.122599,12.577229,6.714538,19.839567,6.223669,3.085583,4.438082,NA,1.612894,3.461607,10.903716,17.490194,6.143827,6.956812,10.678387,5.840853,106.395943,8.452932,6.801044,528.95343,1.248847,7.495778,18.160522,13.480163,0.861895,3.04412,10.06067,NA,13.701057,6.942266,11.73794,NA,11.425489,5.21411,7.139509,63.380726,2.172682,NA,10.257779,0.352861,3.993541,13.510077,13.369103,5.096208,5.555072,17.953323,3.505328,1.993837,2023-02-01,MATRIZ_PRECO_CT_B3_ISEE
2010-08-31,NA,4.210581,NA,7.932699,6.600803,6.275042,12.954771,8.088799,21.237352,6.102529,3.140339,4.485932,NA,1.67384,3.56759,10.474903,16.631504,6.564232,7.027082,10.866529,5.856474,106.506386,8.373629,6.962205,556.538879,1.346691,7.394608,17.950983,13.905852,0.861895,3.141164,10.353597,NA,13.205691,7.182961,10.814731,NA,11.162835,5.291358,7.391788,63.380726,2.169164,NA,10.402387,0.352861,4.031335,13.510077,13.590446,5.110832,5.555072,17.965557,3.505328,1.963802,2023-02-01,MATRIZ_PRECO_CT_B3_ISEE
2010-09-01,NA,4.22823,NA,8.12482,6.682496,6.40689,13.309579,8.355289,21.156195,6.104044,3.17198,4.509856,NA,1.736963,3.592527,10.906299,16.269949,6.453599,7.218733,10.932633,5.809611,104.665627,8.683625,6.865505,565.504272,1.341354,7.431397,18.028584,13.82781,0.888377,3.170309,10.491068,NA,13.525869,7.182961,11.025751,NA,11.458322,4.874228,7.719751,63.380726,2.157435,NA,10.495683,0.352861,4.031335,13.510077,13.575694,5.110832,5.555072,18.504158,3.500654,1.970732,2023-02-01,MATRIZ_PRECO_CT_B3_ISEE
2010-09-02,NA,4.160408,NA,8.056649,6.657988,6.350114,13.168563,8.062673,21.02092,6.291812,3.11902,4.542755,NA,1.677322,3.654871,10.565315,16.631504,6.401969,6.995142,10.973314,5.858039,103.082573,8.330372,7.091135,567.573181,1.353807,7.536246,17.578453,13.380834,0.816014,3.134516,10.378791,NA,13.350676,7.170295,10.656467,NA,11.326994,5.175488,7.750023,63.380726,2.184412,NA,10.262446,0.352861,4.05653,13.510077,13.833932,4.986533,5.518262,18.300144,3.481959,1.98113,2023-02-01,MATRIZ_PRECO_CT_B3_ISEE
2010-09-03,NA,4.185368,NA,8.118625,6.674328,6.294463,12.959317,7.911139,20.849583,6.314527,3.133607,4.447053,NA,1.684723,3.606554,10.591146,17.35461,6.31715,6.873765,10.881784,5.787741,104.371101,8.431302,6.897739,569.64209,1.343133,7.632817,17.578453,13.260222,0.816014,3.131959,10.365101,NA,13.278185,7.006872,10.616902,NA,11.110304,5.175488,7.568383,63.380726,2.211387,NA,10.285772,0.352861,4.157315,13.510077,13.907713,5.045027,5.433487,18.157331,3.505328,1.98113,2023-02-01,MATRIZ_PRECO_CT_B3_ISEE
2010-09-06,NA,4.143262,NA,8.180596,6.698834,6.257367,12.841054,7.890237,20.822527,6.217614,3.123508,4.5248100000000004,NA,1.66731,3.553563,10.660894,17.35461,6.453599,6.899317,10.769914,5.909588,104.002953,8.528625,7.058902,565.504272,1.352028,7.678802,17.345625,13.551109,0.816014,3.111506,10.269245,NA,13.719177,7.005604,10.616902,NA,11.175968,5.206386,7.563337,63.380726,2.175614,NA,10.262446,0.352861,4.232902,13.510077,13.830235,4.986533,5.499299,18.198137,3.505328,1.973044,2023-02-01,MATRIZ_PRECO_CT_B3_ISEE
2010-09-08,NA,4.236046,NA,8.459479,6.617142,6.335688,12.854697,7.759604,20.984848,6.290299,2.988921,4.5248100000000004,NA,1.624212,3.553563,10.126172,17.887911,6.442535,7.103743,10.81568,5.725255,105.843712,8.615141,7.042789,570.331726,1.343133,7.449792,17.345625,13.600775,0.816014,3.108948,10.255564,NA,13.260063,6.840917,10.550959,NA,11.156268,5.245009,7.649114,63.380726,2.202003,NA,10.225128,0.352861,4.404234,13.510077,13.797039,5.103518,5.512685,18.426636,3.505328,1.982284,2023-02-01,MATRIZ_PRECO_CT_B3_ISEE
2010-09-09,NA,4.2355409999999996,NA,8.602022,6.51911,6.385153,12.859248,8.046995,21.183243,6.352385,3.029483,4.536774,NA,1.64685,3.693835,10.25533,18.213305,6.409345,7.237895,10.678387,5.701825,105.217857,8.380836,7.026669,581.366028,1.421409,7.633736,17.772476,13.579491,0.816014,3.091053,10.206266,NA,13.320471,6.866252,10.761979,NA,11.130004,5.136864,7.80048,63.380726,2.202003,NA,10.169148,0.352861,4.406753,13.510077,13.649476,5.103518,5.512685,18.467438,3.502991,1.98344,2023-02-01,MATRIZ_PRECO_CT_B3_ISEE
2010-09-10,NA,4.183098,NA,8.645403,6.600803,6.358358,12.736429,7.905912,21.715305,6.429613,3.059586,4.605557,NA,1.662956,3.771764,10.25533,18.348885,6.486789,7.250673,10.958058,5.744001,106.395943,8.416879,7.023447,579.98669400000006,1.368039,7.624541,18.238132,13.480163,0.816014,3.106392,10.184363,NA,13.302349,6.990402,10.880676,NA,11.09717,5.183212,7.835801,63.380726,2.287034,NA,10.094517,0.352861,4.351322,13.510077,13.826543,5.213194,5.473642,18.206299,3.505328,1.97651,2023-02-01,MATRIZ_PRECO_CT_B3_ISEE
2010-09-13,NA,4.2859680000000004,NA,8.880905,6.682496,6.61599,13.191305,8.005193,22.048975,6.534097,3.06743,4.599576,NA,1.693429,3.834106,10.25533,18.511583,6.431473,7.269836,11.100435,5.701825,108.494408,8.532231,7.033114,597.2276,1.405398,7.62178,18.63394,13.288601,0.816014,3.170309,10.543099,NA,13.266103,6.910591,10.867485,NA,11.340129,5.283633,8.26972,63.380726,2.374997,NA,10.318423,0.352861,4.333684,13.510077,13.71957,5.264377,5.48703,18.365429,3.505328,2.004235,2023-02-01,MATRIZ_PRECO_CT_B3_ISEE
2010-09-14,NA,4.336645,NA,8.837522,6.674328,6.646909,13.350513,8.146278,21.841558,6.565897,3.080894,4.629482,NA,1.709537,3.834106,10.325076,18.348885,6.597422,7.205955,10.907208,5.701825,107.684471,8.813395,7.029891,604.813721,1.421409,7.577634,18.509768,13.480163,0.816014,3.213774,10.69372,NA,13.507746,6.828249,10.801544,NA,11.287596,5.237284,8.360541,63.380726,2.369133,NA,10.131833,0.352861,4.283293,13.510077,13.926154,5.315556,5.64431,18.034924,3.505328,1.996147,2023-02-01,MATRIZ_PRECO_CT_B3_ISEE
2010-09-15,NA,4.44481,NA,8.936683,6.690666,6.69019,13.468777,8.177628,22.274424,6.555296,3.157158,4.47989,NA,1.723903,3.891774,10.469737,18.529663,6.674866,7.327332,11.054673,5.901777,106.948174,8.83142,7.075016,604.813721,1.414293,7.585913,19.014219,13.799425,0.816014,3.226558,10.756699,NA,13.640646,6.851052,10.788355,NA,11.267899,5.306806,8.400907,63.380726,2.447713,NA,10.029209,0.352861,4.18251,13.510077,13.974113,5.483724,5.705662,17.892117,3.505328,1.98113,2023-02-01,MATRIZ_PRECO_CT_B3_ISEE
2010-09-16,NA,4.448088,NA,8.794138,6.690666,6.636602,13.418735,8.235108,22.31951,6.359954,3.148181,4.384126,NA,1.69996,3.888658,10.268248,18.710442,6.656426,7.26345,10.973314,5.803361,106.764091,8.716069,7.091135,595.848328,1.40184,7.582232,18.719309,14.118695,0.816014,3.221443,10.652633,NA,14.027271,7.024608,10.703949,NA,11.09717,5.206386,8.249538,63.380726,2.360336,NA,10.197142,0.352861,4.177471,13.510077,13.885576,5.432542,5.666621,18.09613,3.505328,1.98344,2023-02-01,MATRIZ_PRECO_CT_B3_ISEE
2010-09-17,NA,4.393376,NA,8.583426,6.617142,6.564468,13.26409,8.235108,22.31951,6.311499,3.079771,4.390114,NA,1.68037,3.846576,10.213999,18.94545,6.748621,7.314555,10.846189,5.86741,106.69046,8.701653,7.220064,593.089783,1.41963,7.467268,18.463203,14.686282,0.816014,3.203547,10.59787,NA,14.148094,6.935927,10.682845,NA,11.307295,5.206386,8.133491,63.380726,2.410217,NA,10.215798,0.352861,4.157315,13.510077,13.870811,5.395984,5.634271,17.830914,3.505328,1.98344,2023-02-01,MATRIZ_PRECO_CT_B3_ISEE
2010-09-20,NA,4.442539,NA,8.744559,6.657988,5.766836,13.550658,8.219431,22.31951,6.473527,3.029483,4.165668,NA,1.702136,3.865279,10.384491,18.864103,6.800249,7.378438,11.075014,5.748688,106.211868,8.579092,7.313537,482.747559,1.41963,7.449792,18.773636,14.473436,0.816014,3.065485,10.680016,NA,14.148094,7.131023,10.814731,NA,11.504285,5.22956,8.491728,63.380726,2.424322,NA,10.4677,0.352861,4.235422,13.510077,14.018386,5.395984,5.634271,18.198137,3.505328,1.990371,2023-02-01,MATRIZ_PRECO_CT_B3_ISEE
2010-09-21,NA,4.336645,NA,8.893301,6.657988,6.611868,13.646171,8.083574,22.31951,6.555529,3.024815,4.551712,NA,1.693429,3.904243,10.25533,18.258495,6.855567,7.340109,11.034331,5.748688,107.095428,8.759326,7.10725,597.917297,1.449873,7.35782,18.664982,14.828175,0.816014,3.183092,10.512978,NA,14.226628,6.948596,10.928153,NA,11.484586,5.322256,8.310084,63.380726,2.40963,NA,10.276439,0.352861,4.321087,13.510077,13.844996,5.505658,5.755859,18.504158,3.505328,1.975354,2023-02-01,MATRIZ_PRECO_CT_B3_ISEE
2010-09-22,NA,4.374465,NA,9.10401,6.617142,6.61599,13.755343,8.141051,22.31951,6.692727,3.085583,4.497845,NA,1.658603,3.898009,10.219168,17.625776,6.744935,7.410381,10.937719,5.623714,106.764091,8.773745,7.23618,603.434448,1.405398,7.980472,18.548563,14.962982,0.816014,3.188207,10.584179,NA,14.220587,7.068945,10.972995,NA,11.583082,5.175488,8.43118,63.380726,2.487796,NA,10.173815,0.352861,4.295891,13.510077,13.867133,5.505658,5.755859,18.520477,3.505328,1.957631,2023-02-01,MATRIZ_PRECO_CT_B3_ISEE
2010-09-23,NA,4.415815,NA,9.234156,6.600803,6.739657,14.172152,8.522499,22.31951,6.798386,3.060709,4.452956,NA,1.664698,3.896451,10.25533,17.806555,6.778123,7.346498,10.963143,5.603408,104.187027,8.975604,7.017,611.710144,1.465883,7.807566,19.13064,14.757232,0.816014,3.206104,10.666326,NA,14.468268,7.182961,10.867485,NA,11.55025,5.175488,8.718777,63.380726,2.40963,NA,10.182561,0.352861,4.346283,13.510077,13.723257,5.520283,5.878562,18.422556,3.610488,2.038717,2023-02-01,MATRIZ_PRECO_CT_B3_ISEE
2010-09-24,NA,4.367406,NA,8.794138,6.51911,6.657212,13.874517,8.51205,22.31951,6.609146,2.950794,4.348216,NA,1.612894,3.857486,10.059006,17.625776,6.68224,7.231508,11.039416,5.4675,104.002953,9.011652,6.833277,595.158691,1.494347,7.817683,19.169439,14.757232,0.816014,3.183092,10.584179,NA,13.967556,7.265304,10.83847,NA,11.425489,5.113691,8.486682,63.380726,2.40963,NA,10.271679,0.352861,4.530212,13.510077,13.870811,5.556841,5.68893,18.09613,3.610488,2.073467,2023-02-01,MATRIZ_PRECO_CT_B3_ISEE
2010-09-27,NA,4.420605,NA,8.843721,6.739682,6.7293519999999996,14.14926,8.569529,22.31951,6.804693,2.969858,4.381134,NA,1.645543,3.896451,10.002176,18.339846,6.748621,7.346498,11.024161,5.551856,104.996964,8.932351,6.881623,615.158325,1.494347,7.908737,19.712704,14.757232,0.816014,3.190763,10.59787,NA,14.065229,7.265304,10.682845,NA,11.773508,5.020996,8.325221,63.380726,2.380243,NA,10.271679,0.352861,4.610839,13.510077,14.387283,5.483724,5.76032,18.361351,3.552066,2.07115,2023-02-01,MATRIZ_PRECO_CT_B3_ISEE
2010-09-28,NA,4.447584,NA,8.98626,6.739682,6.737599,14.195046,8.621782,22.31951,6.725845,3.005752,4.488867,NA,1.636837,3.804493,10.118419,18.348885,6.578983,7.346498,10.932633,5.600284,104.002953,9.094559,6.813934,613.778992,1.521032,7.817683,19.751509,14.579857,0.816014,3.21633,10.69372,NA,13.928481,7.265304,10.682845,NA,11.589648,5.322256,8.375678,63.380726,2.424322,NA,10.295126,0.352861,4.568006,13.510077,13.822859,5.498349,5.754744,18.850986,3.552066,2.115168,2023-02-01,MATRIZ_PRECO_CT_B3_ISEE
2010-09-29,NA,4.50306,NA,8.843721,6.698834,6.925153,14.460634,8.679261,22.31951,6.694304,3.013594,4.414053,NA,1.632484,3.865279,9.986678,18.439274,6.601109,7.205955,10.846189,5.615904,103.082573,9.137815,6.865505,597.917297,1.52459,7.780893,19.906727,14.757232,0.816014,3.247011,10.888144,NA,13.902434,7.265304,10.630088,NA,11.162835,5.337705,8.077988,63.380726,2.521294,NA,10.295126,0.352861,4.661231,13.510077,13.653165,5.37405,5.744704,18.402159,3.552066,2.14297,2023-02-01,MATRIZ_PRECO_CT_B3_ISEE
2010-09-30,NA,4.401062,NA,8.769348,6.862221,6.991101,14.712478,8.977104,22.31951,6.883543,3.07865,4.408069,NA,1.6216,3.91827,9.997008,18.439274,6.767061,7.154847,10.963143,5.717444,101.978119,9.127,6.768809,599.986206,1.528148,8.015423,20.403427,15.041022,0.816014,3.303257,11.082578,NA,14.065229,7.265304,10.943981,NA,11.320428,5.275908,8.103215,63.380726,2.538927,NA,10.693802,0.352861,4.701544,13.510077,13.944593,5.308246,5.794902,18.524561,3.552066,2.14297,2023-02-01,MATRIZ_PRECO_CT_B3_ISEE
2010-10-01,NA,4.57914,NA,8.701179,6.976591,7.071487,14.982645,9.144314,22.31951,7.26675,3.095469,4.426023,NA,1.615506,3.898009,10.159751,18.620052,6.803937,7.570084,11.024161,5.639338,103.561172,9.170398,6.817159,620.675415,1.528148,7.86367,21.008776,15.537663,0.816014,3.341609,11.176266,NA,14.03267,7.265304,10.946617,NA,11.274463,5.329981,8.451361,63.380726,2.577127,NA,10.975218,0.352861,4.736819,13.510077,13.653745,5.300934,5.856252,18.434795,3.552066,2.212471,2023-02-01,MATRIZ_PRECO_CT_B3_ISEE
2010-10-04,NA,4.600254,NA,8.732166,7.009269,7.037371,15.060492,9.264496,22.31951,7.285673,3.151547,4.434999,NA,1.6869,3.877747,10.332827,18.20426,6.829752,7.646744,11.319089,5.623714,105.3283,9.416162,6.801044,637.226746,1.515695,7.817683,20.760429,15.608608,0.816014,3.367175,11.189956,NA,13.876389,7.265304,10.946617,NA,11.070906,5.268183,8.426135,63.380726,2.606514,NA,11.069024,0.352861,4.724221,13.510077,13.961237,5.271688,6.045883,18.279747,3.552066,2.183511,2023-02-01,MATRIZ_PRECO_CT_B3_ISEE
2010-10-05,NA,4.692345,NA,9.048235,7.099131,7.214693,15.1887,9.400354,22.31951,7.508029,3.185198,4.548719,NA,1.747845,3.904243,10.461987,17.89694,6.93301,7.74257,11.619101,5.700261,107.721291,9.243758,6.768809,657.226318,1.538822,7.633736,21.404585,15.715027,0.816014,3.461773,11.469361,NA,14.201975,7.265304,10.801544,NA,11.392659,5.268183,8.633004,63.380726,2.703486,NA,11.336368,0.352861,4.814926,13.510077,14.118743,5.235128,6.045883,18.442957,3.505328,2.193938,2023-02-01,MATRIZ_PRECO_CT_B3_ISEE
2010-10-06,NA,4.680898,NA,8.86231,7.025608,7.185825,15.133749,9.139089,22.31951,7.254133,3.153793,4.39909,NA,1.741316,3.924505,10.461987,17.698086,6.944072,7.691463,11.746225,5.67058,108.936188,9.427168,6.768809,644.812744,1.529927,7.632817,21.730537000000002,15.892403,0.816014,3.43365,11.368011,NA,14.293139,7.265304,10.81737,NA,11.26133,5.206386,8.476589,63.380726,2.668223,NA,11.312917,0.352861,4.78721,13.510077,14.174986,5.235128,5.917602,18.034924,3.505328,2.199729,2023-02-01,MATRIZ_PRECO_CT_B3_ISEE
2010-10-07,NA,4.712442,NA,8.812731,6.919406,7.181708,14.932279,8.903951,22.31951,7.143745,3.157158,4.414053,NA,1.732609,3.94165,10.366407,17.851749,6.859254,7.787284,11.573338,5.576851,106.027786,9.317123,6.768809,642.743835,1.547716,7.678802,22.040976,15.963352,0.769824,3.42598,11.389921,NA,14.423373,7.265304,10.656467,NA,11.044641,5.098242,8.375678,63.380726,2.585943,NA,11.467698,0.352861,4.749416,13.510077,14.283738,5.264377,5.94549,17.569771,3.505328,2.241431,2023-02-01,MATRIZ_PRECO_CT_B3_ISEE
2010-10-08,NA,4.814966,NA,9.023444,7.107301,7.344594,15.225333,8.98233,22.31951,7.358214,3.151547,4.536748,NA,1.784849,4.113094,10.332827,18.493504,7.169027,8.087534,11.664865,5.67058,109.304344,9.20341,6.772032,648.950623,1.556611,7.633736,22.234999,15.679559,0.769824,3.500123,11.639198,NA,14.130344,7.265304,11.07323,NA,11.09717,5.067343,8.426135,63.380726,2.658233,NA,11.702205,0.352861,5.02657,13.510077,14.441237,5.366739,5.923786,17.598238,3.435221,2.247222,2023-02-01,MATRIZ_PRECO_CT_B3_ISEE
2010-10-11,NA,4.792834,NA,9.32712,7.221671,7.319858,15.294023,9.243597,22.31951,7.49068,3.173976,4.518794,NA,1.776142,4.091273,10.358657,18.520624,7.209593,8.304737,11.797075,5.72213,108.973007,9.48586,6.93964,643.433533,1.59397,7.596948,22.886911,16.069775,0.769824,3.477114,11.551538,NA,14.267093,7.265304,11.210391,NA,10.939579,5.144588,8.5775,63.380726,2.762257,NA,11.547428,0.352861,5.291127,13.510077,14.549994,5.293621,6.03047,17.449656,3.435221,2.281972,2023-02-01,MATRIZ_PRECO_CT_B3_ISEE
2010-10-13,NA,4.9442,NA,9.680372,7.360549,7.472436,15.957981,9.353326,22.31951,7.82658,3.207627,4.554703,NA,1.797909,4.19258,10.350906,18.620052,7.294411,8.496384,12.519135,5.834605,109.341156,9.48586,6.849392,677.915405,1.570843,7.661329,22.273804,16.637358,0.769824,3.479671,11.685766,NA,14.358253,7.265304,11.368657,NA,11.195666,5.020996,9.132517,63.380726,2.90331,NA,11.847606,0.352861,5.076962,13.510077,14.681239,5.264377,5.95186,17.276314,3.552066,2.351474,2023-02-01,MATRIZ_PRECO_CT_B3_ISEE
2010-10-14,NA,4.960734,NA,9.333315,7.188994,7.447693,15.719873,9.170441,22.31951,7.175286,3.195285,4.527771,NA,1.778319,4.268951,10.384491,18.150026,7.242782,8.28557,12.68694,5.756498,108.236702,9.48219,6.768809,673.777588,1.545937,7.817683,21.094145,16.282618,0.769824,3.479671,11.600842,NA,14.260581,7.265304,11.606056,NA,10.998676,5.059618,9.233428,63.380726,2.909186,NA,11.730349,0.352861,5.366714,13.510077,14.681239,5.213194,5.996782,17.391882,3.505328,2.316723,2023-02-01,MATRIZ_PRECO_CT_B3_ISEE
2010-10-15,NA,4.973454,NA,9.389094,7.188994,7.383771,15.935084,9.201793,22.31951,7.293559,3.281648,4.470912,NA,1.751328,4.176994,10.327661,18.394077,7.242782,8.240852,13.246284,5.662769,109.341156,9.68394,6.768809,673.088013,1.521032,8.001627,21.257126,16.672831,0.769824,3.50268,11.715899,NA,14.019648,7.265304,11.632432,NA,10.768853,5.090517,9.08206,63.380726,2.909186,NA,11.669375,0.352861,5.197901,13.510077,14.812497,5.242441,5.912555,17.821104,3.505328,2.371165,2023-02-01,MATRIZ_PRECO_CT_B3_ISEE
2010-10-18,NA,5.022298,NA,8.992458,7.001099,7.414705,15.797718,9.170441,22.31951,7.285673,3.348946,4.39909,NA,1.769612,4.086599,10.358657,17.960211,7.113709,8.081146,12.407269,5.581538,113.722168,9.386818,6.765587,662.743408,1.547716,8.093598,21.536518,16.672831,0.769824,3.50268,11.778899,NA,14.03267,7.265304,11.28161,NA,10.900182,5.028721,8.940784,63.380726,2.838073,NA,11.505216,0.352861,5.228137,13.510077,14.366247,5.118142,5.86202,17.565222,3.505328,2.431401,2023-02-01,MATRIZ_PRECO_CT_B3_ISEE
2010-10-19,NA,4.9604799999999996,NA,8.707376,6.584465,7.278613,15.527551,8.747189,22.31951,7.254133,3.319786,4.309313,NA,1.765259,3.993082,10.242414,17.987329,6.969887,8.298347,12.310655,5.600284,110.077461,9.427168,6.768809,642.743835,1.545937,8.075207,20.838036,16.31809,0.769824,3.459217,11.543322,NA,13.772203,7.265304,11.790694,NA,10.479932,4.905127,8.5926380000000009,63.380726,2.738749,NA,11.425482,0.352861,5.02657,13.510077,14.774986,4.88417,5.749723,17.152502,3.505328,2.426767,2023-02-01,MATRIZ_PRECO_CT_B3_ISEE
2010-10-20,NA,4.98592,NA,8.725967,6.608973,7.410577,15.75193,9.175667,22.31951,7.142168,3.308565,4.384126,NA,1.750022,4.130237,10.381907,18.104837,7.06208,8.234462,12.559818,5.623714,110.445618,9.577565,6.743026,643.433533,1.512137,8.544267,21.497713,16.651546,0.769824,3.482228,11.655631,NA,14.000113,7.265304,11.843449,NA,10.250108000000001,4.866503,8.5775,63.380726,2.703486,NA,11.378578,0.352861,5.187824,13.510077,14.542494,4.986533,5.867637,16.533428,3.505328,2.432559,2023-02-01,MATRIZ_PRECO_CT_B3_ISEE
2010-10-21,NA,5.036799,NA,8.447083,6.649819,7.278613,15.348969,9.191341,22.31951,7.022316,3.258095,4.339239,NA,1.755682,4.134913,10.402573,18.439274,7.231719,8.157805,12.066577,5.826793,111.550072,9.826999,6.72046,634.468201,1.521032,8.645437,22.118587,16.779259,0.769824,3.466888,11.507724,NA,13.837321,7.265304,11.975338,NA,10.112216,4.758358,8.471544,63.380726,2.671162,NA,11.322297,0.352861,5.265931,13.510077,14.437487,4.898793,5.906941,16.500412,3.505328,2.426767,2023-02-01,MATRIZ_PRECO_CT_B3_ISEE
