date,alzr11.sa,arri11.sa,bari11.sa,brcr11.sa,bcia11.sa,bcri11.sa,brco11.sa,btci11.sa,bpml11.sa,btlg11.sa,cpts11.sa,cvbi11.sa,vrta11.sa,gtwr11.sa,ggrc11.sa,habt11.sa,hctr11.sa,hgbs11.sa,hgcr11.sa,hgff11.sa,hglg11.sa,hgpo11.sa,hgre11.sa,hgru11.sa,hsml11.sa,hfof11.sa,irdm11.sa,jsre11.sa,knri11.sa,knhy11.sa,knip11.sa,kncr11.sa,kfof11.sa,lvbi11.sa,mall11.sa,mcci11.sa,mxrf11.sa,mfii11.sa,oujp11.sa,pord11.sa,rbry11.sa,rbrp11.sa,rbrf11.sa,rbrr11.sa,rbff11.sa,rcrb11.sa,rbva11.sa,rvbi11.sa,sare11.sa,tepp11.sa,tgar11.sa,trxf11.sa,vgip11.sa,vgir11.sa,vcjr11.sa,vilg11.sa,vino11.sa,visc11.sa,xpci11.sa,xplg11.sa,xpml11.sa,xpsf11.sa,DATE_UPDATE,CARTEIRA_TEORICA
2018-10-09,2.5470950603485107,NA,NA,67.50629425048828,77.15618133544922,69.399993896484375,NA,NA,NA,48.708595275878906,0.029877671971917152,NA,74.4529037475586,NA,103.85225677490234,NA,NA,152.6962432861328,72.83180236816406,NA,93.82182312011719,NA,101.2171401977539,74.39813232421875,NA,60.42973709106445,NA,78.547271728515625,118.32536315917969,69.37801361083984,73.698699951171875,87.74124908447266,NA,NA,NA,NA,6.5414581298828125,52.469242095947266,60.91286849975586,6.127050876617432,NA,63.531524658203125,7.047740459442139,69.33402252197266,NA,NA,NA,NA,NA,NA,61.19668197631836,NA,NA,5.688092231750488,NA,NA,NA,74.21443176269531,NA,NA,NA,NA,2025-05-11,MATRIZ_PRECO_CT_B3_IFIX
2018-10-10,2.5476534366607666,NA,NA,67.84590148925781,77.15618133544922,69.14879608154297,NA,NA,NA,48.08393859863281,0.029934881255030632,NA,75.02435302734375,NA,103.38037872314453,NA,NA,153.9358367919922,73.03282165527344,NA,93.777374267578125,NA,101.33260345458984,74.03431701660156,NA,60.42973709106445,NA,77.80826568603516,116.03666687011719,69.5309066772461,73.96288299560547,87.59156799316406,NA,NA,NA,NA,6.52122688293457,53.363651275634766,60.91286849975586,6.119967460632324,NA,63.531524658203125,7.011952877044678,70.02735900878906,NA,NA,NA,NA,NA,NA,61.23712921142578,NA,NA,5.690936088562012,NA,NA,NA,74.2293701171875,NA,NA,NA,NA,2025-05-11,MATRIZ_PRECO_CT_B3_IFIX
2018-10-11,2.573641300201416,NA,NA,67.57562255859375,77.04901123046875,69.41325378417969,NA,NA,NA,49.09527587890625,0.030004151165485382,NA,75.17581939697266,NA,103.46466064453125,NA,NA,152.9591522216797,73.09983825683594,NA,93.59209442138672,NA,101.67899322509766,74.24964904785156,NA,60.60905075073242,NA,77.014892578125,115.21154022216797,69.47107696533203,73.97676849365234,87.699676513671875,NA,NA,NA,NA,6.548200607299805,53.67179870605469,60.596431732177734,6.183094024658203,NA,63.531524658203125,7.082065582275391,70.02033996582031,NA,NA,NA,NA,NA,NA,61.27756118774414,NA,NA,5.690936088562012,NA,NA,NA,74.46826934814453,NA,NA,NA,NA,2025-05-11,MATRIZ_PRECO_CT_B3_IFIX
2018-10-15,2.5443005561828613,NA,NA,68.40730285644531,76.44176483154297,69.41325378417969,NA,NA,NA,49.244014739990234,0.03007643297314644,NA,76.60100555419922,NA,103.62476348876953,NA,NA,152.9591522216797,73.60234069824219,NA,93.81441497802734,NA,102.14080810546875,75.71980285644531,NA,60.967674255371094,NA,77.05377960205078,115.60079193115234,69.47107696533203,74.04632568359375,87.62480926513672,NA,NA,NA,NA,6.649357795715332,52.98785400390625,60.94450759887695,6.140578746795654,NA,63.531524658203125,7.149987697601318,71.084869384765625,NA,NA,NA,NA,NA,NA,61.318023681640625,NA,NA,5.690936088562012,NA,NA,NA,75.1850357055664,NA,NA,NA,NA,2025-05-11,MATRIZ_PRECO_CT_B3_IFIX
2018-10-16,2.5456976890563965,NA,NA,67.9291000366211,76.44176483154297,69.90241241455078,NA,NA,NA,49.29607391357422,0.0298294797539711,NA,76.1534652709961,NA,103.76801300048828,NA,NA,153.778076171875,73.43482971191406,NA,93.740325927734375,NA,101.9329833984375,75.697509765625,NA,60.967674255371094,NA,76.9604263305664,115.28936767578125,69.47107696533203,74.393951416015625,87.29215240478516,NA,NA,NA,NA,6.656102180480957,53.55155563354492,61.98874282836914,6.169565200805664,NA,63.531524658203125,7.153639316558838,71.01484680175781,NA,NA,NA,NA,NA,NA,61.35845947265625,NA,NA,5.690936088562012,NA,NA,NA,76.30496978759766,NA,NA,NA,NA,2025-05-11,MATRIZ_PRECO_CT_B3_IFIX
2018-10-17,2.543462038040161,NA,NA,68.68455505371094,76.44176483154297,69.72393798828125,NA,NA,NA,49.08041763305664,0.03010653518140316,NA,76.76622772216797,NA,103.62476348876953,NA,NA,153.81564331054688,73.60904693603516,NA,93.91816711425781,NA,100.25498962402344,75.697509765625,NA,60.967674255371094,NA,76.695953369140625,114.93907165527344,69.47107696533203,74.58863067626953,87.27552795410156,NA,NA,NA,NA,6.656102180480957,52.40159225463867,61.36219024658203,6.343483924865723,NA,63.531524658203125,7.023640155792236,71.43505096435547,NA,NA,NA,NA,NA,NA,61.39387512207031,NA,NA,5.690936088562012,NA,NA,NA,76.74549102783203,NA,NA,NA,NA,2025-05-11,MATRIZ_PRECO_CT_B3_IFIX
2018-10-18,2.5621843338012695,NA,NA,68.68455505371094,76.44176483154297,69.7437515258789,NA,NA,NA,48.894500732421875,0.03011859767138958,NA,76.74556732177734,NA,104.37467956542969,NA,NA,153.973388671875,73.70283508300781,NA,93.79959869384766,NA,100.60137939453125,75.66040802001953,NA,60.60905075073242,NA,75.42028045654297,115.20375061035156,69.47107696533203,74.46348571777344,87.25887298583984,NA,NA,NA,NA,6.642613887786865,53.544044494628906,61.26726150512695,6.343483924865723,NA,63.531524658203125,7.084256649017334,71.14090728759766,NA,NA,NA,NA,NA,NA,61.429237365722656,NA,NA,5.690936088562012,NA,NA,NA,75.89434051513672,NA,NA,NA,NA,2025-05-11,MATRIZ_PRECO_CT_B3_IFIX
2018-10-19,2.5624642372131348,NA,NA,67.436981201171875,76.44176483154297,69.7437515258789,NA,NA,NA,48.41112518310547,0.03019990585744381,NA,76.73179626464844,NA,103.72588348388672,NA,NA,154.1987762451172,74.0378189086914,NA,93.88851165771484,NA,101.2094497680664,75.36338806152344,NA,60.78835678100586,NA,75.89479064941406,115.17259216308594,69.464447021484375,74.38700103759766,87.44185638427734,NA,NA,NA,NA,6.635871410369873,53.37868881225586,61.38752746582031,6.343483924865723,NA,63.531524658203125,7.018526077270508,71.43505096435547,NA,NA,NA,NA,NA,NA,61.45960998535156,NA,NA,5.691506862640381,NA,NA,NA,76.15563201904297,NA,NA,NA,NA,2025-05-11,MATRIZ_PRECO_CT_B3_IFIX
2018-10-22,2.5417842864990234,NA,NA,67.54096984863281,76.44176483154297,70.07428741455078,NA,NA,NA,48.33676528930664,0.030353497713804245,NA,77.0760269165039,NA,104.13876342773438,NA,NA,154.39405822753906,73.63584899902344,NA,94.00711822509766,NA,100.8630599975586,74.71742248535156,NA,61.111114501953125,NA,76.2137222290039,115.18041229248047,69.47107696533203,74.82501983642578,87.865997314453125,NA,NA,NA,NA,6.635871410369873,54.07767105102539,61.46348190307617,6.434952259063721,NA,63.531524658203125,7.013413429260254,71.37201690673828,NA,NA,NA,NA,NA,NA,61.489933013916016,NA,NA,5.696628570556641,NA,NA,NA,76.15563201904297,NA,NA,NA,NA,2025-05-11,MATRIZ_PRECO_CT_B3_IFIX
2018-10-23,2.5320045948028564,NA,NA,67.92216491699219,76.43462371826172,70.2924575805664,NA,NA,NA,48.33676528930664,0.030407698825001717,NA,77.11736297607422,NA,104.59375762939453,NA,NA,154.574462890625,73.70283508300781,NA,94.28125762939453,NA,100.8630599975586,75.36338806152344,NA,61.111114501953125,NA,76.182586669921875,116.08340454101563,69.7702407836914,74.7902603149414,87.98243713378906,NA,NA,NA,NA,6.642613887786865,56.37005615234375,61.577396392822266,6.409186363220215,NA,63.531524658203125,7.084256649017334,71.78521728515625,NA,NA,NA,NA,NA,NA,61.52028274536133,NA,NA,5.690936088562012,NA,NA,NA,76.17058563232422,NA,NA,NA,NA,2025-05-11,MATRIZ_PRECO_CT_B3_IFIX
2018-10-24,2.537313222885132,NA,NA,67.92216491699219,76.08454895019531,69.91564178466797,NA,NA,NA,49.29607391357422,0.03057032637298107,NA,77.45470428466797,NA,104.65274810791016,NA,NA,154.8373565673828,73.72966003417969,NA,95.29649353027344,NA,100.21652221679688,75.43763732910156,NA,60.895938873291016,NA,75.326934814453125,115.21154022216797,70.667724609375,74.95018768310547,88.22362518310547,NA,NA,NA,NA,6.649357795715332,59.82741928100586,61.09006118774414,6.4413909912109375,NA,63.531524658203125,7.0835280418396,71.78521728515625,NA,NA,NA,NA,NA,NA,61.54556655883789,NA,NA,5.690367698669434,NA,NA,NA,76.15563201904297,NA,NA,NA,NA,2025-05-11,MATRIZ_PRECO_CT_B3_IFIX
2018-10-25,2.542623996734619,NA,NA,68.51823425292969,75.02007293701172,70.40485382080078,NA,NA,NA,49.27375411987305,0.03094375506043434,NA,77.2481689453125,NA,104.6106185913086,NA,NA,155.43838500976563,74.17186737060547,NA,95.77815246582031,NA,100.25498962402344,75.66040802001953,NA,60.967674255371094,NA,76.1981430053711,114.3941650390625,70.47493743896484,75.0892562866211,88.22362518310547,NA,NA,NA,NA,6.669588565826416,60.87965774536133,61.38752746582031,6.473598480224609,NA,56.8380126953125,7.047740459442139,71.42805480957031,NA,NA,NA,NA,NA,NA,61.58095169067383,NA,NA,5.690936088562012,NA,NA,NA,76.15563201904297,NA,NA,NA,NA,2025-05-11,MATRIZ_PRECO_CT_B3_IFIX
2018-10-26,2.535917282104492,NA,NA,68.82315826416016,74.61286926269531,70.40485382080078,NA,NA,NA,49.35556411743164,0.031019067391753197,NA,77.45470428466797,NA,104.44208526611328,NA,NA,157.0160369873047,73.76984405517578,NA,96.40802764892578,NA,102.21776580810547,75.5861587524414,NA,60.967674255371094,NA,76.40038299560547,116.37921142578125,70.48155212402344,75.0892562866211,88.157073974609375,NA,NA,NA,NA,6.68307638168335,59.75226974487305,61.51408767700195,6.428509712219238,NA,56.8380126953125,7.076222896575928,71.7782211303711,NA,NA,NA,NA,NA,NA,61.61128234863281,NA,NA,5.719393253326416,NA,NA,NA,76.15563201904297,NA,NA,NA,NA,2025-05-11,MATRIZ_PRECO_CT_B3_IFIX
2018-10-29,2.5219454765319824,NA,NA,69.294464111328125,75.012939453125,70.669281005859375,NA,NA,NA,49.221702575683594,0.030717890709638596,NA,77.21373748779297,NA,104.4842300415039,NA,NA,157.76731872558594,73.87034606933594,NA,97.19351959228516,NA,102.756591796875,75.66040802001953,NA,61.14701461791992,NA,76.92932891845703,116.45711517333984,70.47493743896484,75.082275390625,88.44817352294922,NA,NA,NA,NA,6.676331520080566,59.74474334716797,61.38752746582031,6.428509712219238,NA,56.8380126953125,7.047740459442139,71.62413787841797,NA,NA,NA,NA,NA,NA,61.641639709472656,NA,NA,5.719393253326416,NA,NA,NA,75.96898651123047,NA,NA,NA,NA,2025-05-11,MATRIZ_PRECO_CT_B3_IFIX
2018-10-30,2.520827293395996,NA,NA,68.9617919921875,75.012939453125,70.86759185791016,NA,NA,NA,49.31836700439453,0.031046157702803612,NA,77.4202880859375,NA,103.64161682128906,NA,NA,159.3600311279297,74.37286376953125,NA,97.4973373413086,NA,102.756591796875,76.10587310791016,NA,63.119476318359375,NA,77.00707244873047,118.714599609375,70.74082946777344,75.25609588623047,88.4315414428711,NA,NA,NA,NA,6.737027168273926,62.60082244873047,61.64064407348633,6.504516124725342,NA,63.523983001708984,7.192347526550293,71.084869384765625,NA,NA,NA,NA,NA,NA,61.67196273803711,NA,NA,5.690936088562012,NA,NA,NA,75.85700225830078,NA,NA,NA,NA,2025-05-11,MATRIZ_PRECO_CT_B3_IFIX
2018-10-31,2.5635814666748047,NA,NA,69.30830383300781,75.012939453125,72.46076965332031,NA,NA,NA,49.31836700439453,0.031046157702803612,NA,77.45470428466797,NA,104.07977294921875,NA,NA,160.32916259765625,74.29914855957031,NA,97.09716796875,NA,103.71873474121094,74.26448822021484,NA,63.19118881225586,NA,77.16267395019531,119.49304962158203,69.47107696533203,75.36038970947266,88.27352142333984,NA,NA,NA,NA,6.8179521560668945,63.13446807861328,62.083656311035156,6.4413909912109375,NA,63.523983001708984,7.201112747192383,71.084869384765625,NA,NA,NA,NA,NA,NA,61.70227813720703,NA,NA,5.690936088562012,NA,NA,NA,76.01378631591797,NA,NA,NA,NA,2025-05-11,MATRIZ_PRECO_CT_B3_IFIX
2018-11-01,2.556875228881836,NA,NA,69.2736587524414,74.79864501953125,71.39644622802734,NA,NA,NA,49.67531967163086,0.033596061170101166,NA,77.73011016845703,NA,104.19772338867188,NA,NA,160.77243041992188,74.37286376953125,NA,97.70481872558594,NA,102.948974609375,75.36338806152344,NA,63.4422607421875,NA,76.64927673339844,117.15767669677734,69.670501708984375,75.70106506347656,87.74956512451172,NA,NA,NA,NA,6.68307638168335,64.41218566894531,63.001319885253906,6.4413909912109375,NA,63.523983001708984,7.153639316558838,70.94480895996094,NA,NA,NA,NA,NA,NA,61.414085388183594,NA,NA,5.690936088562012,NA,NA,NA,76.03619384765625,NA,NA,NA,NA,2025-05-11,MATRIZ_PRECO_CT_B3_IFIX
2018-11-05,2.5470950603485107,NA,NA,70.62519073486328,75.012939453125,71.39644622802734,NA,NA,NA,51.97319412231445,0.03358300030231476,NA,77.2343978881836,NA,103.76801300048828,NA,NA,160.9226837158203,74.5403823852539,NA,98.17169952392578,NA,103.3338623046875,75.43763732910156,NA,63.478118896484375,NA,76.8515396118164,115.37501525878906,70.14252471923828,75.34647369384766,87.865997314453125,NA,NA,NA,NA,6.649357795715332,65.163787841796875,63.19115447998047,6.4413909912109375,NA,63.523983001708984,7.153639316558838,71.12689208984375,NA,NA,NA,NA,NA,NA,61.44948196411133,NA,NA,5.690936088562012,NA,NA,NA,76.53643798828125,NA,NA,NA,NA,2025-05-11,MATRIZ_PRECO_CT_B3_IFIX
2018-11-06,2.5401089191436768,NA,NA,70.23705291748047,75.220123291015625,71.26423645019531,NA,NA,NA,54.44951629638672,0.03330223262310028,NA,77.11736297607422,NA,104.0291976928711,NA,NA,162.12472534179688,74.12496185302734,NA,98.48292541503906,NA,103.14142608642578,75.5861587524414,NA,63.478118896484375,NA,76.39259338378906,115.09474182128906,70.53475189208984,74.1506118774414,87.0093765258789,NA,NA,NA,NA,6.676331520080566,65.13370513916016,62.779808044433594,6.42593240737915,NA,63.523983001708984,7.136841773986816,71.01484680175781,NA,NA,NA,NA,NA,NA,61.48490524291992,NA,NA,5.690936088562012,NA,NA,NA,77.08892059326172,NA,NA,NA,NA,2025-05-11,MATRIZ_PRECO_CT_B3_IFIX
2018-11-07,2.5401089191436768,NA,NA,69.51627349853516,74.941497802734375,71.26423645019531,NA,NA,NA,53.765357971191406,0.03338057920336723,NA,76.9934310913086,NA,103.93651580810547,NA,NA,163.40187072753906,74.305877685546875,NA,98.4087905883789,NA,103.71873474121094,75.62327575683594,NA,63.65742111206055,NA,76.41593170166016,115.77980041503906,71.7978744506836,74.393951416015625,87.49175262451172,NA,NA,NA,NA,6.676331520080566,65.389251708984375,62.96964645385742,6.4413909912109375,NA,68.06947326660156,7.142684459686279,71.1549072265625,NA,NA,NA,NA,NA,NA,61.52028274536133,NA,NA,5.690936088562012,NA,NA,NA,77.19346618652344,NA,NA,NA,NA,2025-05-11,MATRIZ_PRECO_CT_B3_IFIX
2018-11-08,2.5395498275756836,NA,NA,69.30830383300781,74.6557388305664,71.39644622802734,NA,NA,NA,54.04792785644531,0.03353075683116913,NA,77.096710205078125,NA,104.26512908935547,NA,NA,163.40187072753906,74.07135009765625,NA,98.63114166259766,NA,103.91116333007813,75.6083984375,NA,63.29879379272461,NA,76.66486358642578,116.76844787597656,71.13307189941406,75.02667236328125,87.325439453125,NA,NA,NA,NA,6.68307638168335,65.84021759033203,62.78614044189453,6.4413909912109375,NA,68.06947326660156,7.084256649017334,71.04986572265625,NA,NA,NA,NA,NA,NA,61.5556755065918,NA,NA,5.690936088562012,NA,NA,NA,77.23827362060547,NA,NA,NA,NA,2025-05-11,MATRIZ_PRECO_CT_B3_IFIX
2018-11-09,2.539829730987549,NA,NA,69.30830383300781,74.6557388305664,71.39644622802734,NA,NA,NA,54.218990325927734,0.03330223262310028,NA,77.00032043457031,NA,104.3156967163086,NA,NA,163.02621459960938,74.07135009765625,NA,98.5495834350586,NA,104.68087005615234,74.992156982421875,NA,63.6215705871582,NA,76.14369201660156,117.54692077636719,70.46824645996094,75.10313415527344,87.48343658447266,NA,NA,NA,NA,6.696564197540283,66.140869140625,62.62159729003906,6.434952259063721,NA,68.06947326660156,7.133919715881348,70.58763885498047,NA,NA,NA,NA,NA,NA,61.591060638427734,NA,NA,5.690936088562012,NA,NA,NA,77.3502426147461,NA,NA,NA,NA,2025-05-11,MATRIZ_PRECO_CT_B3_IFIX
2018-11-12,2.539829730987549,NA,NA,69.23902893066406,75.012939453125,71.330352783203125,NA,NA,NA,54.285911560058594,0.033400170505046844,NA,77.45470428466797,NA,104.97296142578125,NA,NA,163.02621459960938,74.6944808959961,NA,98.63114166259766,NA,104.79630279541016,74.62090301513672,NA,63.478118896484375,NA,75.73921203613281,118.31758880615234,73.7922592163086,75.27001953125,87.31708526611328,NA,NA,NA,NA,6.68307638168335,67.26825714111328,64.235382080078125,6.4413909912109375,NA,68.06947326660156,7.157290458679199,70.58763885498047,NA,NA,NA,NA,NA,NA,61.48490524291992,NA,NA,5.690936088562012,NA,NA,NA,77.574249267578125,NA,NA,NA,NA,2025-05-11,MATRIZ_PRECO_CT_B3_IFIX
2018-11-13,2.534519672393799,NA,NA,68.87860107421875,74.6557388305664,70.89404296875,NA,NA,NA,55.02210235595703,0.03315529599785805,NA,77.45470428466797,NA,107.01205444335938,NA,NA,163.26661682128906,74.0378189086914,NA,98.55701446533203,NA,105.32743072509766,76.068756103515625,NA,63.4422607421875,NA,75.69254302978516,118.22415924072266,72.79508209228516,75.61067962646484,87.74124908447266,NA,NA,NA,NA,6.676331520080566,67.283294677734375,64.235382080078125,6.415626525878906,NA,68.06947326660156,7.114201068878174,69.9853286743164,NA,NA,NA,NA,NA,NA,61.661861419677734,NA,NA,5.690936088562012,NA,NA,NA,77.23827362060547,NA,NA,NA,NA,2025-05-11,MATRIZ_PRECO_CT_B3_IFIX
2018-11-14,2.5482122898101807,NA,NA,69.1489028930664,75.148681640625,71.39644622802734,NA,NA,NA,54.553619384765625,0.033400170505046844,NA,77.45470428466797,NA,107.85468292236328,NA,NA,163.40187072753906,74.31926727294922,NA,98.4087905883789,NA,105.37358856201172,76.031646728515625,NA,63.478118896484375,NA,76.229248046875,124.39734649658203,73.12745666503906,76.12519836425781,87.88265228271484,NA,NA,NA,NA,6.710052967071533,69.26752471923828,63.20381546020508,6.4413909912109375,NA,68.06947326660156,7.201112747192383,70.68568420410156,NA,NA,NA,NA,NA,NA,61.69724655151367,NA,NA,5.690367698669434,NA,NA,NA,77.45478057861328,NA,NA,NA,NA,2025-05-11,MATRIZ_PRECO_CT_B3_IFIX
2018-11-16,2.5317254066467285,NA,NA,69.30137634277344,74.6557388305664,71.39644622802734,NA,NA,NA,54.836212158203125,0.03317161276936531,NA,77.45470428466797,NA,108.90795135498047,NA,NA,163.92776489257813,74.60736846923828,NA,98.50514221191406,NA,105.55061340332031,75.73461151123047,NA,64.23841094970703,NA,75.74699401855469,123.69666290283203,72.861541748046875,75.7914810180664,87.61650085449219,NA,NA,NA,NA,6.723537921905518,69.14726257324219,63.60252380371094,6.503876209259033,NA,68.06947326660156,7.303359508514404,70.734710693359375,NA,NA,NA,NA,NA,NA,61.7326545715332,NA,NA,5.690367698669434,NA,NA,NA,77.72356414794922,NA,NA,NA,NA,2025-05-11,MATRIZ_PRECO_CT_B3_IFIX
2018-11-19,2.5445797443389893,NA,NA,69.2736587524414,74.44140625,72.70537567138672,NA,NA,NA,54.806461334228516,0.0332467220723629,NA,77.45470428466797,NA,108.0653305053711,NA,NA,164.18321228027344,74.37286376953125,NA,99.11277770996094,NA,105.83543395996094,75.73461151123047,NA,65.26409149169922,NA,76.34593963623047,122.91047668457031,72.462677001953125,76.13214874267578,87.80777740478516,NA,NA,NA,NA,6.737027168273926,71.02626037597656,64.08984375,6.505806922912598,NA,60.589412689208984,7.285099029541016,70.69969940185547,NA,NA,NA,NA,NA,NA,61.778133392333984,NA,NA,5.690367698669434,NA,NA,NA,77.8355712890625,NA,NA,NA,NA,2025-05-11,MATRIZ_PRECO_CT_B3_IFIX
2018-11-21,2.5507285594940186,NA,NA,69.65484619140625,74.6557388305664,71.72698211669922,NA,NA,NA,55.14108657836914,0.033331602811813354,NA,77.3514175415039,NA,108.40235900878906,NA,NA,164.18321228027344,73.46163177490234,NA,98.92753601074219,NA,106.22026824951172,75.73461151123047,NA,64.41056060791016,NA,76.695953369140625,119.72661590576172,73.12745666503906,76.10433197021484,87.94917297363281,NA,NA,NA,NA,6.757258892059326,73.88233947753906,63.918941497802734,6.4426798820495605,NA,60.589412689208984,7.303359508514404,70.734710693359375,NA,NA,NA,NA,NA,NA,61.818599700927734,NA,NA,5.690936088562012,NA,NA,NA,77.424896240234375,NA,NA,NA,NA,2025-05-11,MATRIZ_PRECO_CT_B3_IFIX
2018-11-22,2.569729804992676,NA,NA,69.86278533935547,74.61286926269531,71.54190826416016,NA,NA,NA,54.9551887512207,0.03338383510708809,NA,77.79206848144531,NA,108.93321990966797,NA,NA,164.15316772460938,73.46163177490234,NA,99.29804229736328,NA,106.60511016845703,75.73461151123047,NA,64.41056060791016,NA,76.91376495361328,120.66072845458984,73.12745666503906,75.43688201904297,88.32342529296875,NA,NA,NA,NA,6.7639994621276855,73.65687561035156,63.85567855834961,6.505806922912598,NA,60.589412689208984,7.336224555969238,70.90977478027344,NA,NA,NA,NA,NA,NA,61.83883285522461,NA,NA,5.690936088562012,NA,NA,NA,76.84252166748047,NA,NA,NA,NA,2025-05-11,MATRIZ_PRECO_CT_B3_IFIX
2018-11-23,2.5708470344543457,NA,NA,69.30137634277344,74.41997528076172,71.39644622802734,NA,NA,NA,54.82132339477539,0.03330223262310028,NA,77.7989501953125,NA,109.87696838378906,NA,NA,164.52879333496094,73.70283508300781,NA,99.64635467529297,NA,106.7513427734375,75.73461151123047,NA,64.61857604980469,NA,76.22147369384766,120.27151489257813,72.462677001953125,75.78449249267578,88.148773193359375,NA,NA,NA,NA,6.7707438468933105,73.54413604736328,63.88732147216797,6.569576740264893,NA,60.589412689208984,7.2493133544921875,70.80474090576172,NA,NA,NA,NA,NA,NA,61.9146614074707,NA,NA,5.690936088562012,NA,NA,NA,77.12625885009766,NA,NA,NA,NA,2025-05-11,MATRIZ_PRECO_CT_B3_IFIX
2018-11-26,2.5633020401000977,NA,NA,69.294464111328125,74.3699951171875,71.13201904296875,NA,NA,NA,55.245201110839844,0.03330223262310028,NA,77.7989501953125,NA,108.86579132080078,NA,NA,164.4912109375,73.03282165527344,NA,99.73527526855469,NA,111.06949615478516,75.51190185546875,NA,64.91264343261719,NA,76.229248046875,119.8433609008789,72.628875732421875,76.472808837890625,87.88265228271484,NA,NA,NA,NA,6.824697017669678,74.408447265625,64.26702880859375,6.505806922912598,NA,60.589412689208984,7.266841888427734,70.405548095703125,NA,NA,NA,NA,NA,NA,61.95509338378906,NA,NA,5.690936088562012,NA,NA,NA,77.3502426147461,NA,NA,NA,NA,2025-05-11,MATRIZ_PRECO_CT_B3_IFIX
2018-11-27,2.573641300201416,NA,NA,69.294464111328125,74.33424377441406,70.83453369140625,NA,NA,NA,55.02210235595703,0.0332401879131794,NA,77.73011016845703,NA,108.318115234375,NA,NA,164.4536590576172,73.2472152709961,NA,99.5944595336914,NA,109.09898376464844,75.5861587524414,NA,63.97300720214844,NA,76.52483367919922,119.55532836914063,72.56238555908203,76.47978973388672,88.06562042236328,NA,NA,NA,NA,6.824697017669678,74.23560333251953,63.805049896240234,6.505162239074707,NA,60.589412689208984,7.161673545837402,70.52460479736328,NA,NA,NA,NA,NA,NA,62.025909423828125,NA,NA,5.690936088562012,NA,NA,NA,77.3427963256836,NA,NA,NA,NA,2025-05-11,MATRIZ_PRECO_CT_B3_IFIX
2018-11-28,2.5820252895355225,NA,NA,69.31526947021484,74.3699951171875,70.1404037475586,NA,NA,NA,55.02954864501953,0.03317161276936531,NA,77.84716033935547,NA,107.91368103027344,NA,NA,165.8059539794922,72.86528778076172,NA,100.15022277832031,NA,110.0688705444336,75.73461151123047,NA,63.97300720214844,NA,77.11601257324219,119.40741729736328,71.7978744506836,76.47978973388672,88.23193359375,NA,NA,NA,NA,6.8314409255981445,74.03266906738281,64.235382080078125,6.633347511291504,NA,60.589412689208984,7.172628879547119,70.7066879272461,NA,NA,NA,NA,NA,NA,62.07647705078125,NA,NA,5.689799785614014,NA,NA,NA,78.02222442626953,NA,NA,NA,NA,2025-05-11,MATRIZ_PRECO_CT_B3_IFIX
2018-11-29,2.58817195892334,NA,NA,70.68061828613281,74.41997528076172,70.00816345214844,NA,NA,NA,54.3007926940918,0.033367518335580826,NA,78.01927947998047,NA,107.85468292236328,NA,NA,166.29428100585938,73.40131378173828,NA,100.65415954589844,NA,111.60828399658203,75.36338806152344,NA,63.98017883300781,NA,78.33724212646484,119.48529052734375,71.66490173339844,76.47978973388672,88.48975372314453,NA,NA,NA,NA,6.905620574951172,74.33329010009766,64.86192321777344,6.6346354484558105,NA,60.589412689208984,7.161673545837402,70.6646728515625,NA,NA,NA,NA,NA,NA,62.127044677734375,NA,NA,5.689799785614014,NA,NA,NA,78.76884460449219,NA,NA,NA,NA,2025-05-11,MATRIZ_PRECO_CT_B3_IFIX
2018-11-30,2.6518843173980713,NA,NA,70.72222900390625,74.41997528076172,71.38985443115234,NA,NA,NA,54.880836486816406,0.03327282890677452,NA,78.14320373535156,NA,107.7282943725586,NA,NA,166.29428100585938,74.453277587890625,NA,101.3803482055664,NA,110.83855438232422,75.36338806152344,NA,64.48228454589844,NA,78.640594482421875,118.24750518798828,71.46546173095703,76.66051483154297,88.45648956298828,NA,NA,NA,NA,6.865159034729004,74.03266906738281,64.3682861328125,6.827877998352051,NA,60.589412689208984,7.230324745178223,70.734710693359375,NA,NA,NA,NA,NA,NA,62.167484283447266,NA,NA,5.690367698669434,NA,NA,NA,78.48512268066406,NA,NA,NA,NA,2025-05-11,MATRIZ_PRECO_CT_B3_IFIX
2018-12-03,2.6211459636688232,NA,NA,70.51426696777344,73.94847106933594,69.9288558959961,NA,NA,NA,54.5908088684082,0.03580966964364052,NA,77.640594482421875,NA,108.62987518310547,NA,NA,166.0313262939453,74.37286376953125,NA,101.23216247558594,NA,110.43827056884766,76.031646728515625,NA,63.6215705871582,NA,77.97940826416016,116.84628295898438,70.46824645996094,76.91777801513672,87.48343658447266,NA,NA,NA,NA,6.777490139007568,72.79252624511719,63.82402801513672,6.808551788330078,NA,60.589412689208984,7.234708309173584,70.734710693359375,NA,NA,NA,NA,NA,NA,61.69724655151367,NA,NA,5.634028911590576,NA,NA,NA,78.104339599609375,NA,NA,NA,NA,2025-05-11,MATRIZ_PRECO_CT_B3_IFIX
