date,alpa4.sa,abev3.sa,brkm5.sa,brfs3.sa,cyre3.sa,dxco3.sa,dirr3.sa,embr3.sa,eztc3.sa,ggbr4.sa,goau4.sa,grnd3.sa,mypk3.sa,jbss3.sa,jhsf3.sa,kepl3.sa,klbn11.sa,mdia3.sa,pomo4.sa,mrfg3.sa,beef3.sa,mrve3.sa,posi3.sa,rapt4.sa,smto3.sa,csna3.sa,suzb3.sa,tasa4.sa,tend3.sa,tupy3.sa,unip6.sa,usim5.sa,wege3.sa,DATE_UPDATE,CARTEIRA_TEORICA
2008-07-14,2.178019,2.097936,6.641385,18.092367,12.058135,3.390532,NA,9.13263,1.697509,16.364508,28.015219,0.928042,10.482755,6.492511,4.718683,15.346612,NA,5.260213,1.129537,12.500087,6.913525,5.170287,10.186481,5.457282,6.411882,14.621947,12.934264,45.873016,10.573383,4.941078,3.720312,27.730373,2.037566,2023-02-01,MATRIZ_PRECO_CT_B3_INDX
2008-07-15,2.178019,2.079072,6.824271,18.674551,13.106668,3.319153,NA,9.347015,1.746832,16.364508,27.916344,0.918069,10.486249,6.455412,4.633111,15.346612,NA,5.45266,1.09107,12.551368,6.99077,5.3057550000000004,10.489342,5.265987,6.424359,14.468344,12.934264,44.776684,10.199105,4.941078,3.720312,27.730373,2.043029,2023-02-01,MATRIZ_PRECO_CT_B3_INDX
2008-07-16,2.178019,2.047946,7.054185,19.767256,14.372581,3.319153,NA,10.281714,1.808485,16.364508,27.974508,0.908096,10.276595,6.752213,4.584213,15.750469,NA,5.385943,1.131285,12.37188,6.836279,5.547657,10.526276,5.273206,6.312087,14.637993,12.934264,44.430473,10.666953,5.462979,3.79374,28.184473,2.128246,2023-02-01,MATRIZ_PRECO_CT_B3_INDX
2008-07-17,2.167657,1.983657,7.012383,19.24329,13.669296,3.283462,NA,9.973006,1.783823,16.364508,26.503082,0.901272,10.521192,6.752213,4.639224,14.942753,NA,5.383379,1.094566,12.628291,7.044843,5.402515,10.341606,5.215456,5.86051,13.75536,12.934264,42.526306,10.199105,5.496949,3.720312,26.942255,2.015717,2023-02-01,MATRIZ_PRECO_CT_B3_INDX
2008-07-18,2.174001,1.943028,6.913101,19.207466,13.106668,3.22279,NA,9.690023,1.796154,16.364508,26.072704,0.918594,10.902068,6.492511,4.480303,14.942753,NA,5.385943,1.154016,12.37188,7.02167,5.491215,10.555825,5.25155,5.730775,13.732435,12.934264,41.545372,10.386245,5.342541,3.695837,26.638273,2.021178,2023-02-01,MATRIZ_PRECO_CT_B3_INDX
2008-07-21,2.174001,1.959757,7.148241,18.808897,13.535031,3.212082,NA,9.801503,1.849586,16.364508,27.759314,0.929092,10.919537,6.499931,4.17469,14.942753,NA,5.385943,1.133033,12.500087,7.02167,5.676674,10.696173,5.197411,5.688362,14.431666,12.934264,41.545372,10.526598,4.823728,3.67136,27.471422,2.031012,2023-02-01,MATRIZ_PRECO_CT_B3_INDX
2008-07-22,2.156871,1.923908,7.10644,18.746201,13.809951,3.212082,NA,10.376044,1.829035,16.364508,26.985796,0.91282,10.849651,6.269913,4.351946,15.346612,NA,5.283307,1.13653,12.564188,6.975322,5.781497,10.710948,5.139663,5.688362,14.213868,12.934264,41.429974,10.433027,5.033723,3.573458,26.514431,2.011503,2023-02-01,MATRIZ_PRECO_CT_B3_INDX
2008-07-23,2.158563,1.959519,7.273647,19.355253,14.577172,3.265618,NA,10.470368,1.878358,16.364508,25.810987,0.905995,10.902068,6.217972,4.217476,15.750469,NA,5.260213,1.110303,12.692393,6.836279,5.886322,11.05813,5.197411,5.588567,13.821846,12.934264,42.122395,10.433027,5.339453,3.646884,26.169153,2.071021,2023-02-01,MATRIZ_PRECO_CT_B3_INDX
2008-07-24,2.154968,1.935857,7.137789,19.167164,14.417333,3.194237,NA,10.21311,1.829035,16.364508,24.630362,0.887099,10.835676,6.010211,4.266374,15.750469,NA,5.260213,1.061345,12.628291,6.874903,5.644417,11.006422,5.006117,5.738259,13.115735,12.934264,40.449047,10.245891,5.342541,3.67136,24.412788,2.041261,2023-02-01,MATRIZ_PRECO_CT_B3_INDX
2008-07-25,2.146298,1.921517,7.15869,19.03281,14.289467,3.212082,NA,10.161664,1.812595,16.364508,24.275585,0.8829,10.835676,5.869231,4.034108,15.346612,NA,5.203762,1.049105,12.628291,7.106641,5.678285,11.043356,5.053038,5.887954,12.918574,12.934264,40.102829,10.199105,5.342541,3.622409,24.412788,2.003788,2023-02-01,MATRIZ_PRECO_CT_B3_INDX
2008-07-28,2.146298,1.89714,7.080312,18.629768,13.746016,3.176393,NA,10.050183,1.808485,16.364508,24.351194,0.878701,10.919537,5.936011,3.960761,15.346612,NA,5.208893,1.03162,12.307778,6.952148,5.676674,10.637078,5.150489,5.912903,13.161583,12.934264,38.660282,10.180391,5.246808,3.646884,23.62467,1.956392,2023-02-01,MATRIZ_PRECO_CT_B3_INDX
2008-07-29,2.146298,1.935857,7.210944,18.517809,14.321429,3.176393,NA,10.478946,1.787934,20.219423,25.531826,0.862953,11.356317,5.973111,3.911861,15.750469,NA,5.208893,1.03162,12.435983,6.774482,5.53153,10.489342,5.233503,5.94783,13.75536,12.934264,38.775684,10.180391,5.246808,3.695837,24.506615,2.011503,2023-02-01,MATRIZ_PRECO_CT_B3_INDX
2008-07-30,2.146298,1.983657,7.210944,19.216427,14.83291,3.176393,NA,10.530396,1.808485,21.605179,27.392902,0.876601,11.880456,6.344112,4.027995,15.750469,NA,5.208893,1.084075,12.500087,6.789932,5.725053,10.56321,5.269596,6.436833,14.534828,12.934264,38.660282,10.180391,5.172691,3.720312,26.570724,2.021422,2023-02-01,MATRIZ_PRECO_CT_B3_INDX
2008-07-31,2.146298,1.983657,7.210944,19.122377,14.577172,3.176393,NA,10.247417,1.857807,21.605179,27.328943,0.892348,12.055169,6.232811,4.217476,15.750469,NA,5.38851,1.110303,12.429571,6.759033,5.805687,10.341606,5.049429,6.611475,14.053393,12.934264,41.545372,10.180391,5.203572,3.524506,25.895199,1.983946,2023-02-01,MATRIZ_PRECO_CT_B3_INDX
2008-08-01,2.146298,1.971468,6.944455,19.171642,13.803561,3.176393,NA,9.921555,1.800264,20.786322,26.316978,0.913345,11.527536,6.010211,4.162466,15.346612,NA,5.38851,1.061345,12.179569,6.60454,5.757306,10.038744,5.049429,6.484234,13.594883,12.934264,39.4104,10.180391,5.203572,3.50003,24.487846,1.978437,2023-02-01,MATRIZ_PRECO_CT_B3_INDX
2008-08-04,2.146298,1.976487,6.860848,19.51647,13.202569,3.176393,NA,9.998731,1.635857,19.696619,24.851364,0.902847,11.181606,5.49823,4.040219,15.750469,NA,5.385943,1.014134,11.250076,6.411425,5.410579,9.602918,4.818434,6.187342,12.907111,12.934264,38.140965,10.180391,5.203572,3.524506,22.855324,1.93986,2023-02-01,MATRIZ_PRECO_CT_B3_INDX
2008-08-05,2.146298,2.07567,6.8922,20.089693,13.937822,3.176393,NA,10.376044,1.635857,19.961172,25.310814,0.892348,11.496088,5.28305,4.089118,16.154333,NA,5.516809,1.014134,11.339821,6.836279,5.386388,9.809751,5.053038,5.987751,12.930037,12.934264,37.679348,10.180391,5.188132,3.524506,23.080498,1.978437,2023-02-01,MATRIZ_PRECO_CT_B3_INDX
2008-08-06,2.146298,2.123469,7.095988,20.331524,14.257495,3.176393,NA,10.204536,1.664628,20.232023,25.40387,0.890248,11.531031,5.11981,4.003546,15.750469,NA,5.65537,1.047357,11.859054,6.681787,5.402515,9.787591,5.233503,6.237239,13.273926,12.934264,40.102829,10.180391,5.141809,3.597933,22.967909,2.011503,2023-02-01,MATRIZ_PRECO_CT_B3_INDX
2008-08-07,2.146298,2.122273,6.829496,20.510658,14.065693,3.176393,NA,9.827227,1.70573,19.942272,25.008385,0.887099,11.478618,5.00109,4.003546,16.558189,NA,5.593786,1.056099,12.179569,6.681787,5.402515,9.410859,5.273206,6.212292,12.803948,12.934264,40.852951,10.180391,5.15725,3.573458,22.949144,2.005992,2023-02-01,MATRIZ_PRECO_CT_B3_INDX
2008-08-08,2.146298,2.126814,6.970581,20.309128,14.385369,3.176393,NA,10.204536,1.783823,19.180111,23.961527,0.886574,11.282939,5.11981,4.223588,16.558189,NA,5.537337,1.047357,12.243672,6.681787,5.533143,9.558599,5.30569,6.187342,12.629713,12.934264,40.968357,10.180391,5.435186,3.548982,22.551334,1.983946,2023-02-01,MATRIZ_PRECO_CT_B3_INDX
2008-08-11,2.146298,2.114387,6.766792,20.15239,14.289467,3.176393,NA,10.333169,1.775603,18.210081,22.682034,0.876601,10.793746,5.208849,4.309161,14.942753,NA,5.414172,1.017632,12.21162,6.759033,5.563785,9.558599,5.074694,6.132454,12.13452,12.934264,39.237297,10.180391,5.404305,3.548982,21.635626,1.895772,2023-02-01,MATRIZ_PRECO_CT_B3_INDX
2008-08-12,2.146298,2.079255,6.740665,20.510658,14.097659,3.176393,NA,10.967732,1.676958,17.649485,21.8678,0.881325,10.482755,5.46113,4.278599,14.135034,NA,5.501411,1.014134,12.37188,6.759033,5.386388,9.558599,4.800385,5.912903,11.831901,12.934264,39.237297,10.180391,5.404305,3.548982,21.635626,1.915612,2023-02-01,MATRIZ_PRECO_CT_B3_INDX
2008-08-13,2.146298,2.067065,6.766792,19.565733,13.554214,3.176393,NA,11.027761,1.635857,17.964424,22.274916,0.865578,10.126341,5.45371,4.278599,13.731178,NA,5.478318,1.015883,12.468035,6.681787,5.160611,9.438574,4.930322,5.892943,12.24227,12.934264,38.198669,10.180391,5.401215,3.548982,21.132732,1.956392,2023-02-01,MATRIZ_PRECO_CT_B3_INDX
2008-08-14,2.146298,2.079255,6.855623,19.614994,13.68208,3.176393,NA,11.362196,1.422127,18.373859,22.798355,0.860329,10.605055,5.37951,4.278599,14.135034,NA,5.645105,1.010638,12.243672,6.751308,5.22512,9.722776,4.944757,5.937852,12.423381,12.934264,38.660282,10.180391,5.496949,3.524506,21.01639,1.983946,2023-02-01,MATRIZ_PRECO_CT_B3_INDX
2008-08-15,2.146298,2.084991,6.625709,18.705896,13.285686,3.176393,NA,11.44795,1.430347,17.863646,22.379602,0.855079,10.056456,5.40177,4.278599,13.731178,NA,5.629711,1.014134,11.897517,6.851729,5.096103,9.707818,4.836479,5.538669,11.955703,12.934264,37.563942,10.180391,5.388864,3.524506,20.228275,1.928838,2023-02-01,MATRIZ_PRECO_CT_B3_INDX
2008-08-18,1.58609,2.055355,6.531653,18.316286,13.234538,3.229928,NA,11.456523,1.397465,18.093327,22.202366,0.818861,9.95862,5.186589,4.125792,12.923463,NA,5.645105,1.012386,11.698798,6.565917,4.959023,9.62555,4.641578,5.538669,11.69435,12.934264,36.583008,6.082035,5.243718,3.50003,19.777929,1.890262,2023-02-01,MATRIZ_PRECO_CT_B3_INDX
2008-08-19,1.6283859999999999,2.052486,6.589132,17.832624,12.850927,3.265618,NA,11.190693,1.356363,18.093327,21.948326,0.829359,10.133329,5.053029,4.064669,12.519605,NA,5.606616,1.014134,11.538541,6.179687,5.144485,9.610592,4.656014,5.665909,11.70581,12.934264,37.217739,5.894896,5.243718,3.475554,19.777929,1.93986,2023-02-01,MATRIZ_PRECO_CT_B3_INDX
2008-08-20,1.636845,2.067304,6.468949,17.958017,13.592573,3.265618,NA,11.37935,1.315261,18.093327,23.372158,0.847206,10.133329,5.20143,3.972985,12.923463,NA,5.645105,1.014134,11.410334,5.9325,5.426705,9.416136,4.868963,6.0127,12.333972,12.934264,39.352695,5.94168,5.342541,3.524506,21.057673,1.983946,2023-02-01,MATRIZ_PRECO_CT_B3_INDX
2008-08-21,1.668354,2.076865,6.301738,17.944586,13.899462,3.247773,NA,11.233568,1.307041,18.093327,23.968861,0.823585,9.941146,5.097549,4.034108,12.519605,NA,5.64254,0.998398,11.410334,5.870702,5.426705,9.236639,4.890619,6.282148,12.658004,12.934264,40.16053,6.278532,5.3271,3.50003,21.649303,2.013706,2023-02-01,MATRIZ_PRECO_CT_B3_INDX
2008-08-22,1.666452,2.102915,6.301738,18.092367,13.41995,3.208514,NA,11.593724,1.28238,18.093327,23.803444,0.828414,9.909697,5.11981,4.034108,12.519605,NA,5.64254,0.996649,11.346233,5.754834,5.370261,8.98235,4.872573,6.212292,12.770776,12.934264,39.52581,5.997822,5.249894,3.451078,21.325613,2.011503,2023-02-01,MATRIZ_PRECO_CT_B3_INDX
2008-08-25,1.666452,2.090009,6.16588,17.644539,13.170601,3.176393,NA,11.293595,1.253608,18.093327,22.875881,0.836998,10.133329,4.971409,3.905748,12.115746,NA,5.619447,1.012386,11.282127,5.778007,5.175126,8.787895,4.83287,6.262188,12.292075,12.934264,37.852455,5.848111,5.249894,3.426603,20.944799,1.938758,2023-02-01,MATRIZ_PRECO_CT_B3_INDX
2008-08-26,1.649534,2.060135,6.192008,17.28627,12.786994,3.212082,NA,11.533701,1.212507,18.093327,23.082661,0.831633,10.412869,4.830429,3.905748,12.115746,NA,5.516809,1.003644,11.025716,5.754834,5.078364,9.034705,4.746246,6.259694,12.427858,12.934264,38.083263,5.015339,5.246808,3.426603,20.621107,1.923327,2023-02-01,MATRIZ_PRECO_CT_B3_INDX
2008-08-27,1.522646,2.052965,6.212909,17.868456,12.94683,3.265618,NA,11.387918,1.191955,18.093327,23.968861,0.831097,10.266112,4.956569,3.911861,12.115746,NA,5.46549,1.014134,10.628278,5.71621,5.031596,8.91504,4.731809,6.237239,12.773075,12.934264,38.775684,3.742791,5.219013,3.426603,21.135202,1.907896,2023-02-01,MATRIZ_PRECO_CT_B3_INDX
2008-08-28,1.53322,2.105544,6.197233,17.91324,12.914864,3.354842,NA,11.739504,1.183735,18.093327,24.488777,0.834316,9.99356,5.194009,3.924087,12.923463,NA,5.357719,1.112051,10.698792,5.561718,5.192865,9.049664,4.872573,6.511679,13.083769,12.934264,38.833385,3.649221,5.432096,3.451078,21.512209,1.97072,2023-02-01,MATRIZ_PRECO_CT_B3_INDX
2008-08-29,1.544005,2.103154,6.103177,18.275978,13.100278,3.212082,NA,11.859559,1.237167,18.093327,24.518309,0.820903,9.707031,4.919469,4.095231,12.923463,NA,5.337193,1.082326,10.506483,5.484473,5.192865,8.82529,4.800385,6.486728,13.003221,12.934264,37.621643,3.508867,5.432096,3.402127,21.782589,1.972924,2023-02-01,MATRIZ_PRECO_CT_B3_INDX
2008-09-01,1.56896,2.098374,6.056149,18.043106,13.074699,3.208514,NA,11.928159,1.220727,18.093327,24.311527,0.831633,9.434481,4.823009,3.936311,12.923463,NA,5.38851,1.073584,10.570584,5.638965,5.241248,8.974871,4.948368,6.239735,13.118293,12.934264,36.929222,4.30421,5.432096,3.402127,21.668346,1.983946,2023-02-01,MATRIZ_PRECO_CT_B3_INDX
2008-09-02,1.575516,2.088814,6.16588,18.043106,13.068308,3.140703,NA,12.219719,1.208397,18.093327,23.632109,0.850412,9.326158,4.748808,4.003546,12.519605,NA,5.308965,1.059596,10.769303,5.584892,5.160611,9.012266,5.04582,5.850531,12.358814,12.934264,36.929222,3.649221,4.956519,3.426603,20.297411,1.956392,2023-02-01,MATRIZ_PRECO_CT_B3_INDX
2008-09-03,1.575304,2.10172,5.930741,18.069977,12.72306,3.105014,NA,12.391223,1.245388,18.093327,22.669088,0.842364,9.326158,4.303608,3.942423,11.711888,NA,5.234553,1.035116,10.576996,5.638965,4.870327,8.690666,4.764293,5.613516,12.00439,12.934264,34.332638,2.779023,5.092398,3.426603,19.490084,1.979539,2023-02-01,MATRIZ_PRECO_CT_B3_INDX
2008-09-04,1.53322,2.052726,5.75308,17.599754,11.949446,2.926564,NA,11.76523,1.224837,18.093327,20.955769,0.836998,8.980227,4.147788,3.997435,11.30803,NA,5.026711,0.993153,10.25648,5.445849,4.305884,8.376546,4.497204,5.401449,11.095317,12.934264,32.543877,2.4141,4.876226,3.377651,18.374298,1.875933,2023-02-01,MATRIZ_PRECO_CT_B3_INDX
2008-09-05,1.554368,2.075909,5.794883,17.801281,11.604195,3.033635,NA,12.125392,1.245388,18.093327,21.144827,0.845047,8.585377,3.962287,3.789616,11.30803,NA,5.026711,1.040362,10.03212,5.407226,4.542951,7.299563,4.547733,5.613516,11.136743,12.934264,32.313072,2.947448,4.879314,3.377651,18.279099,1.950881,2023-02-01,MATRIZ_PRECO_CT_B3_INDX
2008-09-08,1.575516,2.091204,5.585869,17.769932,12.179607,3.033635,NA,11.953889,1.253608,18.093327,20.441769,0.849876,8.665742,3.895507,3.820177,11.30803,NA,4.74702,1.045608,9.743655,5.561718,4.612298,7.179898,4.428627,5.488771,10.715575,12.934264,31.21673,2.863235,4.876226,3.402127,18.012527,1.88475,2023-02-01,MATRIZ_PRECO_CT_B3_INDX
2008-09-09,1.480139,2.105305,5.392532,17.644539,12.045345,3.033635,NA,12.005341,1.228947,18.093327,18.793427,0.820365,8.246434,3.880667,3.422879,10.500314,NA,4.646948,1.029871,9.83981,5.32998,4.515535,7.022838,4.331175,4.992286,9.827213,12.934264,29.716488,2.60124,4.876226,3.230798,16.451187,1.787758,2023-02-01,MATRIZ_PRECO_CT_B3_INDX
2008-09-10,1.396816,2.174853,5.554518,18.634249,12.403384,2.997945,NA,11.971037,1.220727,18.093327,19.555574,0.836462,8.791537,4.251668,3.300634,10.096455,NA,4.926639,1.108554,10.448789,5.175488,4.515535,6.955526,4.486377,4.989791,10.241477,12.934264,28.908657,2.685452,4.876226,3.15737,16.451187,1.927736,2023-02-01,MATRIZ_PRECO_CT_B3_INDX
2008-09-11,1.372285,2.222651,5.695601,18.961163,12.396988,3.033635,NA,12.202569,1.220727,18.093327,20.329517,0.831633,8.630802,4.370389,3.331194,9.692597,NA,4.875319,1.092818,10.583406,4.796981,4.402646,6.805944,4.728201,5.326602,11.000955,12.934264,29.024059,2.573169,4.786668,3.132894,16.988136,1.862706,2023-02-01,MATRIZ_PRECO_CT_B3_INDX
2008-09-12,1.353463,2.215243,5.611996,18.56259,12.147645,3.033635,NA,11.816682,1.233057,18.093327,20.441769,0.852558,8.525974,4.437168,3.1845,10.096455,NA,5.10369,1.092818,10.384686,4.827881,4.273631,6.768549,4.926713,5.289179,11.7029,12.934264,30.928223,2.479599,4.724906,3.010515,17.517467,1.872626,2023-02-01,MATRIZ_PRECO_CT_B3_INDX
2008-09-15,1.268872,2.198751,5.538842,17.487795,11.28452,2.748116,NA,11.705206,1.171404,18.093327,18.728443,0.804806,8.106663,4.081007,2.878886,9.288739,NA,4.721361,1.029871,9.968016,4.704288,3.725316,6.357201,4.583827,5.03969,10.61201,12.934264,30.004995,2.273746,4.755787,2.81471,16.264591,1.669823,2023-02-01,MATRIZ_PRECO_CT_B3_INDX
2008-09-16,1.342889,2.115103,5.517941,17.331053,11.444359,2.498287,NA,11.962461,1.117972,18.093327,19.201086,0.79032,7.669883,4.043907,2.750528,8.884881,NA,4.490425,1.057847,10.512892,4.418477,3.451159,6.04308,4.61992,4.977318,11.079206,12.934264,30.004995,2.077249,4.737258,2.790234,16.036102,1.737056,2023-02-01,MATRIZ_PRECO_CT_B3_INDX
2008-09-17,1.258298,2.088097,4.864775,16.372696,10.54927,2.177078,NA,11.576575,1.097422,18.093327,17.842239,0.767785,7.372873,3.695167,2.4877,8.481022,NA,4.362128,0.961679,9.589808,4.016796,3.185065,5.736439,4.111007,4.415966,10.068866,12.934264,28.504745,1.787182,4.289474,2.447573,14.467144,1.554092,2023-02-01,MATRIZ_PRECO_CT_B3_INDX
2008-09-18,1.361922,2.127053,4.812521,16.928009,11.827969,2.212768,NA,11.842411,1.150854,18.093327,18.994303,0.777979,7.163215,3.799047,2.444914,8.481022,NA,4.333903,1.014134,9.615451,3.931825,3.225381,5.908458,4.240942,4.415966,10.552169,12.934264,28.273935,1.740398,3.909628,2.569952,15.156417,1.689663,2023-02-01,MATRIZ_PRECO_CT_B3_INDX
2008-09-19,1.374611,2.246551,5.517941,18.177456,13.106668,2.316268,NA,12.133969,1.200176,18.093327,21.032576,0.783345,7.827125,4.192307,2.866661,10.904171,NA,4.477595,1.092818,9.935966,3.785058,3.805951,6.20014,4.508032,4.964843,11.967566,12.934264,30.004995,1.721684,4.178298,2.790234,17.898281,1.768006,2023-02-01,MATRIZ_PRECO_CT_B3_INDX
2008-09-22,1.350292,2.198751,5.564969,17.689322,12.54404,2.284148,NA,11.576575,1.212507,18.093327,20.441769,0.783345,7.687353,3.902927,2.799426,10.096455,NA,4.567404,1.042111,10.128274,3.630567,3.933353,6.125349,4.511641,4.964843,11.392204,12.934264,29.427975,1.51583,4.184476,2.716807,17.860195,1.712756,2023-02-01,MATRIZ_PRECO_CT_B3_INDX
2008-09-23,1.268872,2.162903,5.329828,17.389275,12.659123,2.301992,NA,11.670458,1.191955,18.093327,19.124277,0.756518,7.233102,3.583867,2.774977,10.096455,NA,4.464766,0.984411,10.192377,3.476074,3.814014,6.192661,4.36005,4.889996,10.600503,12.934264,27.696915,1.375476,4.317267,2.790234,16.81296,1.701706,2023-02-01,MATRIZ_PRECO_CT_B3_INDX
2008-09-24,1.258509,2.150953,5.204421,16.981749,12.531253,2.301992,NA,12.094683,1.171404,18.093327,18.67527,0.755981,6.985009,3.665487,2.567159,10.500314,NA,4.554574,0.951188,10.403916,3.383378,3.872072,6.05056,4.222896,4.815149,10.830648,12.934264,28.793257,1.403546,4.169035,2.692331,16.512114,1.711652,2023-02-01,MATRIZ_PRECO_CT_B3_INDX
2008-09-25,1.279446,2.174614,5.382083,17.241489,13.106668,2.387649,NA,12.241861,1.196066,18.093327,19.59692,0.761883,7.233102,3.710007,2.506036,10.500314,NA,4.872754,0.945942,10.737253,3.236611,3.725316,6.058038,4.331175,4.987297,10.621216,12.934264,28.33164,1.422261,4.601378,2.692331,17.555548,1.755851,2023-02-01,MATRIZ_PRECO_CT_B3_INDX
2008-09-26,1.29002,2.174614,5.230547,16.251783,12.786994,2.301992,NA,11.298185,1.167295,18.093327,18.85251,0.74525,7.09333,3.784207,2.32878,10.096455,NA,5.00105,0.928458,10.448789,3.074394,3.433419,6.065517,4.118227,5.114538,10.126404,12.934264,27.235308,1.366119,4.601378,2.692331,17.391796,1.691761,2023-02-01,MATRIZ_PRECO_CT_B3_INDX
2008-09-29,1.268872,2.043405,4.964056,15.136683,11.636166,2.191354,NA,10.822014,1.043989,18.093327,16.365232,0.710912,6.289653,3.242545,2.292107,8.884881,NA,4.875319,0.804314,9.775708,2.703613,2.743188,5.684085,3.681499,4.603082,8.743229,12.934264,24.407909,1.216407,4.477853,2.447573,14.825109,1.535956,2023-02-01,MATRIZ_PRECO_CT_B3_INDX
2008-09-30,1.281561,2.216669,5.314153,16.301044,12.467319,2.494718,NA,11.34147,1.085091,18.093327,17.546839,0.745787,7.613975,3.517087,2.017054,9.288739,NA,5.183235,0.872506,11.275717,2.742236,3.217319,5.235343,3.88362,4.603082,9.378429,12.934264,26.773689,1.263192,4.431531,2.496525,15.426794,1.568001,2023-02-01,MATRIZ_PRECO_CT_B3_INDX
2008-10-01,1.289808,2.199029,5.335054,17.107141,12.59519,2.423338,NA,11.30684,1.07276,18.093327,17.369596,0.723789,6.988504,3.672907,1.839798,9.288739,NA,5.080595,0.814804,10.512892,2.54912,3.101204,5.010971,3.703156,4.423451,9.067734,12.934264,27.235308,1.291263,4.323443,2.618904,15.04979,1.657506,2023-02-01,MATRIZ_PRECO_CT_B3_INDX
2008-10-02,1.268237,2.126533,5.120816,15.374035,11.476327,2.319837,NA,11.202951,1.019328,18.093327,15.863052,0.735057,6.569194,3.450306,1.619755,9.288739,NA,5.131915,0.741367,10.628278,2.317382,2.741575,4.62206,3.251991,4.281242,8.513082,12.934264,24.523312,1.11348,4.277121,2.545476,13.67124,1.602256,2023-02-01,MATRIZ_PRECO_CT_B3_INDX
2008-10-03,1.268872,2.102368,4.833423,14.845597,10.868942,2.216337,NA,11.0904,0.978226,18.093327,15.301791,0.735057,6.481836,3.049626,1.772562,8.884881,NA,5.131915,0.71514,10.641097,2.317382,2.496445,4.37525,3.215897,4.366068,8.216193,12.934264,24.696417,1.216407,4.076389,2.423098,13.061934,1.674082,2023-02-01,MATRIZ_PRECO_CT_B3_INDX
2008-10-06,1.141984,2.126533,4.666213,13.658843,11.124684,2.034318,NA,10.259268,0.883691,18.093327,14.663724,0.750616,6.216275,2.789925,1.772562,8.077167,NA,4.875319,0.708145,10.89751,1.946601,2.144879,3.66474,3.212288,4.203899,7.523457,12.934264,22.792253,1.01991,4.323443,2.276243,11.614841,1.496176,2023-02-01,MATRIZ_PRECO_CT_B3_INDX
2008-10-07,1.141984,2.1362,4.425848,12.382523,9.590244,1.89156,NA,10.302554,0.830258,18.093327,13.381681,0.731837,6.079998,2.930906,1.583082,7.269448,NA,4.695702,0.709894,10.288531,1.900254,1.886848,3.215996,3.089572,4.141527,6.929682,12.934264,21.349707,0.963769,3.396991,2.17834,10.997921,1.53485,2023-02-01,MATRIZ_PRECO_CT_B3_INDX
2008-10-08,1.06691,2.020206,4.128005,13.215489,8.452201,1.606041,NA,9.523372,0.86314,18.093327,12.247336,0.733447,5.590803,2.886385,1.49751,6.865589,NA,4.590497,0.671427,10.384686,1.853906,1.935229,2.909354,3.067916,4.064185,6.83532,12.934264,21.349707,0.870199,3.088174,1.958059,10.091583,1.40888,2023-02-01,MATRIZ_PRECO_CT_B3_INDX
2008-10-09,1.078541,1.933212,3.892866,13.076663,7.301373,1.620317,NA,9.220358,0.809707,18.093327,11.821959,0.729691,5.206435,2.522804,1.332478,6.865589,NA,4.336468,0.664433,8.97442,1.884804,1.870722,2.984145,3.140102,3.84214,6.674221,12.934264,21.349707,0.842128,2.933765,1.958059,10.167747,1.281804,2023-02-01,MATRIZ_PRECO_CT_B3_INDX
2008-10-10,0.855854,1.933212,3.715204,12.181001,6.968911,1.427592,NA,8.276676,0.702843,18.093327,11.497018,0.697499,4.752182,2.151804,1.222457,6.461731,NA,4.105531,0.688912,8.589801,1.66079,1.693326,2.662545,2.757515,3.941935,6.329002,12.934264,17.656784,0.814057,3.088174,1.933583,10.28199,1.281804,2023-02-01,MATRIZ_PRECO_CT_B3_INDX
2008-10-13,0.894766,1.981543,4.504228,14.424633,7.416455,1.606041,NA,9.246328,0.752165,18.093327,12.436399,0.751153,5.346205,2.737985,1.41805,7.673306,NA,4.387787,0.825295,8.97442,1.853906,2.257767,3.066415,2.977683,4.490814,7.364656,12.934264,20.253372,0.879556,3.088174,2.227291,11.614841,1.381255,2023-02-01,MATRIZ_PRECO_CT_B3_INDX
2008-10-14,0.898573,2.054038,4.556481,15.002338,8.183677,1.677421,NA,9.384851,0.785046,18.093327,12.495472,0.756518,5.800458,2.908645,1.405826,7.673306,NA,4.721361,0.839284,8.647494,2.008398,2.369042,3.283308,2.952418,4.603082,7.019437,12.934264,21.349707,0.945055,2.779357,2.325195,11.957576,1.481811,2023-02-01,MATRIZ_PRECO_CT_B3_INDX
2008-10-15,0.854374,1.909047,4.368369,14.030542,6.713171,1.623886,NA,8.484459,0.743945,18.093327,10.652169,0.716277,5.41609,2.255684,1.344703,6.461731,NA,4.618724,0.732624,8.256467,1.892529,1.935229,3.066415,2.616751,3.764799,5.818079,12.934264,20.195669,0.926341,2.779357,2.129389,10.22106,1.391201,2023-02-01,MATRIZ_PRECO_CT_B3_INDX
2008-10-16,0.892228,1.933212,4.650537,13.546884,6.904975,1.534662,NA,8.674927,0.727504,18.093327,10.853042,0.702864,5.223905,2.292784,1.222457,6.461731,NA,4.618724,0.734373,7.69236,1.853906,1.935229,2.879438,2.515691,3.744839,6.823815,12.934264,19.90716,0.916984,2.699064,2.00701,10.377197,1.414405,2023-02-01,MATRIZ_PRECO_CT_B3_INDX
