ATIVO,NOME_EMPRESA,TIPO,QTD_TEORICA,PORC_PART,setor,sub_setor,segmento,REDUTOR,PROPORCAO_QTD,DATA_REF,DATE_UPDATE,CARTEIRA_TEORICA
JPMC34,JPMORGAN,DRN,289100800,1.745,OTHERS,OTHERS,OTHERS,95367899.53289524,3.0314267318038235,2024-02-19,2024-02-18,CARTEIRA_TEORICA_B3_BDRX
K2CG34,KINGSOFT CHL,DRN,15221142,0.002,OTHERS,OTHERS,OTHERS,95367899.53289524,0.15960445888555796,2024-02-19,2024-02-18,CARTEIRA_TEORICA_B3_BDRX
KHCB34,KRAFT HEINZ,DRN,12290000,0.036,OTHERS,OTHERS,OTHERS,95367899.53289524,0.12886935814037523,2024-02-19,2024-02-18,CARTEIRA_TEORICA_B3_BDRX
LILY34,LILLY,DRN ED,284792160,2.583,OTHERS,OTHERS,OTHERS,95367899.53289524,2.9862475884956097,2024-02-19,2024-02-18,CARTEIRA_TEORICA_B3_BDRX
L1YG34,LLOYDS BANKI,DRN,158906400,0.116,OTHERS,OTHERS,OTHERS,95367899.53289524,1.6662461979168204,2024-02-19,2024-02-18,CARTEIRA_TEORICA_B3_BDRX
L1MN34,LUMEN TECH,DRN,10088990,0.005,OTHERS,OTHERS,OTHERS,95367899.53289524,0.10579020875383761,2024-02-19,2024-02-18,CARTEIRA_TEORICA_B3_BDRX
MSCD34,MASTERCARD,DRN,288435875,1.47,OTHERS,OTHERS,OTHERS,95367899.53289524,3.0244545220429213,2024-02-19,2024-02-18,CARTEIRA_TEORICA_B3_BDRX
MCDC34,MCDONALDS,DRN,145068400,0.718,OTHERS,OTHERS,OTHERS,95367899.53289524,1.5211449629333775,2024-02-19,2024-02-18,CARTEIRA_TEORICA_B3_BDRX
M2PW34,MEDICAL P TR,DRN,11968880,0.007,OTHERS,OTHERS,OTHERS,95367899.53289524,0.12550218740920865,2024-02-19,2024-02-18,CARTEIRA_TEORICA_B3_BDRX
MELI34,MERCADOLIBRE,DRN,60671448,0.302,OTHERS,OTHERS,OTHERS,95367899.53289524,0.6361831213350002,2024-02-19,2024-02-18,CARTEIRA_TEORICA_B3_BDRX
MRCK34,MERCK,DRN,202721840,1.098,OTHERS,OTHERS,OTHERS,95367899.53289524,2.1256821319638606,2024-02-19,2024-02-18,CARTEIRA_TEORICA_B3_BDRX
M1TA34,META PLAT,DRN,621489960,3.56,OTHERS,OTHERS,OTHERS,95367899.53289524,6.5167625903895425,2024-02-19,2024-02-18,CARTEIRA_TEORICA_B3_BDRX
MUTC34,MICRON TECHN,DRN,65882040,0.296,OTHERS,OTHERS,OTHERS,95367899.53289524,0.6908198704457711,2024-02-19,2024-02-18,CARTEIRA_TEORICA_B3_BDRX
MSFT34,MICROSOFT,DRN ED,1783742880,10.185,OTHERS,OTHERS,OTHERS,95367899.53289524,18.703807976652918,2024-02-19,2024-02-18,CARTEIRA_TEORICA_B3_BDRX
M1RN34,MODERNA INC,DRN,76256800,0.116,OTHERS,OTHERS,OTHERS,95367899.53289524,0.7996065801333577,2024-02-19,2024-02-18,CARTEIRA_TEORICA_B3_BDRX
M1NS34,MONSTER BEVE,DRN,83235280,0.195,OTHERS,OTHERS,OTHERS,95367899.53289524,0.8727808875699277,2024-02-19,2024-02-18,CARTEIRA_TEORICA_B3_BDRX
MSBR34,MORGAN STAN,DRN,16430000,0.096,OTHERS,OTHERS,OTHERS,95367899.53289524,0.1722801915578816,2024-02-19,2024-02-18,CARTEIRA_TEORICA_B3_BDRX
