date,alpa4.sa,abev3.sa,anim3.sa,arzz3.sa,agro3.sa,brfs3.sa,cogn3.sa,cvcb3.sa,cyre3.sa,dasa3.sa,pnvl3.sa,dirr3.sa,even3.sa,eztc3.sa,flry3.sa,gfsa3.sa,grnd3.sa,guar3.sa,hype3.sa,meal3.sa,mypk3.sa,jbss3.sa,jhsf3.sa,rent3.sa,amar3.sa,lren3.sa,mdia3.sa,mglu3.sa,mrfg3.sa,leve3.sa,beef3.sa,mrve3.sa,odpv3.sa,pcar3.sa,qual3.sa,radl3.sa,smto3.sa,seer3.sa,slce3.sa,tend3.sa,tris3.sa,viia3.sa,vulc3.sa,yduq3.sa,DATE_UPDATE,CARTEIRA_TEORICA
2009-01-23,1.110263,1.94086,NA,NA,3.305777,13.658841,NA,NA,5.35775,5.000265,0.841387,NA,1.957744,0.822038,NA,228.437866,0.689451,1.573442,3.880455,NA,3.162298,3.420627,1.059053,1.537937,3.041814,1.831676,5.505579,NA,4.391056,8.743956,1.429052,1.604627,1.289779,28.165699,NA,0.50467,2.569742,NA,2.69485,1.188336,0.766924,1.308656,15.103312,2.908245,2023-03-21,MATRIZ_PRECO_CT_B3_ICON
2009-01-26,1.120837,1.916355,NA,NA,3.195585,13.80215,NA,NA,5.383324,5.045111,0.866507,NA,1.724188,0.826148,NA,228.103439,0.689451,1.562774,4.01627,NA,3.179768,3.524507,1.047087,1.57023,3.024962,1.813238,5.367233,NA,4.519262,8.743956,1.413603,1.548183,1.288142,28.165699,NA,0.50467,2.619641,NA,2.669781,1.20705,0.751585,1.32034,15.103312,2.940688,2023-03-21,MATRIZ_PRECO_CT_B3_ICON
2009-01-27,1.120837,1.92048,NA,NA,3.305777,14.375372,NA,NA,5.511194,5.020445,0.897148,NA,1.70358,0.809708,NA,227.768982,0.661014,1.562774,4.346106,NA,3.319539,3.554186,1.047087,1.584358,2.974405,1.782506,5.326243,NA,4.583365,8.743956,1.405878,1.583662,1.2936,28.165699,NA,0.501818,2.682013,NA,2.810165,1.20705,0.766924,1.28295,15.103312,2.977766,2023-03-21,MATRIZ_PRECO_CT_B3_ICON
2009-01-28,1.149809,1.925333,NA,NA,3.305777,13.90515,NA,NA,6.105789,5.009233,0.938555,NA,1.689842,0.826148,NA,258.53952,0.669062,1.554774,4.346106,NA,3.406895,3.554186,1.047087,1.685272,3.050241,1.782506,5.303186,NA,4.487211,8.743956,1.498574,1.70784,1.304517,28.165699,NA,0.493265,2.844182,NA,3.133546,1.244478,0.73318,1.285287,15.103312,3.24194,2023-03-21,MATRIZ_PRECO_CT_B3_ICON
2009-01-29,1.141984,1.916599,NA,NA,3.305777,13.837974000000001,NA,NA,6.054641,5.011476,0.938555,NA,1.662365,0.817928,NA,263.221985,0.646527,1.484547,4.36163,NA,3.371953,3.487406,1.029136,1.648943,3.033388,1.745625,4.995753,NA,4.480799,8.743956,1.444502,1.706227,1.2936,28.165699,NA,0.493265,2.86913,NA,3.033273,1.244478,0.754653,1.226865,15.103312,3.24194,2023-03-21,MATRIZ_PRECO_CT_B3_ICON
2009-01-30,1.1525589999999999,1.952991,NA,NA,3.526161,14.330589,NA,NA,5.945952,5.045111,0.941592,NA,1.628018,0.817928,NA,260.880768,0.627212,1.386762,4.338346,NA,3.389424,3.561607,1.03512,1.654998,3.033388,1.739479,4.662705,NA,4.359004,8.743956,1.405878,1.741706,1.304517,28.165699,NA,0.456199,3.031299,NA,3.133546,1.272549,0.751585,1.226865,15.103312,3.237306,2023-03-21,MATRIZ_PRECO_CT_B3_ICON
2009-02-02,1.1525589999999999,1.921936,NA,NA,3.526161,13.618537,NA,NA,6.041854,4.977843,0.941592,NA,1.641757,0.801487,NA,269.242279,0.643845,1.33787,4.19089,NA,3.316044,3.539347,1.047087,1.646925,3.050241,1.751772,4.816418,NA,4.019258,8.743956,1.413603,1.782024,1.282684,28.165699,NA,0.484711,2.993876,NA,3.133546,1.20705,0.751585,1.273602,15.103312,3.230353,2023-03-21,MATRIZ_PRECO_CT_B3_ICON
2009-02-03,1.110263,2.010731,NA,NA,3.471066,13.58719,NA,NA,6.649235,5.089954,0.941592,NA,1.61428,0.801487,NA,294.326965,0.627749,1.404541,4.307303,NA,3.333516,3.494826,1.03512,1.60454,3.117649,1.788652,4.865096,NA,4.006437,8.743956,1.444502,1.886848,1.227556,28.165699,NA,0.484711,3.111135,NA,3.131039,1.272549,0.782262,1.332025,15.103312,3.070458,2023-03-21,MATRIZ_PRECO_CT_B3_ICON
2009-02-04,1.087001,2.00879,NA,NA,3.471066,13.784234,NA,NA,6.297594,5.359027,0.935795,NA,1.648626,0.780936,NA,285.296509,0.617018,1.416986,4.404315,NA,3.281102,3.517086,1.03512,1.594449,3.09237,1.765294,4.852287,NA,4.102592,8.743956,1.421328,1.844918,1.222643,28.165699,NA,0.476157,3.24087,NA,3.023246,1.253835,0.797601,1.376426,15.103312,3.093632,2023-03-21,MATRIZ_PRECO_CT_B3_ICON
2009-02-05,1.057605,2.013641,NA,NA,3.471066,14.0395,NA,NA,6.374316,5.493565,0.938831,NA,1.772274,0.813818,NA,288.641083,0.63848,1.440099,4.656545,NA,3.221699,3.628387,1.047087,1.663071,3.185058,1.745625,4.865096,NA,4.205157,8.743956,1.459951,1.81589,1.192623,28.165699,NA,0.484711,3.318212,NA,2.955561,1.281906,0.843616,1.376426,15.103312,2.989352,2023-03-21,MATRIZ_PRECO_CT_B3_ICON
2009-02-06,1.017212,2.061679,NA,NA,3.471066,13.932021,NA,NA,6.649235,5.661735,0.938831,NA,1.765404,0.826148,NA,289.979004,0.643845,1.42232,4.811761,NA,3.389424,3.672907,1.08897,1.709492,3.151354,1.766523,4.867658,NA,4.294901,8.743956,1.521747,1.83363,1.14077,28.165699,NA,0.484711,3.617599,NA,3.183683,1.30062,0.840548,1.402131,15.103312,2.827139,2023-03-21,MATRIZ_PRECO_CT_B3_ICON
2009-02-09,1.046819,2.042512,NA,NA,3.471066,13.479711,NA,NA,6.470218,5.623616,0.938831,NA,1.71045,0.838479,NA,277.938324,0.63848,1.466768,4.862207,NA,3.333516,3.583867,1.094953,1.691327,3.050241,1.725957,4.867658,NA,4.26285,8.743956,1.514023,1.790087,1.099833,28.165699,NA,0.479009,3.507823,NA,3.29649,1.272549,0.819075,1.402131,15.103312,2.776158,2023-03-21,MATRIZ_PRECO_CT_B3_ICON
2009-02-10,1.057182,2.059737,NA,NA,3.471066,12.942313,NA,NA,6.182512,5.603436,0.938831,NA,1.648626,0.826148,NA,270.914642,0.641162,1.43121,4.885491,NA,3.267125,3.442886,1.094953,1.679217,2.974405,1.725957,4.762618,NA,4.384645,8.743956,1.521747,1.778798,1.088917,28.165699,NA,0.467603,3.462915,NA,3.23382,1.291263,0.819075,1.402131,15.103312,2.54906,2023-03-21,MATRIZ_PRECO_CT_B3_ICON
2009-02-11,1.057182,2.081572,NA,NA,3.471066,13.363273,NA,NA,6.105789,5.605677,0.938831,NA,1.669234,0.830258,NA,271.917999,0.633114,1.46499,4.920416,NA,3.302068,3.487406,1.094953,1.683254,2.915423,1.691536,4.662705,NA,4.455159,8.743956,1.529472,1.814277,1.120029,28.165699,NA,0.464752,3.405533,NA,3.133546,1.30062,0.819075,1.355394,15.103312,2.537473,2023-03-21,MATRIZ_PRECO_CT_B3_ICON
2009-02-12,1.023345,2.083999,NA,NA,3.471066,13.233403,NA,NA,6.137757,5.583255,0.938831,NA,1.600542,0.838479,NA,279.276154,0.615945,1.455211,5.04459,NA,3.354481,3.472567,1.094953,1.695364,2.822737,1.708746,4.739563,NA,4.519262,8.743956,1.514023,1.854594,1.118937,28.165699,NA,0.473306,3.300747,NA,3.070875,1.403547,0.822142,1.355394,15.103312,2.54906,2023-03-21,MATRIZ_PRECO_CT_B3_ICON
2009-02-13,1.02546,2.062406,NA,NA,3.471066,13.591668,NA,NA,6.393496,5.695369,0.938555,NA,1.60741,0.842589,NA,292.654694,0.62453,1.440099,5.199808,NA,3.38593,3.628387,1.094953,1.675181,2.915423,1.797257,4.816418,NA,4.67952,8.743956,1.544921,1.896524,1.198081,28.165699,NA,0.479009,3.452937,NA,3.258888,1.487759,0.822142,1.378762,15.103312,2.502713,2023-03-21,MATRIZ_PRECO_CT_B3_ICON
2009-02-16,1.02546,2.071625,NA,NA,3.471066,13.658841,NA,NA,6.361528,5.648281,0.938555,NA,1.552457,0.842589,NA,294.995911,0.643845,1.438321,5.219209,NA,3.529194,3.606127,1.154787,1.638851,2.890145,1.749314,4.893277,NA,4.801315,8.743956,1.483125,1.856208,1.216093,28.165699,NA,0.48357,3.517803,NA,3.283957,1.440974,0.809871,1.399794,15.103312,2.5143,2023-03-21,MATRIZ_PRECO_CT_B3_ICON
2009-02-17,1.014886,1.985015,NA,NA,3.333325,13.211012,NA,NA,6.054641,5.471141,0.938831,NA,1.538718,0.822038,NA,282.620819,0.632578,1.438321,5.141602,NA,3.721378,3.353846,1.14282,1.618668,2.949127,1.66449,4.867658,NA,4.685929,8.743956,1.506298,1.806214,1.192623,28.165699,NA,0.491554,3.34316,NA,3.193711,1.384833,0.822142,1.390447,15.103312,2.389164,2023-03-21,MATRIZ_PRECO_CT_B3_ICON
2009-02-18,1.012983,2.067016,NA,NA,3.333325,13.699147,NA,NA,5.76054,5.38145,0.938831,NA,1.552457,0.826148,NA,271.917999,0.637943,1.33787,5.238612,NA,3.61655,3.331586,1.100937,1.624724,2.906997,1.671866,4.701132,NA,4.647467,8.743956,1.459951,1.717516,1.199719,28.165699,NA,0.491554,3.393058,NA,3.271422,1.422261,0.812939,1.390447,15.103312,2.412338,2023-03-21,MATRIZ_PRECO_CT_B3_ICON
2009-02-19,1.012983,2.050034,NA,NA,3.333325,13.524494,NA,NA,5.421684,5.365756,0.938555,NA,1.52498,0.842589,NA,256.867188,0.64921,1.344981,5.277418,NA,3.8297,3.316746,1.100937,1.614632,2.949127,1.61409,4.713943,NA,4.839777,8.743956,1.506298,1.693325,1.247205,28.165699,NA,0.494405,3.24087,NA,3.231313,1.431617,0.797601,1.390447,15.103312,2.421607,2023-03-21,MATRIZ_PRECO_CT_B3_ICON
2009-02-20,1.012983,2.057312,NA,NA,3.333325,13.322969,NA,NA,5.08283,5.383693,0.938555,NA,1.4975020000000001,0.826148,NA,253.18811,0.64921,1.360094,5.277418,NA,3.724872,3.442886,1.100937,1.586376,2.96598,1.599337,4.739563,NA,4.775673,8.743956,1.459951,1.701389,1.249934,28.165699,NA,0.490414,3.058742,NA,3.258888,1.384833,0.797601,1.390447,15.103312,2.491127,2023-03-21,MATRIZ_PRECO_CT_B3_ICON
2009-02-25,1.012983,2.062163,NA,NA,3.311287,13.130404,NA,NA,4.712007,5.269338,0.938555,NA,1.463156,0.826148,NA,237.133926,0.63848,1.358316,5.219209,NA,3.777287,3.413207,1.112903,1.624724,3.09237,1.659574,4.739563,NA,4.67952,8.743956,1.459951,1.622367,1.23738,28.165699,NA,0.490414,2.953956,NA,3.341613,1.403547,0.797601,1.390447,15.103312,2.44478,2023-03-21,MATRIZ_PRECO_CT_B3_ICON
2009-02-26,1.004312,2.05343,NA,NA,3.305777,13.166228,NA,NA,4.635285,5.213281,0.965883,NA,1.408202,0.86314,NA,237.468369,0.637943,1.358316,5.374428,NA,3.868137,3.479986,1.100937,1.654998,3.109223,1.678013,4.801048,NA,4.544902,8.743956,1.467676,1.709452,1.255393,28.165699,NA,0.50467,2.993876,NA,3.409298,1.422261,0.797601,1.32034,15.103312,2.433194,2023-03-21,MATRIZ_PRECO_CT_B3_ICON
2009-02-27,1.010867,2.03766,NA,NA,3.471066,13.260273,NA,NA,4.501022,5.294003,1.021093,NA,1.373855,0.904242,NA,221.079681,0.635797,1.359205,5.452038,NA,3.808734,3.420627,1.10692,1.614632,3.159779,1.733333,4.867658,NA,4.487211,8.743956,1.390429,1.680424,1.255393,28.165699,NA,0.521207,2.721931,NA,3.509572,1.422261,0.791465,1.402131,15.103312,2.433194,2023-03-21,MATRIZ_PRECO_CT_B3_ICON
2009-03-02,0.951654,1.855947,NA,NA,3.305777,12.404917,NA,NA,4.18774,5.067533,1.021093,NA,1.373855,0.85492,NA,200.008545,0.643845,1.342315,5.37831,NA,3.588597,3.339006,1.077003,1.554084,3.033388,1.662032,4.611466,NA,4.352594,8.743956,1.320908,1.515929,1.249934,28.165699,NA,0.507521,2.492401,NA,3.381722,1.356762,0.73318,1.343709,15.103312,2.491127,2023-03-21,MATRIZ_PRECO_CT_B3_ICON
2009-03-03,0.962227,1.838964,NA,NA,2.925612,11.867518,NA,NA,4.577743,5.202069,1.021093,NA,1.394463,0.879581,NA,203.018753,0.631505,1.360094,5.409352,NA,3.609562,3.376106,1.08897,1.590413,2.991257,1.690306,4.614028,NA,4.294901,8.743956,1.328633,1.628818,1.252665,28.165699,NA,0.524628,2.417554,NA,3.309025,1.356762,0.751585,1.332025,15.103312,2.54906,2023-03-21,MATRIZ_PRECO_CT_B3_ICON
2009-03-04,0.97280199999999994,1.874142,NA,NA,3.002747,12.04665,NA,NA,4.539382,5.38145,1.021093,NA,1.387594,0.87136,NA,195.660553,0.619701,1.420542,5.428755,NA,3.703907,3.428046,1.082987,1.644906,2.949127,1.757918,4.483371,NA,4.423108,8.743956,1.297734,1.625592,1.309976,28.165699,NA,0.529761,2.442503,NA,3.534641,1.422261,0.794533,1.362404,15.103312,2.894341,2023-03-21,MATRIZ_PRECO_CT_B3_ICON
2009-03-05,0.97280199999999994,1.94086,NA,NA,2.920103,11.710777,NA,NA,4.692826,5.38145,1.021093,NA,1.366986,0.875471,NA,208.704575,0.600922,1.395652,5.335624,NA,3.613056,3.279646,1.082987,1.556101,2.906997,1.72104,4.585847,NA,4.28849,8.743956,1.290009,1.580437,1.304517,28.165699,NA,0.524058,2.382625,NA,3.386737,1.375475,0.794533,1.362404,15.103312,2.896659,2023-03-21,MATRIZ_PRECO_CT_B3_ICON
2009-03-06,0.972379,1.969972,NA,NA,2.782362,12.091434,NA,NA,4.545775,5.29176,1.021093,NA,1.373855,0.846699,NA,197.332886,0.621847,1.376984,5.161003,NA,3.634021,3.212866,1.077003,1.57023,2.873293,1.7026,4.583284,NA,4.294901,8.743956,1.266836,1.556246,1.340541,28.165699,NA,0.513224,2.3951,NA,3.409298,1.366119,0.776127,1.332025,14.675384,2.984717,2023-03-21,MATRIZ_PRECO_CT_B3_ICON
2009-03-09,0.970686,1.967062,NA,NA,2.754814,11.800345,NA,NA,4.539382,5.157224,1.021093,NA,1.339509,0.842589,NA,205.694427,0.627749,1.377873,4.850566,NA,3.634021,3.042205,1.059053,1.554084,2.848014,1.714894,4.583284,NA,4.26285,8.743956,1.197314,1.485288,1.255393,28.165699,NA,0.513224,2.345202,NA,3.278943,1.356762,0.797601,1.332025,14.675384,2.896659,2023-03-21,MATRIZ_PRECO_CT_B3_ICON
2009-03-10,0.931563,2.022134,NA,NA,2.975199,12.382524,NA,NA,4.84627,5.296244,0.990175,NA,1.387594,0.846699,NA,209.37352,0.630432,1.454322,4.947578,NA,3.700413,3.361267,1.029136,1.618668,2.991257,1.837824,4.688323,NA,4.641057,8.743956,1.197314,1.507866,1.309976,28.165699,NA,0.530331,2.362666,NA,3.459435,1.328691,0.766924,1.332025,14.675384,2.919832,2023-03-21,MATRIZ_PRECO_CT_B3_ICON
2009-03-11,0.951443,2.025773,NA,NA,2.975199,12.539266,NA,NA,4.705613,5.359027,0.960362,NA,1.373855,0.85903,NA,201.011963,0.63848,1.452544,4.850566,NA,3.686435,3.390946,1.041103,1.624724,2.991257,1.846429,4.511551,NA,4.487211,8.743956,1.282285,1.459485,1.308884,28.165699,NA,0.524628,2.337718,NA,3.464448,1.30062,0.766924,1.343709,14.675384,3.010208,2023-03-21,MATRIZ_PRECO_CT_B3_ICON
2009-03-12,0.951443,2.036932,NA,NA,3.300267,13.03188,NA,NA,4.628891,5.397147,0.952357,NA,1.394463,0.842589,NA,198.336258,0.630968,1.453434,5.04459,NA,3.721378,3.465147,0.957336,1.644906,2.974405,1.831676,4.739563,NA,4.455159,8.743956,1.205038,1.462711,1.27668,28.165699,NA,0.518926,2.345202,NA,3.507065,1.309977,0.766924,1.343709,14.675384,2.919832,2023-03-21,MATRIZ_PRECO_CT_B3_ICON
2009-03-13,0.97280199999999994,2.086424,NA,NA,3.300267,13.34984,NA,NA,4.635285,5.314185,0.930273,NA,1.373855,0.85492,NA,193.653793,0.64921,1.4481,5.192047,NA,3.745838,3.487406,0.987253,1.624724,2.915423,1.89806,4.865096,NA,4.294901,8.743956,1.205038,1.523993,1.308338,28.165699,NA,0.524628,2.307778,NA,3.459435,1.319334,0.788397,1.343709,14.675384,2.915198,2023-03-21,MATRIZ_PRECO_CT_B3_ICON
2009-03-16,1.057182,2.037903,NA,NA,3.002747,13.663321,NA,NA,4.609711,5.38145,0.900185,NA,1.401332,0.85492,NA,196.663956,0.646527,1.43921,5.226972,NA,3.836688,3.368686,0.975286,1.654998,2.949127,1.782506,4.862533,NA,4.26285,8.743956,1.228212,1.543345,1.281046,28.165699,NA,0.530331,2.307778,NA,3.321559,1.403547,0.788397,1.343709,14.675384,2.896659,2023-03-21,MATRIZ_PRECO_CT_B3_ICON
2009-03-17,1.089115,2.047122,NA,NA,3.002747,14.644071,NA,NA,4.859056,5.560833,0.900185,NA,1.408202,0.924793,NA,209.37352,0.64921,1.446322,5.292939,NA,3.87862,3.450307,1.005203,1.632797,2.906997,1.902978,4.867658,NA,4.294901,8.743956,1.228212,1.622367,1.307246,28.165699,NA,0.534711,2.632115,NA,3.173656,1.440974,0.809871,1.378762,14.675384,2.954592,2023-03-21,MATRIZ_PRECO_CT_B3_ICON
2009-03-18,1.09842,2.096129,NA,NA,3.002747,14.173847,NA,NA,5.070042,5.650525,0.891627,NA,1.415071,0.924793,NA,221.748657,0.633114,1.42232,5.432635,NA,3.945009,3.635807,0.987253,1.654998,2.940702,1.966902,4.867658,NA,4.448749,8.743956,1.235937,1.694938,1.303971,28.165699,NA,0.540461,2.682013,NA,2.980629,1.440974,0.806804,1.353057,14.675384,2.896659,2023-03-21,MATRIZ_PRECO_CT_B3_ICON
2009-03-19,1.10561,2.099768,NA,NA,3.134978,13.882758,NA,NA,5.114798,5.648281,0.897148,NA,1.449417,0.924793,NA,233.120361,0.643845,1.42232,5.355026,NA,4.014896,3.791628,0.993236,1.634814,2.81431,1.82799,4.867658,NA,4.487211,8.743956,1.228212,1.902975,1.266309,28.165699,NA,0.540461,2.619641,NA,3.105971,1.487759,0.806804,1.381099,14.675384,2.896659,2023-03-21,MATRIZ_PRECO_CT_B3_ICON
2009-03-20,1.119356,2.098554,NA,NA,3.140488,13.860365,NA,NA,5.210699,5.45769,0.883346,NA,1.449417,0.941234,NA,227.768982,0.63848,1.386762,5.238612,NA,4.123217,3.710007,0.975286,1.614632,2.831162,1.867327,4.995753,NA,4.391056,8.743956,1.27456,1.98361,1.303971,28.165699,NA,0.540461,2.544794,NA,2.983136,1.534544,0.806804,1.353057,14.675384,2.896659,2023-03-21,MATRIZ_PRECO_CT_B3_ICON
2009-03-23,1.13987,2.195112,NA,NA,3.305777,14.509723,NA,NA,5.830868,5.807482,0.883346,NA,1.579934,0.957675,NA,264.559814,0.643308,1.383206,5.420994,NA,3.371953,3.932608,0.933403,1.693345,2.915423,1.893142,5.121289,NA,4.615416,8.743956,1.336357,2.144879,1.309976,28.165699,NA,0.563459,2.734406,NA,3.153601,1.665542,0.797601,1.355394,14.675384,2.871168,2023-03-21,MATRIZ_PRECO_CT_B3_ICON
2009-03-24,1.155731,2.15678,NA,NA,3.305777,13.524494,NA,NA,5.549556,5.493565,0.855741,NA,1.552457,0.949454,NA,251.515793,0.654576,1.377873,5.529647,NA,3.197241,3.813887,0.94537,1.695364,2.856441,1.780047,5.144347,NA,4.416697,8.743956,1.336357,2.136815,1.2936,28.165699,NA,0.563459,2.724427,NA,3.226299,1.674899,0.797601,1.353057,14.675384,2.780793,2023-03-21,MATRIZ_PRECO_CT_B3_ICON
2009-03-25,1.16842,2.158964,NA,NA,3.305777,13.546885,NA,NA,5.543162,5.448719,0.855741,NA,1.490633,0.945344,NA,247.502228,0.648674,1.377873,5.820681,NA,3.218205,3.858407,0.957336,1.624724,2.856441,1.808321,5.172527,NA,4.519262,8.743956,1.351806,2.159393,1.32635,28.165699,NA,0.581858,2.736901,NA,3.256382,1.684256,0.797601,1.306319,14.675384,2.729811,2023-03-21,MATRIZ_PRECO_CT_B3_ICON
2009-03-26,1.110263,2.178129,NA,NA,3.305777,13.815583,NA,NA,5.74136,5.672946,0.855741,NA,1.600542,0.982336,NA,252.184708,0.643845,1.368983,6.053509,NA,3.284596,3.858407,0.939386,1.634814,2.864867,1.84397,5.172527,NA,4.67952,8.743956,1.305459,2.307761,1.315434,25.763329,NA,0.61463,2.86913,NA,3.283957,1.656185,0.769992,1.332025,14.675384,2.734446,2023-03-21,MATRIZ_PRECO_CT_B3_ICON
2009-03-27,1.107937,2.226894,NA,NA,3.581259,13.461796,NA,NA,5.626277,5.56756,0.855741,NA,1.648626,0.986446,NA,247.502228,0.643845,1.368983,6.053509,NA,3.371953,3.821307,0.933403,1.644906,2.864867,1.783734,5.149471,NA,4.609006,8.743956,1.290009,2.264218,1.299059,25.763329,NA,0.61463,2.968926,NA,3.231313,1.628114,0.751585,1.332025,14.675384,2.780793,2023-03-21,MATRIZ_PRECO_CT_B3_ICON
2009-03-30,1.057393,2.169881,NA,NA,3.168036,12.803485,NA,NA,5.702998,5.430781,0.772927,NA,1.724188,1.006997,NA,252.853638,0.643845,1.408985,6.07291,NA,3.302068,3.821307,0.921436,1.624724,2.864867,1.72104,5.131537,NA,4.615416,8.743956,1.290009,2.210999,1.271768,25.763329,NA,0.592207,2.854161,NA,3.038286,1.70297,0.690231,1.50028,11.755411,2.780793,2023-03-21,MATRIZ_PRECO_CT_B3_ICON
2009-03-31,1.081713,2.251397,NA,NA,3.206603,12.875139,NA,NA,5.869229,5.560833,0.869544,NA,1.71045,1.006997,NA,259.87738,0.622383,1.416986,6.57737,NA,3.235676,3.895507,0.897503,1.636833,2.755328,1.751772,4.611466,NA,4.9167,8.743956,1.328633,2.21745,1.255393,25.763329,NA,0.603707,2.86913,NA,3.133546,1.777825,0.613539,1.507291,11.755411,2.664926,2023-03-21,MATRIZ_PRECO_CT_B3_ICON
2009-04-01,1.099689,2.270563,NA,NA,3.212113,12.857226,NA,NA,6.259232,5.695369,0.869544,NA,1.744796,1.031658,NA,276.600464,0.643845,1.416986,7.023622,NA,3.263631,3.969707,0.891519,1.663507,2.881718,1.793569,4.703696,NA,4.628237,8.743956,1.328633,2.290021,1.239018,25.763329,NA,0.615205,2.931502,NA,3.256382,1.805897,0.613539,1.565713,11.755411,2.743715,2023-03-21,MATRIZ_PRECO_CT_B3_ICON
2009-04-02,1.163132,2.299919,NA,NA,3.305777,13.148316,NA,NA,6.84104,5.8971730000000004,0.869544,NA,1.875312,1.101531,NA,301.016235,0.662624,1.466768,7.217643,NA,3.256643,4.340708,0.891519,1.728425,2.906997,1.960755,4.713943,NA,4.71157,8.743956,1.35953,2.483543,1.239018,26.931383,NA,0.658327,3.091177,NA,3.38423,1.964965,0.555253,1.603103,11.755411,2.722859,2023-03-21,MATRIZ_PRECO_CT_B3_ICON
2009-04-03,1.163132,2.30938,NA,NA,3.305777,13.605103,NA,NA,6.943336,6.054133,0.869544,NA,1.861574,1.080981,NA,306.702118,0.663161,1.508548,6.713185,NA,3.309056,4.266508,0.873569,1.689881,2.906997,1.960755,4.585847,NA,5.128241,8.743956,1.429052,2.725447,1.224827,26.931383,NA,0.689375,3.492854,NA,3.459435,1.964965,0.613539,1.624135,10.907948,2.780793,2023-03-21,MATRIZ_PRECO_CT_B3_ICON
2009-04-06,1.161018,2.375127,NA,NA,3.173546,13.479711,NA,NA,6.828254,6.029467,0.869544,NA,1.861574,1.06865,NA,305.364227,0.672818,1.488991,6.480359,NA,3.225194,4.132949,0.861603,1.622934,2.881718,1.992717,4.560228,NA,5.012854,8.743956,1.405878,2.725447,1.195353,26.931383,NA,0.658327,3.156043,NA,3.359162,1.946251,0.616606,1.596093,10.907948,2.780793,2023-03-21,MATRIZ_PRECO_CT_B3_ICON
2009-04-07,1.13987,2.302345,NA,NA,3.173546,13.475234,NA,NA,7.22465,5.8971730000000004,0.869544,NA,1.772274,1.06865,NA,309.712219,0.67711,1.466768,6.596772,NA,3.235676,4.229408,0.849636,1.622934,2.991257,2.003782,4.655019,NA,5.128241,8.743956,1.429052,2.762539,1.195353,26.931383,NA,0.664077,3.093671,NA,3.434367,1.946251,0.613539,1.53066,10.907948,2.780793,2023-03-21,MATRIZ_PRECO_CT_B3_ICON
2009-04-08,1.144099,2.19123,NA,NA,3.305777,14.330589,NA,NA,7.832034,5.998076,0.855741,NA,1.779142,1.015218,NA,331.452301,0.705547,1.488991,6.596772,NA,3.246159,4.325869,0.861603,1.683794,3.058667,2.105814,4.534609,NA,5.76927,8.743956,1.452226,2.959287,1.244477,26.931383,NA,0.683625,3.036288,NA,3.509572,2.030464,0.613539,1.565713,10.907948,2.780793,2023-03-21,MATRIZ_PRECO_CT_B3_ICON
2009-04-09,1.182165,2.292398,NA,NA,3.3608730000000002,14.688856,NA,NA,7.263011,6.255936,0.855741,NA,1.89592,1.089201,NA,321.083984,0.7222,1.546773,7.062428,NA,3.382435,4.452009,0.891519,1.744655,3.159779,2.175886,4.790801,NA,6.153888,8.743956,1.583545,2.854463,1.318163,26.931383,NA,0.689951,3.048763,NA,3.519599,2.10532,0.674893,1.81576,10.907948,2.801649,2023-03-21,MATRIZ_PRECO_CT_B3_ICON
2009-04-13,1.184069,2.316658,NA,NA,3.498614,14.644071,NA,NA,7.595473,6.276116,0.872304,NA,1.937136,1.191955,NA,326.435394,0.74829,1.511215,6.984816,NA,3.378942,4.348128,0.867586,1.866375,3.244041,2.182032,4.760056,NA,5.865424,8.743956,1.537197,2.85285,1.332354,26.931383,NA,0.689951,3.093671,NA,3.507065,2.114677,0.644216,1.811086,15.052966,2.780793,2023-03-21,MATRIZ_PRECO_CT_B3_ICON
2009-04-14,1.194643,2.304771,NA,NA,3.498614,13.927543,NA,NA,7.55072,6.2335140000000004,0.872304,NA,1.902789,1.253609,NA,331.452301,0.749956,1.511215,6.790793,NA,3.323033,4.340708,0.885536,1.787256,3.39571,2.152529,4.995753,NA,5.96158,8.743956,1.514023,2.748024,1.336175,26.931383,NA,0.687075,3.043773,NA,3.504558,2.124034,0.644216,1.939615,15.052966,2.845677,2023-03-21,MATRIZ_PRECO_CT_B3_ICON
2009-04-15,1.205428,2.298706,NA,NA,3.498614,14.330589,NA,NA,7.352522,6.280602,0.872304,NA,1.950875,1.257718,NA,330.114502,0.766054,1.546773,6.596772,NA,3.357976,4.281348,0.933403,1.746684,3.420988,2.227516,4.798487,NA,6.217991,8.743956,1.583545,2.725447,1.334538,26.931383,NA,0.684201,3.046268,NA,3.609845,2.10532,0.644216,2.021406,15.052966,2.757619,2023-03-21,MATRIZ_PRECO_CT_B3_ICON
2009-04-16,1.258298,2.319328,NA,NA,3.526161,14.19624,NA,NA,7.358916,6.166246,0.872304,NA,2.053914,1.257718,NA,336.803711,0.765499,1.631223,6.480359,NA,3.455815,4.600409,0.975286,1.775084,3.522101,2.357604,4.816418,NA,6.737226,8.743956,1.629893,2.948,1.305063,26.931383,NA,0.684201,3.11862,NA,3.760255,2.142748,0.70557,1.925593,15.052966,2.827139,2023-03-21,MATRIZ_PRECO_CT_B3_ICON
