date,abev3.sa,arzz3.sa,b3sa3.sa,bpan4.sa,bbdc3.sa,bbdc4.sa,bbas3.sa,brkm5.sa,brfs3.sa,ccro3.sa,cmig4.sa,ciel3.sa,cogn3.sa,cple6.sa,csan3.sa,cpfe3.sa,dxco3.sa,ecor3.sa,elet3.sa,elet6.sa,embr3.sa,enbr3.sa,engi11.sa,enev3.sa,egie3.sa,eztc3.sa,flry3.sa,ggbr4.sa,goll4.sa,hype3.sa,itsa4.sa,itub4.sa,jbss3.sa,klbn11.sa,rent3.sa,lren3.sa,mdia3.sa,mglu3.sa,mrfg3.sa,beef3.sa,mrve3.sa,mult3.sa,pcar3.sa,petr3.sa,petr4.sa,pssa3.sa,radl3.sa,rail3.sa,sanb11.sa,stbp3.sa,smto3.sa,csna3.sa,slce3.sa,suzb3.sa,taee11.sa,vivt3.sa,tims3.sa,tots3.sa,trpl4.sa,ugpa3.sa,usim5.sa,viia3.sa,wege3.sa,yduq3.sa,DATE_UPDATE,CARTEIRA_TEORICA
2009-09-11,2.920841,NA,7.288759,5.600784,4.524752,6.511308,11.801013,5.800108,20.23748,4.502522,2.748011,4.776704,NA,1.254189,3.055783,7.710759,4.011995,NA,13.117267,9.976292,9.306931,4.099494,NA,69.948891,7.157996,2.977479,NA,14.879912,17.464102,12.165223,2.443133,8.956361,5.795564,NA,3.456751,3.750456,9.015699,NA,11.006485,3.978174,5.2249,6.266839,27.242527,16.301056,12.133008,4.081331,1.300309,NA,NA,0.33503,4.166476,12.132712,3.983363,12.934263,3.502157,12.623987,4.242312,4.37856,5.093201,5.920685,17.990305,1.869508,1.727804,4.856589,2023-02-01,MATRIZ_PRECO_CT_B3_ICO2
2009-09-14,2.960113,NA,7.307133,5.600784,4.543466,6.543525,12.070673,5.826234,20.600224,4.644025,2.72014,4.779693,NA,1.250397,3.00244,7.710759,4.011995,NA,13.213988,9.976292,9.203041,4.090635,NA,71.605576,7.221623,3.024672,NA,14.815554,17.85774,12.766693,2.462996,8.972675,5.921876,NA,3.489418,3.799804,8.989712,NA,11.153921,4.148115,5.40339,6.338488,27.242527,16.346163,12.16962,4.116216,1.329204,NA,NA,0.33503,4.079155,12.276294,4.111212,12.934263,3.505728,12.694326,4.192235,4.454307,5.074376,5.920685,18.046526,1.892877,1.703902,4.94849,2023-02-01,MATRIZ_PRECO_CT_B3_ICO2
2009-09-15,2.994475,NA,7.282634,5.536314,4.597919,6.613986,12.34462,5.768755,20.954012,4.594347,2.712184,4.737845,NA,1.272305,3.026825,7.741939,4.011995,NA,13.08042,9.976292,9.185725,4.058145,NA,68.660355,7.218085,3.024672,NA,14.828424,17.627317,13.197423,2.497757,9.105902,5.907016,NA,3.634387,3.818307,9.046888,NA,11.378284,4.271708,5.387163,6.448523,27.242527,16.518404,12.2282,4.141796,1.295685,NA,NA,0.33503,4.104104,12.563456,4.151321,12.934263,3.505728,12.989078,4.228004,4.46588,5.155951,5.920685,18.166994,1.934941,1.73691,4.901361,2023-02-01,MATRIZ_PRECO_CT_B3_ICO2
2009-09-16,3.045994,NA,7.411259,5.4154350000000004,4.756178,6.74486,12.520111,5.800108,20.891314,4.689184,2.757967,5.051708,NA,1.306008,3.071023,7.751532,4.011995,NA,13.218596,9.976292,9.177069,4.096542,NA,68.292206,7.451385,3.080446,NA,15.349729,18.001753,13.243989,2.522586,9.228256,6.427129,NA,3.697682,3.897265,9.083273,NA,11.827003,4.271708,5.406636,6.857954,27.242527,16.813667,12.576004,4.218539,1.299152,NA,NA,0.33503,4.096619,12.982238,4.111212,12.934263,3.509299,13.056067,4.249465,4.597384,5.140264,5.920685,18.869743,1.916246,1.755122,4.903717,2023-02-01,MATRIZ_PRECO_CT_B3_ICO2
2009-09-17,3.042773,NA,7.441882,5.487963,4.790207,6.769023,12.669927,5.75308,20.376307,4.740366,2.750998,5.287852,NA,1.30685,3.045115,7.792305,4.048468,NA,13.246228,9.976292,9.151093,4.171857,NA,67.666344,7.426642,3.080446,NA,15.51063,17.809734,12.758932,2.512654,9.23098,6.479142,NA,3.701766,3.879993,9.33017,NA,11.423156,4.117217,5.257351,6.768391,27.242527,16.834175,12.557698,4.202261,1.280081,NA,NA,0.33503,4.104104,12.920018,4.01094,12.934263,3.507513,13.022572,4.256619,4.676286,5.2187,5.920685,18.777382,1.930267,1.752845,5.066309,2023-02-01,MATRIZ_PRECO_CT_B3_ICO2
2009-09-18,3.053176,NA,7.57663,5.633019,4.883799,6.795201,12.759816,5.695601,20.980881,4.6530570000000004,2.734081,5.440299,NA,1.328336,3.039017,7.725149,4.066706,NA,13.218596,9.976292,9.073174,4.120171,NA,69.580734,7.507943,3.12764,NA,15.620049,18.049757,13.379807,2.522586,9.285357,6.575735,NA,3.748727,3.898499,9.33017,NA,11.153921,4.256259,5.273579,6.653238,27.242527,16.850578,12.685841,4.267376,1.29973,NA,NA,0.33503,4.116579,13.15454,3.948268,12.934263,3.507513,13.397704,4.235159,4.671026,5.255304,5.920685,18.873758,1.939615,1.795069,5.066309,2023-02-01,MATRIZ_PRECO_CT_B3_ICO2
2009-09-21,3.054415,NA,7.57663,5.600784,4.888906,6.738822,12.627122,5.821009,21.831755,4.574777,2.709197,5.544922,NA,1.32286,3.048162,7.78271,4.048468,NA,12.827105,9.976292,8.977945,4.075868,NA,70.317039,7.663475,3.230608,NA,15.76807,17.85774,13.329357,2.522586,9.217388,6.464282,NA,3.773228,3.842981,9.434132,NA,11.262897,4.233086,5.239502,6.512496,27.242527,16.875183,12.66753,4.220866,1.300309,NA,NA,0.33503,4.069174,13.128215,3.910666,12.934263,3.528934,13.380956,4.22085,4.586864,5.183142,5.920685,18.897854,1.939615,1.774527,5.030964,2023-02-01,MATRIZ_PRECO_CT_B3_ICO2
2009-09-22,3.063579,NA,7.509259,5.600784,4.917834,6.764995,12.87497,5.930741,21.813845,4.523595,2.68531,5.395463,NA,1.31654,3.154848,7.732344,3.982817,NA,12.854735,9.976292,9.436796,4.090635,NA,71.78965,7.599848,3.217736,NA,15.896788,17.85774,12.902509,2.532517,9.258172,6.687189,NA,3.746684,3.787467,9.486105,NA,11.500079,4.179013,5.233013,6.717211,27.242527,16.949003,12.751741,4.188308,1.279819,NA,NA,0.33503,4.114083,13.101893,3.985871,12.934263,3.534288,13.514934,4.206542,4.628945,5.155951,5.920685,19.12273,1.937278,1.785939,5.019182,2023-02-01,MATRIZ_PRECO_CT_B3_ICO2
2009-09-23,3.065313,NA,7.533758,5.552433,4.814031,6.648215,12.603606,5.847135,21.388403,4.493488,2.672365,5.231059,NA,1.293791,3.032922,7.612426,3.946344,NA,12.790258,9.976292,9.583975,4.090635,NA,69.691185,7.352409,3.144801,NA,15.48489,17.185673,13.135335,2.495272,9.105902,6.702048,NA,3.675223,3.650525,9.460118,NA,11.153921,4.171288,5.127541,6.781185,27.242527,16.59222,12.543056,4.169703,1.265321,NA,NA,0.33503,4.106597,12.83866,3.933226,12.934263,3.54232,13.29387,4.084926,4.623685,5.104704,5.920685,18.833607,1.934941,1.791645,4.993261,2023-02-01,MATRIZ_PRECO_CT_B3_ICO2
2009-09-24,3.06878,NA,7.760386,5.62496,4.730649,6.601912,12.534683,5.883712,20.913704,4.472413,2.64351,5.341658,NA,1.303902,2.988724,7.610027,3.884341,NA,12.615236,9.976292,9.350221,4.136414,NA,71.053345,7.295855,3.119059,NA,15.285375,17.262482,13.158617,2.472927,9.013461,6.791211,NA,3.681347,3.682601,9.460118,NA,11.30777,4.248535,5.387163,6.909131,27.242527,16.260046,12.37464,4.174355,1.258943,NA,NA,0.33503,4.106597,12.659179,3.9232,12.934263,3.530717,13.377614,4.070618,4.550042,5.04091,5.920685,18.717146,1.934941,1.780233,4.87544,2023-02-01,MATRIZ_PRECO_CT_B3_ICO2
2009-09-25,3.038315,NA,7.840009,5.62496,4.688107,6.644191,12.715593,5.888939,21.007751,4.42123,2.678339,5.335679,NA,1.318647,2.971958,7.768322,3.884341,NA,12.555361,9.976292,9.107809,4.267844,NA,73.335892,7.309993,3.174834,NA,15.227448,17.848137,13.581588,2.485343,9.062401,6.820932,NA,3.654805,3.756621,9.356162,NA,11.237255,4.271708,5.395276,7.039638,27.242527,16.301056,12.488138,4.185982,1.258363,NA,NA,0.33503,4.119073,12.61371,3.910666,12.934263,3.54232,13.230234,4.106385,4.54899,5.150723,5.920685,18.833607,1.95831,1.79735,4.759976,2023-02-01,MATRIZ_PRECO_CT_B3_ICO2
2009-09-28,3.083641,NA,8.207507,5.68943,4.722141,6.771035,12.922357,5.925515,21.307793,4.389617,2.675353,5.386496,NA,1.306008,2.991772,7.703562,3.93905,NA,12.527727,9.976292,9.203041,4.319534,NA,73.446335,7.317061,3.239188,NA,15.478449,17.809734,13.57771,2.544932,9.263607,6.835792,NA,3.613967,3.751688,9.590068,NA,11.275719,4.256259,5.370936,7.021726,27.242527,16.731646,12.773705,4.258074,1.318671,NA,NA,0.33503,4.079155,12.970274,3.945761,12.934263,3.546783,13.320665,4.070618,4.575818,5.10366,5.920685,18.938009,1.892877,1.842998,4.736412,2023-02-01,MATRIZ_PRECO_CT_B3_ICO2
2009-09-29,3.098503,NA,8.176885,5.673312,4.800416,6.946203,13.16788,5.878488,21.10627,4.502522,2.686305,5.219102,NA,1.308114,2.97653,7.720354,3.953639,NA,12.467852,9.976292,8.977945,4.223543,NA,73.446335,7.426642,3.217736,NA,15.278937,17.598513,13.057724,2.607002,9.570857,6.835792,NA,3.609885,3.804737,9.512098,NA,11.160334,4.766083,5.516974,6.973105,27.242527,16.748055,12.729777,4.185982,1.304755,NA,NA,0.33503,4.141527,12.802757,3.835461,12.934263,3.543212,13.300578,4.120694,4.576342,5.089018,5.920685,18.841637,1.92793,1.892069,4.783539,2023-02-01,MATRIZ_PRECO_CT_B3_ICO2
2009-09-30,3.133178,NA,7.999259,5.641079,4.960375,7.097203,13.452169,5.883712,21.137617,4.562734,2.687302,5.254973,NA,1.320753,2.981103,7.660395,4.026585,NA,12.711958,9.976292,8.874052,4.312149,NA,72.894104,7.380691,3.213446,NA,15.285375,17.627317,13.461294,2.661626,9.706806,6.850654,NA,3.616011,3.831878,9.473112,NA,10.801357,4.557519,5.516974,7.101051,27.242527,16.752155,12.81398,4.185982,1.304755,NA,NA,0.33503,4.141527,13.01335,3.82042,12.934263,3.547676,13.230234,4.199388,4.576342,5.203013,5.920685,18.757300999999998,1.88353,1.926304,4.854231,2023-02-01,MATRIZ_PRECO_CT_B3_ICO2
2009-10-01,3.209215,NA,7.88901,5.560492,4.868483,7.052911,13.202332,5.75308,20.707701,4.60639,2.657439,5.081597,NA,1.307693,2.936905,7.617224,4.063056,NA,12.403372,9.976292,8.648953,4.326916,NA,70.537933,7.465526,3.157672,NA,14.873477,17.089664,13.678603,2.651695,9.747588,6.806071,NA,3.581884,3.713445,9.304185,NA,10.429559,4.480273,5.419615,6.991017,27.242527,16.480165,12.537815,4.162724,1.26706,NA,NA,0.33503,4.43343,12.663966,3.810392,12.934263,3.552137,13.155395,4.177927,4.508487,5.239618,5.920685,18.40794,1.892877,1.894352,4.854231,2023-02-01,MATRIZ_PRECO_CT_B3_ICO2
2009-10-02,3.186677,NA,7.88901,5.584667,4.903083,7.136404,13.060193,5.700827,20.421087,4.79456,2.642514,5.111491,NA,1.318647,2.955193,7.732344,4.011995,NA,12.619843,9.976292,8.787476,4.427337,NA,73.998558,7.511476,3.174834,NA,15.356173,17.608116,13.542786,2.659143,9.788378,7.014116,NA,3.796795,3.787467,9.45752,NA,10.769303,4.557519,5.520219,6.909131,27.242527,16.410107,12.578318,4.209238,1.258363,NA,NA,0.33503,4.465864,12.814727,3.822927,12.934263,3.552137,12.954581,4.249465,4.470613,5.396491,5.920685,18.592659,1.916246,1.880657,4.854231,2023-02-01,MATRIZ_PRECO_CT_B3_ICO2
2009-10-05,3.259248,NA,8.103386,5.673312,5.090353,7.382143,13.288494,5.935966,20.555441,4.952622,2.681327,5.296822,NA,1.349822,3.109126,7.888239,4.121414,NA,12.896188,9.976292,8.804791,4.476071,NA,78.048233,7.394827,3.217736,NA,15.96115,17.646519,13.523379,2.711281,9.978701,7.281604,NA,3.981009,4.040375,9.460118,NA,11.28854,4.557519,5.604598,6.985898,27.242527,16.471918,12.685102,4.292957,1.304755,NA,NA,0.33503,4.652981,13.159325,3.885597,12.934263,3.547676,13.308568,4.349622,4.649986,5.558596,5.920685,18.873758,1.904561,1.89321,5.066309,2023-02-01,MATRIZ_PRECO_CT_B3_ICO2
2009-10-06,3.35733,NA,8.115632,5.842545,4.962672,7.273373,13.116187,6.249485,21.177919,5.000793,2.693275,5.380517,NA,1.346031,3.185329,7.845068,4.442373,NA,12.845528,9.976292,8.882707,4.520373,NA,80.919823,7.585709,3.277801,NA,16.282953,17.425697,13.581588,2.69142,9.842751,7.133001,NA,3.950305,4.182251,9.538086,NA,11.461617,4.557519,5.679237,6.96031,27.242527,16.616158,12.699837,4.325515,1.304755,NA,NA,0.33503,4.775231,13.322048,3.97835,12.934263,3.553031,13.39366,4.406854,4.78675,5.521991,5.920685,18.793444,1.916246,1.909186,5.066309,2023-02-01,MATRIZ_PRECO_CT_B3_ICO2
2009-10-07,3.318939,NA,8.140136,5.963425,4.797526,6.983325,12.793132,6.207683,21.048052,5.01133,2.677344,5.284864,NA,1.356563,3.086265,7.866655,4.504378,NA,12.979095,9.976292,8.640295,4.430291,NA,81.987457,7.546826,3.294962,NA,16.379486,17.118467,13.581588,2.624382,9.530067,7.125571,NA,3.837731,4.163744,9.512098,NA,11.551361,4.596142,5.645163,7.088257,27.242527,16.69034,12.762429,4.395281,1.304755,NA,10.44118,0.33503,4.690404,13.341194,3.985871,12.934263,3.552137,13.233687,4.65009,4.78675,5.315597,5.920685,19.074541,1.904561,1.939997,5.089875,2023-02-01,MATRIZ_PRECO_CT_B3_ICO2
2009-10-08,3.34346,NA,8.421882,5.955367,4.886057,7.160582,13.030046,6.348767,21.406322,5.042943,2.683318,5.171274,NA,1.377628,3.11065,7.878644,4.424136,NA,12.965278,9.976292,8.709558,4.481978,NA,83.386436,7.582172,3.28209,NA,16.669104,16.379194,13.969631,2.636796,9.693208,7.281604,NA,3.845919,4.222961,9.499103,NA,11.442386,4.719736,5.768484,7.118964,27.242527,17.123051,13.053322,4.441792,1.304755,NA,10.455026,0.33503,4.643002,13.616394,4.008432,12.934263,3.5566,13.407274,4.893325,4.825675,5.484245,5.920685,19.63674,1.881193,1.945703,5.063953,2023-02-01,MATRIZ_PRECO_CT_B3_ICO2
2009-10-09,3.38086,NA,8.483135,5.802252,4.937133,7.23108,13.30141,6.448048,21.271969,5.067029,2.717163,5.144372,NA,1.386053,3.119794,7.938604,4.394958,NA,12.942247,9.976292,8.68358,4.518897,NA,81.361603,7.610451,3.247768,NA,16.675541,16.984055,13.969631,2.661626,9.788378,7.422778,NA,3.858199,4.182251,9.558877,NA,12.115467,4.82788,5.895049,7.088257,27.242527,17.143658,13.123283,4.418538,1.310553,NA,10.55658,0.33503,4.647991,13.592465,4.086145,12.934263,3.561063,13.39366,4.828938,4.865126,5.502166,5.920685,19.953978,1.904561,1.987928,4.972054,2023-02-01,MATRIZ_PRECO_CT_B3_ICO2
2009-10-13,3.400427,NA,8.452512,5.721664,4.984799,7.311642,13.525398,6.646609,21.540667,4.997782,2.755976,5.156329,NA,1.389424,3.177709,8.04893,4.394958,NA,13.002125,9.976292,8.73553,4.541048,NA,82.245171,7.568033,3.350736,NA,17.344883,16.993656,13.833817,2.676522,9.815563,7.41535,NA,3.950305,4.224196,9.616055,NA,12.019314,4.943749,6.242293,7.331353,27.242527,17.238447,13.189562,4.320863,1.304755,NA,10.519653,0.33503,4.665455,13.805447,4.048542,12.934263,3.552137,13.781687,4.771708,4.970854,5.375677,5.920685,20.182871,1.904561,1.951408,5.096944,2023-02-01,MATRIZ_PRECO_CT_B3_ICO2
2009-10-14,3.427918,NA,8.428009,5.745841,5.158449,7.492922,13.956146,6.714539,21.697409,4.954127,2.83659,5.246005,NA,1.390266,3.086265,8.116084,4.610147,NA,13.135694,9.976292,8.891367,4.58535,NA,84.564522,7.716498,3.376479,NA,18.438988,18.049757,13.775613,2.758458,10.087469,7.400488,NA,4.019895,4.221729,9.699222,NA,12.243674,4.982372,6.328293,7.676813,27.242527,17.49395,13.311074,4.379003,1.310553,NA,10.450406,0.33503,4.628032,14.501819,4.048542,12.934263,3.553923,13.832746,4.778862,4.997156,5.397814,5.920685,21.20286,1.881193,2.025585,5.372645,2023-02-01,MATRIZ_PRECO_CT_B3_ICO2
2009-10-15,3.440304,NA,8.556634,5.713607,5.175478,7.488893,13.805389,6.636158,21.495882,5.210038,2.846547,5.305788,NA,1.397007,3.103029,8.15206,4.766979,NA,13.213988,9.976292,8.726873,4.637037,NA,87.80426,7.709424,3.342155,NA,19.224176,18.529802,13.775613,2.74356,10.046677,7.422778,NA,4.052647,4.194589,9.873349,NA,13.141114,5.059618,6.325049,7.664017,27.242527,17.741209,13.476773,4.451094,1.322151,NA,10.801217,0.33503,4.640507,14.788985,3.988378,12.934263,3.561063,13.682975,4.8074769999999996,4.970854,5.481082,5.920685,21.363487,1.881193,2.031292,5.478685,2023-02-01,MATRIZ_PRECO_CT_B3_ICO2
2009-10-16,3.455164,NA,8.428009,5.641079,5.058011,7.384158,13.456482,6.510751,20.936098,5.328961,2.86944,5.380517,NA,1.37847,3.154848,8.19523,4.650268,NA,12.942247,9.976292,8.700899,4.622268,NA,86.699806,7.875563,3.324994,NA,18.541964,18.472198,14.020078,2.738595,9.951519,7.571383,NA,4.04241,4.089725,9.977306,NA,13.782147,5.32998,6.167653,7.533512,27.242527,17.638189,13.403131,4.418538,1.348246,NA,10.828916,0.33503,4.5956,14.537717,4.01094,12.934263,3.561063,13.614901,4.864708,4.934033,5.501111,5.920685,21.042233,1.88353,2.116879,5.424487,2023-02-01,MATRIZ_PRECO_CT_B3_ICO2
2009-10-19,3.510893,NA,8.299386,5.786134,5.098865,7.438543,13.521095,6.604808,20.846529,5.359069,2.895318,5.449268,NA,1.407118,3.131986,8.19523,4.745096,NA,12.956065,9.976292,8.787476,4.577966,NA,90.19725,8.11593,3.380769,NA,19.179125,17.953749,14.14425,2.753492,10.06571,7.47479,NA,4.028085,4.079853,9.7512,NA,14.423175,5.507646,6.149804,7.523277,27.242527,18.124472,13.75662,4.472024,1.449727,NA,10.842761,0.33503,4.665455,15.064183,3.973336,12.934263,3.589733,13.76467,4.900479,4.865653,5.602299,5.920685,21.765059,1.885866,2.191056,5.419773,2023-02-01,MATRIZ_PRECO_CT_B3_ICO2
2009-10-20,3.481171,NA,7.601132,5.600784,4.954156,7.251219,13.107574,6.270387,20.595745,5.057996,3.13255,5.341658,NA,1.381841,3.039017,7.893035,4.508025,NA,12.711958,9.976292,8.68358,4.474593,NA,92.222092,7.674075,3.247768,NA,18.78009,17.473703,13.581588,2.681488,9.869942,7.355907,NA,3.829544,3.947847,9.387348,NA,13.589835,5.44585,5.776598,7.356945,27.242527,17.803032,13.439947,4.372025,1.464224,NA,10.519653,0.33503,4.388522,14.669332,3.767776,12.934263,3.566291,13.713611,4.900479,4.760448,5.602299,5.920685,21.765059,1.92793,2.089492,5.254824,2023-02-01,MATRIZ_PRECO_CT_B3_ICO2
2009-10-21,3.437579,NA,7.662382,5.673312,4.937133,7.251219,13.116187,6.474174,20.824137,5.005309,2.828634,5.219102,NA,1.360355,2.997868,7.893035,4.68674,NA,12.435611,9.976292,8.622979,4.341684,NA,93.878769,7.847282,3.247768,NA,18.889507,17.195274,13.678603,2.661626,9.788378,7.370768,NA,3.991242,3.995961,9.616055,NA,14.166764,5.206386,5.638673,7.536071,27.242527,17.720608,13.513596,4.34877,1.483941,NA,10.704283,0.33503,4.400997,15.1958,3.705105,12.934263,3.567267,13.614901,4.700168,4.838826,5.343001,5.920685,20.965935,1.918583,2.024444,5.195914,2023-02-01,MATRIZ_PRECO_CT_B3_ICO2
2009-10-22,3.465072,NA,7.803259,5.681372,5.056305,7.434517,13.374644,6.547329,20.470352,4.982729,3.122692,5.177254,NA,1.368781,3.003963,7.809093,4.708624,NA,12.509303,9.976292,8.865392,4.356453,NA,98.259781,7.652869,3.252059,NA,19.114771,17.86734,13.193544,2.721215,9.978701,7.48965,NA,3.940072,3.941679,9.746001,NA,13.602655,5.245009,5.679237,7.497688,27.242527,17.786541,13.624061,4.402258,1.464804,NA,10.542732,0.33503,4.690404,15.279559,3.672516,12.934263,3.569222,13.682975,4.700168,4.959809,5.343001,5.920685,20.965935,1.904561,2.041562,5.419773,2023-02-01,MATRIZ_PRECO_CT_B3_ICO2
2009-10-23,3.445256,NA,7.503133,5.584667,4.996719,7.362,13.094647,6.353992,20.022518,4.982729,2.776877,5.096548,NA,1.340132,2.926237,7.794703,4.544497,NA,12.260591,9.976292,8.709558,4.352022,NA,96.087685,7.564499,3.247768,NA,18.541964,18.030556,13.193544,2.681488,9.883538,7.541661,NA,3.991242,3.781297,9.823969,NA,13.461632,5.22956,5.727919,7.267383,27.242527,17.477467,13.439947,4.302259,1.478722,NA,10.427331,0.33503,4.553185,15.066575,3.572242,12.934263,3.569222,13.611498,4.456931,4.918253,5.256571,5.920685,20.484049,1.801739,2.115739,5.23126,2023-02-01,MATRIZ_PRECO_CT_B3_ICO2
2009-10-26,3.44278,NA,7.380636,5.56855,4.947348,7.301573,12.952502,6.395795,20.224045,5.110685,2.78782,4.938119,NA,1.356563,2.882038,7.638807,4.591911,NA,12.044122,9.976292,8.752845,4.304766,NA,94.246925,7.564499,3.226318,NA,18.41968,18.904242,13.193544,2.706316,9.869942,7.497081,NA,4.019895,3.780065,9.746001,NA,13.044962,5.167763,5.614333,7.162469,27.242527,17.555771,13.513596,4.227842,1.451466,NA,10.561193,0.33503,4.293716,14.741121,3.559708,12.934263,3.575082,13.104341,4.499856,4.78675,5.296622,5.920685,20.520187,1.825107,2.170516,5.301952,2023-02-01,MATRIZ_PRECO_CT_B3_ICO2
2009-10-27,3.36897,NA,7.043756,5.447669,4.802638,7.168631,12.534683,6.353992,19.829952,5.16036,3.072309,4.722898,NA,1.335498,2.741822,7.672385,4.48614,NA,11.813831,9.976292,8.657608,4.267844,NA,90.23407,7.568033,3.093317,NA,17.698858,18.145767,13.341001,2.614452,9.614356,7.363338,NA,3.925744,3.781297,9.668035,NA,13.160347,5.098241,5.338484,6.950074,27.242527,17.114809,13.237431,4.209238,1.507716,NA,10.385787,0.33503,4.316169,14.310373,3.334093,12.934263,3.572151,13.100941,4.499856,4.681547,5.296622,5.920685,20.520187,1.825107,2.08835,5.195914,2023-02-01,MATRIZ_PRECO_CT_B3_ICO2
2009-10-28,3.269402,NA,6.921259,5.205909,4.656225,6.777873,11.6732,6.035246,19.265686,5.088104,2.717163,4.800618,NA,1.297582,2.81955,7.590841,4.303777,NA,11.399311,9.976292,8.597011,4.210251,NA,83.055099,7.440782,2.835898,NA,16.430979,17.04166,13.193544,2.453066,8.972675,6.76892,NA,3.796795,3.633253,9.688826,NA,12.891114,4.712012,5.013957,6.704415,27.242527,16.587311,12.60778,4.116216,1.445668,NA,9.92881,0.33503,4.291221,13.592465,3.133546,12.934263,3.5731290000000002,13.070306,4.07777,4.550042,5.238652,5.920685,18.351723,1.869508,1.939997,5.207695,2023-02-01,MATRIZ_PRECO_CT_B3_ICO2
2009-10-29,3.457145,NA,7.319382,5.367084,4.903083,7.17065,12.556219,6.275612,19.637384,5.216059,2.809725,5.081597,NA,1.334656,2.941476,7.557264,4.591911,NA,11.786198,9.976292,8.657608,4.356453,NA,87.252037,7.723564,3.003221,NA,17.698858,18.145767,13.581588,2.602036,9.551821,7.430209,NA,3.940072,4.035442,9.875948,NA,13.115473,4.936025,5.40339,6.985898,27.242527,17.22608,13.277934,4.416211,1.467124,NA,9.864192,0.33503,4.396007,14.334307,3.258888,12.934263,3.575082,13.27453,4.421162,4.879328,5.2513,5.920685,18.897854,1.869508,2.039279,5.39621,2023-02-01,MATRIZ_PRECO_CT_B3_ICO2
2009-10-30,3.321416,NA,6.982508,5.278437,4.763484,6.961168,12.151328,6.113627,19.122375,5.23864,2.738063,4.827521,NA,1.291263,2.82717,7.2910450000000004,4.413195,NA,11.473002,9.976292,7.739904,4.208775,NA,89.276871,7.387756,3.071866,NA,16.92654,17.521706,13.996795,2.485343,9.108628,7.259315,NA,3.786565,3.824476,9.87075,NA,12.968038,4.905127,5.319012,6.909131,27.242527,16.69034,12.902352,4.302259,1.493218,NA,9.693403,0.33503,4.316169,13.95142,3.331587,13.004426,3.584848,13.257514,3.934692,5.04923,5.121651,5.920685,18.472189,1.881193,1.985644,5.419773,2023-02-01,MATRIZ_PRECO_CT_B3_ICO2
2009-11-03,3.331322,NA,6.958007,5.4154350000000004,4.85201,7.110221,12.526073,6.453274,19.292557,5.277779,2.737067,5.07562,NA,1.289156,2.88661,7.339013,4.376722,NA,11.583541,9.976292,7.653332,4.185147,5.572155,91.11763,7.617518,3.170542,NA,17.126055,17.588913,13.368162,2.621899,9.58717,7.281604,NA,3.663755,3.883693,10.141039,NA,13.653941,4.820155,5.417994,6.998694,27.242527,16.916998,13.090143,4.315238,1.501916,NA,10.039595,0.33503,4.33613,14.023211,3.331587,13.004426,3.594617,13.267725,3.891767,5.176002,5.180678,5.920685,18.436049,1.869508,1.945703,5.301952,2023-02-01,MATRIZ_PRECO_CT_B3_ICO2
2009-11-04,3.380612,NA,7.350008,5.721664,4.815087,7.058746,12.900823,6.244259,19.252249,5.327456,2.742036,5.126439,NA,1.291263,2.895754,7.480516,4.58097,NA,12.205321,9.976292,7.68796,4.304766,5.572155,91.669861,7.776587,3.346446,NA,17.692415,18.337786,13.150859,2.721215,9.897129,8.024625,NA,3.708784,3.902202,10.343756,NA,13.84625,5.098241,5.800936,7.088257,27.242527,16.978817,13.145379,4.244145,1.528592,NA,9.965741,0.33503,4.438419,14.453958,3.529627,13.004426,3.589733,13.240493,3.970461,5.233864,5.254462,5.920685,18.632816,1.881193,1.974233,5.337299,2023-02-01,MATRIZ_PRECO_CT_B3_ICO2
2009-11-05,3.455164,NA,7.570509,5.649137,4.854261,7.103078,12.900823,6.113627,19.919518,5.268747,2.76195,5.036762,NA,1.314434,3.000916,7.602831,4.723211,NA,12.29744,9.976292,7.540779,4.430291,5.599206,90.565407,7.755379,3.342155,NA,18.052834,18.625814,12.844302,2.716249,9.978701,7.816579,NA,3.807031,3.989794,10.393137,NA,14.064198,5.221836,5.768484,7.165026,27.242527,17.382679,13.403131,4.443202,1.550627,NA,9.762641,0.33503,4.615557,14.544894,3.509571,13.004426,3.59071,13.271123,4.099233,5.208089,5.322974,5.920685,18.833607,1.911572,1.99135,5.537595,2023-02-01,MATRIZ_PRECO_CT_B3_ICO2
2009-11-06,3.443027,NA,7.533758,6.140717,4.835523,7.050688,12.771596,6.103177,20.197178,5.327456,2.778868,4.962033,NA,1.331285,3.019205,7.590841,4.639327,NA,12.48167,9.976292,7.506149,4.542525,7.281242,89.092796,7.79426,3.260639,NA,17.518652,19.153866,13.115933,2.701353,9.935204,7.519371,NA,3.786565,4.120566,10.330762,NA,13.653941,5.183213,5.792823,7.090816,27.242527,17.143658,13.274251,4.336564,1.563966,NA,9.762641,0.33503,4.578134,14.286446,3.567229,13.004426,3.594617,13.376643,4.056309,5.154434,5.197545,5.920685,19.195013,1.916246,1.957116,5.537595,2023-02-01,MATRIZ_PRECO_CT_B3_ICO2
