date,alpa4.sa,abev3.sa,amer3.sa,b3sa3.sa,bpan4.sa,bbse3.sa,bbdc3.sa,bbdc4.sa,brap4.sa,bbas3.sa,brkm5.sa,brfs3.sa,ccro3.sa,cmig3.sa,cmig4.sa,cple3.sa,cple6.sa,csan3.sa,cpfe3.sa,dasa3.sa,elet3.sa,elet6.sa,engi11.sa,enev3.sa,egie3.sa,eqtl3.sa,ggbr4.sa,hype3.sa,itsa4.sa,itub3.sa,itub4.sa,jbss3.sa,klbn11.sa,rent3.sa,lren3.sa,mglu3.sa,mrfg3.sa,petr3.sa,petr4.sa,prio3.sa,pssa3.sa,radl3.sa,rail3.sa,sbsp3.sa,sanb11.sa,smto3.sa,csna3.sa,suzb3.sa,taee11.sa,vivt3.sa,tims3.sa,tots3.sa,trpl4.sa,ugpa3.sa,usim3.sa,usim5.sa,vale3.sa,wege3.sa,DATE_UPDATE,CARTEIRA_TEORICA
2014-10-09,6.453784,11.938014,30.376377,3.118094,2.815887,17.784664,10.388444,10.333457,7.946734,19.988976,9.62052,59.292435,13.648093,6.651469,5.650039,1.363024,1.898905,6.705312,12.582439,10.19054,5.63565,7.203095,10.247952,9.553996,16.52494,4.189309,8.737748,14.711985,4.530756,12.339325,14.470741,8.308393,9.151876,10.351274,10.758472,0.249931,5.206546,10.529206,10.677137,1.113,8.552664,4.049186,NA,16.379328,9.081432,10.646997,6.268892,18.320948,8.440894,22.313864,9.596751,11.22818,4.811516,23.038618,6.267994,5.476117,16.37785,4.758262,2022-09-01,MATRIZ_PRECO_CT_B3_MLCX
2014-10-10,6.26017,11.641416,29.448999,2.946094,2.806948,17.148294,9.979032,9.81624,7.728832,19.040125,9.355735,58.026196,13.080055,6.551055,5.625806,1.341727,1.847022,6.637142,12.199412,10.293474,5.349092,6.84816,10.247952,9.553996,15.704751,4.093868,8.297061,14.288216,4.354235,11.996037,13.872546,8.134313,8.876632,10.018408,10.446554,0.234906,4.877396,9.917289,10.097955,1.1,8.311824,3.941453,NA,15.857539,8.927512,10.505256,6.07434,18.320948,8.286489,22.032471,9.187682,11.192836,4.728002,22.361404,5.889678,5.205691,16.073431,4.691221,2022-09-01,MATRIZ_PRECO_CT_B3_MLCX
2014-10-13,6.247262,11.915768,28.909605,3.18198,2.771191,17.542509,10.633529,10.604245,8.191317,21.178194,9.573447,58.956692,13.352712,6.908529,5.878533,1.364089,1.898905,7.04427,12.876093,10.293474,5.691371,7.342284,10.247952,8.555817,16.161449,4.189309,8.525002,14.66401,4.639388,12.701469,14.954803,8.466649,8.998963,10.405397,10.735368,0.232017,5.004567,10.945944,11.145524,1.104,8.126794,3.993461,NA,16.534235,9.112216,10.766932,6.218453,18.320948,8.299356,22.730309,9.204045,11.346001,4.877519,22.867117,5.984257,5.29865,16.737068,4.645967,2022-09-01,MATRIZ_PRECO_CT_B3_MLCX
2014-10-14,6.156908,11.960258,28.701416,3.18198,2.771191,17.576296,10.636316,10.750476,8.511499,21.051672,9.697013,58.831989,13.299694,6.828197,5.864685,1.328416,1.851173,7.106759,12.805872,10.106321,5.62769,7.293568,10.247952,8.841011,16.077566,4.152472,8.714953,14.608037,4.702754,12.9014,15.092545,8.173878,8.998963,10.399985,10.746922,0.234906,5.116778,10.771862,10.878595,1.11,8.470428,4.039898,NA,16.575001,9.179943,10.592482,6.456236,18.320948,8.320803,23.073597,9.416763,11.198726,4.982587,22.64724,6.070238,5.374708,17.236319,4.609095,2022-09-01,MATRIZ_PRECO_CT_B3_MLCX
2014-10-15,5.911665,11.69332,28.199877,3.083694,2.717555,17.198982,10.134998,10.162855,8.444796,20.241997,9.661709,58.448273,13.019463,6.715734,5.757363,1.308184,1.815892,6.980458,12.250482,10.218613,5.420731,7.049986,10.247952,8.698414,15.751352,4.10224,8.616179,14.448127,4.526231,12.388361,14.415636,8.165964,8.937796,10.050882,10.569301,0.235774,4.937242,10.033343,10.148316,1.133,8.2736440000000009,4.104907,NA,16.102127,9.019862,10.129094,6.434621,18.320948,8.312221,22.825975,9.29404,11.104471,4.934094,21.987617,5.820893,5.180338,17.230232,4.5454039999999996,2022-09-01,MATRIZ_PRECO_CT_B3_MLCX
2014-10-16,5.614792,11.530192,27.660482,2.89941,2.503011,16.748451,9.784074,9.8027,8.031225,19.710655,9.567564,56.472183,12.572604,6.547037,5.521944,1.271446,1.765566,6.731841,11.861072,10.574206,5.213772,6.896875,10.247952,8.841011,15.495044,4.03359,8.449022,14.192265,4.363286,12.082802,14.033895,7.794064,8.792529,9.826263,10.221274,0.230283,4.69038,9.305372,9.392861,1.15,8.39994,4.179205,NA,15.621105,8.872099,10.123644,6.261687,18.320948,8.355113,22.510824,9.09769,11.178107,4.849231,21.776529,5.760707,4.969069,16.670097,4.575574,2022-09-01,MATRIZ_PRECO_CT_B3_MLCX
2014-10-17,5.853581,11.915768,27.329275,2.995238,2.449375,17.120136,10.201839,10.181809,8.195764,20.235674,9.844115,57.795975,13.117924,6.747869,5.70197,1.246421,1.807591,6.775826,12.320702,10.948513,5.56401,7.237892,10.247952,9.696593,15.984361,4.129031,8.456621,14.35218,4.503599,12.229924,14.443189,8.142225,8.876632,10.012997,10.397451,0.227394,4.825031,9.59023,9.614463,1.15,8.587908,4.179205,NA,16.012442,9.173786,10.3199,6.110368,18.320948,8.663926,22.240694,9.613115,11.487383,4.983933,22.779163,5.769305,4.969069,16.815939,4.543728,2022-09-01,MATRIZ_PRECO_CT_B3_MLCX
2014-10-20,5.808404,11.797131,27.442833,2.86501,2.404679,16.75408,10.006884,9.940805,8.093484,18.926266,10.091249,57.306744,13.072478,6.466708,5.449241,1.248551,1.771792,6.632392,12.154726,10.836223,5.412771,7.063903,10.247952,8.983608,15.937764,4.085497,8.357846,14.128305,4.413074,12.071478,14.088996,7.999796,8.838404,9.877683,10.231384,0.224216,4.570689,9.083815,9.025206,1.103,8.88455,4.207066,NA,16.020599,9.223042,10.243577,6.067134,18.320948,8.64248,22.054985,9.228591,11.157487,4.996057,22.203093,5.726315,4.969069,16.733816,4.525293,2022-09-01,MATRIZ_PRECO_CT_B3_MLCX
2014-10-21,5.679329,11.61917,27.06431,2.626669,2.324225,16.528816,9.449862,9.510243,8.102377,17.775003,10.114785,55.282688,12.496869,6.370308,5.244982,1.187322,1.670621,6.140893,11.75893,10.527419,5.0306940000000004,6.486266,9.564756,8.41322,15.462422,3.973313,8.357846,13.512637,4.1415,11.460368,13.380613,7.580419,8.547868,9.404098,9.832813,0.219304,4.503363,8.630151,8.511493,1.022,8.51742,4.208924,NA,15.776008,9.450849,9.815627,6.016695,18.320948,8.22644,21.514721,9.4004,10.86883,4.847885,21.67539,5.61454,4.859208,16.879107,4.627532,2022-09-01,MATRIZ_PRECO_CT_B3_MLCX
2014-10-22,5.666421,11.515363,26.619547,2.59964,2.413618,16.540081,9.449862,9.450673,8.089036,17.363838,10.008872,56.395439,12.595325,6.14538,5.22767,1.203294,1.683592,6.102643,11.746163,10.443198,4.863534,6.305318,9.564756,7.98543,15.518345,3.93815,8.304662,13.384709,4.11887,11.388698,13.294028,7.849453,8.754302,9.525876,9.892018,0.222193,4.391152,8.466621,8.36544,1.05,8.520356,4.095621,NA,15.776008,9.376963,9.540318,5.97346,18.320948,8.325092,22.313864,9.351311,10.474137,4.931399,21.930445,5.631737,4.98597,16.904375,4.609095,2022-09-01,MATRIZ_PRECO_CT_B3_MLCX
2014-10-23,5.550253,11.263254,28.389137,2.491527,2.324225,16.134602,9.054376,8.946998,8.093484,15.782436,10.344268,55.177174,11.701611,6.028897,4.961094,1.163362,1.619257,5.871236,11.005645,10.209255,4.537175,5.971261,9.564756,7.98543,14.67951,3.851082,8.699757,12.697083,3.93782,10.928468,12.691899,7.437989,8.815467,8.903447,9.574318,0.205146,4.0246,7.939104,7.811435,1.02,8.51742,3.937739,NA,14.862875,9.598617,9.485805,6.196836,18.320948,7.999119,22.009964,9.171321,10.603739,4.794004,21.108109,5.83809,5.121183,17.213915,4.640939,2022-09-01,MATRIZ_PRECO_CT_B3_MLCX
2014-10-24,5.659967,11.641416,27.348202,2.619298,2.422557,16.185286,9.160212,9.182587,8.18687,16.288486,10.37957,54.870197,12.042436,6.386374,5.248444,1.19797,1.651943,6.014669,11.548265,10.293474,4.839654,6.479305,9.564756,7.98543,15.271353,3.851082,8.836523,13.04889,4.055502,11.218938,13.046097,7.604158,8.731363,9.255257,10.021986,0.212947,4.159252,8.281991,8.370475,1.005,8.664273,4.030611,NA,14.919946,9.604769,9.240481,6.571528,18.320948,8.144949,22.510824,9.220409,10.695049,4.707797,21.877672,5.872482,5.256396,17.340254,4.654346,2022-09-01,MATRIZ_PRECO_CT_B3_MLCX
2014-10-27,5.388908,11.567267,29.335442,2.5848969999999998,2.3868,16.669607,8.87056,9.082392,7.715491,15.447176,10.450179,55.090828,12.352963,5.844134,4.791455,1.136741,1.574119,5.894185,10.884354,9.816232,4.346137,5.84599,9.868399,7.700236,14.642233,3.92643,8.525002,13.104859,3.992134,10.886971,12.758809,7.580419,8.830757,9.593534,9.718731,0.212947,3.852545,7.422142,7.312832,0.967,8.590843,4.086333,NA,14.447074,9.296925,9.412207,6.07434,18.320948,7.870447,21.948061,9.302221,10.456464,4.80074,21.490692,5.872482,5.264847,16.714869,4.795133,2022-09-01,MATRIZ_PRECO_CT_B3_MLCX
2014-10-28,5.556707,11.74777,29.136717,2.675811,2.368922,17.260925,9.26326,9.518369,7.79109,16.541508,10.532557,56.702404,13.254252,6.14538,4.992253,1.205424,1.656094,6.181053,11.350368,9.778801,4.513296,6.166127,9.868399,7.557639,15.029028,4.098891,8.487012,13.448672,4.146028,11.358516,13.341256,7.809888,8.823112,9.436573,10.193833,0.222193,4.174213,7.654249,7.56969,0.982,8.761195,4.039898,NA,15.229762,9.266142,10.110012,6.016695,18.320948,8.110634,21.751085,9.392218,10.382828,4.841149,22.62525,5.61454,5.028224,16.51272,4.883965,2022-09-01,MATRIZ_PRECO_CT_B3_MLCX
2014-10-29,5.485716,11.755291,29.477388,2.555412,2.458315,17.458033,8.993103,9.141969,7.310818,16.10504,10.356034,57.076519,13.011889,6.14538,4.898777,1.209684,1.670621,6.02997,11.561034,9.722657,4.576975,6.033896,9.868399,8.270623,15.564945,4.1441,8.319857,13.248781,4.019293,11.079362,12.955577,7.857366,8.830757,9.306675,10.137516,0.219882,3.972235,7.137282,7.061014,0.98,8.493923,4.047327,NA,15.409125,8.625824,9.812901,5.764498,18.320948,8.342243,21.863638,9.506756,10.795195,4.862702,21.864483,5.287814,4.622586,15.64097,4.882288,2022-09-01,MATRIZ_PRECO_CT_B3_MLCX
2014-10-30,5.485716,11.81546,28.862289,2.577526,2.538769,17.998669,9.689378,9.762078,6.959507,17.237329,10.238353,58.784019,13.595075,5.980699,4.86762,1.261862,1.746369,6.244164,11.548265,9.694581,4.775974,6.200925,9.868399,8.128026,15.63485,4.160843,8.091916,13.232789,4.327076,11.965858,14.002415,8.165964,9.029547,9.41763,10.527416,0.227972,4.13681,7.269161,7.212104,0.979,8.794033,4.142056,NA,15.490654,8.785902,10.284465,5.620386,18.320948,8.325092,22.038109,9.555844,10.05588,5.002792,22.502117,5.16744,4.495824,14.971362,4.811895,2022-09-01,MATRIZ_PRECO_CT_B3_MLCX
2014-10-31,5.608337,12.334406,30.546713,2.678268,2.574526,18.618147,10.160063,10.105986,7.084022,17.540962,10.667892,61.863274,13.973769,6.028897,4.926472,1.303924,1.795658,6.61518,11.873841,9.891093,4.951094,6.528022,9.868399,7.700236,15.728049,4.232843,8.426227,13.840458,4.476445,12.328007,14.454994,8.743594,9.365955,9.6666,10.715153,0.238374,4.525805,7.728098,7.695599,0.97,8.914088,4.177348,NA,15.80862,8.219465,10.630642,5.944639,18.320948,7.891891,24.030308,11.02031,10.639085,5.181944,23.768608,5.674726,4.816954,15.792575,4.899049,2022-09-01,MATRIZ_PRECO_CT_B3_MLCX
2014-11-03,5.388908,12.183987,30.50886,2.604555,2.199074,18.477358,9.903835,9.976005,7.406758,17.313232,10.7385,61.460381,13.572353,6.024881,4.916088,1.304457,1.844946,6.487046,11.516345,9.82559,4.807814,6.319236,9.868399,8.128026,15.481062,4.23619,8.433827,13.91242,4.453811,12.250641,14.409721,8.466649,9.450055,9.580002,10.635727,0.248487,4.36123,7.517094,7.479034,0.957,9.055152,4.233069,NA,15.645563,7.566835,10.358061,5.850966,18.320948,7.947652,23.891804,11.07758,10.515373,5.144228,23.174944,5.734913,4.732447,15.72941,4.976145,2022-09-01,MATRIZ_PRECO_CT_B3_MLCX
2014-11-04,5.311462,12.296803,30.272284,2.607011,2.225892,18.5562,10.109704,10.103544,7.125666,18.186174,11.003285,62.630692,13.70111,6.069064,4.950708,1.308716,1.831975,6.550158,11.7717,9.544858,4.823734,6.374912,9.868399,8.270623,15.793295,4.244563,8.699757,13.808476,4.535281,12.443111,14.685315,8.664467,9.480639,9.525876,10.625619,0.24762,4.383672,7.517094,7.463925,0.924,8.944098,4.207066,NA,16.191811,8.65045,10.379867,6.0239,18.320948,7.943362,23.184099,11.003948,10.574286,5.053978,23.240908,6.259396,4.918364,15.230361,5.011343,2022-09-01,MATRIZ_PRECO_CT_B3_MLCX
2014-11-05,5.33728,12.296803,29.572018,2.538212,2.261649,18.370356,9.864486,9.954526,7.102244,16.743929,10.985632,62.256577,13.223957,5.968649,4.891854,1.275173,1.776461,6.437321,11.599338,9.451282,4.775974,6.312276,9.868399,8.128026,15.788635,4.288097,8.64657,13.448672,4.508125,12.492172,14.523889,8.688206,9.503577,9.271493,10.541859,0.251087,4.488401,7.311363,7.252396,0.909,8.944098,4.303652,NA,16.061361,8.465743,10.311724,5.829349,18.320948,7.943362,22.646246,10.742145,10.403447,5.03916,23.451986,6.216405,4.909913,15.160874,5.061625,2022-09-01,MATRIZ_PRECO_CT_B3_MLCX
2014-11-06,5.214657,12.251677,31.03879,2.469413,2.25271,17.638245,9.68893,9.740473,6.900794,16.03546,10.87972,62.352497,12.731656,5.824051,4.798379,1.251213,1.665432,6.054831,11.541882,9.367064,4.632696,6.061736,9.868399,7.98543,15.578926,4.2947939999999996,8.578188,13.392705,4.340655,12.009099,13.996326,8.545777,9.419475,9.011695,10.570741,0.245886,4.473439,7.147834,7.081161,0.9,8.721998,4.273934,NA,15.75155,8.681234,10.030966,5.56274,18.320948,7.788957,23.070864,10.733962,10.073552,5.12537,22.409777,5.83809,4.614135,14.93978,5.046539,2022-09-01,MATRIZ_PRECO_CT_B3_MLCX
2014-11-07,5.253379,12.364491,32.079727,2.464498,2.25271,17.801563,9.753021,9.78112,6.980436,16.4403,11.150389,62.410061,13.178512,5.490674,4.552574,1.281059,1.796543,6.033794,11.790852,9.310915,4.664535,6.193965,9.868399,8.128026,15.821253,4.252935,8.806129,13.432682,4.413074,12.077023,14.232548,8.783159,9.54945,9.393274,10.614066,0.248198,4.338788,7.263886,7.186923,0.928,8.667973,4.652847,NA,16.020599,8.773588,10.110012,5.670825,18.320948,7.776085,23.512472,10.856684,10.07944,5.21966,22.598869,6.225003,4.833856,15.173508,5.018047,2022-09-01,MATRIZ_PRECO_CT_B3_MLCX
2014-11-10,5.163026,12.27424,32.079727,2.430098,2.225892,18.077511,9.741875,9.832597,6.830521,15.814064,11.003285,61.786533,12.91343,6.007401,4.976911,1.29686,1.790564,6.005106,11.60572,9.198622,4.791894,6.2566,9.868399,10.266981,15.9098,4.232843,8.616179,13.464664,4.413074,12.152514,14.193181,8.822722,9.54945,9.092885,10.44222,0.244152,4.249019,7.073981,7.040869,0.904,8.782026,4.643559,NA,15.857539,8.65045,10.344432,5.642003,18.320948,7.76322,23.552103,10.594879,10.129516,5.145574,22.730795,6.06164,4.681741,14.718683,5.028101,2022-09-01,MATRIZ_PRECO_CT_B3_MLCX
2014-11-11,5.066219,12.033567,30.849529,2.439927,2.25271,17.993038,9.856122,9.892204,6.605648,15.58634,10.973865,61.585083,12.875561,6.076058,5.028829,1.286138,1.772082,5.832987,11.68871,9.17055,4.839654,6.340115,9.868399,10.124384,15.89668,4.23619,8.426227,13.352727,4.390443,12.152514,14.185299,8.862288,9.756187,9.20384,10.520202,0.239241,4.398633,7.116183,7.05094,0.885,8.794033,4.587837,NA,15.539575,8.644293,10.412576,5.389806,18.320948,7.784666,23.325642,10.643967,9.961621,5.118636,22.779163,5.872482,4.538077,14.257539,5.044863,2022-09-01,MATRIZ_PRECO_CT_B3_MLCX
2014-11-12,5.163026,12.311844,30.7549,2.48907,2.270589,18.195778,9.753021,9.919301,6.544745,16.003828,11.120968,62.256577,12.951298,6.011693,4.999161,1.286702,1.765015,5.989807,11.707861,9.685224,4.799854,6.284439,9.868399,10.124384,15.835047,4.286423,8.441426,13.616582,4.435708,12.152514,14.291609,9.139235,9.840957,9.217366,10.494205,0.231439,4.533285,7.14256,7.106341,0.899,8.857061,4.59341,NA,15.881996,8.742804,10.289916,5.33216,18.320948,7.823267,23.240728,10.562155,10.170753,5.044548,23.152956,6.018649,4.639487,14.225954,4.969442,2022-09-01,MATRIZ_PRECO_CT_B3_MLCX
2014-11-13,5.001681,12.033567,27.442833,2.422727,2.261649,17.626984,9.493873,9.656486,6.479156,15.757131,11.332795,60.779305,12.648344,5.900126,4.87307,1.269772,1.720985,5.756489,11.484427,9.760086,4.728215,6.026937,9.868399,9.696593,15.692817,4.301492,8.205886,13.152835,4.277287,11.880778,13.830969,8.688206,9.733069,9.068527,10.397451,0.228261,4.413594,6.926276,6.849487,0.9,8.85406,4.626844,NA,15.458038,8.736647,10.262658,5.260105,18.320948,7.788957,23.484156,10.513065,10.161918,4.977199,22.867117,5.83809,4.453569,14.188051,4.96106,2022-09-01,MATRIZ_PRECO_CT_B3_MLCX
2014-11-14,5.040405,11.898189,27.86867,2.427641,2.270589,17.458033,9.627628,9.688993,6.638441,15.485132,11.215114,62.438828,12.201487,5.578301,4.669098,1.273722,1.728595,5.725889,11.446126,9.722657,4.497376,5.588488,9.868399,9.696593,15.555331,4.261307,8.350246,12.936952,4.322552,11.895881,13.8979,8.751509,9.833249,8.835794,10.355572,0.227683,4.249019,6.741647,6.648029,0.89,8.676975,4.402094,NA,15.776008,8.601194,10.262658,5.072759,18.320948,7.921915,23.552103,10.65215,10.211988,4.930054,22.836336,6.001453,4.631038,14.529173,4.934245,2022-09-01,MATRIZ_PRECO_CT_B3_MLCX
2014-11-17,5.022036,11.935795,27.338737,2.371128,2.288467,17.559402,9.390771,9.472239,6.769619,15.900867,11.085663,62.0839,12.1106,5.591175,4.594926,1.251148,1.70957,5.741189,11.363137,9.451282,4.147137,5.080444,9.868399,9.981787,15.360946,4.242888,8.046327,12.952944,4.277287,11.763781,13.795534,8.727769,9.918021,8.938628,10.284814,0.224505,4.204136,6.398762,6.345847,0.881,8.718998,4.402094,NA,15.629253,8.607354,10.622465,4.971879,18.320948,7.836135,23.331312,10.537608,10.032315,4.876173,22.911091,5.760707,4.309906,14.484956,4.957711,2022-09-01,MATRIZ_PRECO_CT_B3_MLCX
2014-11-18,5.151637,12.168945,27.300888,2.459268,2.288467,18.195778,9.833838,9.897624,6.488527,16.48414,11.391637,62.72662,12.30752,5.741359,4.672807,1.278237,1.759036,5.723977,11.478044,9.73201,4.186937,4.864698,9.868399,9.83919,15.564808,4.313212,7.9165469999999996,13.12085,4.399497,12.084578,14.197111,8.933502,10.056732,9.079354,10.397451,0.232595,4.151771,6.298533,6.270301,0.818,8.974113,4.494966,NA,16.199965,8.718174,10.426207,4.784534,18.320948,7.951941,23.495485,10.463978,10.132463,5.075531,23.403612,5.803698,4.23385,13.91642,5.036483,2022-09-01,MATRIZ_PRECO_CT_B3_MLCX
2014-11-19,5.248837,12.439701,25.550224,2.47914,2.324225,18.747675,10.207237,10.32301,6.526005,17.460516,11.379869,64.865791,13.027038,5.582592,4.654263,1.323384,1.815569,5.892272,12.02705,9.788157,4.529216,5.080444,9.868399,10.124384,16.119513,4.376839,7.939449,13.408695,4.571492,12.473307,14.767991,9.162971,10.233978,9.225489,10.51298,0.239819,4.406114,6.467338,6.436502,0.797,9.106174,4.465249,NA,16.38748,9.081432,10.8269,4.597187,18.320948,8.22644,24.344723,10.586697,10.265007,5.144228,23.746622,5.83809,4.2423,13.998543,4.982851,2022-09-01,MATRIZ_PRECO_CT_B3_MLCX
2014-11-21,5.410838,12.883437,25.559687,2.620733,2.306346,19.569893,10.873226,11.108748,7.111613,18.912388,11.444596,65.086411,13.542058,5.887254,4.913864,1.410858,1.947116,6.234601,12.837789,9.872378,4.847614,5.337946,9.868399,9.981787,16.299667,4.53758,8.260079,14.192265,4.838541,13.322478,15.740458,9.479483,10.619295,9.699074,11.006857,0.239819,4.802589,7.190034,7.202034,0.806,9.454333,4.55069,NA,16.713602,9.278454,11.693707,4.813355,18.320948,8.449472,24.616476,10.283987,10.223768,5.374565,24.626129,6.267994,4.56343,14.901876,5.028101,2022-09-01,MATRIZ_PRECO_CT_B3_MLCX
2014-11-24,5.248837,12.687895,25.455591,2.613282,2.342104,18.809626,10.722753,10.92993,7.130352,18.253017,11.273957,64.462891,13.276974,5.943038,4.876778,1.378125,1.948747,6.291975,12.671815,9.778801,4.839654,5.365783,9.868399,11.26516,16.361301,4.566044,8.389858,13.91242,4.743489,13.020555,15.413675,9.503221,10.596174,9.58812,10.772914,0.246464,4.675418,7.084532,7.156704,0.783,9.445329,4.598983,NA,16.265186,9.210729,11.115835,4.871001,18.320948,8.49236,23.897455,10.046726,10.51832,5.040509,23.746622,6.362573,4.656389,14.971362,5.111906,2022-09-01,MATRIZ_PRECO_CT_B3_MLCX
2014-11-25,5.190517,12.657807,25.313648,2.633155,2.216953,18.86594,11.026485,11.087071,7.167831,18.519302,11.17981,63.705074,12.79982,6.123259,5.136378,1.366839,1.888952,6.18679,12.320702,9.750729,4.863534,5.428419,9.868399,11.835548,15.93935,4.576091,8.397494,13.752504,4.834013,13.152639,15.610527,9.471569,10.488288,9.395979,10.657388,0.235484,4.765186,7.005404,7.126486,0.731,9.361291,4.524685,NA,15.816772,9.493945,10.903223,4.813355,18.320948,8.60817,24.57118,10.087635,10.279736,5.226524,24.124807,6.164816,4.656389,15.135607,5.093469,2022-09-01,MATRIZ_PRECO_CT_B3_MLCX
2014-11-26,5.268277,12.51491,25.313648,2.640607,2.234831,18.809626,10.736685,10.973275,6.919535,18.284721,11.062127,63.311771,13.383004,6.054603,5.103001,1.388284,1.912327,6.444972,12.384541,9.834948,4.815774,5.4145,9.868399,10.979966,16.304152,4.602881,8.015791,13.728518,4.761594,12.967721,15.480605,9.376616,10.326455,9.607062,10.930323,0.234618,4.839992,7.000129,7.136559,0.766,9.289259,4.55069,NA,15.91461,9.235357,11.445657,4.431458,18.320948,8.36369,24.63912,9.883101,10.42701,5.193285,23.869753,5.812295,4.326807,14.55444,5.100172,2022-09-01,MATRIZ_PRECO_CT_B3_MLCX
2014-11-27,5.281237,12.454743,26.307268,2.620733,2.25271,18.854677,10.569489,10.767359,6.928903,18.474922,11.168042,63.177471,13.632947,6.183331,5.21055,1.410293,1.962336,6.249901,12.493068,9.638436,4.807814,5.463216,9.868399,11.407757,16.366419,4.638043,8.092133,13.856452,4.725386,12.98281,15.252254,9.416181,10.627001,9.498813,11.045849,0.236351,4.787628,6.72582,6.768902,0.74,9.46334,4.513541,NA,15.824926,9.161473,11.156723,4.323374,18.320948,8.578145,24.627794,10.136722,10.677375,5.290227,23.891743,5.872482,4.309906,14.516537,5.095142,2022-09-01,MATRIZ_PRECO_CT_B3_MLCX
2014-11-28,5.242358,12.605164,27.092699,2.615767,2.145439,18.877205,10.658661,10.737555,7.031971,18.829958,11.35045,63.51321,13.32999,6.329226,5.258761,1.362888,1.917218,6.081605,12.435612,9.872378,4.783935,5.42146,9.868399,11.835548,16.481375,4.713391,8.321155,13.984378,4.752543,12.90732,15.236511,9.424092,10.750301,9.393274,11.040073,0.229705,4.877396,6.425138,6.46672,0.76,9.313268,4.537687,NA,15.727092,8.933668,10.903223,4.359402,18.320948,8.428028,24.440964,10.161267,10.45941,5.399633,24.129206,5.803698,4.436668,14.712366,5.106876,2022-09-01,MATRIZ_PRECO_CT_B3_MLCX
2014-12-01,5.119237,12.033567,25.88143,2.451815,2.145439,17.998669,10.101343,10.187535,6.615019,17.454168,11.203346,62.515579,12.451426,6.101804,4.954659,1.331285,1.836225,5.909485,12.246556,9.73201,4.481456,4.99693,9.868399,11.835548,16.045504,4.627997,7.817304,13.168822,4.50551,12.4599,14.529529,8.854374,10.341866,9.106413,10.484096,0.224505,4.495882,6.103354,6.204827,0.7,9.109179,4.504253,NA,14.691664,8.835157,10.630642,4.150439,18.320948,8.312221,24.079273,9.392218,10.60963,5.371936,22.867117,5.459775,4.140891,13.979589,5.023074,2022-09-01,MATRIZ_PRECO_CT_B3_MLCX
2014-12-02,5.203477,11.74777,27.442833,2.38226,2.163317,18.066248,10.053617,10.041334,6.507265,17.092791,11.297491,61.354858,12.337816,6.153296,4.939824,1.326206,1.871014,6.081605,12.496891,10.181183,4.632696,5.017807,9.868399,11.407757,16.208359,4.663159,7.740964,13.12085,4.500976,12.293769,14.407427,8.577429,10.611588,9.165947,10.78447,0.231151,4.106886,6.045327,6.129282,0.696,9.11518,4.615699,NA,14.911794,8.829,10.766932,4.04956,18.320948,8.252174,23.27948,9.35949,10.397553,5.359471,22.673628,5.459775,4.115538,13.562666,5.101846,2022-09-01,MATRIZ_PRECO_CT_B3_MLCX
2014-12-03,5.313639,11.792895,26.487064,2.422005,2.163317,17.829721,10.162348,10.152482,6.52132,17.118147,11.33868,62.352497,12.156042,6.179042,4.999161,1.32677,1.892214,6.043356,12.477124,10.134394,4.696374,5.073484,9.868399,10.979966,16.280205,4.622973,7.817304,13.448672,4.54177,12.323972,14.529529,9.297488,10.696358,9.174067,11.073288,0.23404,4.510843,6.330184,6.401248,0.71,9.037143,4.643559,NA,15.278675,8.933668,10.835077,4.071177,18.320948,8.106345,23.27948,9.457669,10.603739,5.434254,22.985849,5.889678,4.123989,13.865884,5.147102,2022-09-01,MATRIZ_PRECO_CT_B3_MLCX
2014-12-04,5.346039,11.80794,25.59754,2.384744,2.154378,17.846615,9.928159,9.935612,6.371405,16.889902,11.332795,60.817673,12.103024,6.136131,4.980618,1.33185,1.856337,5.92861,12.358546,10.03146,4.680455,4.878618,10.437731,10.979966,15.916183,4.634695,7.695159,13.544622,4.442052,12.289992,14.312901,9.139235,10.634707,9.255257,10.83068,0.225083,4.204136,6.029501,6.179646,0.751,9.409313,4.624986,NA,14.879183,8.718174,10.494352,3.991915,18.320948,8.0849,22.948145,9.318586,10.191369,5.525657,22.62525,6.173415,4.183144,13.689007,5.093469,2022-09-01,MATRIZ_PRECO_CT_B3_MLCX
2014-12-05,5.417319,11.995962,24.802643,2.402133,2.163317,18.021198,10.009007,10.155194,6.483842,17.263971,11.356333,60.338036,12.156042,6.093221,4.943532,1.305325,1.81883,5.947733,12.516656,10.106321,4.505336,4.655913,10.437731,10.837369,16.328098,4.599533,7.779131,13.384709,4.537238,12.471229,14.584663,8.98889,10.657825,9.420335,10.937538,0.226816,4.211617,6.040051,6.134318,0.748,9.244237,4.574837,NA,14.895488,8.816686,10.363514,3.991915,18.320948,8.293612,23.136665,9.604935,10.082389,5.461951,22.62525,7.205183,4.318357,13.821663,5.118607,2022-09-01,MATRIZ_PRECO_CT_B3_MLCX
