date,abcb4.sa,also3.sa,alpa4.sa,alup11.sa,amer3.sa,anim3.sa,arzz3.sa,bpan4.sa,brsr6.sa,brpr3.sa,brap4.sa,agro3.sa,brfs3.sa,cogn3.sa,csmg3.sa,cvcb3.sa,cyre3.sa,dasa3.sa,dxco3.sa,pnvl3.sa,dirr3.sa,ecor3.sa,embr3.sa,enat3.sa,enbr3.sa,even3.sa,eztc3.sa,fher3.sa,fesa4.sa,flry3.sa,gfsa3.sa,goau4.sa,goll4.sa,grnd3.sa,guar3.sa,meal3.sa,mypk3.sa,rani3.sa,jhsf3.sa,kepl3.sa,ligt3.sa,logn3.sa,amar3.sa,mdia3.sa,pomo4.sa,mrfg3.sa,leve3.sa,mils3.sa,beef3.sa,mrve3.sa,odpv3.sa,pcar3.sa,ptbl3.sa,posi3.sa,qual3.sa,rapt4.sa,rcsl3.sa,romi3.sa,stbp3.sa,smto3.sa,seer3.sa,sqia3.sa,slce3.sa,syne3.sa,tasa4.sa,tend3.sa,tris3.sa,tupy3.sa,unip6.sa,usim3.sa,usim5.sa,vlid3.sa,viia3.sa,vulc3.sa,wizs3.sa,yduq3.sa,DATE_UPDATE,CARTEIRA_TEORICA
2015-07-03,5.244212,16.192352,5.638752,11.231388,18.594885,6.826974,19.964661,1.387951,5.143324,3.838266,4.54907,6.221771,63.804401,10.553144,2.862286,17.742992,6.961465,9.384657,4.358955,6.488268,2.978122,6.571271,22.501234,3.466517,7.114167,2.886628,8.052596,2.02,4.574953,6.880669,131.193771,3.782001,6.69,4.00254,6.321355,9.678062,9.462154,2.744116,1.617411,22.407759,16.392118,13.910486,9.863636,23.264071,1.770155,3.505974,13.587673,6.584742,8.755525,4.8553,8.720847,65.690193,2.102468,1.779904,13.598408,2.608091,16.526094,1.307997,0.8301,10.101768,11.087987,2.575377,4.785984,2.699739,1.406646,4.650417,1.028786,12.230417,1.371397,10.92166,3.424537,37.740295,7.655103,1.441035,8.227004,13.530774,2023-01-11,MATRIZ_PRECO_CT_B3_SMLL
2015-07-06,5.150564,15.968702,5.604987,11.466774,19.683134,6.794772,19.964661,1.330119,5.050963,3.906334,4.499328,6.12708,63.931038,10.472586,2.772328,17.326057,6.904695,9.347233,4.36487,6.488268,2.885825,6.458866,22.6464,3.440215,7.194519,2.877907,7.885529,2.03,4.495288,6.784384,133.749496,3.80916,6.51,4.026055,6.069472,9.378741,9.156923,2.744116,1.519879,22.574984,16.067062,13.125568,9.690909,22.63991,1.777954,3.625044,13.544182,6.810505,8.514548,4.874072,8.799555,65.690193,2.109951,1.771179,14.310435,2.600259,16.526094,1.312719,0.8301,10.053536,11.210421,2.584784,4.802497,2.677009,1.397268,4.650417,1.002694,12.157619,1.368626,10.852755,3.552001,37.289619,7.655103,1.441035,8.145893,13.43128,2023-01-11,MATRIZ_PRECO_CT_B3_SMLL
2015-07-07,5.042871,15.342477,5.598234,11.318816,20.203602,6.636979,19.906673,1.321858,4.802745,3.955494,4.54907,6.11594,67.281982,10.069792,2.786641,17.140753,6.862116,9.384657,4.347126,6.488268,2.811987,6.320524,22.656078,3.550681,7.367583,2.668605,7.879961,2.06,4.392865,6.806603,128.638046,3.727681,6.23,3.976671,5.897503,9.179193,9.004307,2.744116,1.560517,22.391037,16.057775,13.518027,9.272727,23.119379,1.770155,3.552279,13.544182,6.415421,8.835851,4.805246,8.894009,65.690193,2.147362,1.762454,13.795488,2.474945,16.526094,1.274943,0.8301,9.949035,10.942596,2.582433,4.747454,2.677009,1.359758,4.650417,1.002694,11.793619,1.368626,10.611583,3.543504,37.158775,7.655103,1.405009,8.111132,13.15577,2023-01-11,MATRIZ_PRECO_CT_B3_SMLL
2015-07-08,4.916447,15.745051,5.591481,11.164131,21.026886,6.53715,19.252232,1.272288,4.877789,3.951712,4.345582,6.07695,67.798264,10.11455,2.954288,16.936918,6.762768,9.543719,4.347126,6.534157,2.855059,6.441575,23.217403,3.561202,7.194519,2.703489,8.041458,2.42,4.375795,6.743649,140.564758,3.612252,6.2,4.044869,5.90762,9.338831,9.164554,2.777377,1.568645,22.491373,15.742007,13.518027,8.863636,22.580334,1.762358,3.664735,13.544182,6.518895,8.618972,4.942896,8.775944,65.690193,2.207218,1.762454,13.795488,2.514105,11.017396,1.274943,0.8301,9.833817,10.797204,2.563617,4.67865,2.677009,1.378513,4.650417,1.002694,12.004739,1.363085,10.335956,3.424537,36.162933,7.655103,1.405009,8.111132,13.393017,2023-01-11,MATRIZ_PRECO_CT_B3_SMLL
2015-07-10,5.056918,15.584021,5.591481,11.164131,20.175213,6.643419,19.277077,1.305335,5.079827,4.015999,4.404368,6.238482,67.467072,10.481538,2.944066,17.233402,6.762768,9.375302,4.394443,6.534157,2.891977,6.303232,22.878675,3.613804,7.200699,2.703489,8.047029,2.61,4.535121,6.743649,137.15712,3.394974,6.05,4.035462,5.983488,9.249035,9.279016,2.777377,1.5849,22.156929,15.194057,13.73606,8.681818,22.98036,1.840338,3.68458,13.85483,6.481267,8.562744,4.924127,8.736588,65.690193,2.207218,1.788629,13.98621,2.592427,11.017396,1.274943,0.8301,9.935639,10.927292,2.584784,4.995147,2.677009,1.38789,4.650417,1.002694,12.361457,1.363085,9.896676,3.48402,36.271973,7.655103,1.405009,8.111132,13.959352,2023-01-11,MATRIZ_PRECO_CT_B3_SMLL
2015-07-13,5.056918,15.431937,5.631999,11.412971,19.115353,6.736807,19.368208,1.305335,5.137552,4.102975,4.657596,6.132651,67.603447,10.597898,2.843886,17.613279,6.727286,9.534362,4.376699,6.527472,2.756608,6.199475,22.936745,3.550681,7.367583,2.825582,8.030318,2.59,4.580643,6.699208,144.824295,3.537563,6.98,4.122475,5.97843,9.22908,9.462154,2.777377,1.5930280000000001,22.483009,15.017595,14.390158,8.481818,22.937805,1.949511,3.691195,13.674654,6.584742,8.554709,4.942896,8.720847,65.690193,2.207218,1.779904,13.833632,2.686412,11.017396,1.274943,0.8301,10.056217,11.141553,2.521282,4.791488,2.775503,1.378513,4.650417,1.002694,12.274096,1.343692,9.517694,3.679465,36.162933,7.655103,1.368983,8.1401,14.234865,2023-01-11,MATRIZ_PRECO_CT_B3_SMLL
2015-07-14,5.028825,15.440886,5.591481,11.191033,19.124815,6.746468,19.202528,1.264027,5.339589,4.095411,4.472197,6.232912,67.311203,10.687407,2.864331,18.391563,6.670517,9.496936,4.412186,6.527472,2.738149,6.493453,23.498066,3.666407,7.515923,2.781977,8.074872,2.5,4.466837,6.665879,144.824295,3.177695,6.94,4.098958,6.099819,9.308899,9.347692,2.777377,1.649921,22.491373,14.961872,14.390158,8.2,23.264071,1.949511,3.651505,13.730571,6.67881,8.594872,4.999208,8.728719,65.690193,2.207218,1.797354,14.285006,2.662916,27.543491,1.274943,0.8301,10.182155,11.187465,2.587137,4.788735,2.775503,1.378513,4.650417,1.002694,12.514339,1.327069,9.155934,3.62848,36.671696,7.655103,1.368983,8.082163,14.349661,2023-01-11,MATRIZ_PRECO_CT_B3_SMLL
2015-07-15,4.893038,15.700318,5.665764,11.211209,19.039646,6.701384,19.05341,1.255765,5.49545,4.246673,4.381758,6.266332,66.921555,10.750065,2.92771,18.345238,6.713096,9.496936,4.412186,6.589167,2.762762,6.372403,23.294821,3.582243,7.509743,2.80814,8.130561,2.62,4.512361,6.739945,147.38002,3.082636,7.03,4.113068,6.120051,9.278967,9.3248,2.777377,1.633666,22.483009,15.008309,14.346551,8.2,23.269747,1.957309,3.677965,13.699508,6.669404,8.803721,5.068033,8.65788,65.690193,2.237146,1.779904,14.062498,2.576762,22.034794,1.298553,0.8301,10.101768,11.172159,2.563617,4.920838,2.775503,1.369135,4.650417,0.998967,12.521617000000001,1.327069,9.345427,3.653973,36.526176,7.655103,1.368983,8.1401,14.433846,2023-01-11,MATRIZ_PRECO_CT_B3_SMLL
2015-07-16,4.888354,15.753995,5.767059,11.500401,19.257298,6.665962,19.05341,1.255765,5.455041,4.254235,4.445066,6.210631,67.223549,10.472586,3.005402,18.484215,6.684709,9.496936,4.400357,6.594637,2.768915,6.294585,23.265791,3.619065,7.676625,2.851744,8.308764,2.54,4.569263,6.784384,154.195282,3.164116,6.9,4.113068,6.079587,9.22908,9.462154,2.777377,1.666177,22.449568,15.036172,14.564584,8.181818,23.349182,1.949511,3.691195,13.68708,6.349573,9.076829,5.111831,8.720847,65.690193,2.244629,1.814804,14.176928,2.600259,16.526094,1.298553,0.8301,10.206269,11.248683,2.563617,4.912582,2.775503,1.378513,4.650417,0.987784,12.376017,1.302134,9.121481,3.526508,36.671696,7.655103,1.368983,8.284941,14.571603,2023-01-11,MATRIZ_PRECO_CT_B3_SMLL
2015-07-17,4.813437,15.387207,5.699528,11.103603,18.888239,6.376137,18.813175,1.255765,5.391542,4.273144,4.38628,6.227343,67.213791,10.096647,2.823442,18.29891,6.677613,9.609216,4.435844,6.641135,2.738149,6.173535,23.459354,3.561202,7.602455,2.877907,8.080441,2.55,4.609095,6.762164,149.083832,2.987577,6.63,4.113068,6.06846,9.278967,9.34006,2.777377,1.771837,22.073318,14.673965,14.782617,8.181818,23.264071,1.863733,3.651505,13.494479,6.33076,8.835851,4.942896,8.65788,65.690193,2.184772,1.814804,13.560262,2.56893,16.526094,1.274943,0.8301,9.812381,10.774248,2.554209,4.964873,2.775503,1.275359,4.650417,0.987784,12.412416,1.327069,9.17316,3.399044,35.864048,7.655103,1.368983,8.284941,13.8369,2023-01-11,MATRIZ_PRECO_CT_B3_SMLL
2015-07-20,4.729155,15.476669,5.604987,11.433146,18.547569,6.250546,18.680626,1.255765,5.368453,4.38659,4.381758,6.238482,66.921555,9.872873,2.678283,18.345238,6.564072,9.450153,4.394443,6.640528,2.725842,6.216767,23.285149,3.371831,7.738435,2.755814,8.013614,2.47,4.592023,6.851044,149.935745,2.722769,6.15,4.044869,6.064413,9.069442,9.309538,2.910426,1.739326,22.315788,14.228174,14.520977,8.2,23.420109,1.824742,3.539049,13.388859,5.738132,9.076829,4.886584,8.634267,65.690193,2.184772,1.779904,13.865417,2.521938,16.526094,1.204113,0.8301,9.549789,10.070251,2.533042,5.028173,2.775503,1.265981,4.650417,0.984057,12.303216,1.321528,9.078416,3.356556,37.086437,7.655103,1.405009,8.169068,13.469551,2023-01-11,MATRIZ_PRECO_CT_B3_SMLL
2015-07-21,4.682332,15.351423,5.49694,11.204485,18.05549,6.063771,18.382401,1.255765,5.530083,4.466003,4.350104,6.294184,67.165085,9.523789,2.70895,18.29891,6.52859,9.496936,4.424014,6.640528,2.682771,6.156242,23.323862,3.408654,7.676625,2.738373,7.946786,2.32,4.552191,6.788087,153.343369,2.64808,6.09,4.089551,6.074529,8.480777,9.362954,2.910426,1.747454,21.989704,14.330335,14.390158,8.236363,22.98036,1.941712,3.545664,13.432351,5.851014,8.715362,4.899098,8.673622,65.690193,2.184772,1.736279,14.017995,2.576762,16.526094,1.204113,0.8301,9.137144,9.603466,2.500115,4.898822,2.6265,1.172205,4.650417,0.980329,12.303216,1.315987,7.915617,3.263082,37.159195,7.655103,1.405009,8.053193,13.255261,2023-01-11,MATRIZ_PRECO_CT_B3_SMLL
2015-07-22,4.612097,15.253015,5.483434,11.103603,17.762136,5.886655,18.142159,1.247503,5.455041,4.38659,4.228013,6.238482,66.775452,9.398475,2.684416,17.780058,6.52859,9.450153,4.276153,6.53507,2.670465,6.035193,23.004486,3.403394,7.948584,2.61628,7.868824,2.15,4.495288,6.751055,150.787643,2.424011,5.88,3.896715,6.109935,8.281229,9.462154,3.001896,1.641794,21.320818,14.404633,13.866879,8.263636,22.903759,1.863733,3.499358,13.047147,5.8322,8.715362,4.992951,8.539814,65.690193,2.162325,1.753729,13.827272,2.514105,16.526094,1.180503,0.8301,9.04604,9.75651,2.422501,4.84378,2.6265,1.172205,4.650417,0.987784,12.376017,1.299363,7.855327,3.178106,36.970016,7.655103,1.332957,8.105338,13.546081,2023-01-11,MATRIZ_PRECO_CT_B3_SMLL
2015-07-23,4.635509,14.483656,5.267338,10.895117,16.815832,5.603272,17.090076,1.247503,5.368453,4.159698,4.350104,6.210631,66.239685,8.807714,2.666016,17.51136,6.393762,9.40337,4.187437,6.53507,2.592141,5.689336,22.936745,3.361311,7.843509,2.537791,7.579241,2.08,4.552191,6.717725,142.26857,2.512281,5.63,3.809703,6.169618,8.331116,9.408737,2.918741,1.649921,21.320818,13.884543,13.47442,8.181818,22.753395,1.840338,3.453053,13.047147,5.8322,8.434222,4.773962,8.272207,65.690193,2.207218,1.701379,13.064389,2.498442,16.526094,1.185224,0.8301,9.153222,9.442773,2.356646,4.766719,2.6265,1.172205,4.650417,0.972874,12.448817,1.291052,7.872553,3.288575,36.380646,7.655103,1.477061,8.105338,12.474639,2023-01-11,MATRIZ_PRECO_CT_B3_SMLL
2015-07-24,4.682332,14.09003,5.307854,10.700081,17.648581,5.45836,17.230909,1.247503,5.368453,4.159698,4.205403,6.182781,65.606514,9.04044,2.674194,17.418707,6.329895,9.394012,4.181523,6.53507,2.447769,5.585579,23.033522,3.282407,7.831147,2.424419,7.445589,2,4.552191,6.665879,137.15712,2.471541,5.62,3.873197,6.219184,8.291206,9.141663,2.918741,1.609283,20.317484,13.011535,12.60229,8.036363,22.597357,1.79355,3.300907,13.357794,5.879234,8.032592,4.705137,8.358788,65.690193,2.147362,1.640304,12.682947,2.506274,22.034794,1.185224,0.8301,8.979053,9.243815,2.314311,4.637367,2.474971,1.162827,4.650417,0.998967,13.023939,1.28274,7.967299,3.263082,36.64259,7.655103,1.477061,7.995257,13.163423,2023-01-11,MATRIZ_PRECO_CT_B3_SMLL
2015-07-27,4.621461,14.09003,5.280843,10.686629,17.071333,5.297346,17.396591,1.247503,5.374226,4.140789,4.2461,6.154931,65.499352,8.933026,2.629215,17.187077,6.344087,9.422082,4.104635,6.621991,2.388708,5.966022,22.723825,3.156161,7.744616,2.398256,7.378762,1.98,4.483909,6.591813,141.416656,2.322162,6.09,3.957858,6.180744,8.281229,9.256123,2.927057,1.519879,20.242233,13.085834,12.689503,7.954545,22.725025,1.777954,3.254602,13.078212,5.8322,8.112918,4.673853,8.303692,65.690193,2.154843,1.675204,12.441366,2.490609,16.526094,1.180503,0.8301,8.815601,9.006599,2.398981,4.60159,2.474971,1.097184,4.650417,0.998967,12.812819,1.235642,8.458256,3.178106,36.373379,7.655103,1.477061,7.937322,13.163423,2023-01-11,MATRIZ_PRECO_CT_B3_SMLL
2015-07-28,4.65892,14.152653,5.199807,10.518495,16.664423,5.21684,17.073513,1.247503,5.455041,4.223983,4.4315,6.12708,66.434509,8.727157,2.684416,16.770142,6.351183,9.450153,4.09872,6.200157,2.362458,5.749862,23.198042,3.1509,7.824966,2.450582,7.412176,2,4.495288,6.521453,137.15712,2.424011,5.8,4.035462,6.271786,7.892111,9.156923,3.001896,1.511751,20.401094,13.002246,12.209831,7.963636,21.554512,1.746761,3.453053,13.214895,6.001522,8.546678,4.642569,8.476853,65.690193,2.132397,1.640304,12.460441,2.514105,16.526094,1.199391,0.8301,8.748615,9.08312,2.45778,4.499761,2.474971,1.078428,4.650417,0.998967,12.514339,1.246724,8.544391,3.441533,35.805836,7.655103,1.477061,8.105338,12.474639,2023-01-11,MATRIZ_PRECO_CT_B3_SMLL
2015-07-29,4.729155,14.429979,5.240324,10.827863,17.601265,5.059046,17.396591,1.247503,5.633991,4.258017,4.485762,6.149361,67.194321,8.664496,2.514723,17.131485,6.407954,9.450153,4.129425,6.291029,2.519955,5.723922,23.033522,3.292928,7.818785,2.44186,7.634931,2.07,4.523741,6.517748,142.26857,2.403642,5.76,4.185969,6.469045,8.141544,9.202707,3.001896,1.519879,20.108456,12.445007,12.47147,8.1,21.049194,1.785751,3.393518,13.047147,5.813386,8.530613,4.730164,8.508337,65.418396,2.094986,1.683929,12.797379,2.56893,16.526094,1.147448,0.8301,8.815601,8.799989,2.413093,4.761215,2.474971,1.219093,4.650417,0.998967,13.060339,1.260577,9.043961,3.33956,36.307892,7.655103,1.477061,8.1401,12.206778,2023-01-11,MATRIZ_PRECO_CT_B3_SMLL
2015-07-30,4.682332,14.760983,5.233572,10.96237,16.891537,5.039724,17.529139,1.247503,5.599353,4.363901,4.282276,6.193922,67.30146,8.378069,2.494278,16.668222,6.365376,9.51565,4.010249,6.077983,2.39527,5.914144,21.775387,3.361311,8.152553,2.502907,7.484572,2.09,4.552191,6.543671,140.564758,2.267843,5.76,4.21347,6.509507,7.902088,9.156923,3.001896,1.511751,20.141901,12.714341,12.079011,7.972727,21.697258,1.738963,3.532434,13.047147,5.813386,8.787657,4.642569,8.515071,65.418396,2.057576,1.718829,12.733808,2.521938,16.526094,1.218279,0.8301,8.949578,8.356163,2.413093,4.684154,2.474971,1.144072,4.650417,0.998967,12.958418,1.227331,8.604683,3.27158,36.395206,7.655103,1.296931,8.151687,11.502688,2023-01-11,MATRIZ_PRECO_CT_B3_SMLL
2015-07-31,4.84153,15.476669,5.267338,11.063252,17.11865,5.10413,17.744526,1.264027,5.714805,4.292051,4.445066,6.238482,70.009506,8.548138,2.441121,17.326057,6.599554,9.543719,4.159218,5.993495,2.434644,6.026546,23.130301,3.345531,8.06602,2.546512,7.790857,2.13,4.597713,6.651066,146.528107,2.403642,5.68,4.23718,6.524681,8.081681,9.309538,3.001896,1.5930280000000001,20.008121,13.085834,12.166224,7.681818,22.068399,1.785751,3.505974,12.829697,5.813386,9.004536,4.830274,8.808147,65.418396,2.057576,1.745004,12.96903,2.514105,11.017396,1.194669,0.8301,9.05676,8.3026,2.410741,4.84378,2.474971,1.15345,4.650417,0.998967,12.958418,1.243953,8.329058,3.33956,36.176922,7.655103,1.441035,8.227004,10.890436,2023-01-11,MATRIZ_PRECO_CT_B3_SMLL
2015-08-03,4.804072,15.083043,5.328113,11.096879,16.389996,4.801424,16.982386,1.239242,5.674398,4.155916,4.381758,6.227343,69.74649,8.216951,2.443165,16.723814,6.585361,9.562432,4.111547,5.805069,2.39527,5.966022,23.227077,3.345531,8.121648,2.459302,7.796429,1.99,4.546501,6.706615,146.528107,2.430801,5.76,4.244294,6.428581,8.081681,9.210338,3.001896,1.609283,20.049931,13.364453,12.384257,7.272727,21.540241,1.809146,3.406748,13.326734,6.010929,8.859948,4.798989,8.83191,65.418396,2.094986,1.736279,13.115249,2.553266,11.017396,1.194669,0.8301,8.866221,8.250195,2.429556,4.675898,2.474971,1.265981,4.650417,0.998967,13.031219,1.2301009999999999,8.062045,3.390546,36.08234,7.655103,1.441035,8.284941,10.102161,2023-01-11,MATRIZ_PRECO_CT_B3_SMLL
2015-08-04,4.818119,15.566129,5.341619,10.800961,16.115566,4.769221,16.921591,1.297073,5.605127,4.201294,4.521938,6.210631,70.087425,8.100592,2.394098,16.67749,6.521495,9.553076,4.171135,5.780755,2.23121,5.767155,23.488386,3.387613,8.14019,2.450582,7.545828,2.03,4.500979,6.647364,142.26857,2.688819,5.67,4.201613,6.388119,8.281229,9.233231,3.001896,1.5930280000000001,20.058289,13.187994,12.166224,6.818181,21.537384,1.75456,3.565509,13.41897,5.493556,9.245513,4.730164,9.022015,65.418396,2.117433,1.666479,13.064389,2.521938,11.017396,1.180503,0.8301,8.893503,8.557178,2.443668,4.808001,2.474971,1.219093,4.650417,0.998967,12.696341,1.22456,7.881166,3.543504,36.722626,7.645162,1.441035,8.284941,9.910833,2023-01-11,MATRIZ_PRECO_CT_B3_SMLL
2015-08-05,4.729155,15.727158,5.361879,10.942194,16.380533,4.975319,17.113121,1.305335,5.49545,4.174824,4.666641,6.205061,70.204323,8.207999,2.261207,16.955444,6.415051,9.543719,4.09963,5.729394,2.296834,5.689336,23.88518,3.224545,8.035116,2.555233,7.451157,1.97,4.580643,6.632549,149.935745,2.811038,5.69,4.258521,5.816577,8.101635,9.233231,3.001896,1.552389,19.397766,13.039397,12.297044,6.954545,21.585918,1.762358,3.492744,13.513031,5.8322,8.77159,4.623798,8.950729,65.418396,2.065058,1.657754,12.740167,2.561099,16.526094,1.166336,0.8301,8.948063,8.933233,2.354295,4.926343,2.474971,1.200338,4.650417,0.987784,13.031219,1.219019,7.924233,3.543504,36.198746,7.645162,1.477061,8.111132,9.895527,2023-01-11,MATRIZ_PRECO_CT_B3_SMLL
2015-08-06,4.65892,15.476669,5.40915,10.96237,15.973621,4.717697,16.946566,1.321858,5.212595,4.121882,4.748036,6.182781,69.892601,8.011081,2.181471,16.584837,6.244739,9.40337,3.938744,5.652807,2.283709,5.602872,24.156162,3.382352,7.985669,2.590117,7.345348,1.98,4.580643,6.510343,149.083832,2.64808,5.6,4.201613,5.659782,7.70254,9.599508,2.952003,1.471112,18.185404,12.491445,12.166224,6.890909,21.271877,1.684377,3.433208,13.41897,6.123811,8.506514,4.573743,8.475466,65.418396,2.057576,1.683929,12.206146,2.506274,16.526094,1.138004,0.8301,8.800747,8.749044,2.37311,5.187797,2.474971,1.294114,4.650417,0.991512,13.104023,1.194085,7.588314,3.458528,36.147812,7.645162,1.477061,8.169068,9.895527,2023-01-11,MATRIZ_PRECO_CT_B3_SMLL
2015-08-07,4.635509,15.387207,5.40915,10.706806,15.897918,4.769221,16.805006,1.330119,4.999011,3.876082,4.449587,6.193922,68.918503,7.849966,2.185561,16.67749,5.960887,9.356588,3.819568,5.652807,2.25746,5.46453,23.710978,3.287668,7.713711,2.651163,7.194989,1.96,4.637545,6.547375,145.676193,2.53944,5.35,4.201613,5.714408,7.70254,10.026831,2.910426,1.422346,17.93457,12.602893,12.209831,7.054545,21.029213,1.637589,3.492744,13.41897,5.559403,8.42619,4.46112,8.380417,65.418396,2.042612,1.675204,11.888278,2.498442,11.017396,1.152171,0.8301,8.650706,8.633924,2.375462,5.091472,2.474971,1.237848,4.650417,0.991512,13.002099,1.221789,7.433274,3.356556,36.01685,7.645162,1.477061,7.995257,9.73481,2023-01-11,MATRIZ_PRECO_CT_B3_SMLL
2015-08-10,4.752567,15.476669,5.267338,10.491593,16.80637,4.830407,16.655107,1.338381,5.154869,3.981965,4.616899,6.12708,69.064613,7.894719,2.095602,16.67749,5.960887,9.356588,3.962579,5.8193530000000004,2.23121,5.672044,24.049704,3.356051,7.608636,2.686047,7.217266,1.98,4.922057,6.473309,139.712845,2.53944,5.27,4.04275,5.563682,7.78236,10.034462,2.910426,1.454857,17.968012,12.305699,11.773765,7,21.012085,1.598599,3.691195,13.475409,5.700506,8.594872,4.44235,8.625966,65.418396,2.010358,1.701379,11.989995,2.498442,8.593354,1.128561,0.8301,8.57159,8.44206,2.351942,4.967626,2.474971,1.228471,4.650417,0.991512,13.205942,1.263347,7.450501,3.331063,35.653042,7.645162,1.477061,7.798273,9.421032,2023-01-11,MATRIZ_PRECO_CT_B3_SMLL
2015-08-11,4.677649,15.217234,5.226819,10.881665,16.181808,4.778882,16.638445,1.346643,4.947058,4.114318,4.408891,6.12708,69.892601,8.020032,2.122181,16.399527,5.882828,9.347233,3.873198,5.80446,2.23121,5.715276,23.507742,3.303449,7.849689,2.729651,7.345348,2.03,4.813941,6.454793,137.15712,2.410431,5.54,4.049862,5.502987,6.7347340000000004,10.438891,2.910426,1.406091,18.536572,12.249974,11.991798,7.054545,20.712318,1.606396,3.823496,13.400159,5.728726,8.594872,4.423579,8.277441,65.418396,1.896564,1.683929,12.193431,2.443617,6.536825,1.109672,0.8301,8.762556,8.288568,2.366054,4.791488,2.474971,1.228471,4.650417,0.987784,13.169539,1.246724,7.295464,3.220594,35.26741,7.655103,1.477061,8.053193,9.367457,2023-01-11,MATRIZ_PRECO_CT_B3_SMLL
2015-08-12,4.630826,14.939907,5.166043,10.726982,15.25443,4.997861,16.655107,1.313596,4.67575,4.046251,4.417934,6.12708,68.869789,8.225901,2.1076260000000002,16.399527,5.733806,9.450153,3.843404,5.80446,2.277147,5.620165,23.275471,3.408654,7.664263,2.694768,7.117025,2.05,4.700139,6.480716,137.15712,2.403642,5.47,4.030894,5.461513,6.684847,10.530461,2.910426,1.37358,17.792435,12.723627,11.817372,7.372727,20.13563,1.559608,3.982257,13.481674,5.361862,8.876015,4.323471,8.190309,65.418396,1.888978,1.683929,11.875564,2.451448,5.655455,1.086062,0.8301,8.593416,8.411362,2.340183,4.8713,2.474971,1.162827,4.650417,0.987784,13.17682,1.221789,7.209329,3.110126,35.361992,7.605395,1.477061,7.914147,9.535829,2023-01-11,MATRIZ_PRECO_CT_B3_SMLL
2015-08-13,4.35925,14.322628,5.105266,10.558849,14.573091,5.197518,16.530195,1.214457,4.46794,4.008435,4.304886,6.07695,69.649078,8.920691,2.066701,16.306875,5.769288,9.394012,3.795733,5.789264,2.224648,5.55964,23.227077,3.387613,7.515923,2.581396,7.23954,2.08,4.745659,6.499232,133.749496,2.322162,5.41,4.004812,5.3381,5.976453,10.576246,2.918741,1.422346,17.541597,12.119952,11.424913,7.8,20.241259,1.536214,4.028563,13.387619,5.248981,9.036666,4.260902,8.166549,65.418396,1.851047,1.710104,12.543086,2.443617,3.745821,1.095506,0.8301,8.738002,8.795093,2.363702,4.981387,2.474971,1.162827,4.650417,0.950509,12.994821,1.243953,7.131809,3.025149,36.111439,7.605395,1.368983,8.012638,10.033283,2023-01-11,MATRIZ_PRECO_CT_B3_SMLL
2015-08-14,4.368615,14.492602,5.125525,10.558849,14.45007,4.720917,16.871618,1.222719,4.508347,3.981965,4.209924,6.07695,69.162025,8.758497,2.015545,16.075245,5.747999,9.188168,3.777857,5.71359,2.329646,5.421298,22.888355,3.371831,7.485019,2.694768,7.350919,2.03,4.694448,6.480716,130.341873,2.288212,5.01,4.014295,5.361367,6.67487,10.744123,2.918741,1.487368,16.864349,11.906344,11.119667,7.845454,20.104225,1.551811,4.180708,13.638438,5.173727,9.317806,4.273416,8.016046,65.418396,1.926909,1.666479,12.396865,2.310471,3.892716,1.090784,0.8301,8.457011,8.44206,2.37311,4.953865,2.474971,1.115939,4.650417,0.991512,12.981306,1.243953,7.200715,2.948671,35.296505,7.605395,1.368983,7.775099,10.02563,2023-01-11,MATRIZ_PRECO_CT_B3_SMLL
2015-08-17,4.462262,14.358412,5.233572,10.437791,14.573091,4.685495,17.279673,1.197934,4.473712,3.97062,4.114964,6.12708,68.772369,8.938711,1.976667,15.843615,5.78348,9.216237,3.867239,5.622416,2.191836,5.205138,22.694788,3.392873,7.478838,2.694768,7.428882,2.06,4.552191,6.514045,129.48996,2.240683,4.97,3.95976,5.411944,6.435412,10.988309,2.918741,1.430474,14.422906,11.767034,11.3377,7.972727,20.412554,1.5908,4.107943,13.387619,5.549997,9.157155,4.398551,8.158626,65.418396,1.957255,1.657754,12.65116,2.302639,5.582008,1.095506,0.8301,8.536125,8.603229,2.358998,4.898822,2.474971,1.087806,4.650417,0.991512,12.761027,1.232872,7.252397,2.974164,35.30378,7.605395,1.296931,7.937322,10.538391,2023-01-11,MATRIZ_PRECO_CT_B3_SMLL
2015-08-18,4.392027,14.286842,5.233572,9.98719,13.891751,4.482617,17.604445,1.197934,4.566072,3.963057,4.024525,6.11594,68.937973,8.992777,1.993036,15.741698,5.747999,9.13203,3.902992,5.80446,2.152462,5.161906,22.336098,3.34027,7.398488,2.659884,7.44002,2.16,4.489598,6.562187,126.934242,2.159203,4.67,4.023781,5.315845,6.435412,11.148554,2.918741,1.397963,13.871075,11.423403,11.773765,8.090909,20.609539,1.575204,4.167479,13.437784,5.408895,9.317806,4.223361,8.198231,65.418396,1.926909,1.622854,12.237934,2.341799,4.92098,1.095506,0.8301,8.225126,8.380662,2.328423,4.761215,2.474971,1.134694,4.650417,0.943054,12.442001,1.232872,7.321302,2.855197,35.216473,7.655103,1.296931,8.284941,9.987365,2023-01-11,MATRIZ_PRECO_CT_B3_SMLL
