date,alup11.sa,cmig3.sa,cmig4.sa,csmg3.sa,cple3.sa,cple6.sa,cpfe3.sa,elet3.sa,elet6.sa,enbr3.sa,engi11.sa,enev3.sa,egie3.sa,eqtl3.sa,ligt3.sa,sbsp3.sa,taee11.sa,trpl4.sa,DATE_UPDATE,CARTEIRA_TEORICA
2012-08-17,NA,9.484086,6.758839,9.473979,1.392278,1.944886,13.596145,8.876951,10.521831,7.641192,6.3729189999999996,162.953308,15.060269,2.767561,19.261824,23.35342,8.874844,7.219281,2022-08-18,MATRIZ_PRECO_CT_B3_UTIL
2012-08-20,NA,9.492463,6.751993,9.606951,1.375717,1.928639,13.270767,8.876951,10.521831,7.546513,6.3729189999999996,162.953308,15.060269,2.7725,19.261824,23.271852,8.874844,7.244304,2022-08-18,MATRIZ_PRECO_CT_B3_UTIL
2012-08-21,NA,9.436625,6.679948,9.657061,1.375717,1.928161,13.363731,8.975262,10.644715,7.657899,6.3729189999999996,161.560547,15.203453,2.74945,18.701508,23.368715,8.839491,7.206769,2022-08-18,MATRIZ_PRECO_CT_B3_UTIL
2012-08-22,NA,9.408704,6.683382,10.136925,1.382492,1.930551,13.224284,9.062008,10.752236,7.646764,6.59675,165.738846,15.157131,2.74945,19.159948,23.572628,8.899223,7.144209,2022-08-18,MATRIZ_PRECO_CT_B3_UTIL
2012-08-23,NA,9.087639,6.499881,10.119579,1.377599,1.927684,13.049973,8.784421,10.470632,7.630054,6.528359,162.814041,15.056059,2.732987,18.810658,23.060291,8.899223,7.119187,2022-08-18,MATRIZ_PRECO_CT_B3_UTIL
2012-08-24,NA,9.020631,6.517022,9.822798,1.392278,1.925772,13.131317,8.732376,10.562793,7.579929,6.528359,165.181732,15.077116,2.691827,18.75972,23.284601,8.960178,7.13295,2022-08-18,MATRIZ_PRECO_CT_B3_UTIL
2012-08-27,NA,9.062511,6.56848,9.757272,1.27936,1.848837,13.020923,8.709243,10.485991,7.585497,6.528359,162.953308,15.035001,2.690181,18.628736,23.06794,8.960178,7.162978,2022-08-18,MATRIZ_PRECO_CT_B3_UTIL
2012-08-28,NA,9.1267219999999991,6.551336,9.566483,1.291028,1.887543,13.015111,8.830687,10.485991,7.507528,6.528359,165.878113,14.988672,2.663839,18.810658,23.246361,8.960178,7.110427,2022-08-18,MATRIZ_PRECO_CT_B3_UTIL
2012-08-29,NA,9.070884,6.517022,9.562628,1.260917,1.828289,12.689733,8.616714,10.086622,7.457404,6.497271,171.309891,14.908653,2.741219,18.628736,22.744223,8.960178,6.756346,2022-08-18,MATRIZ_PRECO_CT_B3_UTIL
2012-08-30,NA,8.721896,6.280353,9.664768,1.26167,1.808697,12.41084,8.200336,9.651412,7.373863,6.466183,176.045288,14.698078,2.723109,18.788826,22.59129,8.960178,6.262133,2022-08-18,MATRIZ_PRECO_CT_B3_UTIL
2012-08-31,NA,8.37291,5.928779,9.341003,1.23457,1.725072,12.561908,7.529504,9.446609,7.162225,6.466183,175.48819,14.217975,2.560117,17.915609,21.946404,8.960178,5.655312,2022-08-18,MATRIZ_PRECO_CT_B3_UTIL
2012-09-03,NA,8.654894,6.13973,9.346786,1.237957,1.75661,12.881474,7.575768,9.528529,7.229057,6.466183,177.438049,14.508561,2.774147,18.046589,21.984636,8.716364,5.59901,2022-08-18,MATRIZ_PRECO_CT_B3_UTIL
2012-09-04,NA,8.275194,5.958788,9.61659,1.19693,1.719815,12.695546,7.569986,9.53877,7.307028,6.466183,167.827988,14.698078,2.716523,17.726406,22.155416,8.655408,5.59901,2022-08-18,MATRIZ_PRECO_CT_B3_UTIL
2012-09-05,NA,8.434333,6.150024,9.558776,1.170583,1.740363,12.852425,7.645166,9.656533,7.440693,6.497271,165.738846,14.761258,2.757683,17.799177,22.785002,8.533501,5.6428,2022-08-18,MATRIZ_PRECO_CT_B3_UTIL
2012-09-06,NA,8.358951,6.16888,9.62237,1.196554,1.713125,13.508989,7.546854,9.712853,7.518667,6.497271,168.245819,14.487508,2.757683,18.366772,22.711086,8.582264,5.557721,2022-08-18,MATRIZ_PRECO_CT_B3_UTIL
2012-09-10,NA,8.169101,6.017963,9.568411,1.196554,1.676329,13.264956,7.512156,9.830617,7.48525,6.590531,164.346085,14.487508,2.757683,18.155743,22.106987,8.777317,5.330006,2022-08-18,MATRIZ_PRECO_CT_B3_UTIL
2012-09-11,NA,7.482293,5.42629,9.317877,1.154022,1.623765,13.009303,7.10156,9.682133,7.240197,6.808145,163.09259,13.79682,2.746158,17.719131,21.332108,8.551788,5.042236,2022-08-18,MATRIZ_PRECO_CT_B3_UTIL
2012-09-12,NA,6.022131,4.337253,8.439085,1.08326,1.543962,12.957011,6.766144,9.083078,6.850341,6.528359,152.089767,13.224063,2.737926,16.955065,19.83078,8.411596,3.79106,2022-08-18,MATRIZ_PRECO_CT_B3_UTIL
2012-09-13,NA,6.225939,4.55335,8.720454,1.053148,1.591271,13.328869,7.06108,9.339085,7.201212,6.528359,152.507584,13.152467,2.732987,17.624531,20.987997,8.509121,3.891154,2022-08-18,MATRIZ_PRECO_CT_B3_UTIL
2012-09-14,NA,6.253858,4.587649,8.768633,1.064816,1.56021,13.648437,7.170957,9.600212,7.223489,6.528359,156.685883,12.929259,2.70006,17.515379,20.108614,8.557884,4.020026,2022-08-18,MATRIZ_PRECO_CT_B3_UTIL
2012-09-17,NA,6.407413,4.693974,8.691545,1.053901,1.56021,13.625194,7.217221,9.677012,7.245765,6.528359,158.217926,13.253543,2.721462,17.704576,19.435692,8.712706,4.341578,2022-08-18,MATRIZ_PRECO_CT_B3_UTIL
2012-09-18,NA,6.558175,4.836329,8.73009,1.061429,1.586492,13.677488,7.194089,9.620693,7.451833,6.528359,157.382263,13.729438,2.762622,18.039314,20.067833,8.67979,4.366601,2022-08-18,MATRIZ_PRECO_CT_B3_UTIL
2012-09-19,NA,6.516296,4.750577,8.63951,1.032823,1.59366,13.538041,7.009032,9.528529,7.379433,6.528359,155.014557,13.577828,2.788964,17.915609,19.626863,8.693201,4.253995,2022-08-18,MATRIZ_PRECO_CT_B3_UTIL
2012-09-20,NA,6.242691,4.525898,8.65493,1.016262,1.564988,13.381163,7.10156,9.702613,7.217919,6.528359,154.039627,13.708382,2.815306,17.617254,19.690588,8.652972,4.238981,2022-08-18,MATRIZ_PRECO_CT_B3_UTIL
2012-09-21,NA,6.248274,4.469313,8.593262,1.016262,1.553998,13.218474,7.009032,9.620693,7.240197,6.777058,153.90036,13.687322,2.920674,17.573593,19.486673,8.472548,4.529253,2022-08-18,MATRIZ_PRECO_CT_B3_UTIL
2012-09-24,NA,6.253858,4.474461,8.663714,1.016638,1.567378,13.311438,7.124692,9.815255,7.045268,6.777058,154.318176,13.603095,2.774147,17.676201,20.264101,8.655408,4.634352,2022-08-18,MATRIZ_PRECO_CT_B3_UTIL
2012-09-25,NA,6.19802,4.438447,8.48706,1.053901,1.594138,13.299817000000001,7.10156,9.656533,7.134377,6.839231,152.089767,13.666264,2.922321,17.690935,20.274298,8.594456,4.544268,2022-08-18,MATRIZ_PRECO_CT_B3_UTIL
2012-09-26,NA,6.304112,4.35441,8.551119,1.054277,1.575501,13.479935,7.130476,9.743573,7.073115,6.994668,152.368317,13.603095,2.910796,17.639381,20.256454,8.533501,4.525502,2022-08-18,MATRIZ_PRECO_CT_B3_UTIL
2012-09-27,NA,6.16731,4.287512,8.735538,1.037716,1.592226,13.305627,7.11891,9.712853,7.184503,6.994668,150.418442,13.400941,2.979944,17.639381,20.773888,8.740746,4.573045,2022-08-18,MATRIZ_PRECO_CT_B3_UTIL
2012-09-28,NA,6.253858,4.215487,8.949077,1.045997,1.581713,13.009303,6.997466,9.333963,7.167794,6.870319,150.418442,13.476752,2.947016,17.315313,21.153681,8.960178,4.714428,2022-08-18,MATRIZ_PRECO_CT_B3_UTIL
2012-10-01,NA,6.19802,4.244636,9.211139,1.045997,1.591749,13.038353,7.066863,9.344205,7.045268,6.870319,146.936539,13.42621,2.905857,17.440521,21.298971,8.773663,4.594315,2022-08-18,MATRIZ_PRECO_CT_B3_UTIL
2012-10-02,NA,6.278985,4.17604,9.129608,1.021907,1.584103,13.067405,7.043731,9.231564,6.972867,6.870319,142.201141,13.657845,2.930552,17.617283,21.773075,8.777317,4.519245,2022-08-18,MATRIZ_PRECO_CT_B3_UTIL
2012-10-03,NA,6.002589,3.985679,9.492619,1.017391,1.541095,13.015111,6.91072,8.970437,6.922743,6.870319,145.125946,13.518865,2.914088,17.418427,22.226789,8.774878,4.394128,2022-08-18,MATRIZ_PRECO_CT_B3_UTIL
2012-10-04,NA,6.022131,3.987394,9.502326,0.956039,1.495699,12.898909,6.708315,8.67859,6.699967,6.870319,141.365479,13.455691,2.923967,16.976521,22.621872,8.752934,4.235228,2022-08-18,MATRIZ_PRECO_CT_B3_UTIL
2012-10-05,NA,6.251066,4.206908,9.502326,0.98201,1.517202,12.898909,6.87024,8.857794,6.822491,6.870319,142.75824,13.476752,2.971711,16.976521,23.06794,8.739527,4.166414,2022-08-18,MATRIZ_PRECO_CT_B3_UTIL
2012-10-08,NA,6.253858,4.215487,9.47515,0.986903,1.557821,13.067405,6.858673,8.847555,6.789077,6.870319,143.315353,13.358829,2.986528,16.866043,22.596382,8.702952,4.075077,2022-08-18,MATRIZ_PRECO_CT_B3_UTIL
2012-10-09,NA,6.281777,4.296093,9.308201,0.980128,1.532016,12.823372,6.812409,8.704191,6.878186,6.870319,149.443512,13.371466,2.98159,16.424137,22.486778,8.594456,4.21646,2022-08-18,MATRIZ_PRECO_CT_B3_UTIL
2012-10-10,NA,6.1701,4.194915,9.368382,0.978246,1.53106,12.933766,6.77771,8.612029,6.744523,6.870319,144.568832,13.422001,2.8861,16.19582,22.428154,8.600554,4.141389,2022-08-18,MATRIZ_PRECO_CT_B3_UTIL
2012-10-11,NA,6.376701,4.313249,9.413027,0.998948,1.517202,12.97444,6.800843,8.729793,6.805786,6.870319,146.518707,13.573618,2.942076,16.416775,22.048357,8.498149,4.092594,2022-08-18,MATRIZ_PRECO_CT_B3_UTIL
2012-10-15,NA,6.284568,4.376697,9.38585,0.980128,1.529149,13.55547,6.899155,8.919235,6.917175,6.932491,148.3293,13.940012,2.996407,16.335756,22.328745,8.593236,3.916178,2022-08-18,MATRIZ_PRECO_CT_B3_UTIL
2012-10-16,NA,6.527463,4.441879,9.405264,0.986526,1.567378,13.433455,6.876023,8.801475,7.100962,6.963582,147.493637,13.897899,2.971711,16.866043,22.530107,8.594456,3.948709,2022-08-18,MATRIZ_PRECO_CT_B3_UTIL
2012-10-17,NA,6.443707,4.381845,9.265493,0.974859,1.52437,13.590332,6.737229,8.62739,6.867048,6.963582,146.240158,13.98213,2.9997,16.674551,22.456192,8.533501,3.936196,2022-08-18,MATRIZ_PRECO_CT_B3_UTIL
2012-10-18,NA,6.225939,4.239507,9.347026,0.978622,1.52437,13.758832,6.899155,8.652989,6.995144,7.025755,144.708115,13.876843,3.037567,16.600903,21.857187,8.471328,3.872386,2022-08-18,MATRIZ_PRECO_CT_B3_UTIL
2012-10-19,NA,6.421374,4.364687,9.607151,0.982386,1.511946,13.479935,6.887588,8.832195,6.928312,7.025755,141.365479,14.150589,3.047445,16.571442,21.694057,8.372587,3.903667,2022-08-18,MATRIZ_PRECO_CT_B3_UTIL
2012-10-22,NA,6.382286,4.35441,9.508149,0.988409,1.53345,13.741403,6.922287,8.780993,6.872617,7.025755,138.301407,14.192702,3.067201,16.269472,22.066202,8.393311,3.872386,2022-08-18,MATRIZ_PRECO_CT_B3_UTIL
2012-10-23,NA,6.295735,4.287512,9.174257,0.952275,1.529149,13.6833,6.881805,8.62227,6.989572,7.206064,139.276337,14.234818,3.095189,15.864394,21.385633,8.320167,3.688465,2022-08-18,MATRIZ_PRECO_CT_B3_UTIL
2012-10-24,NA,6.253858,4.282383,9.073313,0.962437,1.512424,13.625194,6.719881,8.422585,6.800216,7.243368,138.858505,14.255871,3.098483,16.158995,21.59465,8.289687,3.687214,2022-08-18,MATRIZ_PRECO_CT_B3_UTIL
2012-10-25,NA,6.287362,4.236073,9.123787,0.963943,1.502867,13.723972,6.731447,8.468668,6.972867,7.243368,142.75824,14.403278,2.979944,16.298933,21.393282,8.204354,3.759781,2022-08-18,MATRIZ_PRECO_CT_B3_UTIL
2012-10-26,NA,6.237107,4.205191,9.135429,0.948134,1.482797,13.671679,6.66205,8.437945,6.928312,7.243368,140.251266,14.693871,2.953601,16.276836,21.579355,8.228736,3.849866,2022-08-18,MATRIZ_PRECO_CT_B3_UTIL
2012-10-29,NA,6.21198,4.215487,9.216965,0.957168,1.476106,13.753024,6.419164,8.166579,7.11767,7.212279,142.75824,14.61385,2.960187,16.262106,21.997379,8.31407,3.772293,2022-08-18,MATRIZ_PRECO_CT_B3_UTIL
2012-10-30,NA,6.189644,4.258362,9.220849,0.926304,1.449824,13.741403,6.448078,8.19218,7.056407,7.243368,146.240158,14.866539,2.961833,16.409409,22.4307,8.283591,3.897411,2022-08-18,MATRIZ_PRECO_CT_B3_UTIL
2012-10-31,NA,6.1701,4.1674620000000004,9.306261,0.916517,1.433577,13.71235,6.448078,8.268981,7.073115,7.150105,149.443512,14.740198,2.96348,16.092709,21.915813,8.167782,4.072575,2022-08-18,MATRIZ_PRECO_CT_B3_UTIL
2012-11-01,NA,6.306903,4.273804,9.337321,0.922163,1.45747,13.88666,6.696748,8.601789,7.262475,7.150105,159.610687,15.093958,3.086958,16.608265,21.920914,8.137305,4.122622,2022-08-18,MATRIZ_PRECO_CT_B3_UTIL
2012-11-05,NA,6.34599,4.152038,9.007312,0.927809,1.449824,13.49737,6.384465,7.895214,7.011852,7.150105,156.82515,15.367704,3.159399,16.416775,22.157963,8.155588,3.948709,2022-08-18,MATRIZ_PRECO_CT_B3_UTIL
2012-11-06,NA,6.309699,4.141743,8.80154,0.923293,1.445046,13.5148,6.303503,7.854252,7.01742,7.150105,155.293121,15.110805,3.119885,16.571442,21.910723,8.149498,3.899913,2022-08-18,MATRIZ_PRECO_CT_B3_UTIL
2012-11-07,NA,6.281777,4.080011,8.832603,0.907108,1.419241,13.450888,6.083747,7.562407,7.006282,7.150105,157.382263,14.917078,3.095189,16.424137,21.752684,8.166562,3.926186,2022-08-18,MATRIZ_PRECO_CT_B3_UTIL
2012-11-08,NA,6.044466,3.901642,8.638476,0.914635,1.381013,13.247525,5.95652,7.239839,6.961727,7.206064,158.496475,14.546469,3.095189,16.240011,21.352495,8.11902,3.908671,2022-08-18,MATRIZ_PRECO_CT_B3_UTIL
2012-11-09,NA,6.200812,4.025124,8.48318,0.837475,1.330838,12.986061,5.817728,7.045276,6.95616,6.932491,160.585617,14.201125,3.078726,16.276836,21.360146,8.106826,3.929941,2022-08-18,MATRIZ_PRECO_CT_B3_UTIL
2012-11-12,NA,6.077969,3.992542,8.35894,0.782898,1.261548,12.933766,5.650019,6.963354,6.777937,7.087932,153.203964,14.062144,3.045799,15.466676,21.117998,8.131206,3.71599,2022-08-18,MATRIZ_PRECO_CT_B3_UTIL
2012-11-13,NA,6.100303,4.013115,8.34147,0.815268,1.328448,12.93958,5.719417,7.070877,6.945019,7.087932,155.293121,14.331682,3.012871,15.098423,21.30917,8.045876,4.085087,2022-08-18,MATRIZ_PRECO_CT_B3_UTIL
2012-11-14,NA,6.10868,3.953097,8.250231,0.837475,1.291175,12.672302,5.482312,6.712468,6.794647,7.268238,153.203964,14.213759,2.978297,15.761283,21.538572,8.045876,3.953713,2022-08-18,MATRIZ_PRECO_CT_B3_UTIL
2012-11-16,NA,6.033298,3.93594,8.087171,0.843121,1.298821,12.881474,5.349303,5.939331,6.911604,7.336631,154.457458,13.940012,2.96348,16.350489,21.992283,8.143399,3.951211,2022-08-18,MATRIZ_PRECO_CT_B3_UTIL
2012-11-19,NA,6.019339,3.92223,8.094933,0.843121,1.298821,12.7827,4.632206,5.02283,6.855907,7.398805,153.203964,14.479082,2.9997,16.350489,21.734838,7.925184,3.984993,2022-08-18,MATRIZ_PRECO_CT_B3_UTIL
2012-11-21,NA,5.963499,3.911937,8.395825,0.828065,1.266804,12.823372,3.903544,4.014169,6.7668,7.479632,153.203964,14.580157,2.912442,16.335756,20.529188,8.131206,3.71599,2022-08-18,MATRIZ_PRECO_CT_B3_UTIL
2012-11-22,NA,6.156141,4.09372,8.549181,0.825807,1.280662,12.916337,3.562346,3.737683,6.844771,7.479632,151.114822,14.403278,2.864697,16.136898,21.05427,7.9971120000000004,3.79106,2022-08-18,MATRIZ_PRECO_CT_B3_UTIL
2012-11-23,NA,6.415789,4.236073,9.123787,0.849896,1.318891,13.247525,3.834149,3.942487,6.950589,7.523155,153.064697,14.28114,2.872929,16.328392,23.016958,7.954441,3.79106,2022-08-18,MATRIZ_PRECO_CT_B3_UTIL
2012-11-26,NA,6.421374,4.277236,8.954898,0.832205,1.290697,12.927956,3.949808,4.106331,6.850341,7.523155,155.293121,14.926448,2.851526,16.100075,23.027155,7.923967,3.647175,2022-08-18,MATRIZ_PRECO_CT_B3_UTIL
2012-11-27,NA,6.21198,4.141743,8.830659,0.826183,1.287352,12.991872,3.932461,4.244574,6.794647,7.498283,154.87529,14.418948,2.86305,16.483059,22.252279,7.923967,3.713487,2022-08-18,MATRIZ_PRECO_CT_B3_UTIL
2012-11-28,NA,6.267818,4.253217,8.929663,0.837475,1.323192,13.125508,3.944027,4.321374,6.867048,7.504503,155.571671,14.606595,2.914088,16.770296,22.201294,8.045876,3.709734,2022-08-18,MATRIZ_PRECO_CT_B3_UTIL
2012-11-29,NA,6.382286,4.285797,8.58024,0.86194,1.351863,13.247525,3.787884,3.998808,6.850341,7.535591,157.382263,14.674831,2.831769,16.814487,22.341486,8.045876,3.742265,2022-08-18,MATRIZ_PRECO_CT_B3_UTIL
2012-11-30,NA,6.435331,4.402434,8.735538,0.902967,1.361898,13.276579,4.424018,4.940908,6.750091,7.510719,155.293121,14.862473,2.840001,17.45525,22.048357,8.167782,3.909921,2022-08-18,MATRIZ_PRECO_CT_B3_UTIL
2012-12-03,NA,6.309699,4.359557,8.852015,0.884524,1.390092,13.340489,4.308357,4.930668,6.722245,7.510719,159.749954,14.542621,2.840001,17.602552,22.328745,7.954441,3.803573,2022-08-18,MATRIZ_PRECO_CT_B3_UTIL
2012-12-04,NA,6.276193,4.253217,8.88113,0.88076,1.385791,13.305627,4.221612,4.838506,6.928312,7.554243,158.775024,14.708952,2.716523,17.514172,22.119728,8.477426,4.001259,2022-08-18,MATRIZ_PRECO_CT_B3_UTIL
2012-12-05,NA,6.117054,4.098867,8.832603,0.88038400000000006,1.374801,13.131317,3.99029,4.684903,6.805786,7.554243,157.521545,14.376307,2.767561,17.197475,21.826605,8.367708,3.879894,2022-08-18,MATRIZ_PRECO_CT_B3_UTIL
2012-12-06,NA,6.287362,4.313249,8.813189,0.884524,1.391526,13.015111,3.886196,4.690023,6.794647,7.647505,157.382263,14.329391,2.765914,17.418427,21.538572,8.32382,3.941202,2022-08-18,MATRIZ_PRECO_CT_B3_UTIL
2012-12-07,NA,6.382286,4.357841,8.832603,0.886406,1.414463,12.951198,3.857281,4.710504,6.738952,7.771855,158.914307,14.393362,2.882807,17.388966,22.086596,8.360394,3.977486,2022-08-18,MATRIZ_PRECO_CT_B3_UTIL
2012-12-10,NA,6.399036,4.36812,8.832603,0.908237,1.451736,13.020923,3.741621,4.761705,6.761231,7.802942,165.042465,14.291012,2.881161,16.939697,21.773075,8.214106,3.924936,2022-08-18,MATRIZ_PRECO_CT_B3_UTIL
2012-12-11,NA,6.365535,4.38013,8.861721,0.928186,1.469417,13.177801,3.938244,4.874347,7.100962,7.802942,165.878113,14.372037,2.856465,16.770296,21.767977,8.228736,3.897411,2022-08-18,MATRIZ_PRECO_CT_B3_UTIL
2012-12-12,NA,6.454875,4.455586,8.88113,0.897698,1.472284,13.090647,3.851498,4.940908,7.106532,7.802942,165.738846,14.499977,2.927259,16.586168,21.653276,8.02759,3.859874,2022-08-18,MATRIZ_PRECO_CT_B3_UTIL
2012-12-13,NA,6.485586,4.431584,8.531711,0.933455,1.490442,13.020923,3.816799,4.915308,7.184503,7.802942,166.713776,14.389098,3.012871,16.586168,21.3423,8.045876,3.741014,2022-08-18,MATRIZ_PRECO_CT_B3_UTIL
2012-12-14,NA,6.505129,4.376697,8.362824,0.948511,1.521981,12.933766,3.839932,4.986989,7.156656,7.802942,162.953308,14.235562,3.029335,16.748201,21.790916,8.064162,3.753525,2022-08-18,MATRIZ_PRECO_CT_B3_UTIL
2012-12-17,NA,6.775272,4.36812,8.537534,0.950016,1.519592,13.009303,3.845714,5.033071,7.195642,7.771855,156.685883,14.286743,3.050738,16.849369,21.653276,8.155588,3.759781,2022-08-18,MATRIZ_PRECO_CT_B3_UTIL
2012-12-18,NA,6.688408,4.314965,8.263819,0.931573,1.505734,12.927956,3.845714,5.084273,7.145516,7.771855,157.382263,14.350715,3.065555,17.46207,21.895424,7.866673,3.759781,2022-08-18,MATRIZ_PRECO_CT_B3_UTIL
2012-12-19,NA,6.717362,4.332105,8.298762,0.948134,1.535839,12.922149,3.730054,5.125233,7.11767,7.771855,158.357193,14.329391,3.096836,17.232309,21.75523,8.0328,3.747271,2022-08-18,MATRIZ_PRECO_CT_B3_UTIL
2012-12-20,NA,6.717362,4.390423,8.539474,0.9455,1.531538,12.724597,3.672224,5.109872,7.061977,7.771855,159.471405,14.052188,3.062263,17.079132,22.124828,8.017849,3.764787,2022-08-18,MATRIZ_PRECO_CT_B3_UTIL
2012-12-21,NA,6.332273,3.990827,8.492885,0.9726,1.545874,12.736216,3.816799,5.248116,7.156656,7.771855,159.471405,14.05645,3.012871,16.841707,22.09934,8.03654,3.872386,2022-08-18,MATRIZ_PRECO_CT_B3_UTIL
2012-12-26,NA,6.659482,4.050704,8.522003,0.940983,1.517202,12.515429,3.758969,5.360758,6.855907,7.771855,158.357193,14.082041,3.045799,17.132742,22.071302,8.047751,3.939949,2022-08-18,MATRIZ_PRECO_CT_B3_UTIL
2012-12-27,NA,6.715183,4.081732,8.492885,0.931949,1.515291,12.364357,3.654875,5.345397,7.17162,7.771855,152.507584,14.116153,3.077079,17.186357,22.048357,8.05149,3.984993,2022-08-18,MATRIZ_PRECO_CT_B3_UTIL
2012-12-28,NA,6.777075,4.125543,8.492885,0.948511,1.514813,12.434077,3.660658,5.365878,7.114659,8.001902,155.293121,14.222775,3.083666,17.094448,22.14267,8.148674,4.127627,2022-08-18,MATRIZ_PRECO_CT_B3_UTIL
2013-01-02,NA,6.869909,4.198555,8.793775,0.949264,1.514813,12.875664,3.891979,5.606523,7.336814,8.001902,157.660812,14.23983,3.152814,16.994883,22.132477,8.111297,4.191436,2022-08-18,MATRIZ_PRECO_CT_B3_UTIL
2013-01-03,NA,6.888479,4.204034,8.795717,0.974939,1.524882,12.753652,4.036554,5.734527,7.279849,8.001902,156.407333,14.389098,3.200558,16.619602,21.793467,8.242126,4.21646,2022-08-18,MATRIZ_PRECO_CT_B3_UTIL
2013-01-04,NA,6.715183,3.99776,8.789893,0.975323,1.506416,12.358545,4.082819,5.703805,6.86402,8.001902,158.914307,14.099097,3.032628,15.884356,21.778173,8.541159,4.429161,2022-08-18,MATRIZ_PRECO_CT_B3_UTIL
2013-01-07,NA,6.591402,3.868152,8.687009,0.921224,1.451505,11.963444,4.042337,5.473401,6.613384,8.001902,153.90036,13.774981,2.96348,15.470786,21.971893,8.746744,4.402885,2022-08-18,MATRIZ_PRECO_CT_B3_UTIL
2013-01-08,NA,6.46762,3.762266,8.48318,0.884774,1.408256,11.70779,3.701139,4.961389,6.550726,8.001902,141.922592,13.647039,2.930552,15.294631,21.666019,8.593488,4.210204,2022-08-18,MATRIZ_PRECO_CT_B3_UTIL
2013-01-09,NA,6.724467,3.972192,8.465709,0.920457,1.448103,11.969255,3.805233,5.176434,6.693132,8.001902,145.683044,14.350715,3.093544,15.991579,21.790916,8.582272,4.253995,2022-08-18,MATRIZ_PRECO_CT_B3_UTIL
2013-01-10,NA,6.597591,4.039745,8.446292,0.944629,1.477259,12.079652,3.816799,5.268595,6.693132,8.001902,141.365479,14.691889,3.095189,16.006897,22.124828,8.559847,4.192688,2022-08-18,MATRIZ_PRECO_CT_B3_UTIL
2013-01-11,NA,6.514037,4.05799,8.589948,0.95729,1.491838,12.03898,3.764752,5.452919,6.556422,8.001902,141.086929,14.866739,3.144581,16.31325,22.321098,8.55237,4.291531,2022-08-18,MATRIZ_PRECO_CT_B3_UTIL
2013-01-14,NA,6.585212,4.052512,8.700598,0.966115,1.49281,12.155189,3.787884,5.45804,6.664651,8.001902,144.708115,14.926448,3.136349,16.006897,22.550503,8.522469,4.330317,2022-08-18,MATRIZ_PRECO_CT_B3_UTIL
2013-01-15,NA,6.585212,4.045225,8.782129,0.966882,1.50836,12.05641,3.822583,5.714046,6.664651,7.771855,145.822327,15.139682,3.157753,15.777132,22.089144,8.522469,4.316554,2022-08-18,MATRIZ_PRECO_CT_B3_UTIL
2013-01-16,NA,6.56974,4.152918,8.877247,0.978393,1.540432,12.317873,3.909329,5.872769,6.601994,7.771855,147.35437,14.883803,3.128118,16.060509,22.586189,8.44771,4.335321,2022-08-18,MATRIZ_PRECO_CT_B3_UTIL
2013-01-17,NA,6.671859,4.198555,8.98984,0.969952,1.537516,12.434077,4.042337,6.021252,6.818452,7.771855,151.114822,15.054392,3.136349,16.58131,23.182638,8.522469,4.208953,2022-08-18,MATRIZ_PRECO_CT_B3_UTIL
2013-01-18,NA,6.730657,4.262456,8.993723,0.984148,1.547721,12.492185,4.233178,6.261897,6.920985,7.771855,148.886398,15.097038,3.125533,16.389841,23.093426,8.784122,4.223967,2022-08-18,MATRIZ_PRECO_CT_B3_UTIL
2013-01-21,NA,6.777075,4.322686,9.065547,0.989903,1.546749,12.434077,4.452933,6.604945,6.943769,7.771855,151.114822,15.672775,3.099072,16.19837,23.424788,8.671988,4.241484,2022-08-18,MATRIZ_PRECO_CT_B3_UTIL
2013-01-22,NA,6.777075,4.322686,9.065547,0.989903,1.546749,12.434077,4.452933,6.604945,6.943769,7.834029,157.521545,15.331595,3.099072,15.930309,23.57008,8.810286,4.230223,2022-08-18,MATRIZ_PRECO_CT_B3_UTIL
2013-01-23,NA,6.678051,4.143787,9.061666,0.999495,1.580765,12.556097,4.533895,6.717588,7.000732,7.896204,158.775024,15.280417,3.082535,16.497065,23.016958,8.888784,4.269009,2022-08-18,MATRIZ_PRECO_CT_B3_UTIL
2013-01-24,NA,6.653293,4.118237,9.104373,1.006402,1.614295,12.474751,4.192696,6.476943,7.034909,7.896204,158.775024,15.365713,3.009772,16.274956,23.136759,8.653296,4.250242,2022-08-18,MATRIZ_PRECO_CT_B3_UTIL
2013-01-28,NA,6.560455,4.068947,9.158726,0.996042,1.567159,12.172616,4.048121,6.231177,6.977946,7.896204,155.989502,15.49365,3.123878,15.447807,22.983824,8.485086,4.185181,2022-08-18,MATRIZ_PRECO_CT_B3_UTIL
2013-01-29,NA,6.498565,4.052512,9.084959,0.974939,1.559869,12.03317,4.077036,6.3387,6.812755,7.896204,154.736008,15.3913,3.082535,15.432488,23.06794,8.33557,4.247739,2022-08-18,MATRIZ_PRECO_CT_B3_UTIL
2013-01-30,NA,6.498565,3.977672,9.123787,0.969185,1.547235,11.882102,4.048121,6.246538,6.801362,7.896204,139.137054,15.092772,3.067652,15.179747,22.609125,8.518729,4.429161,2022-08-18,MATRIZ_PRECO_CT_B3_UTIL
2013-01-31,NA,6.662576,3.942992,9.407205,0.99681,1.584167,11.794947,4.117517,6.471824,6.943769,8.229938,137.465744,15.092772,3.100726,15.685231,22.864021,8.784122,4.379113,2022-08-18,MATRIZ_PRECO_CT_B3_UTIL
