ATIVO,NOME_EMPRESA,TIPO,QTD_TEORICA,PORC_PART,REDUTOR,PROPORCAO_QTD,DATA_REF,DATE_UPDATE,CARTEIRA_TEORICA
LWSA3,LOCAWEB,ON      NM,430758874,0.164,43835572.54098377,9.82669665366558,2023-07-11,2023-07-11,CARTEIRA_TEORICA_B3_IBXX
LREN3,LOJAS RENNER,ON      NM,950702967,0.836,43835572.54098377,21.687933153174782,2023-07-11,2023-07-11,CARTEIRA_TEORICA_B3_IBXX
MDIA3,M.DIASBRANCO,ON      NM,69291942,0.138,43835572.54098377,1.5807240098259463,2023-07-11,2023-07-11,CARTEIRA_TEORICA_B3_IBXX
MGLU3,MAGAZ LUIZA,ON      NM,2874188573,0.403,43835572.54098377,65.56749248142698,2023-07-11,2023-07-11,CARTEIRA_TEORICA_B3_IBXX
MRFG3,MARFRIG,ON      NM,292587273,0.101,43835572.54098377,6.674653849369654,2023-07-11,2023-07-11,CARTEIRA_TEORICA_B3_IBXX
CASH3,MELIUZ,ON      NM,69155277,0.025,43835572.54098377,1.5776063363913806,2023-07-11,2023-07-11,CARTEIRA_TEORICA_B3_IBXX
BEEF3,MINERVA,ON      NM,260340982,0.122,43835572.54098377,5.939034599276558,2023-07-11,2023-07-11,CARTEIRA_TEORICA_B3_IBXX
MOVI3,MOVIDA,ON      NM,131875326,0.068,43835572.54098377,3.008408887022157,2023-07-11,2023-07-11,CARTEIRA_TEORICA_B3_IBXX
MRVE3,MRV,ON      NM,305322465,0.183,43835572.54098377,6.965175707800802,2023-07-11,2023-07-11,CARTEIRA_TEORICA_B3_IBXX
MULT3,MULTIPLAN,ON  EJ  N2,266933994,0.337,43835572.54098377,6.089437836141684,2023-07-11,2023-07-11,CARTEIRA_TEORICA_B3_IBXX
PCAR3,P.ACUCAR-CBD,ON      NM,157889627,0.162,43835572.54098377,3.6018607228725523,2023-07-11,2023-07-11,CARTEIRA_TEORICA_B3_IBXX
PETR3,PETROBRAS,ON      N2,3701760571,5.644,43835572.54098377,84.44649759140398,2023-07-11,2023-07-11,CARTEIRA_TEORICA_B3_IBXX
PETR4,PETROBRAS,PN      N2,4566511125,6.21,43835572.54098377,104.1736393594625,2023-07-11,2023-07-11,CARTEIRA_TEORICA_B3_IBXX
