date,cyre3.sa,dirr3.sa,even3.sa,eztc3.sa,gfsa3.sa,jhsf3.sa,mrve3.sa,mult3.sa,syne3.sa,tend3.sa,DATE_UPDATE,CARTEIRA_TEORICA
2013-08-14,10.84570598602295,5.650214672088623,5.731802463531494,12.22068977355957,148.90342712402344,4.230002403259277,4.128444671630859,12.454501152038574,3.8912980556488037,4.590441703796387,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2013-08-15,10.4714937210083,5.548365116119385,5.664763927459717,12.361106872558594,152.46571350097656,4.250113010406494,4.416080951690674,12.391728401184082,3.907282590866089,4.590441703796387,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2013-08-16,10.361808776855469,5.592014312744141,5.725098133087158,12.501524925231934,153.890625,4.196484565734863,4.427361965179443,12.42939281463623,3.9356987476348877,4.590441703796387,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2013-08-19,10.12954044342041,5.4562153816223145,5.51727819442749,12.352333068847656,144.62869262695313,4.1562628746032715,4.675519943237305,12.178293228149414,3.869985342025757,4.590441703796387,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2013-08-20,9.968242645263672,5.334966659545898,5.2625322341918945,12.045167922973633,136.07920837402344,4.2098917961120605,4.596560955047607,12.0502290725708,3.9055063724517822,4.590441703796387,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2013-08-21,10.065020561218262,5.31071662902832,5.101639747619629,11.89158821105957,133.9418487548828,4.390890121459961,4.523240566253662,11.902085304260254,3.8504490852355957,4.590441703796387,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2013-08-22,10.045666694641113,5.315567493438721,5.1619744300842285,11.803829193115234,136.07920837402344,4.464630126953125,4.754478931427002,11.902085304260254,3.907282590866089,4.590441703796387,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2013-08-23,10.355359077453613,5.669614315032959,5.43012809753418,11.847708702087402,147.47853088378906,4.5920000076293945,4.822158336639404,11.962347984313965,3.7900638580322266,4.590441703796387,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2013-08-26,10.355359077453613,5.596864223480225,5.269235610961914,11.847708702087402,138.21658325195313,4.5584821701049805,4.652960777282715,11.964859008789063,3.735006809234619,4.590441703796387,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2013-08-27,10.090829849243164,5.611414432525635,5.1686787605285645,11.562483787536621,135.3667449951172,4.457927703857422,4.427361965179443,11.846840858459473,3.6959338188171387,4.590441703796387,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2013-08-28,10.077923774719238,5.674464225769043,5.175382137298584,11.549321174621582,136.79165649414063,4.397594451904297,4.596560955047607,11.8895263671875,3.6977105140686035,4.590441703796387,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2013-08-29,10.161800384521484,5.722964286804199,5.369794845581055,11.492277145385742,135.3667449951172,4.303744316101074,4.624760627746582,12.027633666992188,3.6959338188171387,4.590441703796387,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2013-08-30,10.252127647399902,5.853913307189941,5.369794845581055,11.694128036499023,133.9418487548828,4.390890121459961,4.709359169006348,12.037674903869629,3.694157600402832,4.590441703796387,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2013-09-02,10.361808776855469,6.043061256408691,5.51727819442749,12.075886726379395,138.9290313720703,4.384185314178467,4.974437713623047,12.454501152038574,3.7296786308288574,4.590441703796387,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2013-09-03,10.226320266723633,5.941211700439453,5.483759880065918,12.172422409057617,143.2037811279297,4.504851341247559,4.940597057342529,12.052742004394531,3.7296786308288574,4.590441703796387,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2013-09-04,10.194060325622559,5.819963455200195,5.51727819442749,12.001288414001465,141.06640625,4.4847412109375,4.934957027435303,11.929704666137695,3.8149285316467285,4.590441703796387,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2013-09-05,10.348907470703125,5.941211700439453,5.497166633605957,12.216301918029785,147.47853088378906,4.504851341247559,4.957516670227051,12.153181076049805,3.9250428676605225,4.590441703796387,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2013-09-06,10.703763961791992,5.970314025878906,5.611133098602295,12.28650951385498,153.890625,4.625517845153809,5.278994560241699,12.328949928283691,3.9055063724517822,4.590441703796387,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2013-09-09,10.968293190002441,6.0139617919921875,5.7988409996032715,12.396211624145508,160.30274963378906,4.5920000076293945,5.639949798583984,12.893924713134766,3.820256233215332,4.590441703796387,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2013-09-10,10.910223960876465,6.135210990905762,5.765322208404541,12.725314140319824,161.72764587402344,4.545073986053467,5.465113162994385,12.605159759521484,3.829136371612549,4.590441703796387,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2013-09-11,10.819897651672363,6.135210990905762,5.812249183654785,12.549792289733887,158.8778076171875,4.5785932540893555,5.194395542144775,12.607671737670898,3.7012619972229004,4.590441703796387,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2013-09-12,10.774734497070313,6.2322096824646,5.865879535675049,12.817466735839844,158.8778076171875,4.545073986053467,5.318473815917969,12.404279708862305,3.6604132652282715,4.590441703796387,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2013-09-13,10.903772354125977,6.256460189819336,5.852471828460693,12.71653938293457,163.15257263183594,4.5584821701049805,5.357953071594238,12.63027286529541,3.720799446105957,4.590441703796387,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2013-09-16,10.865062713623047,6.280711650848389,5.6982831954956055,12.760420799255371,164.5774688720703,4.491445064544678,5.301554203033447,12.688024520874023,3.8149285316467285,4.590441703796387,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2013-09-17,11.000551223754883,6.304960250854492,5.765322208404541,12.966657638549805,170.27711486816406,4.457927703857422,5.397433280944824,12.529831886291504,3.736783504486084,4.590441703796387,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2013-09-18,11.348957061767578,6.479558944702148,6.0066609382629395,13.497610092163086,180.2515106201172,4.524962902069092,5.56099271774292,12.868814468383789,3.7900638580322266,4.590441703796387,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2013-09-19,11.161850929260254,6.401959419250488,5.792137145996094,13.550267219543457,174.55184936523438,4.5584821701049805,5.284634113311768,13.245460510253906,3.7900638580322266,4.590441703796387,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2013-09-20,10.987648963928223,6.207961082458496,5.6982831954956055,13.3264741897583,170.9895782470703,4.471334934234619,4.940597057342529,13.094803810119629,3.763422966003418,4.590441703796387,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2013-09-23,10.923129081726074,5.868463039398193,5.624541759490967,13.181671142578125,175.97677612304688,4.384185314178467,4.968796730041504,13.197751998901367,3.6604132652282715,4.590441703796387,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2013-09-24,11.007002830505371,5.941211700439453,5.664763927459717,13.493226051330566,173.8394012451172,4.3573713302612305,5.1323561668396,13.602021217346191,3.662189483642578,4.590441703796387,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2013-09-25,10.93603515625,5.965460777282715,5.584317684173584,13.602923393249512,176.68922424316406,4.350668907165527,5.188755512237549,13.50660514831543,3.7296786308288574,4.590441703796387,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2013-09-26,10.832801818847656,5.989712238311768,5.651355743408203,13.63802719116211,177.40167236328125,4.323853969573975,5.194395542144775,13.42123031616211,3.7296786308288574,4.590441703796387,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2013-09-27,10.890869140625,5.921812057495117,5.658060073852539,13.374743461608887,177.40167236328125,4.263519763946533,5.194395542144775,13.268058776855469,3.703037738800049,4.590441703796387,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2013-09-30,10.806995391845703,5.834512710571289,5.658060073852539,13.344030380249023,170.27711486816406,4.290335178375244,5.137995719909668,13.308237075805664,3.7048144340515137,4.590441703796387,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2013-10-01,10.955388069152832,5.795712947845459,5.7988409996032715,13.471281051635742,178.1141357421875,4.290335178375244,5.160555839538574,13.358455657958984,3.66929292678833,4.590441703796387,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2013-10-02,10.858609199523926,5.819963455200195,5.7988409996032715,13.348420143127441,179.53904724121094,4.411001205444336,5.301554203033447,13.586957931518555,3.66751766204834,4.590441703796387,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2013-10-03,10.677955627441406,5.669614315032959,5.7183942794799805,13.348420143127441,177.40167236328125,4.256816864013672,5.256434440612793,13.509113311767578,3.66751766204834,4.590441703796387,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2013-10-04,10.581175804138184,5.674464225769043,5.637948036193848,13.383520126342773,175.97677612304688,4.183077335357666,5.250793933868408,13.634666442871094,3.66751766204834,4.590441703796387,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2013-10-07,10.716668128967285,5.747213840484619,5.7988409996032715,13.383520126342773,168.8522186279297,4.122744083404541,5.335393905639648,13.519160270690918,3.66751766204834,4.590441703796387,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2013-10-08,10.716668128967285,5.747213840484619,5.83236026763916,13.559046745300293,164.5774688720703,4.102633476257324,5.408712387084961,13.433783531188965,3.66751766204834,4.590441703796387,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2013-10-09,10.968293190002441,5.91696310043335,5.966437816619873,14.032951354980469,166.0023956298828,4.122744083404541,5.628671169281006,13.526700019836426,3.687053680419922,4.590441703796387,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2013-10-10,11.084427833557129,5.9363627433776855,6.053586483001709,14.054889678955078,168.8522186279297,4.149559497833252,5.611751556396484,13.546783447265625,3.747438430786133,4.590441703796387,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2013-10-11,11.071524620056152,5.912112712860107,5.9999566078186035,14.208471298217773,168.13973999023438,4.0154852867126465,5.56099271774292,13.559337615966797,3.7492151260375977,4.590441703796387,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2013-10-14,10.961840629577637,5.892711639404297,5.872582912445068,14.173369407653809,173.126953125,3.8680052757263184,5.882469654083252,13.458895683288574,3.7296786308288574,4.590441703796387,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2013-10-15,10.852156639099121,6.062462329864502,5.778729438781738,14.041728973388672,167.4272918701172,3.8680052757263184,5.8655500411987305,13.491541862487793,3.552075147628784,4.590441703796387,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2013-10-16,11.007002830505371,6.18371057510376,5.865879535675049,14.340112686157227,166.0023956298828,4.089226722717285,5.9219489097595215,13.785325050354004,3.639101028442383,4.590441703796387,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2013-10-17,11.052168846130371,6.256460189819336,5.7988409996032715,14.370829582214355,164.5774688720703,4.042300224304199,5.628671169281006,13.89329719543457,3.640876293182373,4.590441703796387,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2013-10-18,10.93603515625,6.256460189819336,5.704986572265625,14.18214225769043,158.8778076171875,4.0154852867126465,5.408712387084961,13.935981750488281,3.640876293182373,4.590441703796387,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2013-10-21,11.032812118530273,6.2516093254089355,5.6982831954956055,14.226021766662598,162.44009399414063,4.042300224304199,5.58355188369751,13.92092227935791,3.779407501220703,4.590441703796387,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2013-10-22,11.097331047058105,6.2322096824646,5.6982831954956055,14.261130332946777,162.44009399414063,4.142855644226074,5.752750396728516,13.961097717285156,3.779407501220703,4.590441703796387,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2013-10-23,10.929580688476563,6.2322096824646,5.63124418258667,14.041728973388672,157.45291137695313,4.069115161895752,5.639949798583984,13.888274192810059,3.779407501220703,4.590441703796387,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2013-10-24,10.794089317321777,6.203111171722412,5.564205646514893,14.085610389709473,147.47853088378906,3.955152988433838,5.58355188369751,13.559337615966797,3.5982518196105957,4.590441703796387,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2013-10-25,10.794089317321777,6.329208850860596,5.57761287689209,14.164595603942871,147.47853088378906,3.901524066925049,5.527151584625244,13.47396183013916,3.5982518196105957,4.590441703796387,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2013-10-28,10.806995391845703,6.37770938873291,5.617837429046631,14.18214225769043,151.04080200195313,4.122744083404541,5.792229652404785,13.581934928894043,3.5538508892059326,4.590441703796387,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2013-10-29,10.839252471923828,6.280711650848389,5.644651412963867,14.151423454284668,148.1909637451172,3.7540433406829834,5.690711498260498,13.283126831054688,3.552075147628784,4.590441703796387,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2013-10-30,10.800541877746582,6.271011829376221,5.597725868225098,14.239192962646484,148.90342712402344,3.8411922454833984,5.5891923904418945,13.509113311767578,3.5698351860046387,4.590441703796387,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2013-10-31,10.806995391845703,6.304960250854492,5.550798416137695,14.45859146118164,143.91624450683594,3.740636110305786,5.44255256652832,13.182685852050781,3.5822675228118896,4.590441703796387,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2013-11-01,10.665051460266113,6.401959419250488,5.42342472076416,14.011012077331543,140.3539581298828,3.57974910736084,5.301554203033447,13.001900672912598,3.7243504524230957,4.590441703796387,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2013-11-04,10.690857887268066,6.329208850860596,5.463647842407227,13.826712608337402,141.06640625,3.452378988265991,5.278994560241699,13.157575607299805,3.5840437412261963,4.590441703796387,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2013-11-05,10.523107528686523,6.18371057510376,5.443536281585693,13.800382614135742,137.50411987304688,3.4121577739715576,5.064676284790039,13.077226638793945,3.5840437412261963,4.590441703796387,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2013-11-06,10.265031814575195,6.0867109298706055,5.410017490386963,13.348420143127441,137.50411987304688,3.2914915084838867,4.934957027435303,12.843704223632813,3.5698351860046387,4.590441703796387,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2013-11-07,10.065020561218262,6.062462329864502,5.42342472076416,13.449345588684082,133.9418487548828,3.3786394596099854,4.963157653808594,12.81106185913086,3.640876293182373,4.590441703796387,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2013-11-08,10.039214134216309,5.965460777282715,5.3832011222839355,13.260658264160156,137.50411987304688,3.164123773574829,4.850358486175537,12.56749439239502,3.640876293182373,4.590441703796387,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2013-11-11,10.15534782409668,6.1546125411987305,5.3899054527282715,13.559046745300293,135.3667449951172,3.271380662918091,5.025196075439453,12.780932426452637,3.640876293182373,4.590441703796387,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2013-11-12,10.052116394042969,6.038212299346924,5.2826433181762695,13.339640617370605,133.2293701171875,3.1976404190063477,4.923677444458008,12.612693786621094,3.640876293182373,4.590441703796387,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2013-11-13,10.277935981750488,6.110960483551025,5.436832427978516,13.466891288757324,138.21658325195313,3.2646775245666504,5.070316314697266,12.750798225402832,3.640876293182373,4.590441703796387,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2013-11-14,10.290839195251465,6.18371057510376,5.644651412963867,13.559046745300293,150.32835388183594,3.3987507820129395,5.307194232940674,13.335853576660156,3.7296786308288574,4.590441703796387,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2013-11-18,10.290839195251465,6.37770938873291,5.611133098602295,13.892539024353027,156.0279998779297,3.3585281372070313,5.527151584625244,13.182685852050781,3.765199661254883,4.590441703796387,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2013-11-19,10.097282409667969,6.2322096824646,5.369794845581055,13.554656028747559,145.3411407470703,3.170825719833374,5.352313041687012,12.994362831115723,3.6000282764434814,4.590441703796387,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2013-11-21,10.097282409667969,6.304960250854492,5.396609306335449,13.207998275756836,144.62869262695313,3.150714874267578,5.183115482330322,12.906477928161621,3.5982518196105957,4.590441703796387,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2013-11-22,10.18760871887207,6.2516093254089355,5.497166633605957,13.361579895019531,150.32835388183594,3.217751979827881,5.278994560241699,12.828638076782227,3.5982518196105957,4.590441703796387,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2013-11-25,10.000502586364746,6.135210990905762,5.410017490386963,13.238712310791016,156.0279998779297,3.1171975135803223,5.256434440612793,12.667937278747559,3.621339797973633,4.590441703796387,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2013-11-26,10.097282409667969,6.0867109298706055,5.302755355834961,13.427399635314941,152.46571350097656,3.083678722381592,5.273354530334473,12.931589126586914,3.6018035411834717,4.590441703796387,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2013-11-27,9.974693298339844,5.989712238311768,5.296051979064941,13.528326988220215,156.0279998779297,3.0702714920043945,5.087234973907471,12.743267059326172,3.6018035411834717,4.590441703796387,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2013-11-28,10.097282409667969,6.110960483551025,5.376498222351074,13.427399635314941,154.60308837890625,3.083678722381592,5.047756195068359,12.81106185913086,3.640876293182373,4.590441703796387,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2013-11-29,10.194060325622559,6.067310810089111,5.510575294494629,13.58098316192627,161.0151824951172,3.0367536544799805,5.216955661773682,12.916524887084961,3.639101028442383,4.590441703796387,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2013-12-02,9.935981750488281,5.941211700439453,5.396609306335449,13.058805465698242,156.0279998779297,2.8624584674835205,5.216955661773682,12.562474250793457,3.656860828399658,4.590441703796387,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2013-12-03,9.73597240447998,5.868463039398193,5.249124050140381,12.874507904052734,149.61587524414063,2.7484960556030273,4.991357326507568,12.32643985748291,3.656860828399658,4.590441703796387,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2013-12-04,9.787588119506836,5.926662445068359,5.135158061981201,12.852566719055176,149.61587524414063,2.7484960556030273,4.918036937713623,12.351551055908203,3.633772850036621,4.590441703796387,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2013-12-05,9.852108001708984,5.941211700439453,5.356385707855225,12.887674331665039,158.8778076171875,2.8088290691375732,4.957516670227051,12.587581634521484,3.633772850036621,4.590441703796387,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2013-12-06,9.677905082702637,5.965460777282715,5.3630900382995605,12.808688163757324,160.30274963378906,2.755200147628784,5.047756195068359,12.346529006958008,3.633772850036621,4.590441703796387,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2013-12-09,9.826299667358398,6.028511047363281,5.3899054527282715,12.720929145812988,161.0151824951172,2.7283856868743896,5.025196075439453,12.492165565490723,3.649756908416748,4.590441703796387,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2013-12-10,9.632740020751953,5.819963455200195,5.436832427978516,13.036867141723633,167.4272918701172,2.7283856868743896,4.996996879577637,12.203402519226074,3.649756908416748,4.590441703796387,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2013-12-11,9.5682220458984375,5.819963455200195,5.369794845581055,12.896448135375977,167.4272918701172,2.6881635189056396,4.867278099060059,12.29379940032959,3.5875959396362305,4.590441703796387,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2013-12-12,9.387568473815918,5.795712947845459,5.3094587326049805,12.663883209228516,168.8522186279297,2.647941827774048,5.036475658416748,12.328949928283691,3.5893712043762207,4.590441703796387,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2013-12-13,9.335951805114746,5.601714611053467,5.21560525894165,12.42692756652832,164.5774688720703,2.4803500175476074,4.912397384643555,12.200888633728027,3.5875959396362305,4.590441703796387,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2013-12-16,9.490797996520996,5.5774641036987305,5.302755355834961,12.694599151611328,170.9895782470703,2.621126651763916,4.799598693847656,12.25362491607666,3.5875959396362305,4.590441703796387,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2013-12-17,9.39401912689209,5.655063152313232,5.463647842407227,12.646331787109375,166.0023956298828,2.7350893020629883,4.934957027435303,12.193359375,3.5875959396362305,4.590441703796387,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2013-12-18,9.355308532714844,5.698713779449463,5.456944465637207,12.562958717346191,176.68922424316406,2.661349058151245,4.8785576820373535,12.362326622009277,3.5875959396362305,4.590441703796387,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2013-12-19,9.41982650756836,5.708414077758789,5.470351696014404,12.63316822052002,184.52622985839844,2.627831220626831,4.940597057342529,12.54401683807373,3.5893712043762207,4.590441703796387,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2013-12-20,9.264981269836426,5.630815029144287,5.3630900382995605,12.514690399169922,179.53904724121094,2.694866895675659,4.991357326507568,12.604578018188477,3.573387622833252,4.590441703796387,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2013-12-23,9.239173889160156,5.689013481140137,5.43012809753418,12.497135162353516,178.8266143798828,2.7484960556030273,4.895477771759033,12.617194175720215,3.573387622833252,4.590441703796387,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2013-12-26,9.258528709411621,5.713265419006348,5.3630900382995605,12.356721878051758,178.8266143798828,2.815532922744751,4.850358486175537,12.660094261169434,3.656860828399658,4.590441703796387,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2013-12-27,9.290788650512695,5.761763095855713,5.3630900382995605,12.396211624145508,163.15257263183594,2.882568120956421,4.765759468078613,12.536444664001465,3.6888294219970703,4.590441703796387,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2013-12-30,9.290788650512695,5.819963455200195,5.463647842407227,12.786746978759766,189.33523559570313,2.8557541370391846,4.754478931427002,12.591959953308105,3.7296786308288574,4.590441703796387,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2014-01-02,9.058518409729004,5.528964996337891,5.342978477478027,12.273345947265625,174.83297729492188,2.6881635189056396,4.43300199508667,12.427936553955078,3.7296786308288574,4.590441703796387,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2014-01-03,9.387568473815918,5.480465412139893,5.296051979064941,12.308451652526855,190.94659423828125,3.0501606464385986,4.793959617614746,12.374945640563965,3.7296786308288574,4.590441703796387,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2014-01-06,9.316595077514648,5.431964874267578,5.296051979064941,12.282124519348145,197.3920440673828,3.097085952758789,4.703719139099121,12.150358200073242,3.6604132652282715,4.590441703796387,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2014-01-07,9.245627403259277,5.407715797424316,5.175382137298584,12.334781646728516,190.1409149169922,3.164123773574829,4.568360805511475,12.084749221801758,3.7296786308288574,4.590441703796387,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2014-01-08,9.206912994384766,5.431964874267578,5.141861915588379,12.28650951385498,189.33523559570313,3.170825719833374,4.5570807456970215,12.112506866455078,3.7296786308288574,4.590441703796387,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2014-01-09,9.058518409729004,5.330116271972656,4.974266529083252,12.023228645324707,182.88978576660156,3.083678722381592,4.483760356903076,11.779417037963867,3.6959338188171387,4.590441703796387,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2014-01-10,9.323047637939453,5.334966659545898,5.088232040405273,12.067110061645508,179.66705322265625,3.083678722381592,4.596560955047607,11.855116844177246,3.6852774620056152,4.590441703796387,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2014-01-13,9.335951805114746,5.431964874267578,5.195493221282959,12.216301918029785,190.94659423828125,3.0300490856170654,4.799598693847656,11.822311401367188,3.6852774620056152,4.590441703796387,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2014-01-14,9.690808296203613,5.480465412139893,5.296051979064941,12.505913734436035,189.33523559570313,2.9227912425994873,4.8165178298950195,11.872782707214355,3.6852774620056152,4.590441703796387,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2014-01-15,9.703713417053223,5.528964996337891,5.21560525894165,12.413763046264648,190.94659423828125,2.969717025756836,4.934957027435303,11.923250198364258,3.6852774620056152,4.590441703796387,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2014-01-16,9.697259902954102,5.480465412139893,5.1887898445129395,12.115376472473145,190.94659423828125,2.969717025756836,4.833438396453857,11.898014068603516,3.6852774620056152,4.590441703796387,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2014-01-17,9.535961151123047,5.431964874267578,5.128454208374023,11.97496223449707,186.91819763183594,2.9764206409454346,4.810878753662109,11.781936645507813,3.7296786308288574,4.590441703796387,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2014-01-20,9.548866271972656,5.402865409851074,5.10834264755249,12.001288414001465,188.52955627441406,2.9496054649353027,4.737558841705322,11.683521270751953,3.7296786308288574,4.590441703796387,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2014-01-21,9.387568473815918,5.407715797424316,5.027897834777832,11.847708702087402,181.27842712402344,2.9496054649353027,4.698079586029053,11.620438575744629,3.6604132652282715,4.590441703796387,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2014-01-22,9.87146282196045,5.5047149658203125,5.222309112548828,12.330389022827148,184.50115966796875,2.929495096206665,5.064676284790039,11.78445816040039,3.640876293182373,4.590441703796387,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2014-01-23,9.671452522277832,5.470764636993408,5.101639747619629,12.185588836669922,181.27842712402344,2.9160873889923096,4.974437713623047,11.698663711547852,3.605355739593506,4.590441703796387,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2014-01-24,9.471442222595215,5.334966659545898,5.007785797119141,11.992511749267578,176.44432067871094,2.815532922744751,4.940597057342529,11.532116889953613,3.605355739593506,4.590441703796387,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2014-01-27,9.581125259399414,5.388315200805664,4.994377136230469,11.89158821105957,176.44432067871094,2.6881635189056396,4.867278099060059,11.52454662322998,3.605355739593506,4.590441703796387,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2014-01-28,9.548866271972656,5.334966659545898,4.967561721801758,11.979351043701172,178.05569458007813,2.647941827774048,4.929316997528076,11.368094444274902,3.605355739593506,4.590441703796387,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2014-01-29,9.432731628417969,5.2379679679870605,4.900522708892822,11.89158821105957,165.16477966308594,2.607720375061035,4.782679080963135,11.060232162475586,3.6355485916137695,4.590441703796387,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2014-01-30,9.41982650756836,5.223416805267334,4.793262004852295,11.707291603088379,166.77615356445313,2.647941827774048,4.731918811798096,11.03752326965332,3.6319961547851563,4.590441703796387,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2014-01-31,9.213364601135254,5.140966415405273,4.7999653816223145,11.843317031860352,165.16477966308594,2.694866895675659,4.652960777282715,11.004717826843262,3.6319961547851563,4.590441703796387,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
