ATIVO,NOME_EMPRESA,TIPO,QTD_TEORICA,PORC_PART,REDUTOR,PROPORCAO_QTD,DATA_REF,DATE_UPDATE,CARTEIRA_TEORICA
MCDC34,MCDONALDS,DRN,145068400,0.771,95527195.13908592,1.5186083898808393,JAN/2024 ATE ABR/2024 - 20231227,2023-12-31,CARTEIRA_TEORICA_B3_PREVIA_QUADRIMESTRE_BDRX
M2PW34,MEDICAL P TR,DRN,11968880,0.011,95527195.13908592,0.12529290724566466,JAN/2024 ATE ABR/2024 - 20231227,2023-12-31,CARTEIRA_TEORICA_B3_PREVIA_QUADRIMESTRE_BDRX
MELI34,MERCADOLIBRE,DRN,60671448,0.289,95527195.13908592,0.6351222592860958,JAN/2024 ATE ABR/2024 - 20231227,2023-12-31,CARTEIRA_TEORICA_B3_PREVIA_QUADRIMESTRE_BDRX
MRCK34,MERCK,DRN,202721840,0.99,95527195.13908592,2.1221374678157416,JAN/2024 ATE ABR/2024 - 20231227,2023-12-31,CARTEIRA_TEORICA_B3_PREVIA_QUADRIMESTRE_BDRX
M1TA34,META PLAT,DRN,621489960,2.858,95527195.13908592,6.505895615328405,JAN/2024 ATE ABR/2024 - 20231227,2023-12-31,CARTEIRA_TEORICA_B3_PREVIA_QUADRIMESTRE_BDRX
MUTC34,MICRON TECHN,DRN,65882040,0.346,95527195.13908592,0.6896678993251807,JAN/2024 ATE ABR/2024 - 20231227,2023-12-31,CARTEIRA_TEORICA_B3_PREVIA_QUADRIMESTRE_BDRX
MSFT34,MICROSOFT,DRN,1783742880,10.082,95527195.13908592,18.672618592044934,JAN/2024 ATE ABR/2024 - 20231227,2023-12-31,CARTEIRA_TEORICA_B3_PREVIA_QUADRIMESTRE_BDRX
M1RN34,MODERNA INC,DRN,76256800,0.134,95527195.13908592,0.7982732026097012,JAN/2024 ATE ABR/2024 - 20231227,2023-12-31,CARTEIRA_TEORICA_B3_PREVIA_QUADRIMESTRE_BDRX
M1NS34,MONSTER BEVE,DRN,83235280,0.214,95527195.13908592,0.8713254888182459,JAN/2024 ATE ABR/2024 - 20231227,2023-12-31,CARTEIRA_TEORICA_B3_PREVIA_QUADRIMESTRE_BDRX
MSBR34,MORGAN STAN,DRN,16430000,0.11,95527195.13908592,0.17199290710962684,JAN/2024 ATE ABR/2024 - 20231227,2023-12-31,CARTEIRA_TEORICA_B3_PREVIA_QUADRIMESTRE_BDRX
MOSC34,MOSAIC CO,DRN,19610130,0.043,95527195.13908592,0.2052832177417959,JAN/2024 ATE ABR/2024 - 20231227,2023-12-31,CARTEIRA_TEORICA_B3_PREVIA_QUADRIMESTRE_BDRX
N1DA34,NASDAQ INC,DRN,11539292,0.12,95527195.13908592,0.12079588417935849,JAN/2024 ATE ABR/2024 - 20231227,2023-12-31,CARTEIRA_TEORICA_B3_PREVIA_QUADRIMESTRE_BDRX
NFLX34,NETFLIX,DRN,218839850,0.782,95527195.13908592,2.2908643939704607,JAN/2024 ATE ABR/2024 - 20231227,2023-12-31,CARTEIRA_TEORICA_B3_PREVIA_QUADRIMESTRE_BDRX
E1DU34,NEW ORIENTAL,DRN,25490640,0.044,95527195.13908592,0.26684170892787207,JAN/2024 ATE ABR/2024 - 20231227,2023-12-31,CARTEIRA_TEORICA_B3_PREVIA_QUADRIMESTRE_BDRX
N1EM34,NEWMONT GOLD,DRN,11524920,0.175,95527195.13908592,0.12064543487558615,JAN/2024 ATE ABR/2024 - 20231227,2023-12-31,CARTEIRA_TEORICA_B3_PREVIA_QUADRIMESTRE_BDRX
NEXT34,NEXTERA ENER,DRN,80948560,0.445,95527195.13908592,0.8473875934715797,JAN/2024 ATE ABR/2024 - 20231227,2023-12-31,CARTEIRA_TEORICA_B3_PREVIA_QUADRIMESTRE_BDRX
NIKE34,NIKE,DRN,122401287,0.479,95527195.13908592,1.2813239917887873,JAN/2024 ATE ABR/2024 - 20231227,2023-12-31,CARTEIRA_TEORICA_B3_PREVIA_QUADRIMESTRE_BDRX
