date,abcb4.sa,b3sa3.sa,brsr6.sa,bbse3.sa,brap4.sa,bbas3.sa,agro3.sa,cmig3.sa,cmig4.sa,csmg3.sa,cple6.sa,cpfe3.sa,cyre3.sa,dirr3.sa,elet3.sa,elet6.sa,enat3.sa,enbr3.sa,egie3.sa,ggbr4.sa,goau4.sa,mypk3.sa,rani3.sa,itsa4.sa,jbss3.sa,jhsf3.sa,mrfg3.sa,beef3.sa,mrve3.sa,petr3.sa,petr4.sa,pssa3.sa,rapt4.sa,romi3.sa,sanb11.sa,csna3.sa,syne3.sa,taee11.sa,vivt3.sa,trpl4.sa,unip6.sa,usim3.sa,usim5.sa,vale3.sa,wizc3.sa,DATE_UPDATE,CARTEIRA_TEORICA
2004-02-16,NA,NA,NA,NA,2.896232,3.117006,NA,1.244012,4237.201172,NA,-64.455139,0.226412,NA,NA,7.42828,NA,NA,2.369039,3.176936,3.450891,3.223514,NA,4.86e-4,0.820872,NA,NA,NA,NA,NA,4.652743,3.377616,NA,1.317399,1.30763,NA,4.38904,NA,NA,12.42763,4848.083008,3.277666,4.294685,5.440659,6.908103,NA,2023-03-01,MATRIZ_PRECO_CT_B3_IDIV
2004-02-17,NA,NA,NA,NA,2.941134,3.233981,NA,1.226735,4296.879883,NA,-64.059357,0.226412,NA,NA,7.301612,NA,NA,2.369039,3.094862,3.508416,3.286985,NA,4.86e-4,0.813795,NA,NA,NA,NA,NA,4.702541,3.397531,NA,1.321008,1.30763,NA,4.506702,NA,NA,12.569027,5084.483398,3.336196,4.294685,5.819856,7.106635,NA,2023-03-01,MATRIZ_PRECO_CT_B3_IDIV
2004-02-18,NA,NA,NA,NA,2.896232,3.141779,NA,1.244012,4216.739258,NA,-61.062771,0.226412,NA,NA,7.086922,NA,NA,2.369039,3.026468,3.474476,3.241648,NA,4.86e-4,0.839742,NA,NA,NA,NA,NA,4.622565,3.373632,NA,1.317399,1.30763,NA,4.506702,NA,NA,12.26109,5084.483398,3.394726,4.294685,5.556065,6.968876,NA,2023-03-01,MATRIZ_PRECO_CT_B3_IDIV
2004-02-19,NA,NA,NA,NA,2.828878,2.903701,NA,1.157622,4002.747803,NA,-58.518471,0.226412,NA,NA,6.644661,NA,NA,2.369039,3.12564,3.4112,3.218525,NA,4.71e-4,0.820872,NA,NA,NA,NA,NA,4.489269,3.219887,NA,1.263259,1.297647,NA,4.351685,NA,NA,11.626352,4600.425781,3.254254,3.983625,5.201599,6.730234,NA,2023-03-01,MATRIZ_PRECO_CT_B3_IDIV
2004-02-20,NA,NA,NA,NA,2.851328,2.958747,NA,1.1749,4261.924805,NA,-62.815487,0.226412,NA,NA,6.913023,NA,NA,2.369039,3.043566,3.36518,3.19631,NA,4.71e-4,0.813795,NA,NA,NA,NA,NA,4.476695,3.222278,NA,1.25965,1.297647,NA,4.379699,NA,NA,11.783463,4652.958008,3.219137,3.987063,5.193357,6.835174,NA,2023-03-01,MATRIZ_PRECO_CT_B3_IDIV
2004-02-23,NA,NA,NA,NA,2.851328,NA,NA,1.1749,4261.924805,NA,-62.815487,0.226412,NA,NA,6.913023,NA,NA,2.369039,3.043566,3.36518,3.19631,NA,4.71e-4,0.813795,NA,NA,NA,NA,NA,NA,3.222278,NA,1.25965,1.297647,NA,NA,NA,NA,11.783463,4652.958008,3.219137,3.987063,5.193357,6.835174,NA,2023-03-01,MATRIZ_PRECO_CT_B3_IDIV
2004-02-24,NA,NA,NA,NA,2.851328,NA,NA,1.1749,4261.924805,NA,-62.815487,0.226412,NA,NA,6.913023,NA,NA,2.369039,3.043566,3.36518,3.19631,NA,4.71e-4,0.813795,NA,NA,NA,NA,NA,NA,3.222278,NA,1.25965,1.297647,NA,NA,NA,NA,11.783463,4652.958008,3.219137,3.987063,5.193357,6.835174,NA,2023-03-01,MATRIZ_PRECO_CT_B3_IDIV
2004-02-25,NA,NA,NA,NA,2.896232,3.00829,NA,1.192179,4356.558594,NA,-61.628159,0.226412,NA,NA,6.97743,NA,NA,2.369039,3.111961,3.508991,3.191777,NA,4.71e-4,0.80436,NA,NA,NA,NA,NA,4.557677,3.278041,NA,1.281306,1.277683,NA,4.478686,NA,NA,12.188821,4855.588379,3.277666,4.292966,5.302168,6.806812,NA,2023-03-01,MATRIZ_PRECO_CT_B3_IDIV
2004-02-26,NA,NA,NA,NA,2.87378,2.958747,NA,1.192179,4390.661133,NA,-61.910854,0.226412,NA,NA,6.870085,NA,NA,2.369039,3.067504,3.503238,3.173641,NA,4.71e-4,0.792566,NA,NA,NA,NA,NA,4.48424,3.23104,NA,1.281306,1.277683,NA,4.420789,NA,NA,12.081979,4720.501953,3.301078,4.292966,5.274142,6.7744,NA,2023-03-01,MATRIZ_PRECO_CT_B3_IDIV
2004-02-27,NA,NA,NA,NA,2.896232,2.979391,NA,1.26129,4433.290039,NA,-61.628159,0.226412,NA,NA,6.998899,NA,NA,2.369039,3.009368,3.583772,3.241648,NA,4.71e-4,0.825589,NA,NA,NA,NA,NA,4.542084,3.26609,NA,1.299352,1.277683,NA,4.631837,NA,NA,12.097691,4712.99707,3.312783,4.244846,5.481874,6.827068,NA,2023-03-01,MATRIZ_PRECO_CT_B3_IDIV
2004-03-01,NA,NA,NA,NA,3.008488,3.06196,NA,1.26129,4518.543945,NA,-64.455139,0.226412,NA,NA,7.320936,NA,NA,2.369039,3.088023,3.739089,3.391263,NA,4.71e-4,0.839742,NA,NA,NA,NA,NA,4.768938,3.393547,NA,1.335446,1.277683,NA,4.70841,NA,NA,12.85183,5028.199219,3.418138,4.244846,5.80337,7.086378,NA,2023-03-01,MATRIZ_PRECO_CT_B3_IDIV
2004-03-02,NA,NA,NA,NA,3.03094,3.172053,NA,1.244012,4518.543945,NA,-63.607018,0.226412,NA,NA,7.417545,NA,NA,2.369039,3.111961,3.79086,3.465618,NA,4.71e-4,0.846819,NA,NA,NA,NA,NA,4.77598,3.386378,NA,1.299352,1.277683,NA,4.706543,NA,NA,12.883252,5110.748535,3.535197,4.244846,5.933614,7.009394,NA,2023-03-01,MATRIZ_PRECO_CT_B3_IDIV
2004-03-03,NA,NA,NA,NA,2.986038,3.192697,NA,1.278568,4433.290039,NA,-64.455139,0.226412,NA,NA,8.115288,NA,NA,2.369039,3.286368,3.756347,3.452468,NA,4.71e-4,0.835024,NA,NA,NA,NA,NA,4.853944,3.425412,NA,1.306571,1.277683,NA,4.855958,NA,NA,12.726136,5212.064941,3.55861,4.34796,6.068808,6.859483,NA,2023-03-01,MATRIZ_PRECO_CT_B3_IDIV
2004-03-04,NA,NA,NA,NA,2.986038,3.145907,NA,1.226735,4305.405762,NA,-63.833172,0.226412,NA,NA,7.836192,NA,NA,2.369039,3.12222,3.839756,3.513674,NA,4.71e-4,0.832666,NA,NA,NA,NA,NA,4.745798,3.38359,NA,1.299352,1.277683,NA,4.887707,NA,NA,13.637398,5065.721191,3.523491,4.602308,6.213893,6.887843,NA,2023-03-01,MATRIZ_PRECO_CT_B3_IDIV
2004-03-05,NA,NA,NA,NA,3.098294,3.206455,NA,1.278568,4484.441895,NA,-66.038231,0.226412,NA,NA,8.104554,NA,NA,2.369039,3.183775,3.881747,3.518661,1.099064,4.86e-4,0.839742,NA,NA,NA,NA,NA,4.733224,3.412666,NA,1.317399,1.277683,NA,5.029651,NA,NA,14.297268,5178.292969,3.55861,4.691672,6.479328,6.746036,NA,2023-03-01,MATRIZ_PRECO_CT_B3_IDIV
2004-03-08,NA,NA,NA,NA,3.075843,3.295909,NA,1.313124,4578.223633,NA,-66.71669,0.226412,NA,NA,8.201165,NA,NA,2.369039,3.334243,3.877146,3.513674,1.099064,4.86e-4,0.835024,NA,NA,NA,NA,NA,4.76592,3.437362,NA,1.331836,1.277683,NA,4.968019,NA,NA,14.171576,5035.702637,3.582021,4.708858,6.5799,6.60463,NA,2023-03-01,MATRIZ_PRECO_CT_B3_IDIV
2004-03-09,NA,NA,NA,NA,3.008488,3.169299,NA,1.26129,4475.063477,NA,-65.529381,0.226412,NA,NA,8.007943,NA,NA,2.369039,3.282948,3.8829,3.50914,NA,4.86e-4,0.818513,NA,NA,NA,NA,NA,4.853944,3.441345,NA,1.299352,1.277683,NA,5.201477,NA,NA,13.989325,4851.834473,3.582021,4.708858,6.57825,6.482677,NA,2023-03-01,MATRIZ_PRECO_CT_B3_IDIV
2004-03-10,NA,NA,NA,NA,2.941134,3.041317,NA,1.1749,4279.828613,NA,-62.758915,0.226412,NA,NA,7.576416,NA,NA,2.369039,3.040147,3.572267,3.332324,NA,4.86e-4,0.785489,NA,NA,NA,NA,NA,4.667834,3.293972,NA,1.317399,1.327593,NA,4.756969,NA,NA,13.197482,4622.94043,3.44155,4.726045,6.264999,6.077511,NA,2023-03-01,MATRIZ_PRECO_CT_B3_IDIV
2004-03-11,NA,NA,NA,NA,2.806426,2.97251,NA,1.192179,4126.368652,NA,-59.988503,0.226412,NA,NA,6.878673,NA,NA,2.369039,2.913617,3.451466,3.241648,NA,4.86e-4,0.766619,NA,NA,NA,NA,NA,4.526995,3.238209,NA,1.292134,1.217992,NA,4.53285,NA,NA,12.254805,4540.387207,3.347901,4.485446,5.837992,5.976219,NA,2023-03-01,MATRIZ_PRECO_CT_B3_IDIV
2004-03-12,NA,NA,NA,NA,2.941134,3.165172,NA,1.226735,4365.084961,NA,-63.776657,0.226412,NA,NA,7.619353,NA,NA,2.369039,3.074343,3.718954,3.445216,NA,4.86e-4,0.785489,NA,NA,NA,NA,NA,4.687955,3.324641,NA,1.31018,1.297647,NA,4.78125,NA,NA,13.078074,4728.006836,3.488372,4.640117,6.297973,6.16705,NA,2023-03-01,MATRIZ_PRECO_CT_B3_IDIV
2004-03-15,NA,NA,NA,NA,2.986038,3.096365,NA,1.1749,4262.777832,NA,-61.345444,0.164663,NA,NA,7.391782,NA,NA,2.369039,3.105122,3.65913,3.420279,NA,4.86e-4,0.780772,NA,NA,NA,NA,NA,4.587858,3.218293,NA,1.299352,1.277683,NA,4.618762,NA,NA,13.197482,4562.902344,3.394726,4.555907,6.16608,6.061303,NA,2023-03-01,MATRIZ_PRECO_CT_B3_IDIV
2004-03-16,NA,NA,NA,NA,3.03094,3.192697,NA,1.209456,4219.297363,NA,-62.758915,0.164663,NA,NA,7.458336,NA,NA,2.369039,3.194034,3.76785,3.468337,NA,4.71e-4,0.78313,NA,NA,NA,NA,NA,4.565222,3.234624,NA,1.324618,1.277883,NA,4.643043,NA,NA,13.511703,4720.501953,3.418138,4.605744,6.100132,6.038615,NA,2023-03-01,MATRIZ_PRECO_CT_B3_IDIV
2004-03-17,NA,NA,NA,NA,3.075843,3.268386,NA,1.209456,4211.622559,NA,-61.910854,0.164663,NA,NA,7.503422,NA,NA,2.369039,3.259009,3.797187,3.513674,NA,4.71e-4,0.80436,NA,NA,NA,NA,NA,4.709584,3.291981,NA,1.328227,1.277883,NA,4.706543,NA,NA,13.354595,4634.195801,3.464961,4.726045,6.344138,6.340868,NA,2023-03-01,MATRIZ_PRECO_CT_B3_IDIV
2004-03-18,NA,NA,NA,NA,3.098294,3.302788,NA,1.244012,4382.135742,NA,-63.946255,0.164663,NA,NA,7.900598,NA,NA,2.369039,3.354761,3.853561,3.559013,NA,4.71e-4,0.799642,NA,NA,NA,NA,NA,4.889153,3.42143,NA,1.335446,1.397267,NA,4.78125,NA,NA,13.448863,4667.968262,3.488372,4.726045,6.347435,6.328713,NA,2023-03-01,MATRIZ_PRECO_CT_B3_IDIV
2004-03-19,NA,NA,NA,NA,3.008488,3.283521,NA,1.244012,4279.828613,NA,-62.758915,0.164663,NA,NA,8.070204,NA,NA,2.369039,3.351343,3.854136,3.636087,NA,4.71e-4,0.802001,NA,NA,NA,NA,NA,4.763403,3.337387,NA,1.335446,1.397267,NA,4.768177,NA,NA,13.546271,4555.395996,3.5469020000000002,4.726045,6.164431,6.32061,NA,2023-03-01,MATRIZ_PRECO_CT_B3_IDIV
2004-03-22,NA,NA,NA,NA,3.053391,3.192697,NA,1.209456,4194.573242,NA,-62.136993,0.164663,0.479512,NA,8.050881,NA,NA,2.369039,3.231652,3.76785,3.536343,NA,4.71e-4,0.78313,NA,NA,NA,NA,NA,4.698014,3.297954,NA,1.302962,1.397267,NA,4.581409,0.162307,NA,13.197482,4465.339355,3.511785,4.554187,5.935264,6.13869,NA,2023-03-01,MATRIZ_PRECO_CT_B3_IDIV
2004-03-23,NA,NA,NA,NA,2.986038,3.075722,NA,1.192179,4194.573242,NA,-60.497349,0.164663,NA,NA,7.922068,NA,NA,2.369039,2.975172,3.649925,3.445669,NA,4.71e-4,0.773695,NA,NA,NA,NA,NA,4.647715,3.258124,NA,1.299352,1.397267,NA,4.542189,NA,NA,13.040367,4371.529297,3.394726,4.579967,5.770396,6.118027,NA,2023-03-01,MATRIZ_PRECO_CT_B3_IDIV
2004-03-24,NA,NA,NA,NA,2.986038,3.082601,NA,1.1749,4177.523438,NA,-59.027325,0.164663,NA,NA,7.750315,NA,NA,2.369039,3.111961,3.566515,3.354992,NA,4.71e-4,0.759543,NA,NA,NA,NA,NA,4.672864,3.250557,NA,1.317399,1.397267,NA,4.557129,NA,NA,13.197482,4127.625977,3.535197,4.473415,5.671474,6.012685,NA,2023-03-01,MATRIZ_PRECO_CT_B3_IDIV
2004-03-25,NA,NA,NA,NA,2.963586,3.068841,NA,1.192179,4198.836426,NA,-59.083858,0.164663,NA,NA,7.68591,NA,NA,2.369039,2.98543,3.591251,3.368593,NA,4.71e-4,0.752466,NA,NA,NA,NA,NA,4.652743,3.270073,NA,1.281306,1.397267,NA,4.656115,NA,NA,12.917818,4157.644531,3.511785,4.554187,5.828099,5.878977,NA,2023-03-01,MATRIZ_PRECO_CT_B3_IDIV
2004-03-26,NA,NA,NA,NA,3.053391,3.123888,NA,1.209456,4305.405762,NA,-60.723511,0.164663,NA,NA,7.857661,NA,NA,2.369039,3.12564,3.710327,3.491006,NA,4.71e-4,0.759543,NA,NA,NA,NA,NA,4.667834,3.293574,NA,1.299352,1.397267,NA,4.80553,NA,NA,12.575313,4210.177246,3.570314,4.70714,6.157836,6.203112,NA,2023-03-01,MATRIZ_PRECO_CT_B3_IDIV
2004-03-29,NA,NA,NA,NA,3.008488,3.082601,NA,1.192179,4279.828613,NA,-60.497349,0.164663,NA,NA,7.857661,NA,NA,2.369039,3.023048,3.76785,3.559013,NA,4.79e-4,0.778413,NA,NA,NA,NA,NA,4.65526,3.291981,NA,1.335446,1.397267,NA,4.835414,NA,NA,12.883252,4202.672852,3.5469020000000002,4.860091,6.240271,6.324661,NA,2023-03-01,MATRIZ_PRECO_CT_B3_IDIV
2004-03-30,NA,NA,NA,NA,3.075843,3.206455,NA,1.192179,4181.78418,NA,-60.836578,0.164663,NA,NA,7.87913,NA,NA,2.369039,3.214554,3.938641,3.715352,NA,4.79e-4,0.80436,NA,NA,NA,NA,NA,4.708073,3.31548,NA,1.385976,1.397466,NA,4.895178,NA,NA,13.477139,4390.29248,3.511785,4.811972,6.38041,6.421902,NA,2023-03-01,MATRIZ_PRECO_CT_B3_IDIV
2004-03-31,NA,NA,NA,NA,3.098294,3.203704,NA,1.209456,4301.144043,NA,-61.854298,0.164663,NA,NA,7.900598,NA,NA,2.369039,3.248751,3.903785,3.747538,NA,4.79e-4,0.790207,NA,NA,NA,NA,NA,4.886638,3.405497,NA,1.396804,1.397666,NA,4.953077,NA,NA,13.07179,4427.816406,3.500079,4.810254,6.512302,6.462824,NA,2023-03-01,MATRIZ_PRECO_CT_B3_IDIV
2004-04-01,NA,NA,NA,NA,3.075843,3.206455,NA,1.295846,4399.187012,NA,-62.193535,0.164663,0.543447,NA,8.050881,NA,NA,2.369039,3.272688,3.979305,3.830306,NA,4.62e-4,0.809078,NA,NA,NA,NA,NA,4.843885,3.395141,NA,1.385976,1.397666,NA,5.001636,0.183948,NA,13.291748,4409.053223,3.464961,4.811972,6.611224,6.481055,NA,2023-03-01,MATRIZ_PRECO_CT_B3_IDIV
2004-04-02,NA,NA,NA,NA,3.053391,3.275265,NA,1.278568,4330.982422,NA,-63.04163,0.164663,NA,NA,8.158225,NA,NA,2.369039,3.282948,4.037397,3.867092,1.065194,4.62e-4,0.823231,NA,NA,NA,NA,NA,4.904244,3.445326,NA,1.342664,1.397666,NA,5.093153,NA,NA,13.417434,4352.768066,3.500079,4.899619,6.861824,6.682424,NA,2023-03-01,MATRIZ_PRECO_CT_B3_IDIV
2004-04-05,NA,NA,NA,NA,3.120746,3.317927,NA,1.278568,4176.67041,NA,-62.985088,0.164663,NA,NA,8.040146,NA,NA,2.369039,3.282948,4.075157,3.846397,NA,4.62e-4,0.820872,NA,NA,NA,NA,NA,4.853944,3.401116,NA,1.349883,1.397666,NA,5.104359,NA,NA,13.197482,4502.86377,3.476668,4.897899,6.850284,6.583969,NA,2023-03-01,MATRIZ_PRECO_CT_B3_IDIV
2004-04-06,NA,NA,NA,NA,3.1881,3.302788,NA,1.26129,4241.462891,NA,-63.211239,0.164663,NA,NA,8.196869,NA,NA,2.369039,3.255589,4.060635,3.816512,1.065194,4.62e-4,0.823231,NA,NA,NA,NA,NA,4.884628,3.417446,NA,1.353492,1.397666,NA,5.055799,NA,NA,13.008942,4521.624512,3.464961,4.897899,6.677171,6.632588,NA,2023-03-01,MATRIZ_PRECO_CT_B3_IDIV
2004-04-07,NA,NA,NA,NA,3.143197,3.154165,NA,1.244012,4151.945313,NA,-61.006199,0.164663,NA,NA,8.050881,NA,NA,2.369039,3.142738,3.947936,3.747538,NA,4.62e-4,0.806719,NA,NA,NA,NA,NA,4.879096,3.401513,NA,1.335446,1.397666,NA,4.904517,NA,NA,12.961812,4427.816406,3.394726,4.897899,6.396895,6.442565,NA,2023-03-01,MATRIZ_PRECO_CT_B3_IDIV
2004-04-08,NA,NA,NA,NA,3.300357,3.178935,NA,1.330402,4518.543945,NA,-62.589317,0.164663,NA,NA,8.587607,NA,NA,2.369039,3.197454,3.902623,3.715352,NA,4.62e-4,0.802001,NA,NA,NA,NA,NA,4.957059,3.464845,NA,1.353492,1.397666,NA,4.848487,NA,NA,12.804695,4615.435547,3.418138,4.897899,6.330947,6.442565,NA,2023-03-01,MATRIZ_PRECO_CT_B3_IDIV
2004-04-09,NA,NA,NA,NA,3.300357,NA,NA,1.330402,4518.543945,NA,-62.589317,0.164663,NA,NA,8.587607,NA,NA,2.369039,3.197454,3.902623,3.715352,NA,4.62e-4,0.802001,NA,NA,NA,NA,NA,NA,3.464845,NA,1.353492,1.397666,NA,NA,NA,NA,12.804695,4615.435547,3.418138,4.897899,6.330947,6.442565,NA,2023-03-01,MATRIZ_PRECO_CT_B3_IDIV
2004-04-12,NA,NA,NA,NA,3.367711,3.12664,NA,1.330402,4612.325684,NA,-63.324326,0.164663,0.59939,NA,8.694952,NA,NA,2.369039,3.149578,3.921214,3.770529,NA,4.62e-4,0.818513,NA,NA,NA,NA,NA,5.095383,3.524988,NA,1.393195,1.397666,NA,4.831679,0.202884,NA,12.572166,4634.195801,3.394726,4.897899,6.396895,6.4061,NA,2023-03-01,MATRIZ_PRECO_CT_B3_IDIV
2004-04-13,NA,NA,NA,NA,3.277905,3.123888,NA,1.34768,4578.223633,NA,-63.324326,0.164663,NA,NA,8.802297,NA,NA,2.369039,3.111961,3.903785,3.756735,1.065194,4.62e-4,0.811436,NA,NA,NA,NA,NA,5.004844,3.484759,NA,1.393195,1.397666,NA,4.751367,NA,NA,12.883252,4547.890625,3.359608,4.983829,6.428221,6.239982,NA,2023-03-01,MATRIZ_PRECO_CT_B3_IDIV
2004-04-14,NA,NA,NA,NA,3.210552,3.053703,NA,1.330402,4527.070313,NA,-63.154713,0.164663,0.600989,NA,8.536082,NA,NA,2.369039,3.057245,3.903785,3.683623,NA,4.62e-4,0.809078,NA,NA,NA,NA,NA,4.906759,3.423818,NA,1.407632,1.397666,NA,4.656115,0.203425,NA,13.040367,4671.722168,3.44155,4.897899,6.279839,6.118027,NA,2023-03-01,MATRIZ_PRECO_CT_B3_IDIV
2004-04-15,NA,NA,NA,NA,2.918683,2.986272,NA,1.278568,4467.39209,NA,-62.080475,0.164663,0.59939,NA,8.381505,NA,NA,2.369039,3.053825,3.717892,3.610512,NA,4.62e-4,0.787848,NA,NA,NA,NA,NA,4.828796,3.385582,NA,1.375148,1.397466,NA,4.469348,0.202884,NA,12.584736,4634.195801,3.418138,4.638397,5.918777,6.118027,NA,2023-03-01,MATRIZ_PRECO_CT_B3_IDIV
2004-04-16,NA,NA,NA,NA,2.941134,2.960124,NA,1.330402,4488.706055,NA,-62.193535,0.164663,0.607382,NA,8.254839,NA,NA,2.369039,3.050407,3.834655,3.715352,NA,4.62e-4,0.790207,NA,NA,NA,NA,NA,4.788554,3.371642,NA,1.407632,1.397466,NA,4.445069,0.205589,NA,12.726136,4615.435547,3.371314,4.622929,5.935264,6.158544,NA,2023-03-01,MATRIZ_PRECO_CT_B3_IDIV
2004-04-19,NA,NA,NA,NA,2.87378,2.957372,NA,1.295846,4497.230469,NA,-62.306625,0.164663,0.607382,NA,7.997211,NA,NA,2.369039,2.988851,3.834075,3.715352,NA,4.62e-4,0.790207,NA,NA,NA,NA,NA,4.759381,3.341768,NA,1.41846,1.397466,NA,4.30873,0.205589,NA,12.883252,4596.67334,3.32449,4.382332,5.753909,6.178802,NA,2023-03-01,MATRIZ_PRECO_CT_B3_IDIV
2004-04-20,NA,NA,NA,NA,2.806426,2.895444,NA,1.244012,4390.661133,NA,-59.366547,0.164663,0.615374,NA,7.301612,NA,NA,2.369039,2.872579,3.658638,3.609593,NA,4.62e-4,0.780772,NA,NA,NA,NA,NA,4.618036,3.234226,NA,1.360711,1.397466,NA,4.170519,0.208294,NA,12.411919,4427.816406,3.312783,4.34796,5.58904,5.980271,NA,2023-03-01,MATRIZ_PRECO_CT_B3_IDIV
2004-04-21,NA,NA,NA,NA,2.806426,NA,NA,1.244012,4390.661133,NA,-59.366547,0.164663,NA,NA,7.301612,NA,NA,2.369039,2.872579,3.658638,3.609593,NA,4.62e-4,0.780772,NA,NA,NA,NA,NA,NA,3.234226,NA,1.360711,1.397466,NA,NA,NA,NA,12.411919,4427.816406,3.312783,4.34796,5.58904,5.980271,NA,2023-03-01,MATRIZ_PRECO_CT_B3_IDIV
2004-04-22,NA,NA,NA,NA,2.783975,2.88994,NA,1.26129,4399.187012,NA,-59.931946,0.164663,0.615374,NA,7.256527,NA,NA,2.369039,2.906776,3.514569,3.517628,NA,4.62e-4,0.766619,NA,NA,NA,NA,NA,4.64369,3.222278,NA,1.371539,1.397466,NA,4.084607,0.208294,NA,12.411919,4394.044434,3.32449,4.34796,5.394495,5.76148,NA,2023-03-01,MATRIZ_PRECO_CT_B3_IDIV
2004-04-23,NA,NA,NA,NA,2.783975,NA,NA,1.26129,4399.187012,NA,-59.931946,0.164663,NA,NA,7.256527,NA,NA,2.369039,2.906776,3.514569,3.517628,NA,4.62e-4,0.766619,NA,NA,NA,NA,NA,NA,3.222278,NA,1.371539,1.397466,NA,NA,NA,NA,12.411919,4394.044434,3.32449,4.34796,5.394495,5.76148,NA,2023-03-01,MATRIZ_PRECO_CT_B3_IDIV
2004-04-26,NA,NA,NA,NA,2.761522,2.891316,NA,1.278568,4262.777832,NA,-59.988503,0.164663,0.615374,NA,7.473365,NA,NA,2.369039,2.99227,3.642372,3.570048,NA,4.56e-4,0.745389,NA,NA,NA,NA,NA,4.567235,3.194395,NA,1.389585,1.397466,NA,4.256433,0.208294,NA,12.411919,4352.768066,3.289372,4.382332,5.770396,5.712861,NA,2023-03-01,MATRIZ_PRECO_CT_B3_IDIV
2004-04-27,NA,NA,NA,NA,2.783975,2.862416,NA,1.330402,4305.405762,NA,-60.893131,0.164663,NA,NA,7.514156,NA,NA,2.369039,3.026468,3.645276,3.507972,NA,4.34e-4,0.735954,NA,NA,NA,NA,NA,4.612504,3.234226,NA,1.389585,1.397466,NA,4.263905,NA,NA,12.569027,4491.60791,3.336196,4.468259,5.770396,5.753375,NA,2023-03-01,MATRIZ_PRECO_CT_B3_IDIV
2004-04-28,NA,NA,NA,NA,2.649266,2.727553,NA,1.26129,4083.740723,NA,-59.931946,0.164663,0.615374,NA,7.041837,NA,NA,2.369039,3.026468,3.590088,3.476244,NA,4.34e-4,0.712366,NA,NA,NA,NA,NA,4.501844,3.148192,NA,1.339055,1.397466,NA,4.05846,0.208294,NA,11.846313,4258.959961,3.244889,4.468259,5.391198,5.389128,NA,2023-03-01,MATRIZ_PRECO_CT_B3_IDIV
2004-04-29,NA,NA,NA,NA,2.469655,2.614708,NA,1.209456,4007.010498,NA,-57.557297,0.164663,0.607382,NA,6.655395,NA,NA,2.369039,3.005949,3.535483,3.402672,1.065194,4.41e-4,0.681701,NA,NA,NA,NA,NA,4.275495,2.987277,NA,1.328227,1.397466,NA,3.884765,0.205589,NA,11.264993,3955.01416,3.048229,4.262032,4.93781,5.389535,NA,2023-03-01,MATRIZ_PRECO_CT_B3_IDIV
2004-04-30,NA,NA,NA,NA,2.424752,2.628469,NA,1.157622,3913.22998,NA,0.343717,0.164663,NA,NA,6.526581,NA,NA,2.369039,3.094862,3.601707,3.425664,1.065194,4.41e-4,0.672265,NA,NA,NA,NA,NA,4.250346,2.975329,NA,1.346274,1.397466,NA,3.473877,NA,NA,11.029321,3834.938965,2.809428,4.279218,4.781185,5.279735,NA,2023-03-01,MATRIZ_PRECO_CT_B3_IDIV
2004-05-03,NA,NA,NA,NA,2.37985,2.594065,NA,1.1749,3836.500244,NA,0.356223,0.164663,NA,NA,6.39562,NA,NA,2.369039,2.906776,3.659801,3.912385,1.065194,4.34e-4,0.676983,NA,NA,NA,NA,NA,4.350944,3.003211,NA,1.324618,1.397466,NA,3.386097,NA,NA,10.997899,3819.928223,2.851569,4.279218,4.805915,5.307692,NA,2023-03-01,MATRIZ_PRECO_CT_B3_IDIV
2004-05-04,NA,NA,NA,NA,2.559461,2.614708,NA,1.1749,3892.768066,NA,0.368013,0.164663,NA,NA,6.419235,NA,NA,2.369039,2.906776,3.712082,3.963192,1.065194,4.34e-4,0.688778,NA,NA,NA,NA,NA,4.466634,3.110752,NA,1.335446,1.397466,NA,3.623291,NA,NA,11.312128,3857.452393,2.89371,4.34796,4.997162,5.502172,NA,2023-03-01,MATRIZ_PRECO_CT_B3_IDIV
2004-05-05,NA,NA,NA,NA,2.469655,2.738562,NA,1.192179,3819.449951,NA,0.358366,0.164663,NA,NA,6.464321,NA,NA,2.369039,2.906776,3.683037,3.963192,1.065194,4.34e-4,0.698212,NA,NA,NA,NA,NA,4.612504,3.150582,NA,1.335446,1.397466,NA,3.606483,NA,NA,11.186437,3891.224854,3.006088,4.296404,5.092785,5.550792,NA,2023-03-01,MATRIZ_PRECO_CT_B3_IDIV
2004-05-06,NA,NA,NA,NA,2.447203,2.624341,NA,1.140345,3530.432373,NA,0.33943,0.164663,0.5898,NA,6.290423,NA,NA,2.369039,2.875999,3.485523,3.73963,NA,4.34e-4,0.674624,NA,NA,NA,NA,NA,4.315734,2.955812,NA,1.331836,1.397466,NA,3.361817,0.199638,NA,10.683675,3684.842773,2.879663,4.210476,4.814157,5.369277,NA,2023-03-01,MATRIZ_PRECO_CT_B3_IDIV
2004-05-07,NA,NA,NA,NA,2.37985,2.573423,NA,1.123067,3521.906738,NA,0.328711,0.164663,0.5898,NA,5.700024,NA,NA,2.369039,2.889677,3.294981,3.636992,1.065194,4.34e-4,0.667548,NA,NA,NA,NA,NA,4.16232,2.851854,NA,1.270478,1.277883,NA,3.227344,0.199638,NA,10.526561,3455.948242,2.837522,4.122828,4.476178,5.26758,NA,2023-03-01,MATRIZ_PRECO_CT_B3_IDIV
