ATIVO,NOME_EMPRESA,TIPO,QTD_TEORICA,PORC_PART,REDUTOR,PROPORCAO_QTD,DATA_REF,DATE_UPDATE,CARTEIRA_TEORICA
MUTC34,MICRON TECHN,DRN,66442080,0.358,94628201.22900066,0.7021382541047132,2024-08-19,2024-08-19,CARTEIRA_TEORICA_B3_BDRX
MSFT34,MICROSOFT,DRN ED,1783304640,9.31,94628201.22900066,18.84538242129738,2024-08-19,2024-08-19,CARTEIRA_TEORICA_B3_BDRX
M2ST34,MICROSTRATEG,DRN EB,109712120,0.062,94628201.22900066,1.1594019391163972,2024-08-19,2024-08-19,CARTEIRA_TEORICA_B3_BDRX
M1RN34,MODERNA INC,DRN,76575920,0.101,94628201.22900066,0.8092293735425229,2024-08-19,2024-08-19,CARTEIRA_TEORICA_B3_BDRX
M1NS34,MONSTER BEVE,DRN,83250880,0.146,94628201.22900066,0.8797681760697587,2024-08-19,2024-08-19,CARTEIRA_TEORICA_B3_BDRX
MSBR34,MORGAN STAN,DRN,16350000,0.099,94628201.22900066,0.17278147304557687,2024-08-19,2024-08-19,CARTEIRA_TEORICA_B3_BDRX
N1DA34,NASDAQ INC,DRN,11504132,0.12,94628201.22900066,0.1215719188422482,2024-08-19,2024-08-19,CARTEIRA_TEORICA_B3_BDRX
NFLX34,NETFLIX,DRN,216379800,0.873,94628201.22900066,2.2866312282145143,2024-08-19,2024-08-19,CARTEIRA_TEORICA_B3_BDRX
E1DU34,NEW ORIENTAL,DRN,24825285,0.035,94628201.22900066,0.2623455236132271,2024-08-19,2024-08-19,CARTEIRA_TEORICA_B3_BDRX
N1EM34,NEWMONT GOLD,DRN,11525520,0.173,94628201.22900066,0.12179794025787505,2024-08-19,2024-08-19,CARTEIRA_TEORICA_B3_BDRX
NEXT34,NEXTERA ENER,DRN,80948560,0.475,94628201.22900066,0.8554380084231352,2024-08-19,2024-08-19,CARTEIRA_TEORICA_B3_BDRX
NIKE34,NIKE,DRN,121146155,0.302,94628201.22900066,1.2802330957007815,2024-08-19,2024-08-19,CARTEIRA_TEORICA_B3_BDRX
N1VO34,NOVO NORDISK,DRN ED,274810240,1.381,94628201.22900066,2.904105081052508,2024-08-19,2024-08-19,CARTEIRA_TEORICA_B3_BDRX
NVDC34,NVIDIA CORP,DRN,12000000000,9.309,94628201.22900066,126.81209030868027,2024-08-19,2024-08-19,CARTEIRA_TEORICA_B3_BDRX
OXYP34,OCCIDENT PTR,DRN,52769964,0.151,94628201.22900066,0.5576557866961506,2024-08-19,2024-08-19,CARTEIRA_TEORICA_B3_BDRX
ORCL34,ORACLE,DRN,164389260,1.125,94628201.22900066,1.7372121404080934,2024-08-19,2024-08-19,CARTEIRA_TEORICA_B3_BDRX
PAGS34,PAGSEGURO,DRN,10433670,0.009,94628201.22900066,0.11025962519091399,2024-08-19,2024-08-19,CARTEIRA_TEORICA_B3_BDRX
P2LT34,PALANTIRTECH,DRN,63327060,0.202,94628201.22900066,0.6692197376419344,2024-08-19,2024-08-19,CARTEIRA_TEORICA_B3_BDRX
P2AN34,PALOALTO NET,DRN,193860000,0.334,94628201.22900066,2.0486493189367296,2024-08-19,2024-08-19,CARTEIRA_TEORICA_B3_BDRX
PYPL34,PAYPAL HOLD,DRN,214348400,0.219,94628201.22900066,2.2651640548600933,2024-08-19,2024-08-19,CARTEIRA_TEORICA_B3_BDRX
P1DD34,PDD HOLDING,DRN,132858700,0.592,94628201.22900066,1.404007455224488,2024-08-19,2024-08-19,CARTEIRA_TEORICA_B3_BDRX
PEPB34,PEPSICO INC,DRN,13740000,0.047,94628201.22900066,0.1451998434034389,2024-08-19,2024-08-19,CARTEIRA_TEORICA_B3_BDRX
PFIZ34,PFIZER,DRN,225871120,0.479,94628201.22900066,2.3869324056302297,2024-08-19,2024-08-19,CARTEIRA_TEORICA_B3_BDRX
PGCO34,PG,DRN,330418900,1.185,94628201.22900066,3.4917592822078993,2024-08-19,2024-08-19,CARTEIRA_TEORICA_B3_BDRX
P1LD34,PROLOGIS INC,DRN,110985720,0.339,94628201.22900066,1.1728609289678251,2024-08-19,2024-08-19,CARTEIRA_TEORICA_B3_BDRX
QCOM34,QUALCOMM,DRN,133920000,0.573,94628201.22900066,1.4152229278448718,2024-08-19,2024-08-19,CARTEIRA_TEORICA_B3_BDRX
R1IN34,REALTY INCOM,DRN,17222996,0.155,94628201.22900066,0.18200701034483657,2024-08-19,2024-08-19,CARTEIRA_TEORICA_B3_BDRX
RIOT34,RIO TINTO,DRN ED,12525030,0.229,94628201.22900066,0.1323604362899108,2024-08-19,2024-08-19,CARTEIRA_TEORICA_B3_BDRX
R2BL34,ROBLOX CORP,DRN,59105550,0.072,94628201.22900066,0.6246081953620181,2024-08-19,2024-08-19,CARTEIRA_TEORICA_B3_BDRX
SSFO34,SALESFOR INC,DRN,213400000,0.783,94628201.22900066,2.2551416726560305,2024-08-19,2024-08-19,CARTEIRA_TEORICA_B3_BDRX
BCSA34,SANTANDER,DRN,158255800,0.222,94628201.22900066,1.6723957334560369,2024-08-19,2024-08-19,CARTEIRA_TEORICA_B3_BDRX
SCHW34,SCHWAB,DRN ED,141878000,0.347,94628201.22900066,1.4993204790679115,2024-08-19,2024-08-19,CARTEIRA_TEORICA_B3_BDRX
S2EA34,SEA LTD,DRN,130307750,0.123,94628201.22900066,1.377049846743411,2024-08-19,2024-08-19,CARTEIRA_TEORICA_B3_BDRX
N1OW34,SERVICENOW,DRN,101000000,0.499,94628201.22900066,1.067335093431392,2024-08-19,2024-08-19,CARTEIRA_TEORICA_B3_BDRX
S2HO34,SHOPIFY INC,DRN,1450160400,0.269,94628201.22900066,15.324822633905992,2024-08-19,2024-08-19,CARTEIRA_TEORICA_B3_BDRX
S1BS34,SIBANYE STIL,DRN,14152836,0.009,94628201.22900066,0.14956255974632843,2024-08-19,2024-08-19,CARTEIRA_TEORICA_B3_BDRX
SIMN34,SIMON PROP,DRN,13030624,0.152,94628201.22900066,0.13770338895553805,2024-08-19,2024-08-19,CARTEIRA_TEORICA_B3_BDRX
S1LG34,SL GREEN REA,DRN,1296120,0.012,94628201.22900066,0.013696973874240554,2024-08-19,2024-08-19,CARTEIRA_TEORICA_B3_BDRX
SNEC34,SONY GROUP,DRN,12486200,0.337,94628201.22900066,0.1319500935010203,2024-08-19,2024-08-19,CARTEIRA_TEORICA_B3_BDRX
S1PO34,SPOTIFY TECH,DRN,7933088,0.2,94628201.22900066,0.08383428932355898,2024-08-19,2024-08-19,CARTEIRA_TEORICA_B3_BDRX
S2TA34,STAG INDUSTR,DRN,9089165,0.021,94628201.22900066,0.09605133440087466,2024-08-19,2024-08-19,CARTEIRA_TEORICA_B3_BDRX
SBUB34,STARBUCKS,DRN ED,11350000,0.322,94628201.22900066,0.11994310208362675,2024-08-19,2024-08-19,CARTEIRA_TEORICA_B3_BDRX
S2UI34,SUN COMMUN,DRN,24928460,0.049,94628201.22900066,0.26343584339802695,2024-08-19,2024-08-19,CARTEIRA_TEORICA_B3_BDRX
TSMC34,TAIWANSMFAC,DRN,414960480,2.704,94628201.22900066,4.385167155357776,2024-08-19,2024-08-19,CARTEIRA_TEORICA_B3_BDRX
T1TW34,TAKE-TWO INT,DRN,6829848,0.076,94628201.22900066,0.0721756084475466,2024-08-19,2024-08-19,CARTEIRA_TEORICA_B3_BDRX
T1AL34,TAL EDUCATIO,DRN,49102240,0.014,94628201.22900066,0.5188964744365411,2024-08-19,2024-08-19,CARTEIRA_TEORICA_B3_BDRX
T2DH34,TELADOCHEALT,DRN,50111700,0.004,94628201.22900066,0.5295641188267911,2024-08-19,2024-08-19,CARTEIRA_TEORICA_B3_BDRX
TLNC34,TELEFONIC,DRN,57504580,0.077,94628201.22900066,0.6076896660102274,2024-08-19,2024-08-19,CARTEIRA_TEORICA_B3_BDRX
TSLA34,TESLA INC,DRN,1020515200,2.068,94628201.22900066,10.784472141981741,2024-08-19,2024-08-19,CARTEIRA_TEORICA_B3_BDRX
TEXA34,TEXAS INC,DRN,9160000,0.037,94628201.22900066,0.0967998956022926,2024-08-19,2024-08-19,CARTEIRA_TEORICA_B3_BDRX
TMCO34,TOYOTAMO,DRN,261039840,0.892,94628201.22900066,2.7585839803536207,2024-08-19,2024-08-19,CARTEIRA_TEORICA_B3_BDRX
T2TD34,TRADE DESK,DRN,444809100,0.135,94628201.22900066,4.700597646610232,2024-08-19,2024-08-19,CARTEIRA_TEORICA_B3_BDRX
RIGG34,TRANSOCEAN,DRN,8195797,0.013,94628201.22900066,0.08661051244296757,2024-08-19,2024-08-19,CARTEIRA_TEORICA_B3_BDRX
U1BE34,UBER TECH IN,DRN,83261760,0.447,94628201.22900066,0.8798831523649718,2024-08-19,2024-08-19,CARTEIRA_TEORICA_B3_BDRX
ULEV34,UNILEVER,DRN ED,25025490,0.457,94628201.22900066,0.2644612248249146,2024-08-19,2024-08-19,CARTEIRA_TEORICA_B3_BDRX
UNHH34,UNITEDHEALTH,DRN,645353870,1.594,94628201.22900066,6.819889436958025,2024-08-19,2024-08-19,CARTEIRA_TEORICA_B3_BDRX
U2ST34,UNITY SOFTWR,DRN,77188480,0.019,94628201.22900066,0.8157027080458134,2024-08-19,2024-08-19,CARTEIRA_TEORICA_B3_BDRX
U2PS34,UPSTART HOLD,DRN,17561078,0.009,94628201.22900066,0.1855797507711482,2024-08-19,2024-08-19,CARTEIRA_TEORICA_B3_BDRX
VERZ34,VERIZON,DRN,252600000,0.511,94628201.22900066,2.6693945009977194,2024-08-19,2024-08-19,CARTEIRA_TEORICA_B3_BDRX
VISA34,VISA INC,DRN ED,22990000,0.092,94628201.22900066,0.2429508296830466,2024-08-19,2024-08-19,CARTEIRA_TEORICA_B3_BDRX
V1OD34,VODAFONE GRO,DRN,54160240,0.078,94628201.22900066,0.5723477705016498,2024-08-19,2024-08-19,CARTEIRA_TEORICA_B3_BDRX
WALM34,WAL MART,DRN ED,1289287840,1.764,94628201.22900066,13.624773833330275,2024-08-19,2024-08-19,CARTEIRA_TEORICA_B3_BDRX
DISB34,WALT DISNEY,DRN,18350000,0.032,94628201.22900066,0.1939168214303569,2024-08-19,2024-08-19,CARTEIRA_TEORICA_B3_BDRX
WFCO34,WELLS FARGO,DRN ED,140068000,0.579,94628201.22900066,1.4801929887796856,2024-08-19,2024-08-19,CARTEIRA_TEORICA_B3_BDRX
Z1TS34,ZOETIS INC,DRN,73111552,0.251,94628201.22900066,0.7726190612359811,2024-08-19,2024-08-19,CARTEIRA_TEORICA_B3_BDRX
Z1OM34,ZOOM VIDEO,DRN,65224900,0.045,94628201.22900066,0.6892754924312199,2024-08-19,2024-08-19,CARTEIRA_TEORICA_B3_BDRX
