date,abcb4.sa,b3sa3.sa,bpan4.sa,brsr6.sa,bbse3.sa,bbdc3.sa,bbdc4.sa,bbas3.sa,ciel3.sa,itsa4.sa,itub3.sa,itub4.sa,pssa3.sa,sanb11.sa,sula11.sa,wizs3.sa,DATE_UPDATE,CARTEIRA_TEORICA
2005-01-13,NA,NA,NA,NA,NA,1.437343,NA,5.134883,NA,1.214318,3.140493,3.998377,1.7054,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2005-01-14,NA,NA,NA,NA,NA,1.417102,NA,5.225915,NA,1.203571,3.140493,4.018672,1.721679,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2005-01-17,NA,NA,NA,NA,NA,1.428379,NA,5.209055,NA,1.192825,3.140493,3.957992,1.689896,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2005-01-18,NA,NA,NA,NA,NA,1.474932,NA,5.251201,NA,1.190139,3.140493,3.957992,1.627882,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2005-01-19,NA,NA,NA,NA,NA,1.515123,NA,5.411351,NA,1.211631,3.149621,4.028671,1.635633,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2005-01-20,NA,NA,NA,NA,NA,1.489101,NA,5.242771,NA,1.182079,3.149621,3.957992,1.596875,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2005-01-21,NA,NA,NA,NA,NA,1.445728,NA,5.141626,NA,1.187452,3.103976,3.932751,1.62013,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2005-01-24,NA,NA,NA,NA,NA,1.445728,NA,5.276486,NA,1.195512,3.103976,3.947897,1.625556,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2005-01-26,NA,NA,NA,NA,NA,1.47869,NA,5.289974,NA,1.184765,3.049201,3.877115,1.658889,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2005-01-27,NA,NA,NA,NA,NA,1.487365,NA,5.192198,NA,1.174019,3.049201,3.816533,1.658889,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2005-01-28,NA,NA,NA,NA,NA,1.497773,NA,5.11634,NA,1.182079,3.049201,3.826731,1.612378,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2005-01-31,NA,NA,NA,NA,NA,1.572662,NA,5.209055,NA,1.211631,3.049201,3.937799,1.631758,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2005-02-01,NA,NA,NA,NA,NA,1.561387,NA,5.070821,NA,1.225063,3.012683,4.020089,1.634858,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2005-02-02,NA,NA,NA,NA,NA,1.619505,NA,5.343919,NA,1.254616,3.103976,4.129638,1.651138,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2005-02-03,NA,NA,NA,NA,NA,1.746729,NA,5.512496,NA,1.30566,3.103976,4.271,1.713151,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2005-02-04,NA,NA,NA,NA,NA,1.902,NA,5.767049,NA,1.362078,3.103976,4.422452,1.783694,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2005-02-09,NA,NA,NA,NA,NA,1.943059,NA,5.815938,NA,1.345958,3.103976,4.382065,1.821677,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2005-02-10,NA,NA,NA,NA,NA,1.891011,NA,5.799082,NA,1.340585,3.195271,4.371966,1.837181,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2005-02-11,NA,NA,NA,NA,NA,1.90836,NA,5.765366,NA,1.348645,3.195271,4.370954,1.914699,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2005-02-14,NA,NA,NA,NA,NA,2.024019,NA,5.647359,NA,1.39163,3.377856,4.523318,1.891444,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2005-02-15,NA,NA,NA,NA,NA,2.009561,NA,5.984514,NA,1.405061,3.377856,4.573802,1.899195,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2005-02-16,NA,NA,NA,NA,NA,1.966188,NA,5.901911,NA,1.37551,3.377856,4.483132,1.971288,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2005-02-17,NA,NA,NA,NA,NA,1.966188,NA,6.068803,NA,1.397003,3.450889,4.513322,2.085239,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2005-02-18,NA,NA,NA,NA,NA,1.94595,NA,6.237381,NA,1.359391,3.450889,4.368029,1.999969,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2005-02-21,NA,NA,NA,NA,NA,1.902578,NA,6.003058,NA,1.345958,3.450889,4.351774,1.914699,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2005-02-22,NA,NA,NA,NA,NA,1.951733,NA,5.638928,NA,1.359391,3.450889,4.45779,1.937955,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2005-02-23,NA,NA,NA,NA,NA,1.971972,NA,5.414722,NA,1.351331,3.377856,4.462839,1.957333,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2005-02-24,NA,NA,NA,NA,NA,2.052934,NA,5.546214,NA,1.407749,3.514796,4.68497,1.937955,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2005-02-25,NA,NA,NA,NA,NA,2.038476,NA,5.413036,NA,1.3943160000000001,3.514796,4.62439,1.953459,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2005-02-28,NA,NA,NA,NA,NA,2.038476,NA,5.225915,NA,1.362078,3.514796,4.543615,1.899195,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2005-03-01,NA,NA,NA,NA,NA,2.078958,NA,5.143309,NA,1.380883,3.469151,4.574005,1.891444,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2005-03-02,NA,NA,NA,NA,NA,2.050041,NA,5.192198,NA,1.39163,3.469151,4.62449,1.918575,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2005-03-03,NA,NA,NA,NA,NA,2.093414,NA,5.237714,NA,1.4373,3.47828,4.796037,1.937955,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2005-03-04,NA,NA,NA,NA,NA,2.16252,NA,5.276486,NA,1.488345,3.651737,4.907102,1.930203,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2005-03-07,NA,NA,NA,NA,NA,2.229311,NA,5.522613,NA,1.501778,3.62435,4.886905,1.953459,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2005-03-08,NA,NA,NA,NA,NA,2.194326,NA,5.579927,NA,1.477599,3.62435,4.874792,1.984465,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2005-03-09,NA,NA,NA,NA,NA,2.139679,NA,5.445066,NA,1.464166,3.62435,4.795935,1.968962,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2005-03-10,NA,NA,NA,NA,NA,2.117992,NA,5.563072,NA,1.464166,3.879971,4.770794,1.954233,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2005-03-11,NA,NA,NA,NA,NA,2.107294,NA,5.512496,NA,1.464166,3.861711,4.745553,1.953459,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2005-03-14,NA,NA,NA,NA,NA,2.052934,NA,5.419778,NA,1.44536,3.861711,4.676892,1.865087,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2005-03-15,NA,NA,NA,NA,NA,2.009561,NA,5.360777,NA,1.423868,3.834324,4.632467,1.825553,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2005-03-16,NA,NA,NA,NA,NA,2.038188,NA,5.293344,NA,1.464166,3.834324,4.705164,1.848809,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2005-03-17,NA,NA,NA,NA,NA,2.052934,NA,5.394492,NA,1.469539,3.834324,4.745553,1.915475,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2005-03-18,NA,NA,NA,NA,NA,2.052934,NA,5.377636,NA,1.423868,3.879971,4.614288,1.945706,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2005-03-21,NA,NA,NA,NA,NA,2.04715,NA,5.279858,NA,1.38357,3.879971,4.462839,1.937955,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2005-03-22,NA,NA,NA,NA,NA,2.035296,NA,5.158483,NA,1.354018,3.879971,4.402256,1.953459,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2005-03-23,NA,NA,NA,NA,NA,1.992791,NA,4.971363,NA,1.332525,3.879971,4.276046,1.899195,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2005-03-24,NA,NA,NA,NA,NA,2.006671,NA,5.006763,NA,1.356704,3.852585,4.462839,1.85346,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2005-03-28,NA,NA,NA,NA,NA,1.963009,NA,4.796041,NA,1.343272,3.852585,4.356822,1.852684,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2005-03-29,NA,NA,NA,NA,NA,1.936987,NA,4.694894,NA,1.2976,3.852585,4.260898,1.855785,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2005-03-30,NA,NA,NA,NA,NA,1.94595,NA,4.85336,NA,1.31372,3.852585,4.331578,1.821677,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2005-03-31,NA,NA,NA,NA,NA,1.937276,NA,4.989905,NA,1.32178,3.852585,4.392161,1.861211,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2005-04-01,NA,NA,NA,NA,NA,1.917035,NA,5.015192,NA,1.327152,3.852585,4.382065,1.926327,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2005-04-04,NA,NA,NA,NA,NA,1.906916,NA,4.868529,NA,1.292227,3.651737,4.331578,2.015473,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2005-04-05,NA,NA,NA,NA,NA,1.879447,NA,4.752208,NA,1.302973,3.651737,4.32653,1.976713,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2005-04-06,NA,NA,NA,NA,NA,1.888119,NA,4.77244,NA,1.2976,3.651737,4.321482,1.918575,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2005-04-07,NA,NA,NA,NA,NA,1.937276,NA,4.796041,NA,1.32178,3.651737,4.341675,1.906947,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2005-04-08,NA,NA,NA,NA,NA,1.922817,NA,4.720181,NA,1.302973,3.606091,4.311385,1.933304,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2005-04-11,NA,NA,NA,NA,NA,1.922817,NA,4.58532,NA,1.311033,3.606091,4.351774,1.922451,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2005-04-12,NA,NA,NA,NA,NA,1.922817,NA,4.669608,NA,1.316406,3.560441,4.316434,1.906947,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2005-04-13,NA,NA,NA,NA,NA,1.937276,NA,4.720181,NA,1.319093,3.560441,4.321482,1.860437,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2005-04-14,NA,NA,NA,NA,NA,1.872217,NA,4.637578,NA,1.28954,3.560441,4.220411,1.782918,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2005-04-15,NA,NA,NA,NA,NA,1.879447,NA,4.551604,NA,1.262676,3.560441,4.150844,1.74416,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2005-04-18,NA,NA,NA,NA,NA,1.84764,NA,4.720181,NA,1.262676,3.560441,4.20032,1.74416,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2005-04-19,NA,NA,NA,NA,NA,1.866724,NA,4.973047,NA,1.28954,3.560441,4.301286,1.736407,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2005-04-20,NA,NA,NA,NA,NA,1.831737,NA,4.973047,NA,1.276108,3.560441,4.207386,1.736407,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2005-04-22,NA,NA,NA,NA,NA,1.834629,NA,5.040481,NA,1.292227,3.560441,4.331578,1.736407,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2005-04-25,NA,NA,NA,NA,NA,1.821615,NA,5.057335,NA,1.340585,3.469151,4.361869,1.720904,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2005-04-26,NA,NA,NA,NA,NA,1.893903,NA,5.057335,NA,1.380883,3.560441,4.483031,1.697648,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2005-04-27,NA,NA,NA,NA,NA,1.919926,NA,5.053962,NA,1.388943,3.514796,4.553811,1.74416,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2005-04-28,NA,NA,NA,NA,NA,1.836073,NA,4.914045,NA,1.337898,3.514796,4.316434,1.732531,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2005-04-29,NA,NA,NA,NA,NA,1.856314,NA,4.930904,NA,1.32178,3.514796,4.462839,1.732531,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2005-05-02,NA,NA,NA,NA,NA,1.969949,NA,4.922477,NA,1.337897,3.514796,4.472934,1.728655,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2005-05-03,NA,NA,NA,NA,NA,1.922817,NA,4.989905,NA,1.329822,3.49654,4.364998,1.720904,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2005-05-04,NA,NA,NA,NA,NA,1.989322,NA,5.24783,NA,1.38366,3.551313,4.553709,1.651138,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2005-05-05,NA,NA,NA,NA,NA,1.984407,NA,5.224229,NA,1.378276,3.560441,4.49313,1.615479,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2005-05-06,NA,NA,NA,NA,NA,1.992213,NA,5.177027,NA,1.372892,3.469151,4.472934,1.62013,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2005-05-09,NA,NA,NA,NA,NA,2.057268,NA,5.091053,NA,1.3702,3.469151,4.462839,1.666641,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2005-05-10,NA,NA,NA,NA,NA,2.078379,NA,4.973047,NA,1.332514,3.377856,4.311385,1.627882,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2005-05-11,NA,NA,NA,NA,NA,2.024019,NA,5.02362,NA,1.316362,3.286562,4.271099,1.651138,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2005-05-12,NA,NA,NA,NA,NA,1.966188,NA,5.040481,NA,1.292134,3.286562,4.159928,1.643385,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2005-05-13,NA,NA,NA,NA,NA,1.995105,NA,5.015192,NA,1.305593,3.377856,4.210413,1.666641,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2005-05-16,NA,NA,NA,NA,NA,2.038476,NA,5.097795,NA,1.32713,3.377856,4.271,1.674393,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2005-05-17,NA,NA,NA,NA,NA,2.023729,NA,5.082621,NA,1.332514,3.377856,4.291191,1.656563,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2005-05-18,NA,NA,NA,NA,NA,2.081846,NA,5.091053,NA,1.345973,3.377856,4.321381,1.589122,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2005-05-19,NA,NA,NA,NA,NA,2.096015,NA,5.099482,NA,1.345973,3.377856,4.316434,1.596099,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2005-05-20,NA,NA,NA,NA,NA,2.038476,NA,5.059022,NA,1.329822,3.377856,4.291191,1.589122,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2005-05-23,NA,NA,NA,NA,NA,1.969081,NA,5.065765,NA,1.316362,3.377856,4.240705,1.581371,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2005-05-24,NA,NA,NA,NA,NA,2.003779,NA,5.099482,NA,1.308286,3.469151,4.230609,1.596099,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2005-05-25,NA,NA,NA,NA,NA,2.014766,NA,5.091053,NA,1.308286,3.469151,4.240705,1.608503,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2005-05-27,NA,NA,NA,NA,NA,2.006671,NA,5.224229,NA,1.321745,3.469151,4.270898,1.682145,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2005-05-30,NA,NA,NA,NA,NA,2.024019,NA,5.209055,NA,1.319054,3.469151,4.306232,1.720904,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2005-05-31,NA,NA,NA,NA,NA,2.024019,NA,5.175341,NA,1.324437,3.469151,4.281095,1.74416,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2005-06-01,NA,NA,NA,NA,NA,2.038476,NA,5.209055,NA,1.345973,3.469151,4.402054,1.775166,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2005-06-02,NA,NA,NA,NA,NA,2.061609,NA,5.310205,NA,1.394428,3.469151,4.644582,1.79067,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2005-06-03,NA,NA,NA,NA,NA,2.096305,NA,5.428208,NA,1.402503,3.514796,4.635695,1.779043,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2005-06-06,NA,NA,NA,NA,NA,2.110761,NA,5.234343,NA,1.372892,3.514796,4.584002,1.658889,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2005-06-07,NA,NA,NA,NA,NA,2.139679,NA,5.123083,NA,1.386352,3.514796,4.49313,1.651138,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2005-06-08,NA,NA,NA,NA,NA,2.093123,NA,4.989905,NA,1.378276,3.514796,4.498178,1.635633,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2005-06-09,NA,NA,NA,NA,NA,2.06739,NA,4.871902,NA,1.372892,3.514796,4.472934,1.592999,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2005-06-10,NA,NA,NA,NA,NA,2.081846,NA,4.930904,NA,1.367508,3.514796,4.462839,1.674393,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2005-06-13,NA,NA,NA,NA,NA,2.055247,NA,4.863473,NA,1.359433,3.514796,4.447694,1.674393,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2005-06-14,NA,NA,NA,NA,NA,2.12522,NA,5.182085,NA,1.356741,3.469151,4.472934,1.627882,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2005-06-15,NA,NA,NA,NA,NA,2.080402,NA,5.133198,NA,1.332514,3.469151,4.407306,1.612378,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2005-06-16,NA,NA,NA,NA,NA,2.117412,NA,5.242771,NA,1.337897,3.286562,4.392161,1.627882,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2005-06-17,NA,NA,NA,NA,NA,2.150664,NA,5.441696,NA,1.345973,3.286562,4.428507,1.666641,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2005-06-20,NA,NA,NA,NA,NA,2.168302,NA,5.463611,NA,1.354048,3.286562,4.412354,1.643385,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2005-06-21,NA,NA,NA,NA,NA,2.139679,NA,5.394492,NA,1.345973,3.313951,4.351871,1.666641,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2005-06-22,NA,NA,NA,NA,NA,2.123774,NA,5.316948,NA,1.335205,3.313951,4.368938,1.658889,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2005-06-23,NA,NA,NA,NA,NA,2.119438,NA,5.209055,NA,1.313669,3.240917,4.260898,1.627882,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2005-06-24,NA,NA,NA,NA,NA,2.122329,NA,5.251201,NA,1.332514,3.240917,4.269987,1.665866,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2005-06-27,NA,NA,NA,NA,NA,2.16888,NA,5.210742,NA,1.340589,3.240917,4.341675,1.639509,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2005-06-28,NA,NA,NA,NA,NA,2.232203,NA,5.192198,NA,1.362124,3.286562,4.412354,1.641835,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2005-06-29,NA,NA,NA,NA,NA,2.22642,NA,5.209055,NA,1.359433,3.286562,4.370855,1.627882,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2005-06-30,NA,NA,NA,NA,NA,2.298707,NA,5.335488,NA,1.367508,3.286562,4.361869,1.627882,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2005-07-01,NA,NA,NA,NA,NA,2.276442,NA,5.343919,NA,1.364816,3.286562,4.432544,1.658889,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2005-07-04,NA,NA,NA,NA,NA,2.237986,NA,5.175341,NA,1.356741,3.286562,4.392057,1.627882,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2005-07-05,NA,NA,NA,NA,NA,2.224974,NA,5.057335,NA,1.343281,3.286562,4.392161,1.612378,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2005-07-06,NA,NA,NA,NA,NA,2.174375,NA,4.981477,NA,1.337897,3.313951,4.322491,1.627882,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2005-07-07,NA,NA,NA,NA,NA,2.16281,NA,4.897189,NA,1.340589,3.377856,4.407306,1.608503,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2005-07-08,NA,NA,NA,NA,NA,2.139679,NA,4.905616,NA,1.335205,3.377856,4.432544,1.606952,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2005-07-11,NA,NA,NA,NA,NA,2.159337,NA,5.033737,NA,1.356741,3.377856,4.467887,1.573619,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2005-07-12,NA,NA,NA,NA,NA,2.191723,NA,5.057335,NA,1.3702,3.377856,4.51322,1.60075,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2005-07-13,NA,NA,NA,NA,NA,2.211962,NA,5.209055,NA,1.402503,3.377856,4.538565,1.616254,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2005-07-14,NA,NA,NA,NA,NA,2.240588,NA,5.310205,NA,1.391736,3.377856,4.537558,1.62168,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2005-07-15,NA,NA,NA,NA,NA,2.22642,NA,5.225915,NA,1.389044,3.377856,4.468391,1.620905,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2005-07-18,NA,NA,NA,NA,NA,2.275576,NA,5.126452,NA,1.38366,3.377856,4.513322,1.608503,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2005-07-19,NA,NA,NA,NA,NA,2.257937,NA,5.082621,NA,1.362124,3.332208,4.45779,1.608503,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2005-07-20,NA,NA,NA,NA,NA,2.265455,NA,5.141626,NA,1.367508,3.332208,4.502115,1.61858,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2005-07-21,NA,NA,NA,NA,NA,2.255335,NA,5.182085,NA,1.372892,3.332208,4.492926,1.558115,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2005-07-22,NA,NA,NA,NA,NA,2.249551,NA,5.087682,NA,1.340589,3.332208,4.422452,1.558115,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2005-07-25,NA,NA,NA,NA,NA,2.139679,NA,4.846612,NA,1.300211,3.332208,4.240604,1.53486,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2005-07-26,NA,NA,NA,NA,NA,2.197507,NA,4.846612,NA,1.319054,3.332208,4.271,1.511604,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2005-07-27,NA,NA,NA,NA,NA,2.209071,NA,4.988219,NA,1.356741,3.332208,4.422452,1.503853,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2005-07-28,NA,NA,NA,NA,NA,2.223529,NA,5.217485,NA,1.389044,3.377856,4.563807,1.551139,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2005-07-29,NA,NA,NA,NA,NA,2.209071,NA,5.276486,NA,1.389044,3.377856,4.553709,1.57672,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2005-08-01,NA,NA,NA,NA,NA,2.230758,NA,5.308517,NA,1.440192,3.469151,4.654677,1.581371,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2005-08-02,NA,NA,NA,NA,NA,2.298707,NA,5.478782,NA,1.453651,3.560441,4.810171,1.627882,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2005-08-03,NA,NA,NA,NA,NA,2.240878,NA,5.716476,NA,1.426731,3.606091,4.692948,1.689896,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2005-08-04,NA,NA,NA,NA,NA,2.255047,NA,5.925511,NA,1.42404,3.606091,4.62439,1.713151,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2005-08-05,NA,NA,NA,NA,NA,2.223529,NA,5.630502,NA,1.407888,3.606091,4.568857,1.697648,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2005-08-08,NA,NA,NA,NA,NA,2.28425,NA,5.563072,NA,1.413273,3.469151,4.654677,1.686021,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
