date,also3.sa,alpa4.sa,abev3.sa,arzz3.sa,b3sa3.sa,bpan4.sa,bbse3.sa,bbdc3.sa,bbdc4.sa,brap4.sa,bbas3.sa,brkm5.sa,brfs3.sa,ccro3.sa,cmig4.sa,ciel3.sa,cogn3.sa,cple6.sa,csan3.sa,cpfe3.sa,cvcb3.sa,cyre3.sa,dxco3.sa,ecor3.sa,elet3.sa,elet6.sa,embr3.sa,enbr3.sa,engi11.sa,enev3.sa,egie3.sa,eqtl3.sa,eztc3.sa,flry3.sa,ggbr4.sa,goau4.sa,goll4.sa,hype3.sa,itsa4.sa,itub4.sa,jbss3.sa,klbn11.sa,rent3.sa,lren3.sa,mglu3.sa,mrfg3.sa,beef3.sa,mrve3.sa,mult3.sa,pcar3.sa,petr3.sa,petr4.sa,prio3.sa,qual3.sa,radl3.sa,rail3.sa,sbsp3.sa,sanb11.sa,smto3.sa,csna3.sa,slce3.sa,suzb3.sa,taee11.sa,vivt3.sa,tims3.sa,tots3.sa,ugpa3.sa,usim5.sa,vale3.sa,viia3.sa,wege3.sa,yduq3.sa,DATE_UPDATE,CARTEIRA_TEORICA
2014-05-23,15.523299,7.628022,11.564021,22.344221,2.812817,3.045232,15.577032,8.935634,8.423364,8.095887,13.51403,8.637874,47.416077,12.602899,5.026959,15.735094,12.171948,1.680926,6.248758,11.307005,13.445183,9.717808,5.459485,11.064623,5.479414,6.765572,18.560139,5.630434,8.307196,17.39683,15.100141,3.732201,12.279983,6.021027,9.481263,10.965158,13.38,14.264779,3.45791,12.380265,5.893865,8.290029,9.492148,9.381417,0.249931,3.208297,7.952266,3.896899,13.347075,66.042572,7.788277,7.799637,0.76,14.746873,3.487514,NA,18.344196,8.858089,10.005236,5.46533,5.253817,17.681589,8.136559,21.151808,9.429296,11.44344,23.546188,7.014162,17.754292,6.832241,4.325539,21.357765,2023-02-01,MATRIZ_PRECO_CT_B3_IBOV
2014-05-26,15.567051,7.705075,11.612843,22.360323,2.817593,2.970959,15.909045,8.901336,8.390011,8.145837,13.538162,8.649642,48.082569,12.766207,5.003205,15.692238,12.301667,1.706274,6.270636,11.400814,13.28384,9.675372,5.448039,11.354766,5.487366,6.84198,18.808243,5.624512,8.307196,17.682022,15.301479,3.77406,12.156938,6.003289,9.607678,11.092117,13.52,14.233232,3.450031,12.342223,6.000333,8.44274,9.537386,9.538724,0.245308,3.281062,7.992429,4.021457,13.319448,66.042572,7.872731,7.870143,0.77,14.865602,3.498504,NA,18.515409,8.917183,10.005236,5.666816,5.210486,17.681589,8.190061,21.458595,9.619466,11.44344,23.594267,7.031064,17.960594,6.832241,4.348689,21.056952,2023-02-01,MATRIZ_PRECO_CT_B3_IBOV
2014-05-27,15.715807999999999,7.679391,11.243186,22.352276,2.793715,2.91319,15.44976,8.737771,8.261723,8.104211,13.622627,8.543729,47.168526,12.496398,4.804264,15.587022,12.083307,1.625259,6.191538,11.069358,13.041827,9.526848,5.293525,11.166565,5.328313,6.633595,18.951384,5.446896,8.307196,17.39683,15.077774,3.750619,11.866548,5.985548,9.734097,11.259165,13.61,14.19381,3.426402,12.349137,5.749371,8.319117,9.473521,9.353075,0.239819,3.294292,7.952266,4.003664,13.054218,66.042572,7.699136,7.707098,0.77,14.878097,3.471029,NA,17.944698,8.982185,10.098123,5.666816,5.140074,17.681589,8.103635,21.237925,9.429296,11.452178,23.139688,7.022612,17.651138,7.6983,4.348689,20.334997,2023-02-01,MATRIZ_PRECO_CT_B3_IBOV
2014-05-28,15.400794,7.73718,11.264108,22.416666,2.793715,2.847169,15.577032,8.761516,8.346394,8.054262,14.081141,8.526075,47.397038,12.510597,4.78051,15.820827,12.161139,1.641661,6.233612,11.325767,12.728106,9.56221,5.30497,11.331241,5.32036,6.696111,19.104061,5.588989,8.307196,17.39683,15.256735,3.760666,11.905923,5.996191,9.727073,11.192347,14,14.35152,3.501232,12.573977,5.985125,8.406383,9.579965,9.622333,0.247042,3.314137,7.888006,4.175673,13.148156,66.042572,7.764817,7.799637,0.85,14.840601,3.480188,NA,18.221903,9.041281,10.161818,5.597556,5.145491,17.681589,8.148907,21.3671,9.667009,11.507531,23.253334,6.895851,17.651138,7.6983,4.365225,20.192112,2023-02-01,MATRIZ_PRECO_CT_B3_IBOV
2014-05-29,15.672055,7.692233,11.264108,23.34231,2.717305,2.7894,15.516167,8.640149,8.25659,8.062589,13.996674,8.620222,46.559162,12.567399,4.768634,15.781856,12.08547,1.64514,6.31776,11.44459,12.961156,9.555137,5.270635,11.346925,5.352172,6.772518,19.08497,5.577148,8.307196,17.539427,15.346215,3.787456,11.763192,6.013931,9.63577,11.245799,14,14.390947,3.446094,12.38373,5.734159,8.406383,9.550694,9.707362,0.242708,3.367058,7.87194,4.211261,13.294585,66.042572,7.614683,7.623373,0.84,14.865602,3.480188,NA,17.977312,8.923094,10.164473,5.547184,5.226736,17.681589,8.148907,21.124903,9.52438,11.580365,23.515591,6.828244,17.802834,7.6983,4.312313,20.004105,2023-02-01,MATRIZ_PRECO_CT_B3_IBOV
2014-05-30,15.462046,7.608761,11.061843,22.939854,2.621794,2.764642,15.770706,8.479223,8.00772,7.742081,13.809649,8.584917,45.89267,12.482194,4.62611,15.598705,12.295181,1.601899,6.3531,11.382051,12.817739,9.463193,5.276357,11.386132,5.288549,6.723895,19.466679,5.559387,8.307196,17.539427,14.907753,3.817595,11.339911,6.074248,9.361868,10.898338,13.17,14.28055,3.367325,12.037809,5.70374,8.319117,9.446909,9.643588,0.235196,3.505974,7.87194,4.07484,13.278006,66.042572,7.323796,7.354575,0.81,14.746873,3.480188,NA,17.781639,8.899456,10.111393,5.408661,5.159031,17.681589,7.984282,20.721237,9.635312,11.379348,23.537447,6.659228,17.268871,7.6983,4.300739,20.222191,2023-02-01,MATRIZ_PRECO_CT_B3_IBOV
2014-06-02,15.322038,7.59592,11.347804,22.344221,2.624181,2.805905,15.803909,8.531987,8.017977,7.991827,13.78552,8.855586,46.597244,12.467996,4.724094,15.805242,12.217349,1.622774,6.378344,11.425828,12.692252,9.371249,5.247743,11.37045,5.216976,6.786411,19.781576,5.452816,8.715139,16.969038,15.015133,3.767363,11.389131,5.99974,9.453171,11.025295,12.7,14.28055,3.400859,12.119138,5.825419,8.311843,9.345792,9.467867,0.220459,3.439823,7.984397,4.199398,13.068034,66.042572,7.347256,7.292881,0.82,14.615645,3.377613,NA,17.887629,9.141739,10.031776,5.496811,5.140074,17.681589,7.955475,20.828878,9.809635,11.373522,23.345129,6.718384,17.681482,8.102461,4.307353,20.116907,2023-02-01,MATRIZ_PRECO_CT_B3_IBOV
2014-06-03,15.12953,7.60234,11.403602,22.537401,2.626569,2.772895,16.268728,8.513197,8.087477,7.979339,13.966512,8.855586,48.092083,12.602899,4.810205,16.171537,12.301667,1.663033,6.417052,11.507129,12.781887,9.484412,5.247743,11.448866,5.280597,6.786411,19.953337,5.529783,8.811563,16.541246,15.323843,3.782432,11.344833,6.024576,9.74814,11.359395,12.65,14.50134,3.381135,12.191819,5.70374,8.413654,9.433606,9.484869,0.222193,3.585354,8.209309,4.312094,13.023829,66.042572,7.488008,7.447111,0.8,14.321963,3.361129,NA,17.895784,9.153557,10.275935,5.566072,5.107578,17.681589,8.0419,20.974192,9.833406,11.586192,23.646719,6.701482,17.505516,7.226779,4.365225,20.229713,2023-02-01,MATRIZ_PRECO_CT_B3_IBOV
2014-06-04,14.692007,7.512448,11.305958,22.440813,2.600304,2.772895,16.434736,8.420802,8.018159,7.916903,13.930308,8.743787,48.101608,12.688105,4.798326,16.093597,12.617317,1.665021,6.459125,11.544653,12.638472,9.342958,5.28208,11.550807,5.25674,6.84198,20.039223,5.731082,8.811563,15.685666,15.475968,3.753968,11.46788,5.992644,9.642794,11.259165,12.37,14.296321,3.369299,12.053389,5.779789,8.326392,9.510778,9.472116,0.228839,3.67135,8.377994,4.323956,12.949233,66.042572,7.38948,7.314914,0.8,14.371951,3.309842,NA,18.172983,9.082644,10.49621,5.547184,5.145491,17.681589,7.992511,21.022638,10.047351,11.621152,23.380095,6.667679,17.547987,7.602071,4.434673,20.944147,2023-02-01,MATRIZ_PRECO_CT_B3_IBOV
2014-06-05,14.692007,7.44824,11.215286,22.143,2.600304,2.756389,16.700348,8.341611,7.956539,7.846142,13.978576,8.649642,47.76836,12.553196,4.810205,16.116982,12.701635,1.657565,6.548321,11.613445,12.656399,9.215651,5.293525,11.629225,5.20107,6.84198,19.848372,5.624512,8.084682,15.400472,15.39096,3.779083,11.566315,5.978452,9.544472,11.10548,12.16,14.390947,3.341681,11.8942,5.620085,8.253673,9.563997,9.568481,0.234618,3.638275,8.361928,4.418859,12.95752,66.042572,7.262805,7.19153,0.84,14.309464,3.35197,NA,17.545204,9.171286,9.989313,5.540886,5.018207,17.681589,7.922547,21.205633,10.292988,11.726029,23.052275,6.667679,17.463043,7.602071,4.446246,20.771179,2023-02-01,MATRIZ_PRECO_CT_B3_IBOV
2014-06-06,14.788262,7.550974,11.368731,22.537401,2.674326,2.7894,16.949358,8.822051,8.344222,8.091725,14.720642,8.832049,48.749058,12.808805,4.94679,16.444307,12.831352,1.656572,6.640883,12.188802,12.871521,9.251015,5.419426,11.825266,5.686185,7.196234,19.752953,5.82581,8.158854,15.97086,15.265688,3.867826,11.664752,6.031672,9.628749,11.219074,12.51,14.45403,3.44426,12.425064,5.65811,8.290029,9.70504,9.782469,0.242997,3.803651,8.514547,4.42479,13.225513,66.042572,7.821119,7.790825,0.86,14.496923,3.421573,NA,17.822405,9.301291,9.925618,5.799042,5.199654,17.681589,8.000744,21.044176,10.459385,11.827996,23.305786,6.878949,17.821037,7.602071,4.472703,21.305124,2023-02-01,MATRIZ_PRECO_CT_B3_IBOV
2014-06-09,14.744508,7.640865,11.438475,22.867409,2.719694,2.772895,17.237108,8.959316,8.570156,8.308169,15.148985,8.985037,49.548855,13.057316,5.038837,16.853466,12.965394,1.684902,6.778883,12.632826,12.925303,9.548063,5.482376,11.958576,5.749806,7.335159,20.039223,6.216565,8.158854,16.826441,15.323843,3.948197,11.70905,5.94297,9.755165,11.466306,13.06,14.524999,3.550782,12.893273,6.015544,8.333662,9.848734,9.927011,0.249353,4.008717,8.474384,4.543417,13.446539,66.042572,7.92903,7.962681,0.85,14.684386,3.456376,NA,18.425724,9.514029,10.445785,5.950157,5.20507,17.681589,8.062479,21.259455,10.657477,11.886264,23.760365,6.997259,17.978802,7.602071,4.596713,21.869148,2023-02-01,MATRIZ_PRECO_CT_B3_IBOV
2014-06-10,14.75326,7.679391,11.445451,23.10084,2.803266,2.7894,17.70746,9.067545,8.742182,8.262383,15.601464,8.896776,50.148689,13.270321,5.14276,17.336664,13.281045,1.694842,6.809176,12.814191,12.754998,9.590501,5.40798,12.154617,5.805476,7.481029,20.106022,6.26393,8.158854,17.39683,15.502811,4.003451,11.802564,5.925231,9.804328,11.479671,12.96,14.919273,3.574457,12.859028,6.023149,8.275487,9.862042,9.897254,0.250509,4.035178,8.434222,4.626455,13.775311,66.042572,8.055706,8.227074,0.88,15.178031,3.516822,NA,18.694775,9.655849,10.536017,5.950157,5.196946,17.681589,8.095403,21.372477,10.768413,12.14846,23.7997,6.862047,17.863512,7.602071,4.735609,21.801464,2023-02-01,MATRIZ_PRECO_CT_B3_IBOV
2014-06-11,14.657003,7.73076,11.215286,23.26182,2.803266,2.7894,17.641054,9.220651,8.837173,8.199946,15.758321,8.855586,50.272465,13.170919,5.216992,17.395117,13.084304,1.682417,6.832738,12.857966,12.961156,9.654154,5.339307,11.997786,5.646421,7.383783,19.924711,6.406024,8.158854,17.254232,15.883108,4.088845,11.925609,5.921683,9.691958,11.26585,13.08,14.777337,3.649416,13.125489,5.985125,8.202768,10.005741,9.880252,0.245597,4.015332,8.394057,4.626455,14.054353,66.042572,8.290294,8.319613,0.9,15.146791,3.410584,NA,18.784458,9.277653,10.528055,6.032011,5.186112,17.681589,8.10775,21.044176,10.673327,12.10476,23.301414,6.921203,17.984867,7.6983,4.679389,21.568331,2023-02-01,MATRIZ_PRECO_CT_B3_IBOV
2014-06-13,14.604502,7.576656,11.054868,22.778872,2.836553,2.838916,17.928802,9.152018,8.816639,8.116698,16.101011,8.779093,49.79641,13.213522,5.19027,17.519812,13.185916,1.662536,6.950544,12.72038,12.826705,9.661227,5.270635,11.9821,5.558941,7.432405,19.37125,6.311295,8.158854,17.111635,15.234364,4.134053,11.763192,5.925231,9.523399,10.985205,12.57,14.864078,3.641526,13.053164,5.840629,8.115502,9.766244,9.807978,0.247042,4.068253,8.434222,4.567141,14.173153,66.042572,8.374745,8.368084,0.86,15.12179,3.482019,NA,18.988281,9.372202,10.612982,5.918674,5.207779,17.681589,8.10775,21.3671,10.546547,12.05232,23.04353,6.735286,17.353819,7.6983,4.690962,21.808987,2023-02-01,MATRIZ_PRECO_CT_B3_IBOV
2014-06-16,14.394491,7.692233,10.915375,22.972055,2.860591,2.838916,18.116945,9.101866,8.808932,8.129187,16.235386,8.696714,50.224861,13.327125,5.243716,17.554884,13.15565,1.674962,6.849567,12.639079,12.772923,9.632936,5.15618,11.927209,5.479414,7.404621,19.457134,6.334977,8.158854,16.969038,15.122514,4.100566,11.566315,5.960711,9.467213,10.94511,12.18,14.903501,3.625744,12.965607,5.88626,7.999151,9.88067,10.031881,0.254266,4.015332,8.434222,4.484102,14.090271,66.042572,8.271525,8.257921,0.96,15.502961,3.553455,NA,19.094271,9.330836,10.533363,5.868302,5.180697,17.681589,8.025439,21.34557,10.356376,11.950355,23.026047,6.67613,17.244602,7.6983,4.591755,22.1474,2023-02-01,MATRIZ_PRECO_CT_B3_IBOV
2014-06-17,14.569499,7.60234,10.845627,22.819126,2.829341,2.937948,17.657658,9.001545,8.690834,8.079238,15.966637,8.655527,50.12965,13.426524,5.249655,17.437983,13.263748,1.667506,6.900056,12.632826,12.880486,9.548063,5.167625,12.0762,5.368077,7.390728,19.848372,6.340899,8.158854,17.539427,15.198574,4.12903,11.403896,5.982,9.572563,11.025295,12.17,14.737906,3.574457,12.794313,5.85584,7.970061,9.904618,10.234534,0.268713,4.041793,8.699297,4.430722,14.167626,66.042572,8.112006,8.072846,0.95,15.546705,3.549792,NA,19.420391,9.330836,10.451092,5.805338,5.161739,17.681589,8.070708,21.264839,10.419767,11.594933,23.095984,6.794441,17.262808,7.6983,4.626476,22.177483,2023-02-01,MATRIZ_PRECO_CT_B3_IBOV
2014-06-18,14.989521,7.608761,11.131589,22.923759,2.935112,3.028727,17.901134,9.29192,8.842309,8.199946,15.801713,8.914426,50.310555,13.270321,5.522825,17.504223,13.183753,1.732118,6.817592,13.026819,12.880486,9.647084,5.173347,12.107568,5.543036,7.543544,19.962877,6.554038,8.158854,17.967216,15.592293,4.189308,11.595849,6.05296,9.762188,11.319304,12.59,14.745792,3.621797,12.969416,6.068779,8.115502,10.112187,10.349293,0.259467,4.035178,8.538645,4.3832700000000004,14.338917,66.042572,8.407585,8.372493,1.03,15.715415,3.516822,NA,19.852497,9.283564,10.615635,5.975343,5.159031,17.681589,8.222985,21.221773,10.499002,11.874606,23.585527,6.938104,17.505516,7.6983,4.661199,22.124842,2023-02-01,MATRIZ_PRECO_CT_B3_IBOV
2014-06-20,14.797009,7.640865,11.159488,22.698391,2.843765,3.012222,17.580187,9.17313,8.819199,8.195784,15.649016,8.937964,50.320072,13.178019,5.365456,17.543192,12.82054,1.677943,6.733445,12.807935,12.548837,9.717808,5.161902,12.115409,5.232881,7.335159,19.37125,6.48299,8.158854,18.252411,15.346215,4.185959,11.526944,6.067153,9.663863,11.185664,12.32,14.698477,3.582345,12.779083,5.85584,8.326392,10.058964,10.346452,0.253398,3.863186,8.594873,4.389202,14.391415,66.042572,8.238686,8.240295,1.03,15.677928,3.458207,NA,19.779119,9.189013,10.40332,5.836821,5.159031,17.681589,8.066592,20.349876,10.253367,11.798861,23.620497,6.853596,17.456972,7.6983,4.596713,22.1474,2023-02-01,MATRIZ_PRECO_CT_B3_IBOV
2014-06-23,15.287037,7.428975,10.915375,22.801542,2.83415,2.970959,17.325642,9.025309,8.747314,8.391417,15.520741,8.796744,49.729755,13.014711,5.288255,17.6523,12.92864,1.634206,6.820957,12.514004,12.5578,9.654154,5.104676,11.84879,5.209023,7.307373,19.266283,6.334977,8.158854,18.252411,15.135935,4.154145,11.369442,6.056508,9.691958,11.158937,12.26,14.824645,3.562619,12.683914,5.817815,8.151864,9.878007,10.299604,0.258599,3.823496,8.586841,4.276505,14.366549,66.042572,8.093242,8.064032,1.08,15.934119,3.364792,NA,19.444847,9.189013,10.395362,5.994232,5.210486,17.681589,8.083055,19.983889,10.15828,11.711465,23.646719,6.904301,17.663275,7.6983,4.60333,21.733782,2023-02-01,MATRIZ_PRECO_CT_B3_IBOV
2014-06-24,15.199533,7.628022,10.86655,24.171249,2.855784,2.929695,17.989674,9.175776,8.829474,8.283195,15.752856,8.72025,50.653324,13.142518,5.332794,18.119911,13.263748,1.630229,6.837787,12.632826,12.548837,9.654154,5.179071,12.0762,5.185164,7.286534,19.304544,6.571798,8.158854,17.967216,15.337271,4.179262,11.33499,6.031672,9.797302,11.285894,12.21,14.94293,3.566565,12.706755,5.878654,8.239124,9.979131,10.434473,0.262934,3.63166,8.691264,4.329888,14.402465,66.042572,7.877422,7.773197,1.05,16.121582,3.474121,NA,19.624214,9.177197,10.536017,6.044605,5.199654,17.681589,8.169484,20.129204,10.411844,11.798861,23.603008,6.78599,17.420563,8.131329,4.63309,22.282764,2023-02-01,MATRIZ_PRECO_CT_B3_IBOV
2014-06-25,15.094527,7.364768,10.817729,24.090679,2.83415,2.855421,17.70746,8.827605,8.477413,8.270708,15.551287,8.484886,50.462894,12.95791,5.2645,17.983522,13.306988,1.64017,6.758689,12.732888,12.297861,9.689518,5.116121,11.950733,5.177212,7.279589,19.017561,6.423786,8.158854,17.967216,15.30595,4.21275,11.320224,6.013931,9.586607,10.998568,12.15,15.006011,3.463986,12.303244,5.741765,8.02824,9.875348,10.363492,0.254266,3.704425,8.514547,4.347682,14.352733,66.042572,7.614683,7.61897,1.06,15.809147,3.417137,NA,19.485613,8.905365,10.467017,6.019419,5.107578,17.681589,8.202407,20.183018,10.348454,11.364779,23.345129,6.78599,17.390228,8.131329,4.623243,22.184999,2023-02-01,MATRIZ_PRECO_CT_B3_IBOV
2014-06-26,15.112026,7.473922,10.936298,23.889246,2.838957,2.805905,18.006271,8.846183,8.459336,8.474665,15.459663,8.473118,49.682148,12.965012,5.234808,17.936768,13.348065,1.669991,6.652664,12.645334,12.235116,9.689518,5.121843,11.989943,5.177212,7.31432,18.9506,6.388263,8.158854,17.967216,15.323843,4.196006,11.241477,6.031672,9.404007,10.764696,12.31,15.021779,3.448205,12.261373,5.70374,8.108229,9.822127,10.335096,0.262934,3.704425,8.763557,4.401063,14.36931,66.042572,7.600609,7.632186,1.07,16.209066,3.385888,NA,19.404081,8.956574,10.390053,6.019419,5.094037,17.681589,8.202407,20.505955,10.562395,11.449267,23.122208,6.68458,17.802834,8.131329,4.658053,21.861629,2023-02-01,MATRIZ_PRECO_CT_B3_IBOV
2014-06-27,15.138279,7.416133,10.838654,24.235708,2.819727,2.805905,17.812599,8.732058,8.366345,8.403903,15.38025,8.343669,50.700928,12.815907,4.836926,17.925072,13.458326,1.669991,6.760372,12.614064,11.83176,9.724881,5.047449,11.84879,5.121542,7.230966,18.778404,6.423786,8.158854,17.254232,14.979342,4.244563,11.448193,6.013931,9.137127,10.423917,12.15,15.037555,3.432423,12.223303,5.650505,8.020967,9.731649,10.134925,0.260044,3.896261,8.996504,4.347682,14.280902,66.042572,7.530231,7.579309,1.15,16.121582,3.349125,NA,19.428541,8.867307,10.19101,5.893488,5.140074,17.681589,8.148907,20.721237,10.269215,11.210377,23.135321,6.405704,17.632936,8.131329,4.641476,22.004515,2023-02-01,MATRIZ_PRECO_CT_B3_IBOV
2014-06-30,15.260786,7.38403,10.992098,25.428154,2.786072,2.838916,17.950937,8.556884,8.278527,8.428878,15.178686,8.290712,50.443848,12.780406,5.226914,17.730236,13.395631,1.683908,6.748591,12.714126,12.037921,9.774389,5.161902,11.872317,5.081779,7.293482,19.314112,6.423786,8.158854,17.539427,14.764585,4.2094,11.526944,5.960711,9.087964,10.443961,12.02,15.179489,3.428478,12.162399,5.779789,8.07187,9.697055,10.051165,0.265534,3.942567,8.908146,4.42479,14.068165,66.042572,7.619377,7.61897,1.19,16.30904,3.352801,NA,19.200258,8.998233,10.615635,5.918674,5.20507,17.681589,8.190061,21.227156,10.237519,11.070537,22.991083,6.405704,17.742155,6.938093,4.689548,21.996992,2023-02-01,MATRIZ_PRECO_CT_B3_IBOV
2014-07-01,15.225784,7.30698,11.180413,25.065588,2.781264,2.847169,18.288486,8.596694,8.270777,8.562077,15.233671,8.267175,50.8125,12.837209,5.149191,17.784792,13.296177,1.635697,6.674542,12.39518,11.742126,9.809753,5.007389,11.84095,4.890914,7.050364,19.553265,6.269853,8.158854,17.967216,14.809322,4.169216,11.448193,5.854269,9.080943,10.450645,12.4,15.140067,3.436368,12.217616,5.734159,7.999151,9.5161,10.039807,0.271602,3.916107,8.715362,4.507828,14.024374,66.042572,7.530231,7.574902,1.14,16.090336,3.435519,NA,19.444847,9.099403,10.602364,5.880895,5.104867,17.681589,8.185944,21.017252,9.880948,11.079279,22.641407,6.549367,17.990936,7.313385,4.699495,21.861629,2023-02-01,MATRIZ_PRECO_CT_B3_IBOV
2014-07-02,15.400794,7.184983,11.159488,23.744221,2.704342,2.830664,17.98414,8.572479,8.252865,8.711923,14.97712,8.36132,51.177017,12.780406,5.165383,17.145721,13.028093,1.610349,6.624054,12.257594,11.876578,9.654154,4.961607,11.84095,4.930678,7.133719,19.629793,6.24617,8.158854,17.967216,14.827224,4.125681,11.41866,5.7975,9.326752,10.744654,12.18,15.163719,3.385081,12.019585,5.795,8.079143,9.599265,9.845313,0.27189,3.856571,8.996504,4.406996,14.010457,66.042572,7.549,7.544055,1.1,15.934119,3.400594,NA,19.241022,9.111306,10.615635,6.082382,5.012792,17.681589,8.198293,20.710468,9.801711,11.041404,22.335442,6.853596,18.470287,7.313385,4.666342,22.072199,2023-02-01,MATRIZ_PRECO_CT_B3_IBOV
2014-07-03,15.059523,7.25561,11.340831,23.526682,2.764438,2.830664,18.09481,8.814145,8.395022,8.840958,15.056524,8.426044,52.184246,12.851408,5.3435,17.453571,13.263748,1.623271,6.721665,12.376417,11.786942,9.760244,5.093229,11.880158,4.930678,7.189289,20.175066,6.186964,8.158854,17.254232,15.211995,4.177587,11.354677,5.783309,9.607678,11.07207,12.19,15.076977,3.412697,12.10717,5.909074,8.180947,9.708593,10.008574,0.282004,3.876416,9.036666,4.389202,14.00211,66.042572,7.666293,7.720321,1.12,16.277796,3.488826,NA,19.379622,9.337454,10.562555,6.409799,4.969461,17.681589,8.210638,20.990343,9.865104,11.274468,22.444715,7.047965,18.834356,7.313385,4.724361,22.373011,2023-02-01,MATRIZ_PRECO_CT_B3_IBOV
2014-07-04,15.313288,7.30698,11.382677,23.526682,2.750014,2.7894,18.150146,8.739791,8.436374,8.87842,15.032093,8.437813,52.539181,12.965012,5.395317,17.613333,13.332507,1.677446,6.740176,12.557779,12.055846,9.724881,5.087508,11.950733,4.954536,7.22402,20.328125,6.435626,8.158854,17.824619,15.185149,4.180935,11.315303,5.783309,9.65684,11.112163,12.29,15.155837,3.396917,12.099556,6.00794,8.340932,9.759255,10.090913,0.279114,3.902877,9.068796,4.347682,14.054984,66.042572,7.6616,7.711506,1.1,16.758944,3.492501,NA,19.485613,9.117257,10.615635,6.365723,5.004667,17.681589,8.23945,20.8827,9.952265,11.289035,22.903664,7.132472,18.943575,7.313385,4.69618,22.515896,2023-02-01,MATRIZ_PRECO_CT_B3_IBOV
2014-07-07,15.225784,7.23635,11.180413,23.566967000000002,2.752417,2.7894,18.09481,8.713232,8.353662,8.757709,15.178686,8.573149,52.011581,13.057316,5.482755,17.656197,13.201098,1.646631,6.613955,12.526509,11.921395,9.746099,5.070339,11.864475,5.081779,7.34905,20.2229,6.340899,7.787998,17.682022,15.13146,4.219447,11.359599,5.747829,9.762188,11.285894,12,15.163719,3.428478,12.110984,5.90147,8.333662,9.74592,10.079557,0.277381,3.889647,9.157156,4.318025,13.971492,66.042572,7.567765,7.632186,1.04,16.821432,3.441033,NA,19.232872,9.075601,10.589096,6.611285,5.010083,17.681589,8.214755,20.678177,9.69078,11.347301999999999,22.593325,7.140924,18.68873,7.313385,4.575169,22.275246,2023-02-01,MATRIZ_PRECO_CT_B3_IBOV
2014-07-08,15.050776,7.23635,11.208309,22.882116,2.706745,2.797653,18.27742,8.710578,8.283881,8.815984,15.429119,8.573149,52.097916,13.107018,5.511902,17.683477,13.154324,1.649613,6.630786,12.514004,11.607674,9.689518,5.03028,11.9821,5.081779,7.34905,19.744587,6.358659,7.787998,17.39683,14.863013,4.241214,11.305459,5.765569,9.713027,11.259165,11.68,14.911387,3.408752,12.08432,5.871048,8.362748,9.78325,10.164741,0.27218,3.916107,9.10896,4.312094,14.063337,66.042572,7.572459,7.636595,1.06,16.365276,3.492501,NA,19.118729,8.813745,10.589096,6.56721,4.888216,17.681589,8.231217,20.371399,9.540228,11.466747,22.602066,7.09867,18.694796,7.313385,4.452502,22.222607,2023-02-01,MATRIZ_PRECO_CT_B3_IBOV
2014-07-10,15.208282,7.204245,10.929323,23.317202,2.786072,2.781147,18.465561,9.077059,8.529418,8.807658,16.039927,8.637874,52.663883,13.121216,5.845466,18.018595,13.406008,1.689872,6.681272,12.614064,11.580785,9.873406,5.013112,11.927209,5.049968,7.425459,20.366396,6.376422,7.417139,18.252411,14.867487,4.278051,11.305459,5.765569,9.628749,11.165617,12.96,15.124293,3.527111,12.644172,5.947099,8.479103,9.764585,10.221524,0.271602,3.916107,9.052732,4.359544,14.180231,66.042572,7.966566,7.980308,1,16.746449,3.428167,NA,19.298094,8.897063,10.562555,6.642768,4.974878,17.681589,8.292952,20.161491,9.460989,11.143370000000001,22.781277,7.022612,18.68873,7.294139,4.475709,22.297806,2023-02-01,MATRIZ_PRECO_CT_B3_IBOV
2014-07-11,15.225784,7.281296,10.922349,23.840908,2.848574,2.781147,18.382559,9.066433,8.583706,8.799335,15.954414,8.737904,52.759808,13.206418,5.719164,18.041975,13.586419,1.730131,6.649297,12.626573,11.562858,9.90877,5.093229,11.989943,5.018158,7.481029,20.452488,6.388263,8.529711,18.252411,15.037506,4.2947939999999996,11.472802,5.712347,9.65684,11.152254,13.49,15.234691,3.523165,12.625128,6.068779,8.580909,9.793919,10.278311,0.272468,3.929337,9.092895,4.288367,14.333304,66.042572,7.98064,8.037593,1.12,16.758944,3.402431,NA,19.542683,8.891113,10.676674,6.693141,4.939671,17.681589,8.280605,20.366011,9.405522,11.006446,22.877436,7.090219,18.634121,7.217157,4.563567,22.32037,2023-02-01,MATRIZ_PRECO_CT_B3_IBOV
2014-07-14,15.514546,7.422555,10.880503,24.541876,2.925495,2.781147,18.255285,9.459475,8.891278,8.940856,16.473614,8.73202,53.229855,13.447827,5.861657,17.983522,13.519598,1.786791,6.672858,12.920505,12.011029,9.958277,5.007389,12.311451,5.224928,7.689413,21.112555,6.500751,8.566796,17.967216,15.346215,4.303166,11.713973,5.676868,9.832418,11.412852000000001,13.24,15.250463,3.606018,12.922188,6.190459,8.602722,10.009904,10.363492,0.271602,3.969027,9.157156,4.229055,14.764696,66.042572,8.285601,8.416558,1.2,16.946405,3.461252,NA,19.322554,8.980381,10.615635,6.970184,4.920714,17.681589,8.218872,20.495193,9.476837,10.852041,23.165916,7.259235,18.725134,7.217157,4.641476,22.327888,2023-02-01,MATRIZ_PRECO_CT_B3_IBOV
