ATIVO,NOME_EMPRESA,TIPO,QTD_TEORICA,PORC_PART,setor,sub_setor,segmento,REDUTOR,PROPORCAO_QTD,DATA_REF,DATE_UPDATE,CARTEIRA_TEORICA
MORE11,FII MORE RE,CI,2319115,0.141,OTHERS,OTHERS,OTHERS,37893243.59344944,0.0612012797025616,2024-01-09,2024-01-09,CARTEIRA_TEORICA_B3_IFIX
OUJP11,FII OURI JPP,CI  ER,3252384,0.251,OTHERS,OTHERS,OTHERS,37893243.59344944,0.08583018215316451,2024-01-09,2024-01-09,CARTEIRA_TEORICA_B3_IFIX
PATL11,FII PATR LOG,CI  ER,4991535,0.272,OTHERS,OTHERS,OTHERS,37893243.59344944,0.13172625319577763,2024-01-09,2024-01-09,CARTEIRA_TEORICA_B3_IFIX
PLCR11,FII PLURAL R,CI  ER,2109169,0.148,OTHERS,OTHERS,OTHERS,37893243.59344944,0.05566081971311132,2024-01-09,2024-01-09,CARTEIRA_TEORICA_B3_IFIX
PORD11,FII POLO CRI,CI  ER,3728375,0.272,OTHERS,OTHERS,OTHERS,37893243.59344944,0.09839155074717645,2024-01-09,2024-01-09,CARTEIRA_TEORICA_B3_IFIX
RBRL11,FII RBR LOG,CI  ER,6687035,0.473,OTHERS,OTHERS,OTHERS,37893243.59344944,0.1764703774568398,2024-01-09,2024-01-09,CARTEIRA_TEORICA_B3_IFIX
RBRX11,FII RBR MULT,CI,18810190,0.142,OTHERS,OTHERS,OTHERS,37893243.59344944,0.49639957459993456,2024-01-09,2024-01-09,CARTEIRA_TEORICA_B3_IFIX
RBRY11,FII RBR PCRI,CI,10044607,0.8,OTHERS,OTHERS,OTHERS,37893243.59344944,0.265076463439419,2024-01-09,2024-01-09,CARTEIRA_TEORICA_B3_IFIX
RBRP11,FII RBR PROP,CI  ER,12179186,0.545,OTHERS,OTHERS,OTHERS,37893243.59344944,0.3214078512430485,2024-01-09,2024-01-09,CARTEIRA_TEORICA_B3_IFIX
RBRF11,FII RBRALPHA,CI,13680770,0.883,OTHERS,OTHERS,OTHERS,37893243.59344944,0.36103454607314156,2024-01-09,2024-01-09,CARTEIRA_TEORICA_B3_IFIX
RBRR11,FII RBRHGRAD,CI,15057201,1.087,OTHERS,OTHERS,OTHERS,37893243.59344944,0.39735846214555565,2024-01-09,2024-01-09,CARTEIRA_TEORICA_B3_IFIX
RECR11,FII REC RECE,CI  ER,26441650,1.829,OTHERS,OTHERS,OTHERS,37893243.59344944,0.6977932605529429,2024-01-09,2024-01-09,CARTEIRA_TEORICA_B3_IFIX
RECT11,FII REC REND,CI  ER,8543493,0.318,OTHERS,OTHERS,OTHERS,37893243.59344944,0.2254621718758566,2024-01-09,2024-01-09,CARTEIRA_TEORICA_B3_IFIX
RBFF11,FII RIOB FF,CI  ER,3749215,0.18,OTHERS,OTHERS,OTHERS,37893243.59344944,0.09894151686313077,2024-01-09,2024-01-09,CARTEIRA_TEORICA_B3_IFIX
RCRB11,FII RIOB RC,CI  ER,3690695,0.469,OTHERS,OTHERS,OTHERS,37893243.59344944,0.09739717823042221,2024-01-09,2024-01-09,CARTEIRA_TEORICA_B3_IFIX
RBVA11,FII RIOB VA,CI  ER,14362894,1.287,OTHERS,OTHERS,OTHERS,37893243.59344944,0.3790357498581329,2024-01-09,2024-01-09,CARTEIRA_TEORICA_B3_IFIX
RZAK11,FII RIZA AKN,CI,8807885,0.636,OTHERS,OTHERS,OTHERS,37893243.59344944,0.2324394579281307,2024-01-09,2024-01-09,CARTEIRA_TEORICA_B3_IFIX
RZTR11,FII RIZA TX,CI  ER,11048018,0.902,OTHERS,OTHERS,OTHERS,37893243.59344944,0.29155640827511153,2024-01-09,2024-01-09,CARTEIRA_TEORICA_B3_IFIX
SADI11,FII SANT PAP,CI  ER,1548684,0.109,OTHERS,OTHERS,OTHERS,37893243.59344944,0.040869660476035866,2024-01-09,2024-01-09,CARTEIRA_TEORICA_B3_IFIX
SARE11,FII SANT REN,CI  ER,9234329,0.352,OTHERS,OTHERS,OTHERS,37893243.59344944,0.24369328472045415,2024-01-09,2024-01-09,CARTEIRA_TEORICA_B3_IFIX
