date,also3.sa,alpa4.sa,abev3.sa,arzz3.sa,b3sa3.sa,bpan4.sa,bbse3.sa,bbdc3.sa,bbdc4.sa,brap4.sa,bbas3.sa,brkm5.sa,brfs3.sa,ccro3.sa,cmig4.sa,ciel3.sa,cogn3.sa,cple6.sa,csan3.sa,cpfe3.sa,cvcb3.sa,cyre3.sa,dxco3.sa,ecor3.sa,elet3.sa,elet6.sa,embr3.sa,enat3.sa,enbr3.sa,engi11.sa,enev3.sa,egie3.sa,eqtl3.sa,eztc3.sa,flry3.sa,ggbr4.sa,goau4.sa,goll4.sa,hype3.sa,itsa4.sa,itub4.sa,jbss3.sa,klbn11.sa,rent3.sa,lren3.sa,mdia3.sa,mglu3.sa,mrfg3.sa,beef3.sa,mrve3.sa,mult3.sa,pcar3.sa,petr3.sa,petr4.sa,prio3.sa,pssa3.sa,qual3.sa,radl3.sa,rail3.sa,sbsp3.sa,sanb11.sa,stbp3.sa,smto3.sa,csna3.sa,slce3.sa,suzb3.sa,taee11.sa,vivt3.sa,tims3.sa,tots3.sa,trpl4.sa,ugpa3.sa,usim5.sa,vale3.sa,viia3.sa,wege3.sa,yduq3.sa,DATE_UPDATE,CARTEIRA_TEORICA
2011-07-08,19.987129,5.280069,5.558442,17.793152,2.185375,4.942433,NA,5.649581,6.533387,15.125761,12.458234,11.062169,23.137135,7.130534,3.720788,4.955149,NA,1.768135,3.67825,11.656494,NA,9.560398,5.486535,8.688284,10.501871,11.746883,10.708305,8.821672,6.312689,6.858299,141.002228,10.219167,1.928782,7.270332,7.637286,10.850595,12.669681,19.77,10.521829,2.977505,9.798942,3.965714,NA,5.564887,7.461581,11.151146,0.45895,10.021792,4.057104,6.109945,8.800673,63.916538,11.204678,9.116366,31.200001,5.551538,9.216796,1.878455,NA,11.386557,8.230924,0.372636,6.131803,9.578279,4.520515,13.851501,3.717555,17.375614,6.763926,7.838142,5.499595,8.361727,11.285561,26.684227,5.608525,2.177263,5.017802,2023-03-01,MATRIZ_PRECO_CT_B3_IBXX
2011-07-11,19.903849,5.124503,5.470959,17.52297,2.11434,4.762708,NA,5.490653,6.335987,14.924281,12.106312,11.116395,23.394522,7.273146,3.683358,4.921387,NA,1.749662,3.681367,11.788474,NA,9.353436,5.282344,8.779533,10.226064,11.371434,10.424582,8.761044,6.274631,6.711659,135.295883,10.106703,1.904367,6.88864,7.34866,10.571693,12.418797,18.75,10.076913,2.867903,9.437488,3.831536,NA,5.439835,7.41035,11.016633,0.437832,10.021792,3.979083,5.825641,8.695275,63.916538,11.018868,9.003578,31.940001,5.412137,9.054329,1.865968,NA,11.435529,8.004295,0.372636,5.822657,9.240519,4.571307,13.851501,3.717555,17.592804,6.591644,7.554508,5.471999,8.361727,10.815331,26.454462,5.608525,2.116293,4.846463,2023-03-01,MATRIZ_PRECO_CT_B3_IBXX
2011-07-12,19.987129,5.147381,5.352139,18.333502,2.045394,4.681016,NA,5.375262,6.198019,14.838467,12.129767,10.926602,23.909292,7.181242,3.729245,4.92264,NA,1.765936,3.760853,11.772636,NA,9.213233,5.282344,8.570964,10.268497,11.46999,10.387974,9.11977,6.312689,6.260454,133.344666,9.953003,1.904367,7.111293,7.264341,10.213104,12.036199,18.15,10.069109,2.807883,9.191803,3.727175,NA,5.464845,7.5785,11.003182,0.449095,10.021792,3.971281,5.779119,8.692639,63.916538,11.018868,8.991908,32.080002,5.514853,8.623171,1.864184,NA,11.342478,7.830705,0.372636,5.914636,9.023747,4.299568,13.851501,3.717555,17.63624,6.67404,7.636324,5.389213,8.361727,10.378689,26.475342,5.608525,2.040086,4.895417,2023-03-01,MATRIZ_PRECO_CT_B3_IBXX
2011-07-13,19.987129,5.353276,5.366502,18.626846,2.089269,4.697353,NA,5.473236,6.355089,14.998901,12.411307,11.360415,26.244146,7.399912,3.760645,5.053926,NA,1.791006,3.782674,12.031318,NA,9.787392,5.260151,8.759978,10.316232,11.512228,10.516109,9.650285,6.420245,6.373255,132.608368,9.990487,1.871814,7.315773,7.750792,10.226385,12.092647,17.950001,10.193997,2.813104,9.251107,3.988078,NA,5.496109,7.715119,11.024702,0.443463,10.087943,4.088313,6.022069,8.787499,63.916538,11.148498,9.096919,32.900002,5.747186,8.704404,1.899862,NA,11.479607,7.859639,0.372636,6.004057,9.195148,4.342742,13.851501,3.717555,17.392981,6.793888,7.704507,5.347818,8.361727,10.462657,26.804337,5.608525,2.145606,4.919894,2023-03-01,MATRIZ_PRECO_CT_B3_IBXX
2011-07-14,19.828894,5.444785,5.353445,18.372107,2.016145,4.713693,NA,5.355671,6.202262,14.890701,12.190767,11.3333,27.30127,7.401496,3.766686,5.045174,NA,1.754501,3.768648,11.851826,NA,9.740661,5.087031,8.766498,10.332145,11.451219,10.433736,9.700809,6.377224,6.768057,130.69397,10.087957,1.855538,7.111293,7.458922,10.02717,11.891939,17.459999,10.334496,2.745256,8.97719,4.025349,NA,5.439835,7.599514,11.016633,0.422346,10.087943,4.08051,5.742934,8.827022,63.916538,10.932444,8.925794,32.240002,5.624905,8.716902,1.890942,NA,11.239634,7.618547,0.372636,5.794554,8.917882,4.317346,13.851501,3.717555,17.458143,6.591644,7.636324,5.409909,8.361727,10.286321,26.438799,5.608525,2.098707,4.990878,2023-03-01,MATRIZ_PRECO_CT_B3_IBXX
2011-07-15,19.820568,5.307522,5.288159,18.14052,2.041215,4.697353,NA,5.312131,6.100373,14.849662,12.092226,11.387527,27.117422,7.236701,3.792046,5.008913,NA,1.746143,3.75462,11.751519,NA,9.733982,5.166932,8.733909,10.289712,11.347969,10.369671,9.488605,6.354057,6.768057,128.85321,9.788056,1.831123,6.9568,7.458922,9.708425,11.60342,17.469999,10.264247,2.740036,8.948952,4.129709,NA,5.283516,7.422175,10.841763,0.408268,10.154094,4.322376,5.799797,8.769054,63.916538,10.967014,8.941348,31.5,5.624905,8.810632,1.944461,NA,11.310646,7.570326,0.372636,5.697467,8.711191,4.408772,13.851501,3.717555,17.653622,6.554193,7.336327,5.405311,8.361727,10.042808,26.423126,5.608525,2.151469,4.968848,2023-03-01,MATRIZ_PRECO_CT_B3_IBXX
2011-07-18,20.153688,5.083323,5.353445,17.986134,1.993163,4.550307,NA,5.159734,5.964529,14.849662,11.768456,11.306188,26.565884,7.163812,3.733269,5.03267,NA,1.72855,3.670457,11.672334,NA,9.460256,5.051519,8.792568,10.263191,11.38082,10.296448,9.296608,6.33751,6.768057,126.681122,9.874278,1.831123,6.9568,7.147593,9.708425,11.60342,17.469999,10.186192,2.713939,8.867059,3.988078,NA,5.39815,7.038583,10.895572,0.390529,10.121017,4.283366,5.763613,8.695275,63.916538,10.889235,8.851896,30,5.502626,8.735646,1.855264,NA,11.406144,7.353343,0.372636,5.746011,8.544835,4.15481,13.851501,3.717555,17.501583,5.535483,7.292691,5.405311,8.361727,9.824485,26.501457,5.608525,2.228851,4.895417,2023-03-01,MATRIZ_PRECO_CT_B3_IBXX
2011-07-19,20.128704,5.0970510000000004,5.353445,17.36858,1.986895,4.509459,NA,5.246814,6.049434,14.879509,12.03592,11.458022,26.188995,7.222441,3.70751,5.073931,NA,1.703919,3.659547,11.561467,NA,9.673896,5.206883,8.799088,10.077553,11.193096,10.040183,9.225874,6.304416,6.768057,126.644302,9.829294,1.863675,6.702336,7.215696,9.555694,11.465435,16.48,10.38133,2.77657,9.078852,3.861354,NA,5.223075,7.008371,10.841763,0.416715,10.121017,4.252158,5.768781,8.774323,63.916538,10.807132,8.809116,30.700001,5.617568,8.716902,1.803532,NA,11.386557,7.362987,0.372636,5.876311,8.650699,4.266553,13.851501,3.717555,17.571083,6.621606,7.309054,5.325973,8.361727,9.782501,26.558895,5.608525,2.228851,4.846463,2023-03-01,MATRIZ_PRECO_CT_B3_IBXX
2011-07-20,19.987129,4.987241,5.320802,16.673847,2.011966,4.574814,NA,5.3339,6.123723,14.831008,12.284619,11.544784,26.538307,7.09726,3.683358,5.102689,NA,1.688085,3.704746,11.693451,NA,9.927592,5.104786,8.531855,9.997993,11.061687,10.250686,9.220822,6.203478,6.598855,132.350662,9.671844,1.858793,6.634178,7.248123,9.529134,11.277271,16.25,10.170584,2.77657,9.143799,3.786809,NA,5.170969,7.264536,10.787959,0.402918,10.154094,4.174137,5.768781,8.998292,63.916538,10.720708,8.704107,30.200001,5.610231,8.59193,1.810667,NA,11.53348,7.372633,0.372636,5.952959,8.524668,4.241157,13.851501,3.717555,17.875154,6.629097,7.505416,5.207541,8.361727,9.723722,26.558895,5.608525,2.234713,4.736316,2023-03-01,MATRIZ_PRECO_CT_B3_IBXX
2011-07-21,20.403526,5.124503,5.307745,17.144722,2.083002,5.015957,NA,5.418805,6.272307,14.890701,12.584925,11.430909,27.071461,7.067153,3.72562,5.156455,NA,1.704359,3.818521,11.614261,NA,10.301464,5.286783,8.564445,10.093467,11.108619,10.360514,9.594707,6.205134,6.401455,134.080978,9.55938,1.863675,6.884095,7.134619,9.914282,11.722593,16.48,9.834945,2.82876,9.268051,3.876262,NA,5.48152,7.445818,10.976279,0.403763,10.45177,4.181938,6.125452,8.961403,63.916538,10.997261,8.94524,30.98,5.551538,8.998093,1.873104,NA,11.508992,7.546218,0.372636,5.774114,8.696067,4.238617,13.851501,3.717555,18.070631,6.741454,7.404507,5.278829,8.361727,10.109984,26.63723,5.608525,2.249956,4.724077,2023-03-01,MATRIZ_PRECO_CT_B3_IBXX
2011-07-22,20.320244,5.193135,5.314274,17.36858,2.05793,4.901587,NA,5.410099,6.282919,15.017558,12.702237,11.116395,27.071461,7.197087,3.701469,5.090186,NA,1.714915,3.813845,11.698727,NA,10.541809,5.273466,8.544891,10.178328,11.21656,10.397123,9.599759,6.279595,6.401455,136.98938,9.821795,1.904367,6.86592,7.069759,9.748266,11.509339,17,10.123745,2.83137,9.270875,3.876262,NA,5.504446,7.520697,10.680349,0.419531,10.207014,4.455013,6.363234,8.645214,63.916538,11.018868,8.93357,30.799999,5.673819,9.216796,1.882024,NA,11.606942,7.690874,0.372636,5.799664,8.570039,4.304648,13.851501,3.717555,17.809996,6.599136,7.718143,5.346669,8.361727,9.765706,26.720783,5.608525,2.097586,4.724077,2023-03-01,MATRIZ_PRECO_CT_B3_IBXX
2011-07-25,20.153688,5.206861,5.209816,16.990328,2.062109,4.836232,NA,5.366557,6.24047,15.192917,12.434766,10.823573,26.731344,7.098841,3.744141,5.13895,NA,1.70084,3.834107,11.619539,NA,10.394933,5.149176,8.544891,10.104073,11.146165,10.159161,9.569445,6.19024,6.401455,136.216263,9.589373,1.871814,6.752321,7.23191,9.781468,11.358809,16.58,9.811528,2.77135,9.064731,3.809174,NA,5.571139,7.479978,10.613092,0.409113,10.015179,4.564242,6.378741,8.837562,63.916538,11.247886,9.373055,30.58,5.62246,9.010589,1.812451,NA,11.545722,7.633011,0.372636,5.876311,8.418803,4.317346,13.851501,3.717555,18.218323,5.587917,7.745417,5.346669,8.361727,9.648148,26.715563,5.608525,2.020988,4.675122,2023-03-01,MATRIZ_PRECO_CT_B3_IBXX
2011-07-26,20.153688,5.055873,5.060963,17.175598,1.995252,4.901587,NA,5.3339,6.195899,15.181725,12.171998,10.411454,27.209347,7.162226,3.642292,5.298994,NA,1.700401,3.690718,11.6037,NA,10.101176,5.184688,8.492748,9.860089,10.930281,10.031029,9.215769,6.211752,6.401455,135.47995,9.829294,1.866931,6.775042,7.053545,9.296713,11.245913,15.97,9.382226,2.734816,8.917885,3.727175,NA,5.418991,7.31314,10.357516,0.434735,10.220244,4.439408,6.07376,8.892896,63.916538,11.399126,9.201928,30.299999,5.575992,9.216796,2.11393,NA,11.557966,7.623367,0.372636,5.646368,8.217155,4.378296,13.851501,3.717555,17.809996,6.704001,7.633598,5.323672,8.361727,9.278682,26.673779,5.608525,2.043378,4.704494,2023-03-01,MATRIZ_PRECO_CT_B3_IBXX
2011-07-27,20.570086,4.877429,5.007428,16.287868,1.886611,4.893417,NA,5.28818,6.119479,15.043675,11.890456,10.519905,26.841654,7.163812,3.574671,5.145203,NA,1.658176,3.569149,11.482282,NA,9.693924,5.060396,8.570964,9.653235,10.723784,9.710697,8.887355,6.14722,6.401455,134.706833,9.70933,1.822984,6.552389,6.813565,9.356477,11.233363,15.54,8.820228,2.674796,8.742799,3.548271,NA,5.168885,7.133172,10.223006,0.420657,10.068097,4.252158,5.996224,8.882357,63.916538,11.386163,9.174704,28.9002,5.331432,9.248039,2.185288,NA,11.26412,7.13636,0.372636,5.597825,8.191948,4.368138,13.851501,3.688265,18.287825,6.718981,7.45905,5.358168,8.361727,9.261887,26.470123,5.608525,1.980923,4.62617,2023-03-01,MATRIZ_PRECO_CT_B3_IBXX
2011-07-28,20.236967,4.946061,5.102747,16.164368,1.85736,4.877079,NA,5.388328,6.229856,15.222769,12.082846,10.221661,27.347231,7.257302,3.62539,5.288992,NA,1.631786,3.657988,11.593143,NA,9.834127,5.082592,8.505786,9.653235,10.723784,9.57341,8.589258,6.36233,6.401455,132.534744,9.80305,1.847399,6.652354,6.875182,9.449444,11.289817,15.31,9.249529,2.674796,8.76822,3.49609,NA,5.252254,7.225122,10.432845,0.398413,10.068097,4.205344,5.89284,8.892896,63.916538,11.260848,9.1397,28.700001,5.306974,9.185552,2.26378,NA,11.310646,6.991702,0.372636,5.791998,8.207074,4.29195,13.851501,3.688265,18.461584,6.704001,7.300873,5.40416,8.361727,9.438224,26.710339,5.608525,1.973851,4.577215,2023-03-01,MATRIZ_PRECO_CT_B3_IBXX
2011-07-29,19.945486,4.904882,4.935614,16.326469,1.888699,4.787217,NA,5.436222,6.261697,14.883238,12.340923,9.928838,26.933575,7.336528,3.524254,5.401523,NA,1.627388,3.740592,11.519235,NA,10.054443,5.038202,8.349356,9.844177,11.028836,10.241533,8.69031,6.416935,6.401455,135.295883,9.683092,1.917388,6.884095,6.836265,9.197107,11.038929,12,9.171474,2.677407,8.895292,3.414092,NA,5.571139,7.201479,10.099253,0.38715,9.929183,4.330178,6.125452,9.477851,63.916538,11.234921,9.1397,28.92,5.309421,9.341768,2.176369,NA,11.313094,6.856692,0.372636,5.590161,8.368392,4.317346,13.851501,3.688265,17.953348,5.617878,7.254507,5.40416,8.361727,9.236696,26.177698,5.608525,1.991529,4.596797,2023-03-01,MATRIZ_PRECO_CT_B3_IBXX
2011-08-01,19.945486,4.900307,4.935614,16.789627,1.871985,4.86074,NA,5.427518,6.321129,14.756383,12.397229,9.972219,26.979534,7.288993,3.598823,5.420278,NA,1.673571,3.693353,11.561467,NA,9.880858,4.934535,8.505786,9.706276,10.817646,10.159161,8.665046,6.286215,6.401455,135.295883,10.080462,1.855538,6.838657,6.988683,9.197107,11.13301,11.9,9.296362,2.693062,8.870436,3.436455,NA,5.116778,7.26585,10.223006,0.393908,10.035023,4.455013,5.89284,9.003562,63.916538,11.299739,9.1397,29.5998,5.258063,9.06058,2.31373,NA,11.217594,7.044744,0.372636,5.910369,7.965096,4.365599,13.851501,3.688265,18.461584,6.988641,7.26269,5.33517,8.361727,9.085549,26.214251,5.608525,1.998598,4.687362,2023-03-01,MATRIZ_PRECO_CT_B3_IBXX
2011-08-02,19.695648,4.859128,5.023098,16.673847,1.819753,4.762708,NA,5.236528,6.116098,14.387011,11.989,9.359464,26.427998,7.288993,3.514286,5.439033,NA,1.669172,3.592842,11.593143,NA,9.680572,4.907643,8.408016,9.732795,10.70501,10.031029,8.498313,6.263048,6.429655,136.216263,9.784307,1.871814,6.643267,6.936798,8.898282,10.819407,11.8,8.547033,2.552148,8.356292,3.294823,NA,5.041746,7.030703,10.182651,0.393627,9.988719,4.376991,5.680905,8.761148,63.986362,11.062081,9.1397,28.780001,4.905895,9.210546,2.194207,NA,11.068221,6.95795,0.372636,5.819839,7.82394,4.431628,13.851501,3.688265,18.461584,7.003623,7.529963,5.375415,8.361727,9.186313,25.665945,5.608525,2.019808,4.467068,2023-03-01,MATRIZ_PRECO_CT_B3_IBXX
2011-08-03,19.071049,4.73559,4.974786,15.238042,1.748719,4.664677,NA,5.145041,6.016287,13.94301,11.848227,8.75755,26.473959,7.146382,3.450278,5.476546,NA,1.644982,3.568911,11.645935,NA,9.647191,4.70596,8.394981,9.504724,10.568911,9.976116,8.058744,6.236574,6.429655,136.032181,9.840541,1.871814,6.470595,6.875182,8.745553,10.606156,10.84,8.664119,2.510395,8.178319,3.15319,NA,4.808314,6.752207,9.953979,0.378704,9.922568,4.291168,5.541337,8.595148,63.986362,10.760309,9.221041,26.9,4.808071,8.998093,2.247725,NA,10.86008,6.856692,0.372636,5.845705,7.844105,4.241157,13.851501,3.661227,18.027187,6.741454,7.472688,5.231687,8.361727,9.001581,24.992311,5.608525,2.020988,4.381398,2023-03-01,MATRIZ_PRECO_CT_B3_IBXX
2011-08-04,17.905138,4.515968,4.855968,14.512415,1.62963,4.50129,NA,5.009989,5.797553,12.946815,11.261676,8.07972,25.095104,6.861159,3.429749,5.352761,NA,1.607155,3.380653,11.403093,NA,8.952861,4.347411,8.160338,9.075101,10.277936,9.106641,7.275607,6.1224,5.583648,125.1717,9.690588,1.849026,5.843528,6.450346,8.101422,9.878588,10.02,8.523616,2.41906,7.924067,3.168099,NA,4.741619,6.305563,9.442829,0.346324,8.599558,4.057104,5.127806,8.091875,63.986362,10.006653,9.221041,23.200001,4.695574,8.748144,2.220966,NA,10.725403,6.702392,0.372636,5.63619,7.208915,3.580858,13.851501,3.604902,17.723118,6.441833,7.26269,5.231687,8.361727,8.489363,23.551048,5.608525,1.932606,4.173344,2023-03-01,MATRIZ_PRECO_CT_B3_IBXX
2011-08-05,17.988417,4.621204,4.935614,13.972061,1.725736,4.533967,NA,5.118903,5.882498,12.704295,11.256986,8.453883,25.968382,6.924544,3.453901,5.372766,NA,1.651579,3.446065,11.086339,NA,9.146471,4.517721,8.082124,9.037973,10.357719,8.923592,6.972456,6.064483,5.882572,122.226479,9.874278,1.809963,5.952585,6.421159,8.174469,9.878588,9.83,8.781197,2.432107,7.994687,3.145736,NA,4.897934,6.331837,9.079642,0.333372,7.938055,3.994687,5.308726,7.931145,63.986362,9.814972,9.221041,22.219999,4.683345,8.129525,2.201343,NA,10.509913,6.80847,0.372636,5.884503,7.304697,3.75863,13.851501,3.717555,17.805655,6.224609,7.159055,5.220189,8.365908,8.984787,22.976635,5.608525,1.909038,4.03872,2023-03-01,MATRIZ_PRECO_CT_B3_IBXX
2011-08-08,16.622627,4.268894,4.82724,13.508897,1.660969,4.321566,NA,4.661471,5.364326,11.640938,10.618827,7.569994,24.267794,6.63932,3.219612,5.126445,NA,1.552616,3.114222,10.558419,NA,8.585665,4.235363,7.528108,8.353762,9.822704,7.816151,6.214581,5.821243,5.358047,115.415665,9.296968,1.733463,5.493644,5.934707,7.291283,9.063212,9.12,8.08651,2.165933,7.217826,2.989195,NA,4.668671,5.911465,8.87787,0.309721,5.966771,3.729415,5.09679,7.562255,63.986362,9.039531,9.221041,19.700001,4.44123,7.49841,1.9623,NA,9.550015,6.244314,0.372636,5.535313,6.452736,3.555461,13.851501,3.661227,16.35479,5.692784,6.845421,5.139701,8.365908,8.438982,20.788635,5.608525,1.767628,3.732755,2023-03-01,MATRIZ_PRECO_CT_B3_IBXX
2011-08-09,17.072338,4.300923,4.870328,13.640131,1.754986,4.49312,NA,4.868404,5.659515,12.088666,11.374295,8.161061,25.646645,6.84373,3.331924,5.126445,NA,1.592201,3.219519,10.927964,NA,9.547048,4.212954,7.840963,8.465144,9.799236,8.282919,6.871407,5.91556,5.634409,120.312088,9.338201,1.754622,5.884426,6.161717,7.523698,9.220016,10.74,8.273842,2.309458,7.712195,3.056283,NA,4.856251,6.573549,9.337906,0.315352,5.946926,3.901062,5.58786,7.904796,63.986362,9.292202,9.221041,21,4.499924,8.685657,2.033655,NA,10.039759,6.630063,0.372636,5.393051,6.906444,3.657046,13.851501,3.717555,16.202766,6.187157,6.99542,5.220189,8.365908,8.816847,21.853912,5.141148,1.82655,3.904095,2023-03-01,MATRIZ_PRECO_CT_B3_IBXX
2011-08-10,17.280539,4.39243,4.876857,14.056976,1.82811,4.574814,NA,4.879298,5.578814,12.125978,11.167835,8.296627,25.922419,6.750239,3.321063,5.063928,NA,1.592201,3.272166,10.584814,NA,9.533695,4.293628,7.906143,8.353762,9.54581,8.502579,6.972456,5.91556,5.583648,122.373741,9.596869,1.757878,6.157062,6.158474,7.570184,9.144752,10.36,8.586061,2.287869,7.53261,3.056283,NA,5.043831,6.870436,9.144208,0.316759,5.589713,3.885458,5.701582,8.062894,63.986362,9.540516,9.221041,19.799801,4.477914,8.341981,1.980138,NA,9.998131,6.427545,0.372636,5.393051,6.805619,3.682441,13.851501,3.717555,16.889091,6.142214,7.090872,5.202942,8.365908,9.127535,21.874796,5.141148,1.82655,3.928572,2023-03-01,MATRIZ_PRECO_CT_B3_IBXX
2011-08-11,18.071697,4.621204,5.131474,14.288556,1.882432,4.533967,NA,4.988208,5.73384,12.760264,11.388378,8.75755,26.611845,6.655167,3.345214,5.051424,NA,1.600998,3.398203,10.558419,NA,9.787392,4.437048,7.736681,8.61896,9.986962,8.502579,7.366552,5.827861,5.922051,131.614365,9.627338,1.790431,6.461507,6.203876,8.353763,10.05421,10.34,9.093421,2.366853,7.783696,3.145736,NA,5.179306,7.062231,9.953979,0.351673,5.569868,4.220949,6.032408,8.315845,63.986362,9.845467,9.221041,21.6,4.64666,8.529441,2.138906,NA,10.282183,6.654171,0.372636,5.548247,7.380316,3.733235,13.851501,3.717555,17.440767,6.277044,7.090872,5.183394,8.365908,10.328305,22.819979,5.141148,1.850118,4.210058,2023-03-01,MATRIZ_PRECO_CT_B3_IBXX
2011-08-12,18.154972,4.653233,5.209816,14.551018,1.890788,4.452273,NA,4.951178,5.742339,12.805034,11.449374,9.14798,26.841654,6.984756,3.274161,5.026418,NA,1.551736,3.517858,10.35253,NA,9.233262,4.302592,7.821412,8.470448,9.761694,8.58495,7.730333,5.905632,5.922051,131.614365,9.443926,1.782292,6.479684,6.226577,8.752192,10.756687,10.18,8.79681,2.403712,7.929214,3.093555,NA,5.002146,6.833654,9.994331,0.371383,5.728629,4.345784,5.975546,8.139304,63.986362,9.78012,9.221041,21.6,4.548837,8.529441,1.997978,NA,10.157297,6.895265,0.372636,5.765521,7.561799,3.733235,13.851501,3.717555,17.366926,6.277044,6.981782,5.183394,8.365908,11.293962,22.725739,5.141148,1.838333,4.359368,2023-03-01,MATRIZ_PRECO_CT_B3_IBXX
2011-08-15,18.77957,4.781345,5.408284,15.207164,1.874074,4.631999,NA,4.994742,5.829407,13.051288,11.618298,9.435379,27.144999,6.972078,3.30898,4.982656,NA,1.579006,3.637513,10.727351,NA,9.446904,4.419119,7.951767,8.793991,10.043282,8.603252,7.982957,5.905632,5.922051,134.412308,9.658559,1.782292,6.479684,6.226577,8.752192,10.756687,10.18,8.79681,2.474796,8.103265,3.175553,NA,5.118864,7.259282,10.209553,0.376733,6.105686,4.252158,6.125452,8.352734,63.986362,10.150414,9.221041,21.6,4.7175840000000004,8.441961,2.096092,NA,10.495221,7.015813,0.372636,5.858638,7.763448,4.053226,13.851501,3.830208,18.379044,6.621606,7.126327,5.185695,8.365908,10.823728,23.141937,5.141148,1.866616,4.359368,2023-03-01,MATRIZ_PRECO_CT_B3_IBXX
2011-08-16,18.904491,4.77677,5.457901,14.898385,1.880342,4.640169,NA,4.999101,5.835775,12.965471,11.726227,9.598058,27.485117,6.972078,3.363324,4.896379,NA,1.578566,3.701329,10.933243,NA,9.346759,4.504275,7.951767,9.011453,10.043282,8.676475,7.932433,6.072756,6.204053,136.584412,9.521973,1.790431,6.793218,6.340081,8.524863,10.383368,10.28,8.898284,2.445836,7.991984,3.071192,NA,5.21057,7.254025,10.101943,0.369975,5.8477,4.252158,6.125452,8.157748,63.986362,10.028435,9.221041,21.4,4.64666,8.560686,2.194207,NA,10.529503,7.112251,0.372636,5.871571,7.496264,3.809423,13.851501,3.773881,18.67009,6.741454,7.360872,5.289178,8.365908,10.56342,22.981867,5.141148,1.926715,4.36916,2023-03-01,MATRIZ_PRECO_CT_B3_IBXX
2011-08-17,18.98777,4.648657,5.457901,15.477337,1.932574,4.640169,NA,5.075337,5.946209,13.185602,12.139153,9.60348,27.586231,7.140043,3.372023,4.907635,NA,1.59616,3.773123,11.207762,NA,9.486959,4.486348,8.0365,8.958412,10.090211,8.557491,8.235582,6.1224,6.204053,128.816406,9.709288,1.766016,6.893184,6.453588,8.725447,10.560534,10.54,9.241724,2.524819,8.231662,3.093555,NA,5.158463,7.301316,10.298331,0.372228,6.019691,4.25996,6.254682,8.089243,63.986362,10.063285,8.189071,20.620001,4.575737,8.435712,2.265564,NA,10.725403,7.329233,0.372636,5.693095,7.496264,3.936404,13.851501,3.830208,18.648365,6.741454,7.295417,5.289178,11.580993,10.706172,23.371389,5.141148,1.973851,4.418113,2023-03-01,MATRIZ_PRECO_CT_B3_IBXX
2011-08-18,18.163303,4.57545,5.431789,14.975579,1.85736,4.476782,NA,4.890185,5.712605,12.293876,11.824762,9.386577,26.795692,7.209765,3.339173,4.851369,NA,1.605396,3.666231,11.123931,NA,8.979564,4.468421,8.09516,8.831118,9.968191,8.23716,7.982957,6.1224,6.204053,130.325821,9.646849,1.757878,6.670531,6.421159,8.424571,10.206196,10.11,9.093421,2.398445,7.897829,3.078647,NA,5.064674,7.176524,10.327923,0.373635,5.536792,4.088313,5.841148,8.089243,63.986362,9.671209,7.965409,19.040001,4.495031,8.067039,2.212046,NA,10.284631,6.972417,0.372636,5.871571,7.284534,3.806883,13.851501,3.829081,18.809092,6.411874,7.281782,5.317923,11.314066,10.244335,22.197483,5.141148,1.891362,4.405876,2023-03-01,MATRIZ_PRECO_CT_B3_IBXX
2011-08-19,18.113335,4.57545,5.484015,14.744003,1.819753,4.591153,NA,4.787808,5.574566,12.088666,11.868337,9.142557,26.565884,7.336528,3.29087,4.886378,NA,1.57643,3.632727,10.833507000000001,NA,9.1665,4.163654,8.277659,8.645478,9.827397,8.163941,7.907169,5.990021,6.204053,130.325821,9.560999,1.757878,6.616002,6.486019,8.40451,10.117611,10.22,9.249529,2.343158,7.603941,3.145736,NA,5.025073,7.225122,10.220312,0.361529,5.424337,4.041501,5.970378,8.089243,63.986362,9.51438,7.729982,19.059999,4.429001,7.723361,2.176369,NA,10.039759,6.726501,0.372636,5.910369,7.082885,3.799265,13.851501,3.824574,18.674431,6.479287,7.120871,5.231687,11.314066,10.294718,21.877335,5.141148,1.857187,4.36916,2023-03-01,MATRIZ_PRECO_CT_B3_IBXX
2011-08-22,18.496422,4.479698,5.515354,14.859792,1.851093,4.525798,NA,4.811771,5.566072,12.088666,11.81628,9.251009,26.979534,7.214518,3.321063,4.885128,NA,1.554353,3.591247,10.712949,NA,9.179853,4.244327,8.342839,8.809903,9.949418,8.273767,7.639389,5.970166,6.366099,128.816406,9.600021,1.787176,6.693251,6.562991,8.491431,10.123938,10.26,9.358806,2.285237,7.504077,3.063738,NA,5.095936,7.225122,10.163817,0.359839,5.106815,4.08051,6.032408,8.097145,63.986362,9.357547,7.710361,17.799999,4.499924,7.810844,2.190639,NA,10.039759,6.880802,0.372636,5.845705,6.997183,3.911008,13.851501,3.824574,18.270454,6.666549,7.025418,5.168448,11.545823,10.664185,21.845312,5.141148,1.864259,4.479307,2023-03-01,MATRIZ_PRECO_CT_B3_IBXX
